0,0
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0
0.09,0
0.1,0
0.11,0
0.12,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0
0.19,0
0.2,0
0.21,0
0.22,0
0.23,0
0.24,0
0.25,0
0.26,0
0.27,0
0.28,0
0.29,0
0.3,0
0.31,0
0.32,0
0.33,0
0.34,0
0.35,0
0.36,0
0.37,0
0.38,0
0.39,0
0.4,0
0.41,0
0.42,0
0.43,0
0.44,0
0.45,0
0.46,0
0.47,0
0.48,0
0.49,0
0.5,0
0.51,0
0.52,0
0.53,0
0.54,0
0.55,0
0.56,0
0.57,0
0.58,0
0.59,0
0.6,0
0.61,0
0.62,0
0.63,0
0.64,0
0.65,0
0.66,0
0.67,0
0.68,0
0.69,0
0.7,0
0.71,0
0.72,0
0.73,0
0.74,0
0.75,0
0.76,0
0.77,0
0.78,0
0.79,0
0.8,0
0.81,0
0.82,0
0.83,0
0.84,0
0.85,0
0.86,0
0.87,0
0.88,0
0.89,0
0.9,0
0.91,0
0.92,0
0.93,0
0.94,0
0.95,0
0.96,0
0.97,0
0.98,0
0.99,0
1,0
1.01,0
1.02,0
1.03,0
1.04,0
1.05,0
1.06,0
1.07,0
1.08,0
1.09,0
1.1,0
1.11,0
1.12,0
1.13,0
1.14,0
1.15,0
1.16,0
1.17,0
1.18,0
1.19,0
1.2,0
1.21,0
1.22,0
1.23,0
1.24,0
1.25,0
1.26,0
1.27,0
1.28,0
1.29,0
1.3,0
1.31,0
1.32,0
1.33,0
1.34,0
1.35,0
1.36,0
1.37,0
1.38,0
1.39,0
1.4,0
1.41,0
1.42,0
1.43,0
1.44,0
1.45,0
1.46,0
1.47,0
1.48,0
1.49,0
1.5,0
1.51,0
1.52,0
1.53,0
1.54,0
1.55,0
1.56,0
1.57,0
1.58,0
1.59,0
1.6,0
1.61,0
1.62,0
1.63,0
1.64,0
1.65,0
1.66,0
1.67,0
1.68,0
1.69,0
1.7,0
1.71,0
1.72,0
1.73,0
1.74,0
1.75,0
1.76,0
1.77,0
1.78,0
1.79,0
1.8,0
1.81,0
1.82,0
1.83,0
1.84,0
1.85,0
1.86,0
1.87,0
1.88,0
1.89,0
1.9,0
1.91,0
1.92,0
1.93,0
1.94,0
1.95,0
1.96,0
1.97,0
1.98,0
1.99,0
2,7.35594071021532e-10
2.01,8.63911124380472e-09
2.02,5.10965520271989e-08
2.03,2.05972930703211e-07
2.04,6.43942576840606e-07
2.05,1.67704042295995e-06
2.06,3.80236583492311e-06
2.07,7.72974003035216e-06
2.08,1.4389044522052e-05
2.09,2.49203656772084e-05
2.1,4.06528236687304e-05
2.11,6.30788460622604e-05
2.12,9.3831909505414e-05
2.13,0.000134675345589133
2.14,0.000187506343214512
2.15,0.000254374655433417
2.16,0.000337509638496537
2.17,0.000439341939177133
2.18,0.00056250671195706
2.19,0.000709829778938874
2.2,0.000884309670025776
2.21,0.00108910176668665
2.22,0.00132750139135244
2.23,0.00160292558011193
2.24,0.00191889710882163
2.25,0.00227903248221765
2.26,0.00268703574523898
2.27,0.00314669903372362
2.28,0.00366190265572703
2.29,0.00423660182379884
2.3,0.00487479409444631
2.31,0.00558047517969419
2.32,0.0063575975092053
2.33,0.00721003924381999
2.34,0.00814157744363097
2.35,0.00915585019249781
2.36,0.0102562950258561
2.37,0.011446062114967
2.38,0.0127279140421547
2.39,0.0141041302005406
2.4,0.0155764258383156
2.41,0.0171458840976836
2.42,0.0188128992755198
2.43,0.0205771339951139
2.44,0.0224374902511578
2.45,0.0243920912830581
2.46,0.026438272545
2.47,0.0285725776465962
2.48,0.0307907507459244
2.49,0.0330877201560348
2.5,0.0354575757316045
2.51,0.0378935454083067
2.52,0.0403879750822348
2.53,0.0429323167599506
2.54,0.0455171302529215
2.55,0.0481320984585625
2.56,0.0507660506014964
2.57,0.0534069906617839
2.58,0.0560421363130701
2.59,0.0586579762792457
2.6,0.0612403491364024
2.61,0.0637745403418189
2.62,0.0662453899139189
2.63,0.0686374007034244
2.64,0.0709348374781627
2.65,0.073121812060919
2.66,0.0751823581889013
2.67,0.0771005045752679
2.68,0.0788603543365285
2.69,0.0804461776617436
2.7,0.0818425185809869
2.71,0.0830343057325494
2.72,0.0840069542903691
2.73,0.0847464577814046
2.74,0.0852394819696813
2.75,0.0854734723057668
2.76,0.0854367727415296
2.77,0.0851187450346172
2.78,0.08450988253382
2.79,0.0836019183622703
2.8,0.0823879241887783
2.81,0.0808623899825039
2.82,0.0790212798551004
2.83,0.0768620713857823
2.84,0.0743837902947535
2.85,0.0715870440777528
2.86,0.0684740472832017
2.87,0.065048627082023
2.88,0.0613162026419988
2.89,0.0572837406175864
2.9,0.0529596937818624
2.91,0.0483539268865146
2.92,0.0434776286884447
2.93,0.0383432098754203
2.94,0.0329641940543045
2.95,0.0273551158912984
2.96,0.0215314361003047
2.97,0.0155094660305367
2.98,0.00930628330251982
2.99,0.00293962799372647
3,-0.0035722136790855
3.01,-0.0102105210179314
3.02,-0.0169562340984566
3.03,-0.023790036855193
3.04,-0.0306924397920066
3.05,-0.0376438639211849
3.06,-0.0446247154558017
3.07,-0.0516154421737666
3.08,-0.0585965726710285
3.09,-0.0655487497601942
3.1,-0.0724527733326153
3.11,-0.0792896615764846
3.12,-0.0860407279304459
3.13,-0.0926876648489996
3.14,-0.0992126260773852
3.15,-0.105598305630861
3.16,-0.111828021378733
3.17,-0.117885811668688
3.18,-0.123756539352667
3.19,-0.129425985724265
3.2,-0.134880920763074
3.21,-0.140109144505879
3.22,-0.145099494714251
3.23,-0.14984181698816
3.24,-0.154326903910387
3.25,-0.15854641777686
3.26,-0.16249280945151
3.27,-0.16615924318742
3.28,-0.16953953415489
3.29,-0.172628096908519
3.3,-0.175419896423199
3.31,-0.177910393519123
3.32,-0.180095481603695
3.33,-0.181971422290307
3.34,-0.183534797428729
3.35,-0.184782492770335
3.36,-0.185711713666096
3.37,-0.186320018851986
3.38,-0.186605356811345
3.39,-0.18656609837104
3.4,-0.186201068978537
3.41,-0.185509589803868
3.42,-0.184491535503576
3.43,-0.183147407371684
3.44,-0.181478413459625
3.45,-0.179486550878522
3.46,-0.177174691570395
3.47,-0.174546668168071
3.48,-0.171607345245206
3.49,-0.168362660084474
3.5,-0.16481962878076
3.51,-0.160986321933351
3.52,-0.156871814767449
3.53,-0.152486119824059
3.54,-0.147840114844938
3.55,-0.142945478361978
3.56,-0.137814643429648
3.57,-0.132460773802771
3.58,-0.126897755964423
3.59,-0.121140192110991
3.6,-0.115203377291711
3.61,-0.109103252347823
3.62,-0.102856343653658
3.63,-0.0964797130633207
3.64,-0.0899909313437688
3.65,-0.0834080663710772
3.66,-0.0767496632674574
3.67,-0.0700346966293872
3.68,-0.0632824916957223
3.69,-0.0565126277036713
3.7,-0.0497448409496438
3.71,-0.0429989398035959
3.72,-0.0362947350138467
3.73,-0.0296519759494331
3.74,-0.0230902734562366
3.75,-0.016628995740334
3.76,-0.0102871430813306
3.77,-0.00408322271435756
3.78,0.00196485466267174
3.79,0.00783984849204471
3.8,0.0135252396991177
3.81,0.0190052745694452
3.82,0.024265013323634
3.83,0.029290391240823
3.84,0.0340682976305953
3.85,0.038586672945109
3.86,0.0428346133694642
3.87,0.046802462369514
3.88,0.0504818744597808
3.89,0.0538658554238279
3.9,0.0569487929510095
3.91,0.0597264852567493
