Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,status,NMEA timestamp
0.05203,0.00000000,0.00000000,57.68780,11.98137,10:43:34.569261,0.05200,0.00000,0.00003,0.01404,0.01227,-0.01047,0.01055,0.00531,0.01458,0.98814,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.01520,0.79250,-4.11421,A,104334.40
0.06850,0.00000000,0.00000000,57.68780,11.98137,10:43:34.585635,0.00524,0.00000,0.00131,0.01681,0.01471,-0.01001,0.01437,-0.04386,0.04453,1.00674,0.06456,0.00000,0.00000,0.00000,0.00000,0.00000,0.01520,0.79250,-4.11421,A,104334.40
0.07669,0.00000000,0.00000000,57.68780,11.98137,10:43:34.593818,0.00297,0.00000,0.00142,0.01690,0.02067,-0.00665,0.01376,-0.03331,0.01879,0.99534,0.07280,0.00000,0.00000,0.00000,0.00000,0.00000,0.01520,0.79250,-4.11421,A,104334.40
0.08724,0.00000000,0.00000000,57.68780,11.98137,10:43:34.604364,0.00313,0.00000,0.00185,0.01690,0.02067,-0.01001,0.00841,-0.01208,0.03611,0.98247,0.08334,0.00000,0.00000,0.00000,0.00000,0.00000,0.01520,0.79250,-4.11421,A,104334.40
0.09764,0.00000000,0.00000000,57.68780,11.98137,10:43:34.614780,0.00314,0.00000,0.00214,0.01690,0.02357,-0.01016,0.01040,-0.00854,0.02611,0.98240,0.09353,0.00000,0.00000,0.00000,0.00000,0.00000,0.01520,0.79250,-4.11421,A,104334.40
0.10801,0.00000000,0.00000000,57.68780,11.98137,10:43:34.625137,0.00312,0.00000,0.00259,0.01690,0.02434,-0.01505,0.00551,-0.01482,0.03599,0.99192,0.10413,0.00000,0.00000,0.00000,0.00000,0.00000,0.01520,0.79250,-4.11421,A,104334.40
0.14064,0.00000000,0.00000000,57.68780,11.98137,10:43:34.657787,0.02535,0.00000,0.00309,0.01690,0.03044,-0.01077,0.00750,-0.02495,0.03550,1.00168,0.11465,0.00000,0.00000,0.00000,0.00000,0.00000,0.13946,0.79250,-4.11421,A,104334.60
0.15853,0.00000000,0.00000000,57.68780,11.98137,10:43:34.675722,0.00650,0.00000,0.00488,0.01690,0.04862,-0.01138,0.00398,0.00982,0.02129,0.98582,0.15288,0.00000,0.00000,0.00000,0.00000,0.00000,0.13946,0.79250,-4.11421,A,104334.60
0.16655,0.00000000,0.00000000,57.68780,11.98137,10:43:34.683695,0.00413,0.00000,0.00526,0.01690,0.05137,-0.01322,0.00643,0.00866,0.01848,0.99570,0.16263,0.00000,0.00000,0.00000,0.00000,0.00000,0.13946,0.79250,-4.11421,A,104334.60
0.17595,0.00000000,0.00000000,57.68780,11.98137,10:43:34.693078,0.00314,0.00000,0.00583,0.01690,0.05977,-0.01352,0.00551,0.00878,0.02696,0.99674,0.17207,0.00000,0.00000,0.00000,0.00000,0.00000,0.13946,0.79250,-4.11421,A,104334.60
0.18631,0.00000000,0.00000000,57.68780,11.98137,10:43:34.703435,0.00310,0.00000,0.00648,0.01690,0.06297,-0.01215,0.01009,0.01598,0.02763,0.99558,0.18241,0.00000,0.00000,0.00000,0.00000,0.00000,0.13946,0.79250,-4.11421,A,104334.60
0.19660,0.00000000,0.00000000,57.68780,11.98137,10:43:34.713723,0.00293,0.00000,0.00746,0.01690,0.07046,-0.00711,0.01193,0.03062,0.04477,0.99424,0.19272,0.00000,0.00000,0.00000,0.00000,0.00000,0.13946,0.79250,-4.11421,A,104334.60
0.20716,0.00000000,0.00000000,57.68780,11.98137,10:43:34.724293,0.00310,0.00000,0.00842,0.01690,0.07886,-0.01337,0.01147,0.03392,0.03770,0.98893,0.20328,0.00000,0.00000,0.00000,0.00000,0.00000,0.13946,0.79250,-4.11421,A,104334.60
0.22146,0.00000000,0.00000000,57.68780,11.98137,10:43:34.738634,0.00584,0.00000,0.00950,0.01690,0.08313,-0.01016,0.01086,0.03788,0.02690,0.99259,0.21692,0.00000,0.00000,0.00000,0.00000,0.00000,0.13946,0.79250,-4.11421,A,104334.60
0.22901,0.00000000,0.00000000,57.68780,11.98137,10:43:34.746421,0.00302,0.00000,0.00992,0.01690,0.08496,-0.01703,0.01254,0.03684,0.01232,0.99534,0.22513,0.00000,0.00000,0.00000,0.00000,0.00000,0.13946,0.79250,-4.11421,A,104334.60
0.25211,0.00000000,0.00000000,57.68780,11.98138,10:43:34.769240,0.01542,0.00000,0.01083,0.01690,0.08496,-0.01535,0.00826,0.04551,0.02952,0.99399,0.23625,0.00000,0.00000,0.00000,0.00000,0.00000,0.25097,0.83212,-4.07715,A,104334.70
0.26355,0.00000000,0.00000000,57.68780,11.98138,10:43:34.780677,0.00509,0.00000,0.01330,0.01690,0.09306,-0.01963,0.00964,0.04837,0.05624,0.99467,0.25920,0.00000,0.00000,0.00000,0.00000,0.00000,0.25097,0.83212,-4.07715,A,104334.70
0.27198,0.00000000,0.00000000,57.68780,11.98138,10:43:34.789091,0.00311,0.00000,0.01461,0.01690,0.10222,-0.01306,0.00673,0.03148,0.06191,0.99924,0.26809,0.00000,0.00000,0.00000,0.00000,0.00000,0.25097,0.83212,-4.07715,A,104334.70
0.28237,0.00000000,0.00000000,57.68780,11.98138,10:43:34.799482,0.00311,0.00000,0.01569,0.01690,0.09703,-0.01337,0.01177,0.02153,0.04191,1.00497,0.27847,0.00000,0.00000,0.00000,0.00000,0.00000,0.25097,0.83212,-4.07715,A,104334.70
0.29273,0.00000000,0.00000000,57.68780,11.98138,10:43:34.809839,0.00297,0.00000,0.01670,0.01690,0.09871,-0.01184,0.01223,0.02647,0.03715,1.00833,0.28884,0.00000,0.00000,0.00000,0.00000,0.00000,0.25097,0.83212,-4.07715,A,104334.70
0.30343,0.00000000,0.00000000,57.68780,11.98138,10:43:34.820542,0.00328,0.00000,0.01801,0.01690,0.10146,-0.00909,0.00872,0.02898,0.05411,1.00546,0.29955,0.00000,0.00000,0.00000,0.00000,0.00000,0.25097,0.83212,-4.07715,A,104334.70
0.31365,0.00000000,0.00000000,57.68780,11.98138,10:43:34.830770,0.00310,0.00000,0.01955,0.01690,0.09795,-0.01108,0.01437,0.04148,0.07716,1.00089,0.30957,0.00000,0.00000,0.00000,0.00000,0.00000,0.25097,0.83212,-4.07715,A,104334.70
0.32406,0.00000000,0.00000000,57.68780,11.98138,10:43:34.841172,0.00312,0.00000,0.02079,0.01690,0.10375,-0.01520,0.01498,0.02336,0.05112,0.99643,0.32018,0.00000,0.00000,0.00000,0.00000,0.00000,0.25097,0.83212,-4.07715,A,104334.70
0.33446,0.00000000,0.00000000,57.68780,11.98138,10:43:34.851567,0.00312,0.00000,0.02182,0.01690,0.10146,-0.01398,0.01498,0.00085,0.04081,0.98918,0.33056,0.00000,0.00000,0.00000,0.00000,0.00000,0.25097,0.83212,-4.07715,A,104334.70
