Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.09141,57.78144633,12.77351517,57.78144633,12.77351517,17:20:33.347392,0.09136,5.95371,1.50000,-0.00057,0.03227,0.00206,-0.00439,0.01553,0.04514,-0.00872,1.07018,0.00001,0.00000,-0.01877,0.00000,0.00000,0.00000,0.02298,0.00000,0.00000,0.00000,0.00000,A,082722.70
0.11346,57.78144633,12.77351517,57.78144633,12.77351517,17:20:33.369426,0.01177,5.95371,1.50000,-0.00316,0.03227,-0.01963,-0.00286,0.01844,0.03141,-0.00256,0.99936,0.10374,0.30000,-0.01877,0.00000,0.00000,0.00000,0.02298,0.00000,0.00000,0.00000,0.00000,A,082722.70
0.18635,57.78144633,12.77351528,57.78144700,12.77351483,17:20:33.442936,0.06109,5.95371,1.50000,-0.00409,0.03227,-0.01963,-0.00271,0.01752,0.01116,0.00665,0.96508,0.13022,0.54000,-0.01860,0.00017,0.00660,0.00000,0.15015,-0.01976,0.07413,1.83131,1.83131,A,082722.80
0.21034,57.78144637,12.77351585,57.78144700,12.77351483,17:20:33.466532,0.00978,5.95371,1.50000,-0.00660,0.03227,-0.03414,-0.01539,0.03310,0.03416,0.02403,1.08251,0.20030,0.73200,0.25695,0.27572,0.04029,0.00371,0.15015,-0.01976,0.07413,1.83131,1.83131,A,082722.80
0.22356,57.78144642,12.77351592,57.78144700,12.77351483,17:20:33.479518,0.01210,5.95371,1.50000,-0.00783,0.03207,-0.03857,-0.02486,0.01508,0.04605,-0.01397,1.01162,0.21512,0.88560,0.49050,0.50915,0.04475,0.00934,0.15015,-0.01976,0.07413,1.83131,1.83131,A,082722.80
0.24983,57.78144654,12.77351617,57.78144700,12.77351483,17:20:33.505785,0.01289,5.95371,1.50000,-0.00941,0.03176,-0.04758,-0.03173,0.00851,0.02440,0.00653,0.96959,0.24167,1.00848,0.68937,0.70784,0.05949,0.02261,0.15015,-0.01976,0.07413,1.83131,1.83131,A,082722.80
0.32481,57.78144669,12.77351639,57.78144767,12.77351417,17:20:33.581672,0.06079,5.95371,1.50000,-0.01056,0.03136,-0.04177,-0.02165,0.03249,0.00903,0.02013,1.00516,0.26682,1.10678,0.85848,0.87671,0.07253,0.03974,0.28809,-0.05928,0.14826,2.06061,2.06061,A,082722.90
0.34592,57.78144723,12.77351705,57.78144767,12.77351417,17:20:33.601878,0.00848,5.95371,1.50000,-0.01167,0.01817,-0.01856,-0.01035,0.03401,0.07845,0.03379,0.92025,0.33776,1.18543,1.03895,1.04952,0.11154,0.09996,0.28809,-0.05928,0.14826,2.06061,2.06061,A,082722.90
0.35883,57.78144735,12.77351701,57.78144767,12.77351417,17:20:33.614812,0.01100,5.95371,1.50000,-0.01236,0.01656,-0.01093,-0.02379,0.01706,0.05557,-0.01366,0.95081,0.35027,1.24834,1.19093,1.20055,0.10900,0.11281,0.28809,-0.05928,0.14826,2.06061,2.06061,A,082722.90
0.37940,57.78144755,12.77351700,57.78144767,12.77351417,17:20:33.635364,0.00992,5.95371,1.50000,-0.01344,0.01520,-0.01520,-0.01646,0.00103,-0.00396,-0.03032,1.01388,0.37092,1.29867,1.32034,1.32918,0.10867,0.13543,0.28809,-0.05928,0.14826,2.06061,2.06061,A,082722.90
