Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.06594,57.68818633,11.98002267,57.68818633,11.98002267,15:25:35.183546,0.06588,0.00000,1.50000,-0.00222,0.02000,-0.00442,0.00072,-0.00122,-0.05155,-0.11303,0.99046,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.01532,0.00000,0.00000,0.00000,0.00000,A,152535.00
0.08384,57.68818633,11.98002267,57.68818633,11.98002267,15:25:35.201426,0.00637,0.00000,0.00000,-0.00447,0.00000,-0.00106,-0.00126,0.00000,-0.05069,-0.11560,0.99119,0.07727,0.00000,0.00000,0.00000,0.00000,0.00000,0.01532,0.00000,0.00000,0.00000,0.00000,A,152535.00
0.09364,57.68818633,11.98002267,57.68818633,11.98002267,15:25:35.211223,0.00553,0.00000,0.00000,-0.00657,0.00000,0.00307,-0.00096,0.00000,-0.05246,-0.11456,0.99162,0.08697,0.00000,0.00000,0.00000,0.00000,0.00000,0.01532,0.00000,0.00000,0.00000,0.00000,A,152535.00
0.10356,57.68818633,11.98002267,57.68818633,11.98002267,15:25:35.221142,0.00505,0.00000,0.00000,-0.00873,0.00000,-0.00442,-0.00126,0.00092,-0.05258,-0.11602,0.99125,0.09720,0.00000,0.00000,0.00000,0.00000,0.00000,0.01532,0.00000,0.00000,0.00000,0.00000,A,152535.00
0.11402,57.68818633,11.98002267,57.68818633,11.98002267,15:25:35.231606,0.00514,0.00000,0.00000,-0.01080,0.00000,-0.00167,-0.00065,0.00199,-0.05069,-0.11376,0.98991,0.10740,0.00000,0.00000,0.00000,0.00000,0.00000,0.01532,0.00000,0.00000,0.00000,0.00000,A,152535.00
0.16794,57.68818633,11.98002267,57.68818433,11.98001467,15:25:35.285572,0.04866,0.00000,1.50000,-0.01285,0.02000,-0.00152,0.00088,-0.00091,-0.05228,-0.11499,0.99284,0.11799,0.00000,0.00000,0.00000,0.00000,0.00000,0.14725,-0.47549,-0.22239,-2.70411,-2.70411,A,152535.20
0.18070,57.68818623,11.98002227,57.68818433,11.98001467,15:25:35.298297,0.00733,0.00000,0.00000,-0.01484,0.00000,0.00032,0.00256,-0.00107,-0.05142,-0.11517,0.99155,0.17409,0.00000,-0.40562,-0.40562,-0.02377,-0.01112,0.14725,-0.47549,-0.22239,-2.70411,-2.70411,A,152535.20
0.18908,57.68818614,11.98002189,57.68818433,11.98001467,15:25:35.306664,0.00530,0.00000,0.00000,-0.01682,0.00000,-0.00320,-0.00279,0.00321,-0.05191,-0.11334,0.99088,0.18248,0.00000,-0.75039,-0.75039,-0.04636,-0.02168,0.14725,-0.47549,-0.22239,-2.70411,-2.70411,A,152535.20
0.19923,57.68818605,11.98002153,57.68818433,11.98001467,15:25:35.316815,0.00506,0.00000,0.00000,-0.01874,0.00000,0.00261,-0.00325,-0.00198,-0.05167,-0.11511,0.99052,0.19287,0.00000,-1.04345,-1.04345,-0.06782,-0.03172,0.14725,-0.47549,-0.22239,-2.70411,-2.70411,A,152535.20
0.21043,57.68818596,11.98002118,57.68818433,11.98001467,15:25:35.328015,0.00569,0.00000,0.00000,-0.02067,0.00000,0.00016,0.00072,0.00275,-0.05197,-0.11560,0.98887,0.20378,0.00000,-1.29255,-1.29255,-0.08820,-0.04125,0.14725,-0.47549,-0.22239,-2.70411,-2.70411,A,152535.20
