Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.05200,57.68799333,11.98127383,57.68799333,11.98127383,12:34:00.458312,0.05196,0.00000,0.00000,-0.00051,-0.06965,-0.01973,-0.00356,-0.02308,0.03471,0.01049,1.01016,0.00001,0.00000,0.02070,0.00000,0.00000,0.00000,0.01516,0.00000,0.00000,0.00000,0.00000,A,123400.30
0.06397,57.68799333,11.98127383,57.68799333,11.98127383,12:34:00.470304,0.00605,0.00000,0.00000,-0.00235,-0.07002,-0.02492,-0.00310,-0.01712,0.02294,0.00244,0.99320,0.05781,0.00000,0.02072,-0.00009,0.00000,0.00000,0.01516,0.00000,0.00000,0.00000,0.00000,A,123400.30
0.07345,57.68799333,11.98127383,57.68799333,11.98127383,12:34:00.479756,0.00530,0.00000,0.00000,-0.00307,-0.07002,-0.02584,-0.00493,-0.01849,0.03471,-0.00268,1.00150,0.06770,0.00000,0.02073,-0.00008,0.00000,0.00000,0.01516,0.00000,0.00000,0.00000,0.00000,A,123400.30
0.08397,57.68799333,11.98127383,57.68799333,11.98127383,12:34:00.490289,0.00541,0.00000,0.00000,-0.00383,-0.07002,-0.02874,-0.00768,-0.02170,0.03306,-0.00275,1.01034,0.07828,0.00000,0.02075,-0.00007,0.00000,0.00000,0.01516,0.00000,0.00000,0.00000,0.00000,A,123400.30
0.09405,57.68799333,11.98127383,57.68799333,11.98127383,12:34:00.500357,0.00510,0.00000,0.00000,-0.00452,-0.07002,-0.02828,-0.01058,-0.02063,0.02300,0.00067,1.00839,0.08846,0.00000,0.02076,-0.00006,0.00000,0.00000,0.01516,0.00000,0.00000,0.00000,0.00000,A,123400.30
0.10495,57.68799333,11.98127383,57.68799333,11.98127383,12:34:00.511251,0.00560,0.00000,0.00000,-0.00512,-0.07002,-0.03149,-0.00799,-0.02369,0.02135,0.00866,0.99814,0.09923,0.00000,0.02076,-0.00005,0.00000,0.00000,0.01516,0.00000,0.00000,0.00000,0.00000,A,123400.30
0.13188,57.68799333,11.98127383,57.68799333,11.98127367,12:34:00.538967,0.02229,0.00000,0.00000,-0.00566,-0.07002,-0.02996,-0.00570,-0.02476,0.02971,0.01141,0.97850,0.11027,0.00000,0.02077,-0.00004,0.00000,0.00000,0.12828,-0.00991,0.00000,3.14159,3.14159,A,123400.40
0.15135,57.68799333,11.98127383,57.68799333,11.98127367,12:34:00.557923,0.00809,0.00000,0.00000,-0.00659,-0.07002,-0.02278,0.00087,-0.02796,0.00915,0.01671,0.99692,0.14592,0.00000,0.49202,0.47120,-0.00050,0.00000,0.12828,-0.00991,0.00000,3.14159,3.14159,A,123400.40
0.15880,57.68799333,11.98127382,57.68799333,11.98127367,12:34:00.565107,0.00514,0.00000,0.00000,-0.00702,-0.07002,-0.02492,-0.00463,-0.02735,0.01842,0.00830,1.00382,0.15340,0.00000,0.89258,0.87176,-0.00097,0.00000,0.12828,-0.00991,0.00000,3.14159,3.14159,A,123400.40
0.16927,57.68799333,11.98127381,57.68799333,11.98127367,12:34:00.575577,0.00525,0.00000,0.00000,-0.00772,-0.07002,-0.01973,-0.00447,-0.02613,0.03916,-0.00927,1.00131,0.16358,0.00000,1.23305,1.21224,-0.00141,0.00000,0.12828,-0.00991,0.00000,3.14159,3.14159,A,123400.40
