Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.05132,0.00000000,0.00000000,0.00000000,0.00000000,14:38:42.974339,0.05126,0.00000,0.00000,-0.00230,0.00000,-0.00425,-0.00128,-0.00220,-0.04752,-0.11925,0.99448,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.09005,0.00000000,0.00000000,0.00000000,0.00000000,14:38:43.012167,0.03115,0.00000,0.00000,-0.00416,0.00000,0.00506,0.00117,-0.00144,-0.04929,-0.11523,0.99430,0.06071,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.13075,0.00000000,0.00000000,0.00000000,0.00000000,14:38:43.052866,0.02875,0.00000,0.00000,-0.00638,0.00000,-0.00181,-0.00234,0.00253,-0.04929,-0.11578,0.99375,0.10260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.17061,0.00000000,0.00000000,0.00000000,0.00000000,14:38:43.092726,0.02953,0.00000,0.00000,-0.00846,0.00000,0.00109,-0.00311,-0.00113,-0.04764,-0.11633,0.99302,0.14136,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.21424,0.00000000,0.00000000,0.00000000,0.00000000,14:38:43.136364,0.03214,0.00000,0.00000,-0.01047,0.00000,0.00262,-0.00326,-0.00281,-0.04825,-0.11810,0.99302,0.18375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.25818,0.00000000,0.00000000,0.00000000,0.00000000,14:38:43.180297,0.03291,0.00000,0.00000,-0.01253,0.00000,0.00002,0.00040,-0.00296,-0.04727,-0.11700,0.99528,0.22641,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.30112,0.00000000,0.00000000,0.00000000,0.00000000,14:38:43.223247,0.03809,0.00000,0.00000,-0.01457,0.00000,-0.00089,0.00117,0.00269,-0.04880,-0.11492,0.99162,0.26449,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.34154,0.00000000,0.00000000,0.00000000,0.00000000,14:38:43.264244,0.03142,0.00000,0.00000,-0.01681,0.00000,-0.00471,0.00056,-0.00022,-0.05112,-0.11755,0.99320,0.31337,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.38948,0.00000000,0.00000000,0.00000000,0.00000000,14:38:43.312196,0.03603,0.00000,0.00000,-0.01867,0.00000,0.00353,-0.00005,0.00223,-0.04727,-0.11877,0.99326,0.35594,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.42707,0.00000000,0.00000000,0.00000000,0.00000000,14:38:43.349190,0.02814,0.00000,0.00000,-0.02057,0.00000,0.00063,0.00193,0.00116,-0.04984,-0.11602,0.99430,0.40032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.46940,0.00000000,0.00000000,0.00000000,0.00000000,14:38:43.391803,0.02973,0.00000,0.00000,-0.02228,0.00000,0.00476,-0.00173,-0.00113,-0.04599,-0.11584,0.99229,0.44087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
