Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.17919,57.68783721,11.98137343,57.68783800,11.98137217,15:54:04.411215,0.00307,0.00000,-0.01032,0.02610,-0.03244,0.00071,0.00136,-0.04862,-0.01061,1.04432,0.17552,0.00000,0.33251,0.34026,-0.00396,0.00463,0.13860,-0.07925,0.09266,2.27833,2.27833,A,155404.30
0.18934,57.68783721,11.98137343,57.68783800,11.98137217,15:54:04.421359,0.00295,0.00000,-0.01126,0.02610,-0.03519,0.00834,-0.00063,-0.02196,-0.02995,1.06238,0.18568,0.00000,0.33251,0.34026,-0.00396,0.00463,0.13860,-0.07925,0.09266,2.27833,2.27833,A,155404.30
0.19992,57.68783721,11.98137343,57.68783800,11.98137217,15:54:04.431956,0.00314,0.00000,-0.01246,0.02610,-0.03305,0.01537,-0.00139,0.05569,-0.04703,0.99259,0.19625,0.00000,0.33251,0.34026,-0.00396,0.00463,0.13860,-0.07925,0.09266,2.27833,2.27833,A,155404.30
0.21031,57.68783721,11.98137343,57.68783800,11.98137217,15:54:04.442345,0.00314,0.00000,-0.01358,0.02610,-0.03381,0.00957,-0.00231,0.03532,-0.04246,0.97972,0.20643,0.00000,0.33251,0.34026,-0.00396,0.00463,0.13860,-0.07925,0.09266,2.27833,2.27833,A,155404.30
0.22071,57.68783721,11.98137343,57.68783800,11.98137217,15:54:04.452743,0.00314,0.00000,-0.01443,0.02610,-0.03809,0.00605,-0.00078,-0.01842,-0.02117,0.92421,0.21705,0.00000,0.33251,0.34026,-0.00396,0.00463,0.13860,-0.07925,0.09266,2.27833,2.27833,A,155404.30
0.23149,57.68783721,11.98137343,57.68783800,11.98137217,15:54:04.463710,0.00329,0.00000,-0.01511,0.02610,-0.03381,0.01308,0.00182,-0.04904,-0.01482,1.01559,0.22780,0.00000,0.33251,0.34026,-0.00396,0.00463,0.13860,-0.07925,0.09266,2.27833,2.27833,A,155404.30
0.25742,57.68783721,11.98137343,57.68783867,11.98137150,15:54:04.489469,0.01897,0.00000,-0.01577,0.02610,-0.02847,0.01888,0.00105,-0.00073,-0.02001,1.00693,0.23778,0.00000,0.33251,0.34026,-0.00396,0.00463,0.25295,-0.11887,0.16679,2.06169,2.06169,A,155404.40
0.27466,57.68783728,11.98137334,57.68783867,11.98137150,15:54:04.506704,0.00744,0.00000,-0.01727,0.02610,-0.03076,-0.00937,0.00747,-0.00732,-0.03129,0.98411,0.26876,0.00000,0.59073,0.59847,-0.00971,0.01274,0.25295,-0.11887,0.16679,2.06169,2.06169,A,155404.40
0.28675,57.68783728,11.98137334,57.68783867,11.98137150,15:54:04.518791,0.00913,6.97827,-0.02082,0.02610,-0.02587,0.00101,0.01128,-0.06704,-0.04435,0.98576,0.28303,0.00000,0.59073,0.59847,-0.00971,0.01274,0.25295,-0.11887,0.16679,2.06169,2.06169,A,155404.40
0.29573,57.68783728,11.98137334,57.68783867,11.98137150,15:54:04.527776,0.00801,6.97827,-0.02336,0.02610,-0.02526,0.00957,0.00594,-0.03227,-0.03873,0.96691,0.29203,0.00000,0.59073,0.59847,-0.00971,0.01274,0.25295,-0.11887,0.16679,2.06169,2.06169,A,155404.40
0.30487,57.68783728,11.98137334,57.68783867,11.98137150,15:54:04.536907,0.00661,6.97827,-0.02574,0.02610,-0.02603,0.01155,0.00151,0.06271,-0.02605,0.94184,0.30119,0.00000,0.59073,0.59847,-0.00971,0.01274,0.25295,-0.11887,0.16679,2.06169,2.06169,A,155404.40
0.31549,57.68783728,11.98137334,57.68783867,11.98137150,15:54:04.547532,0.00683,6.97827,-0.02785,0.02610,-0.01381,-0.00494,0.00166,0.07344,-0.02013,0.96221,0.31178,0.00000,0.59073,0.59847,-0.00971,0.01274,0.25295,-0.11887,0.16679,2.06169,2.06169,A,155404.40
0.32581,57.68783728,11.98137334,57.68783867,11.98137150,15:54:04.558081,0.00676,6.97827,-0.02977,0.02610,-0.01198,-0.01808,0.00197,0.02617,-0.01519,0.98625,0.32039,0.00000,0.59073,0.59847,-0.00971,0.01274,0.25295,-0.11887,0.16679,2.06169,2.06169,A,155404.40
0.33649,57.68783728,11.98137334,57.68783867,11.98137150,15:54:04.568524,0.00704,6.97827,-0.03185,0.02610,-0.00785,-0.01487,0.00243,-0.04465,-0.03654,1.04225,0.33281,0.00000,0.59073,0.59847,-0.00971,0.01274,0.25295,-0.11887,0.16679,2.06169,2.06169,A,155404.40
0.34660,57.68783728,11.98137334,57.68783867,11.98137150,15:54:04.578634,0.00675,6.97827,-0.03421,0.02610,-0.00617,-0.00021,0.00426,-0.04227,-0.06106,1.04450,0.34269,0.00000,0.59073,0.59847,-0.00971,0.01274,0.25295,-0.11887,0.16679,2.06169,2.06169,A,155404.40
0.37685,57.68783728,11.98137334,57.68783950,11.98137117,15:54:04.608896,0.02647,6.97827,-0.03666,0.02610,-0.01136,0.00178,0.00136,0.04020,-0.06021,1.00876,0.35327,0.00000,0.59073,0.59847,-0.00971,0.01274,0.37118,-0.13869,0.25945,1.78144,1.78144,A,155404.50
0.39713,57.68783739,11.98137323,57.68783950,11.98137117,15:54:04.629166,0.00866,6.97827,-0.03854,0.02610,0.00589,-0.00036,0.00884,-0.05801,-0.04459,1.00003,0.39149,1.39565,0.76817,0.77592,-0.01616,0.02508,0.37118,-0.13869,0.25945,1.78144,1.78144,A,155404.50
0.40673,57.68783739,11.98137323,57.68783950,11.98137117,15:54:04.638772,0.00807,6.97827,-0.04068,0.02610,0.00452,0.00514,0.00456,-0.00500,-0.05026,0.97905,0.40302,1.39565,0.76817,0.77592,-0.01616,0.02508,0.37118,-0.13869,0.25945,1.78144,1.78144,A,155404.50
0.41587,57.68783739,11.98137323,57.68783950,11.98137117,15:54:04.647907,0.00681,6.97827,-0.04260,0.02610,0.00391,0.00346,0.00243,0.04160,-0.03477,0.97283,0.41218,1.39565,0.76817,0.77592,-0.01616,0.02508,0.37118,-0.13869,0.25945,1.78144,1.78144,A,155404.50
0.42639,57.68783739,11.98137323,57.68783950,11.98137117,15:54:04.658437,0.00694,6.97827,-0.04440,0.02610,0.00055,-0.00357,0.00044,0.04410,-0.02702,0.96844,0.42249,1.39565,0.76817,0.77592,-0.01616,0.02508,0.37118,-0.13869,0.25945,1.78144,1.78144,A,155404.50
0.43682,57.68783739,11.98137323,57.68783950,11.98137117,15:54:04.668853,0.00697,6.97827,-0.04617,0.02610,0.00589,-0.01242,-0.00307,-0.00061,-0.03428,0.99948,0.43313,1.39565,0.76817,0.77592,-0.01616,0.02508,0.37118,-0.13869,0.25945,1.78144,1.78144,A,155404.50
0.44710,57.68783739,11.98137323,57.68783950,11.98137117,15:54:04.679144,0.00685,6.97827,-0.04805,0.02610,0.01399,-0.01197,-0.00765,-0.05087,-0.05020,1.00504,0.44340,1.39565,0.76817,0.77592,-0.01616,0.02508,0.37118,-0.13869,0.25945,1.78144,1.78144,A,155404.50
0.45715,57.68783739,11.98137323,57.68783950,11.98137117,15:54:04.689183,0.00666,6.97827,-0.05003,0.02610,0.01322,-0.00357,-0.00933,-0.04599,-0.05746,1.00089,0.45347,1.39565,0.76817,0.77592,-0.01616,0.02508,0.37118,-0.13869,0.25945,1.78144,1.78144,A,155404.50
0.46772,57.68783739,11.98137323,57.68783950,11.98137117,15:54:04.699755,0.00683,6.97827,-0.05205,0.02610,0.01139,0.00468,-0.00979,0.02080,-0.05746,0.97935,0.46404,1.39565,0.76817,0.77592,-0.01616,0.02508,0.37118,-0.13869,0.25945,1.78144,1.78144,A,155404.50
0.49378,57.68783739,11.98137323,57.68784000,11.98137017,15:54:04.726051,0.02249,6.97827,-0.05400,0.02610,0.01246,0.00178,-0.00750,0.07412,-0.05148,0.96032,0.47329,1.39565,0.76817,0.77592,-0.01616,0.02508,0.48921,-0.19812,0.31505,2.38956,2.38956,A,155404.60
0.51348,57.68783848,11.98137490,57.68784000,11.98137017,15:54:04.745511,0.00792,6.97827,-0.05518,0.02519,0.01551,0.00728,-0.00735,-0.02666,-0.04429,1.02968,0.50784,2.51218,1.01350,1.02097,0.08315,0.14594,0.48921,-0.19812,0.31505,2.38956,2.38956,A,155404.60
0.52303,57.68783848,11.98137490,57.68784000,11.98137017,15:54:04.755077,0.00707,6.97827,-0.05679,0.02431,0.01567,0.00529,-0.00811,0.03593,-0.05155,1.00943,0.51933,2.51218,1.01350,1.02097,0.08315,0.14594,0.48921,-0.19812,0.31505,2.38956,2.38956,A,155404.60
0.53320,57.68783848,11.98137490,57.68784000,11.98137017,15:54:04.765258,0.00683,6.97827,-0.05799,0.02349,0.01536,-0.00341,-0.00307,0.04288,-0.02434,0.98887,0.52933,2.51218,1.01350,1.02097,0.08315,0.14594,0.48921,-0.19812,0.31505,2.38956,2.38956,A,155404.60
0.54342,57.68783848,11.98137490,57.68784000,11.98137017,15:54:04.775454,0.00665,6.97827,-0.05918,0.02253,0.01368,-0.01395,-0.00063,0.00177,-0.02672,0.97234,0.53973,2.51218,1.01350,1.02097,0.08315,0.14594,0.48921,-0.19812,0.31505,2.38956,2.38956,A,155404.60
0.55360,57.68783848,11.98137490,57.68784000,11.98137017,15:54:04.785635,0.00660,6.97827,-0.06006,0.02162,0.01353,-0.01029,-0.00246,-0.05063,-0.01226,0.99168,0.54989,2.51218,1.01350,1.02097,0.08315,0.14594,0.48921,-0.19812,0.31505,2.38956,2.38956,A,155404.60
0.56434,57.68783848,11.98137490,57.68784000,11.98137017,15:54:04.796387,0.00694,6.97827,-0.06150,0.02069,0.01506,0.00056,-0.00506,-0.05490,-0.05563,0.98387,0.56063,2.51218,1.01350,1.02097,0.08315,0.14594,0.48921,-0.19812,0.31505,2.38956,2.38956,A,155404.60
0.57427,57.68783848,11.98137490,57.68784000,11.98137017,15:54:04.806647,0.00647,6.97827,-0.06269,0.01973,0.00452,0.00453,-0.00704,-0.04233,-0.03831,0.99759,0.56915,2.51218,1.01350,1.02097,0.08315,0.14594,0.48921,-0.19812,0.31505,2.38956,2.38956,A,155404.60
0.58485,57.68783848,11.98137490,57.68784000,11.98137017,15:54:04.816884,0.00652,6.97827,-0.06376,0.01868,0.00864,0.00590,-0.00903,0.06679,-0.03727,0.97338,0.58117,2.51218,1.01350,1.02097,0.08315,0.14594,0.48921,-0.19812,0.31505,2.38956,2.38956,A,155404.60
0.61212,57.68783848,11.98137490,57.68784050,11.98136900,15:54:04.844208,0.02306,6.97827,-0.06443,0.01797,0.00788,-0.00357,-0.00872,0.07503,-0.01214,0.96526,0.59014,2.51218,1.01350,1.02097,0.08315,0.14594,0.60773,-0.26747,0.37065,2.46577,2.46577,A,155404.70
0.62902,57.68784066,11.98137699,57.68784050,11.98136900,15:54:04.861059,0.00815,6.97827,-0.06520,0.01642,0.00452,0.00636,-0.01361,-0.02806,-0.03453,1.00064,0.62335,3.40540,1.23619,1.24107,0.20741,0.38854,0.60773,-0.26747,0.37065,2.46577,2.46577,A,155404.70
0.63903,57.68784066,11.98137699,57.68784050,11.98136900,15:54:04.871066,0.00748,6.97827,-0.06599,0.01622,0.00757,-0.00250,-0.00964,0.05624,-0.02995,0.96044,0.63532,3.40540,1.23619,1.24107,0.20741,0.38854,0.60773,-0.26747,0.37065,2.46577,2.46577,A,155404.70
0.64897,57.68784066,11.98137699,57.68784050,11.98136900,15:54:04.881044,0.00683,6.97827,-0.06631,0.01610,0.00528,-0.01548,-0.01162,0.02043,0.00043,0.98765,0.64468,3.40540,1.23619,1.24107,0.20741,0.38854,0.60773,-0.26747,0.37065,2.46577,2.46577,A,155404.70
0.65881,57.68784066,11.98137699,57.68784050,11.98136900,15:54:04.891513,0.00628,6.97827,-0.06712,0.01608,0.01628,-0.01273,-0.00643,-0.05594,-0.04392,1.01425,0.65511,3.40540,1.23619,1.24107,0.20741,0.38854,0.60773,-0.26747,0.37065,2.46577,2.46577,A,155404.70
0.66915,57.68784066,11.98137699,57.68784050,11.98136900,15:54:04.901191,0.00638,6.97827,-0.06786,0.01605,0.01170,0.00269,-0.00887,-0.11560,-0.03843,1.03627,0.66542,3.40540,1.23619,1.24107,0.20741,0.38854,0.60773,-0.26747,0.37065,2.46577,2.46577,A,155404.70
0.68006,57.68784066,11.98137699,57.68784050,11.98136900,15:54:04.912095,0.00690,6.97827,-0.06918,0.01605,0.00452,0.02270,-0.01147,-0.04874,-0.06978,0.99820,0.67639,3.40540,1.23619,1.24107,0.20741,0.38854,0.60773,-0.26747,0.37065,2.46577,2.46577,A,155404.70
0.69028,57.68784066,11.98137699,57.68784050,11.98136900,15:54:04.922359,0.00673,6.97827,-0.06990,0.01605,0.00116,0.02224,-0.01269,0.00140,-0.02843,0.99997,0.68492,3.40540,1.23619,1.24107,0.20741,0.38854,0.60773,-0.26747,0.37065,2.46577,2.46577,A,155404.70
0.70085,57.68784066,11.98137699,57.68784050,11.98136900,15:54:04.932890,0.00673,6.97827,-0.07040,0.01605,0.00009,0.01674,-0.01269,0.02391,-0.01458,1.00406,0.69716,3.40540,1.23619,1.24107,0.20741,0.38854,0.60773,-0.26747,0.37065,2.46577,2.46577,A,155404.70
0.72761,57.68784066,11.98137699,57.68784133,11.98136833,15:54:04.959690,0.02310,6.97827,-0.07089,0.01605,0.00131,0.01048,-0.01178,-0.03477,-0.01665,1.02626,0.70755,3.40540,1.23619,1.24107,0.20741,0.38854,0.72267,-0.30709,0.46331,1.97489,1.97489,A,155404.80
0.74884,57.68784394,11.98137864,57.68784133,11.98136833,15:54:04.980876,0.00803,6.97827,-0.07209,0.01605,-0.00648,0.00346,-0.01468,0.04715,-0.04105,0.95703,0.74318,4.11997,1.35140,1.35617,0.30528,0.75344,0.72267,-0.30709,0.46331,1.97489,1.97489,A,155404.80
0.75777,57.68784394,11.98137864,57.68784133,11.98136833,15:54:04.990034,0.00656,6.97827,-0.07248,0.01605,-0.01503,-0.01227,-0.01407,0.02867,0.00378,0.97014,0.75408,4.11997,1.35140,1.35617,0.30528,0.75344,0.72267,-0.30709,0.46331,1.97489,1.97489,A,155404.80
0.76838,57.68784394,11.98137864,57.68784133,11.98136833,15:54:05.000419,0.00676,6.97827,-0.07316,0.01605,-0.01350,-0.02357,-0.00658,-0.02647,-0.01873,0.99747,0.76471,4.11997,1.35140,1.35617,0.30528,0.75344,0.72267,-0.30709,0.46331,1.97489,1.97489,A,155404.80
0.77860,57.68784394,11.98137864,57.68784133,11.98136833,15:54:05.010634,0.00658,6.97827,-0.07426,0.01605,-0.01106,-0.01258,-0.00720,-0.04307,-0.04837,0.98924,0.77470,4.11997,1.35140,1.35617,0.30528,0.75344,0.72267,-0.30709,0.46331,1.97489,1.97489,A,155404.80
0.78905,57.68784394,11.98137864,57.68784133,11.98136833,15:54:05.021092,0.00666,6.97827,-0.07533,0.01605,-0.01350,-0.00647,-0.00200,-0.03282,-0.04709,0.99833,0.78534,4.11997,1.35140,1.35617,0.30528,0.75344,0.72267,-0.30709,0.46331,1.97489,1.97489,A,155404.80
0.79954,57.68784394,11.98137864,57.68784133,11.98136833,15:54:05.031580,0.00676,6.97827,-0.07670,0.01605,-0.02465,-0.00189,-0.00445,-0.00421,-0.05911,0.99320,0.79586,4.11997,1.35140,1.35617,0.30528,0.75344,0.72267,-0.30709,0.46331,1.97489,1.97489,A,155404.80
0.80977,57.68784394,11.98137864,57.68784133,11.98136833,15:54:05.042032,0.00659,6.97827,-0.07697,0.01605,-0.02419,-0.00021,-0.00658,-0.04929,0.00964,1.01846,0.80609,4.11997,1.35140,1.35617,0.30528,0.75344,0.72267,-0.30709,0.46331,1.97489,1.97489,A,155404.80
0.82041,57.68784394,11.98137864,57.68784133,11.98136833,15:54:05.052440,0.00683,6.97827,-0.07726,0.01605,-0.02679,0.01247,-0.00368,-0.03880,0.01202,1.00040,0.81672,4.11997,1.35140,1.35617,0.30528,0.75344,0.72267,-0.30709,0.46331,1.97489,1.97489,A,155404.80
0.85822,57.68784394,11.98137864,57.68784317,11.98136717,15:54:05.090308,0.03425,6.97827,-0.07796,0.01605,-0.02236,0.01338,-0.00322,-0.03910,-0.01940,1.00119,0.82715,4.11997,1.35140,1.35617,0.30528,0.75344,0.85316,-0.37644,0.66717,1.89868,1.89868,A,155405.00
0.87662,57.68784823,11.98137983,57.68784317,11.98136717,15:54:05.108653,0.00966,6.97827,-0.07981,0.01605,-0.02862,-0.00815,-0.01285,-0.00817,-0.03355,1.03432,0.87090,4.69163,1.43924,1.44401,0.37616,1.23063,0.85316,-0.37644,0.66717,1.89868,1.89868,A,155405.00
0.88470,57.68784823,11.98137983,57.68784317,11.98136717,15:54:05.116744,0.00689,6.97827,-0.08077,0.01605,-0.02740,-0.00723,-0.00994,-0.04819,-0.03959,1.03493,0.88099,4.69163,1.43924,1.44401,0.37616,1.23063,0.85316,-0.37644,0.66717,1.89868,1.89868,A,155405.00
0.89581,57.68784823,11.98137983,57.68784317,11.98136717,15:54:05.127864,0.00760,6.97827,-0.08208,0.01605,-0.03122,-0.00739,-0.00429,-0.02062,-0.05850,1.01236,0.89179,4.69163,1.43924,1.44401,0.37616,1.23063,0.85316,-0.37644,0.66717,1.89868,1.89868,A,155405.00
0.90520,57.68784823,11.98137983,57.68784317,11.98136717,15:54:05.137240,0.00675,6.97827,-0.08297,0.01605,-0.03824,-0.00448,-0.00200,-0.00104,-0.02660,0.99015,0.90148,4.69163,1.43924,1.44401,0.37616,1.23063,0.85316,-0.37644,0.66717,1.89868,1.89868,A,155405.00
0.91490,57.68784823,11.98137983,57.68784317,11.98136717,15:54:05.146949,0.00606,6.97827,-0.08391,0.01605,-0.03122,-0.00128,0.00136,-0.01061,-0.03257,0.96471,0.91115,4.69163,1.43924,1.44401,0.37616,1.23063,0.85316,-0.37644,0.66717,1.89868,1.89868,A,155405.00
0.92630,57.68784823,11.98137983,57.68784317,11.98136717,15:54:05.158351,0.00706,6.97827,-0.08417,0.01605,-0.03442,-0.00158,0.00777,-0.04910,0.01641,0.95130,0.92238,4.69163,1.43924,1.44401,0.37616,1.23063,0.85316,-0.37644,0.66717,1.89868,1.89868,A,155405.00
0.93681,57.68784823,11.98137983,57.68784317,11.98136717,15:54:05.168841,0.00717,6.97827,-0.08518,0.01605,-0.03061,0.00575,0.00823,-0.06149,-0.03697,0.96740,0.93310,4.69163,1.43924,1.44401,0.37616,1.23063,0.85316,-0.37644,0.66717,1.89868,1.89868,A,155405.00
0.94683,57.68784823,11.98137983,57.68784317,11.98136717,15:54:05.178877,0.00680,6.97827,-0.08624,0.01605,-0.03519,0.00712,0.00502,-0.00482,-0.03788,0.95001,0.94311,4.69163,1.43924,1.44401,0.37616,1.23063,0.85316,-0.37644,0.66717,1.89868,1.89868,A,155405.00
0.97410,57.68784823,11.98137983,57.68784367,11.98136583,15:54:05.206143,0.02372,6.97827,-0.08723,0.01605,-0.04496,-0.00005,0.00640,0.00634,-0.03062,0.98362,0.95344,4.69163,1.43924,1.44401,0.37616,1.23063,0.96906,-0.45569,0.72277,2.52983,2.52983,A,155405.10
0.98824,57.68785236,11.98138017,57.68784367,11.98136583,15:54:05.220271,0.00724,1.04209,-0.08787,0.01605,-0.04313,0.01262,-0.01239,-0.01635,-0.02672,1.04633,0.98235,3.96172,1.60852,1.61328,0.39632,1.68970,0.96906,-0.45569,0.72277,2.52983,2.52983,A,155405.10
0.99455,57.68785236,11.98138017,57.68784367,11.98136583,15:54:05.226580,0.00315,1.04209,-0.08809,0.01605,-0.04817,0.00957,-0.01193,-0.04178,-0.05679,1.05109,0.99068,3.96172,1.60852,1.61328,0.39632,1.68970,0.96906,-0.45569,0.72277,2.52983,2.52983,A,155405.10
1.00493,57.68785236,11.98138017,57.68784367,11.98136583,15:54:05.236956,0.00313,1.04209,-0.08847,0.01605,-0.04389,0.01125,-0.01498,0.02818,-0.05978,0.99448,1.00126,3.96172,1.60852,1.61328,0.39632,1.68970,0.96906,-0.45569,0.72277,2.52983,2.52983,A,155405.10
1.01540,57.68785236,11.98138017,57.68784367,11.98136583,15:54:05.247431,0.00321,1.04209,-0.08836,0.01605,-0.05351,-0.00067,-0.01330,0.00549,-0.02233,0.99442,1.01173,3.96172,1.60852,1.61328,0.39632,1.68970,0.96906,-0.45569,0.72277,2.52983,2.52983,A,155405.10
1.02556,57.68785236,11.98138017,57.68784367,11.98136583,15:54:05.257588,0.00314,1.04209,-0.08803,0.01605,-0.04328,-0.00082,-0.00307,0.00073,-0.01415,0.96057,1.02188,3.96172,1.60852,1.61328,0.39632,1.68970,0.96906,-0.45569,0.72277,2.52983,2.52983,A,155405.10
1.03702,57.68785236,11.98138017,57.68784367,11.98136583,15:54:05.269047,0.00420,1.04209,-0.08843,0.01605,-0.04053,-0.00998,0.00365,-0.03337,-0.06082,0.99192,1.03335,3.96172,1.60852,1.61328,0.39632,1.68970,0.96906,-0.45569,0.72277,2.52983,2.52983,A,155405.10
1.04636,57.68785236,11.98138017,57.68784367,11.98136583,15:54:05.278400,0.00314,1.04209,-0.08812,0.01605,-0.03274,0.00651,0.00792,-0.04807,-0.02525,0.98234,1.04249,3.96172,1.60852,1.61328,0.39632,1.68970,0.96906,-0.45569,0.72277,2.52983,2.52983,A,155405.10
1.05677,57.68785236,11.98138017,57.68784367,11.98136583,15:54:05.288796,0.00315,1.04209,-0.08881,0.01605,-0.03610,0.01170,0.00960,-0.02965,-0.08571,0.98808,1.05311,3.96172,1.60852,1.61328,0.39632,1.68970,0.96906,-0.45569,0.72277,2.52983,2.52983,A,155405.10
1.06716,57.68785236,11.98138017,57.68784367,11.98136583,15:54:05.299194,0.00314,1.04209,-0.08878,0.01605,-0.03733,0.01094,0.01205,-0.00945,-0.03849,0.99643,1.06349,3.96172,1.60852,1.61328,0.39632,1.68970,0.96906,-0.45569,0.72277,2.52983,2.52983,A,155405.10
1.09372,57.68785236,11.98138017,57.68784450,11.98136483,15:54:05.325979,0.01918,1.04209,-0.08888,0.01605,-0.03855,0.01216,0.00579,-0.03520,-0.04654,0.99826,1.07387,3.96172,1.60852,1.61328,0.39632,1.68970,1.08895,-0.51512,0.81543,2.14113,2.14113,A,155405.20
1.10876,57.68785598,11.98137908,57.68784450,11.98136483,15:54:05.340786,0.00637,1.04209,-0.08931,0.01605,-0.04557,0.00544,-0.01040,-0.01183,-0.00793,1.02614,1.10310,3.37780,1.69356,1.69832,0.33177,2.09235,1.08895,-0.51512,0.81543,2.14113,2.14113,A,155405.20
1.11595,57.68785598,11.98137908,57.68784450,11.98136483,15:54:05.347974,0.00316,1.04209,-0.08909,0.01605,-0.03580,-0.00036,-0.01254,0.01635,-0.03093,1.01724,1.11228,3.37780,1.69356,1.69832,0.33177,2.09235,1.08895,-0.51512,0.81543,2.14113,2.14113,A,155405.20
1.12648,57.68785598,11.98137908,57.68784450,11.98136483,15:54:05.358512,0.00329,1.04209,-0.08909,0.01605,-0.03504,-0.00128,-0.01575,-0.00122,-0.04203,0.97691,1.12260,3.37780,1.69356,1.69832,0.33177,2.09235,1.08895,-0.51512,0.81543,2.14113,2.14113,A,155405.20
1.13680,57.68785598,11.98137908,57.68784450,11.98136483,15:54:05.368825,0.00337,1.04209,-0.08882,0.01605,-0.03229,-0.00571,-0.00643,-0.02031,-0.02501,0.95398,1.13312,3.37780,1.69356,1.69832,0.33177,2.09235,1.08895,-0.51512,0.81543,2.14113,2.14113,A,155405.20
1.14712,57.68785598,11.98137908,57.68784450,11.98136483,15:54:05.379147,0.00329,1.04209,-0.08927,0.01605,-0.03274,-0.00341,0.00243,-0.01525,-0.07082,0.95605,1.14341,3.37780,1.69356,1.69832,0.33177,2.09235,1.08895,-0.51512,0.81543,2.14113,2.14113,A,155405.20
1.15730,57.68785598,11.98137908,57.68784450,11.98136483,15:54:05.389331,0.00294,1.04209,-0.08894,0.01605,-0.03106,-0.00601,0.00533,-0.04331,-0.02385,1.00138,1.15365,3.37780,1.69356,1.69832,0.33177,2.09235,1.08895,-0.51512,0.81543,2.14113,2.14113,A,155405.20
