Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.07325,57.68810733,11.97958833,57.68810733,11.97958833,14:42:07.611366,0.07320,0.00000,0.00000,-0.00224,0.00000,-0.00174,-0.00121,0.00081,-0.04837,-0.11651,0.99216,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.03220,0.00000,0.00000,0.00000,0.00000,A,144207.50
0.08999,57.68810733,11.97958833,57.68810733,11.97958833,14:42:07.628107,0.00825,0.00000,0.00000,-0.00470,0.00000,-0.00327,0.00031,-0.00316,-0.04917,-0.11706,0.99253,0.08353,0.00000,0.00000,0.00000,0.00000,0.00000,0.03220,0.00000,0.00000,0.00000,0.00000,A,144207.50
0.09759,57.68810733,11.97958833,57.68810733,11.97958833,14:42:07.635701,0.00531,0.00000,0.00000,-0.00686,0.00000,-0.00174,0.00031,-0.00209,-0.05045,-0.11621,0.99113,0.09172,0.00000,0.00000,0.00000,0.00000,0.00000,0.03220,0.00000,0.00000,0.00000,0.00000,A,144207.50
0.10776,57.68810733,11.97958833,57.68810733,11.97958833,14:42:07.646139,0.00524,0.00000,0.00000,-0.00896,0.00000,0.00116,-0.00259,0.00142,-0.04947,-0.11572,0.99253,0.10218,0.00000,0.00000,0.00000,0.00000,0.00000,0.03220,0.00000,0.00000,0.00000,0.00000,A,144207.50
0.11817,57.68810733,11.97958833,57.68810733,11.97958833,14:42:07.656280,0.00525,0.00000,0.00000,-0.01103,0.00000,-0.00067,0.00092,-0.00179,-0.05167,-0.11566,0.99369,0.11232,0.00000,0.00000,0.00000,0.00000,0.00000,0.03220,0.00000,0.00000,0.00000,0.00000,A,144207.50
0.12883,57.68810733,11.97958833,57.68810733,11.97958833,14:42:07.666945,0.00551,0.00000,0.00000,-0.01307,0.00000,0.00070,0.00123,0.00203,-0.04965,-0.11608,0.99326,0.12296,0.00000,0.00000,0.00000,0.00000,0.00000,0.03220,0.00000,0.00000,0.00000,0.00000,A,144207.50
0.16339,57.68810733,11.97958833,57.68810650,11.97958850,14:42:07.702136,0.02967,0.00000,0.00000,-0.01510,0.00000,-0.00082,0.00016,-0.00026,-0.04996,-0.11627,0.99253,0.13407,0.00000,0.00000,0.00000,0.00000,0.00000,0.15345,0.00000,0.00000,0.00000,0.00000,A,144207.60
0.18088,57.68810733,11.97958833,57.68810650,11.97958850,14:42:07.718990,0.00650,0.00000,0.00000,-0.01712,0.00000,-0.00052,-0.00030,0.00005,-0.05014,-0.11651,0.99210,0.17501,0.00000,0.00000,0.00000,0.00000,0.00000,0.15345,0.00000,0.00000,0.00000,0.00000,A,144207.60
0.18984,57.68810733,11.97958833,57.68810650,11.97958850,14:42:07.727949,0.00523,0.00000,0.00000,-0.01907,0.00000,-0.00098,0.00001,0.00081,-0.05014,-0.11541,0.99338,0.18405,0.00000,0.00000,0.00000,0.00000,0.00000,0.15345,0.00000,0.00000,0.00000,0.00000,A,144207.60
0.20038,57.68810733,11.97958833,57.68810650,11.97958850,14:42:07.738501,0.00537,0.00000,0.00000,-0.02098,0.00000,-0.00067,0.00276,0.00264,-0.04856,-0.11474,0.99369,0.19465,0.00000,0.00000,0.00000,0.00000,0.00000,0.15345,0.00000,0.00000,0.00000,0.00000,A,144207.60
0.21055,57.68810733,11.97958833,57.68810650,11.97958850,14:42:07.748660,0.00514,0.00000,0.00000,-0.02290,0.00000,-0.00098,-0.00014,-0.00011,-0.04929,-0.11700,0.99625,0.20481,0.00000,0.00000,0.00000,0.00000,0.00000,0.15345,0.00000,0.00000,0.00000,0.00000,A,144207.60
0.22161,57.68810733,11.97958833,57.68810650,11.97958850,14:42:07.759739,0.00579,0.00000,0.00000,-0.02479,0.00000,-0.00144,0.00215,0.00081,-0.04801,-0.11633,0.99326,0.21541,0.00000,0.00000,0.00000,0.00000,0.00000,0.15345,0.00000,0.00000,0.00000,0.00000,A,144207.60
0.23136,57.68810733,11.97958833,57.68810650,11.97958850,14:42:07.769468,0.00515,0.00000,0.00000,-0.02666,0.00000,-0.00327,0.00092,0.00142,-0.04947,-0.11608,0.99155,0.22583,0.00000,0.00000,0.00000,0.00000,0.00000,0.15345,0.00000,0.00000,0.00000,0.00000,A,144207.60
0.24169,57.68810733,11.97958833,57.68810650,11.97958850,14:42:07.779806,0.00525,0.00000,0.00000,-0.02842,0.00000,0.00376,0.00276,-0.00118,-0.05179,-0.11480,0.99204,0.23589,0.00000,0.00000,0.00000,0.00000,0.00000,0.15345,0.00000,0.00000,0.00000,0.00000,A,144207.60
0.25223,57.68810733,11.97958833,57.68810650,11.97958850,14:42:07.790346,0.00537,0.00000,0.00000,-0.03020,0.00000,0.00086,0.00245,0.00218,-0.04880,-0.11639,0.99406,0.24647,0.00000,0.00000,0.00000,0.00000,0.00000,0.15345,0.00000,0.00000,0.00000,0.00000,A,144207.60
0.28557,57.68810733,11.97958833,57.68810400,11.97958500,14:42:07.823717,0.02832,0.00000,0.00000,-0.03197,0.00000,0.00116,0.00092,0.00081,-0.05100,-0.11761,0.99277,0.25667,0.00000,0.00000,0.00000,0.00000,0.00000,0.27544,0.00000,0.00000,0.00000,0.00000,A,144207.70
0.30319,57.68810733,11.97958833,57.68810400,11.97958500,14:42:07.841301,0.00768,0.00000,0.00000,-0.03380,0.00000,-0.00159,0.00016,-0.00102,-0.04935,-0.11816,0.99284,0.29734,0.00000,0.00000,0.00000,0.00000,0.00000,0.27544,0.00000,0.00000,0.00000,0.00000,A,144207.70
0.31127,57.68810733,11.97958833,57.68810400,11.97958500,14:42:07.849378,0.00535,0.00000,0.00000,-0.03550,0.00000,0.00208,0.00230,-0.00224,-0.04849,-0.11675,0.99412,0.30552,0.00000,0.00000,0.00000,0.00000,0.00000,0.27544,0.00000,0.00000,0.00000,0.00000,A,144207.70
0.32159,57.68810733,11.97958833,57.68810400,11.97958500,14:42:07.859698,0.00524,0.00000,0.00000,-0.03713,0.00000,0.00437,0.00444,-0.00102,-0.04740,-0.11553,0.99040,0.31578,0.00000,0.00000,0.00000,0.00000,0.00000,0.27544,0.00000,0.00000,0.00000,0.00000,A,144207.70
0.33223,57.68810733,11.97958833,57.68810400,11.97958500,14:42:07.870364,0.00512,0.00000,0.00000,-0.03882,0.00000,-0.00174,0.00062,0.00142,-0.04892,-0.11736,0.99503,0.32637,0.00000,0.00000,0.00000,0.00000,0.00000,0.27544,0.00000,0.00000,0.00000,0.00000,A,144207.70
0.34295,57.68810733,11.97958833,57.68810400,11.97958500,14:42:07.881066,0.00580,0.00000,0.00000,-0.04046,0.00000,0.00147,-0.00259,-0.00026,-0.04953,-0.11706,0.99137,0.33657,0.00000,0.00000,0.00000,0.00000,0.00000,0.27544,0.00000,0.00000,0.00000,0.00000,A,144207.70
0.35307,57.68810733,11.97958833,57.68810400,11.97958500,14:42:07.891186,0.00567,0.00000,0.00000,-0.04209,0.00000,-0.00144,-0.00060,0.00157,-0.04874,-0.11712,0.99418,0.34723,0.00000,0.00000,0.00000,0.00000,0.00000,0.27544,0.00000,0.00000,0.00000,0.00000,A,144207.70
0.36295,57.68810733,11.97958833,57.68810400,11.97958500,14:42:07.901057,0.00514,0.00000,0.00000,-0.04370,0.00000,-0.00189,0.00016,0.00127,-0.04959,-0.11663,0.99271,0.35742,0.00000,0.00000,0.00000,0.00000,0.00000,0.27544,0.00000,0.00000,0.00000,0.00000,A,144207.70
0.37358,57.68810733,11.97958833,57.68810400,11.97958500,14:42:07.911691,0.00524,0.00000,0.00000,-0.04526,0.00000,-0.00006,0.00092,-0.00026,-0.05112,-0.11584,0.99168,0.36777,0.00000,0.00000,0.00000,0.00000,0.00000,0.27544,0.00000,0.00000,0.00000,0.00000,A,144207.70
0.40945,57.68810733,11.97958833,57.68810267,11.97958550,14:42:07.947607,0.03071,0.00000,0.00000,-0.04679,0.00000,0.00086,0.00276,-0.00224,-0.05118,-0.11706,0.99595,0.37851,0.00000,0.00000,0.00000,0.00000,0.00000,0.39754,0.00000,0.00000,0.00000,0.00000,A,144207.80
0.42694,57.68810733,11.97958833,57.68810267,11.97958550,14:42:07.965059,0.00738,0.00000,0.00000,-0.04841,0.00000,-0.00174,-0.00045,0.00050,-0.04953,-0.11858,0.99277,0.42134,0.00000,0.00000,0.00000,0.00000,0.00000,0.39754,0.00000,0.00000,0.00000,0.00000,A,144207.80
0.43545,57.68810733,11.97958833,57.68810267,11.97958550,14:42:07.973561,0.00548,0.00000,0.00000,-0.04993,0.00000,-0.00449,-0.00045,0.00020,-0.05014,-0.11566,0.99113,0.42956,0.00000,0.00000,0.00000,0.00000,0.00000,0.39754,0.00000,0.00000,0.00000,0.00000,A,144207.80
0.44615,57.68810733,11.97958833,57.68810267,11.97958550,14:42:07.984263,0.00581,0.00000,0.00000,-0.05137,0.00000,0.00269,0.00245,-0.00118,-0.04740,-0.11645,0.99509,0.44014,0.00000,0.00000,0.00000,0.00000,0.00000,0.39754,0.00000,0.00000,0.00000,0.00000,A,144207.80
0.45614,57.68810733,11.97958833,57.68810267,11.97958550,14:42:07.994257,0.00544,0.00000,0.00000,-0.05280,0.00000,0.00147,0.00337,0.00112,-0.05124,-0.11639,0.99271,0.45038,0.00000,0.00000,0.00000,0.00000,0.00000,0.39754,0.00000,0.00000,0.00000,0.00000,A,144207.80
0.46625,57.68810733,11.97958833,57.68810267,11.97958550,14:42:08.004364,0.00516,0.00000,0.00000,-0.05428,0.00000,-0.00403,-0.00167,-0.00240,-0.04941,-0.11767,0.99454,0.46050,0.00000,0.00000,0.00000,0.00000,0.00000,0.39754,0.00000,0.00000,0.00000,0.00000,A,144207.80
0.47696,57.68810733,11.97958833,57.68810267,11.97958550,14:42:08.015072,0.00547,0.00000,0.00000,-0.05569,0.00000,0.00147,-0.00106,-0.00026,-0.04941,-0.11743,0.99357,0.47114,0.00000,0.00000,0.00000,0.00000,0.00000,0.39754,0.00000,0.00000,0.00000,0.00000,A,144207.80
0.48717,57.68810733,11.97958833,57.68810267,11.97958550,14:42:08.025282,0.00528,0.00000,0.00000,-0.05708,0.00000,-0.00021,0.00230,0.00066,-0.04746,-0.11675,0.99265,0.48163,0.00000,0.00000,0.00000,0.00000,0.00000,0.39754,0.00000,0.00000,0.00000,0.00000,A,144207.80
0.49759,57.68810733,11.97958833,57.68810267,11.97958550,14:42:08.035697,0.00524,0.00000,0.00000,-0.05842,0.00000,-0.00006,-0.00030,-0.00255,-0.04782,-0.11505,0.99485,0.49178,0.00000,0.00000,0.00000,0.00000,0.00000,0.39754,0.00000,0.00000,0.00000,0.00000,A,144207.80
0.54693,57.68810733,11.97958833,57.68809867,11.97958267,14:42:08.085068,0.04419,0.00000,0.00000,-0.05976,0.00000,0.00040,-0.00030,0.00096,-0.05039,-0.11706,0.99375,0.50236,0.00000,0.00000,0.00000,0.00000,0.00000,0.53488,0.00000,0.00000,0.00000,0.00000,A,144208.00
0.56150,57.68810733,11.97958833,57.68809867,11.97958267,14:42:08.099608,0.00711,0.00000,0.00000,-0.06107,0.00000,0.00009,-0.00076,0.00142,-0.05106,-0.11602,0.99277,0.55562,0.00000,0.00000,0.00000,0.00000,0.00000,0.53488,0.00000,0.00000,0.00000,0.00000,A,144208.00
