Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,status,NMEA timestamp
0.24705,57.68782667,11.98137533,57.68782667,11.98137483,14:32:58.750755,0.01534,0.00000,-0.01092,0.05564,0.00276,-0.00025,-0.00038,-0.01507,-0.02220,0.99040,0.23134,0.00000,-0.45593,-0.43836,-0.00050,0.00000,0.24578,-0.02972,0.00000,-1.57928,A,143258.60
0.26183,57.68782667,11.98137530,57.68782667,11.98137483,14:32:58.765515,0.00771,0.00000,-0.01150,0.05522,-0.00518,0.00357,0.00008,-0.02422,-0.02025,1.01345,0.25599,0.00000,-0.62690,-0.61049,-0.00196,0.00000,0.24578,-0.02972,0.00000,-1.57928,A,143258.60
0.26736,57.68782667,11.98137530,57.68782667,11.98137483,14:32:58.771237,0.00301,0.00000,-0.01190,0.05511,-0.00457,0.00403,0.00008,-0.03074,-0.01507,1.01986,0.26397,0.00000,-0.62690,-0.61049,-0.00196,0.00000,0.24578,-0.02972,0.00000,-1.57928,A,143258.60
0.27808,57.68782667,11.98137530,57.68782667,11.98137483,14:32:58.781760,0.00334,0.00000,-0.01218,0.05499,0.00047,0.00922,0.00267,-0.02336,-0.01006,1.01650,0.27468,0.00000,-0.62690,-0.61049,-0.00196,0.00000,0.24578,-0.02972,0.00000,-1.57928,A,143258.60
0.28841,57.68782667,11.98137530,57.68782667,11.98137483,14:32:58.792085,0.00321,0.00000,-0.01261,0.05491,0.00154,0.00418,0.00634,-0.00488,-0.02092,1.00089,0.28500,0.00000,-0.62690,-0.61049,-0.00196,0.00000,0.24578,-0.02972,0.00000,-1.57928,A,143258.60
0.29879,57.68782667,11.98137530,57.68782667,11.98137483,14:32:58.802464,0.00302,0.00000,-0.01308,0.05482,0.00078,0.00266,0.00313,0.00506,-0.02312,0.98716,0.29540,0.00000,-0.62690,-0.61049,-0.00196,0.00000,0.24578,-0.02972,0.00000,-1.57928,A,143258.60
0.30935,57.68782667,11.98137530,57.68782667,11.98137483,14:32:58.813029,0.00318,0.00000,-0.01356,0.05479,-0.00014,0.00098,0.00664,-0.01202,-0.02330,0.98491,0.30596,0.00000,-0.62690,-0.61049,-0.00196,0.00000,0.24578,-0.02972,0.00000,-1.57928,A,143258.60
0.31973,57.68782667,11.98137530,57.68782667,11.98137483,14:32:58.823419,0.00316,0.00000,-0.01395,0.05479,-0.00014,-0.00467,0.00542,-0.03697,-0.01861,0.99338,0.31614,0.00000,-0.62690,-0.61049,-0.00196,0.00000,0.24578,-0.02972,0.00000,-1.57928,A,143258.60
0.33015,57.68782667,11.98137530,57.68782667,11.98137483,14:32:58.833829,0.00318,0.00000,-0.01434,0.05479,0.00918,0.00159,0.00115,-0.04807,-0.02507,0.99765,0.32677,0.00000,-0.62690,-0.61049,-0.00196,0.00000,0.24578,-0.02972,0.00000,-1.57928,A,143258.60
0.34057,57.68782667,11.98137530,57.68782667,11.98137483,14:32:58.844242,0.00319,0.00000,-0.01486,0.05479,0.00261,0.01014,0.00374,-0.02477,-0.02928,0.98997,0.33716,0.00000,-0.62690,-0.61049,-0.00196,0.00000,0.24578,-0.02972,0.00000,-1.57928,A,143258.60
0.37516,57.68782667,11.98137530,57.68782667,11.98137383,14:32:58.878841,0.02712,0.00000,-0.01532,0.05479,0.00292,0.00708,0.00206,0.00500,-0.02660,0.98728,0.34768,0.00000,-0.62690,-0.61049,-0.00196,0.00000,0.37385,-0.08916,0.00000,-1.59059,A,143258.80
0.39438,57.68782667,11.98137523,57.68782667,11.98137383,14:32:58.898058,0.00650,0.00000,-0.01561,0.05479,0.00200,0.00052,0.00069,-0.02263,-0.01867,1.00156,0.38902,0.00000,-0.77389,-0.75761,-0.00632,0.00000,0.37385,-0.08916,0.00000,-1.59059,A,143258.80
0.40145,57.68782667,11.98137523,57.68782667,11.98137383,14:32:58.905125,0.00317,0.00000,-0.01608,0.05479,0.00231,0.00098,0.00054,0.00000,-0.02739,0.99107,0.39807,0.00000,-0.77389,-0.75761,-0.00632,0.00000,0.37385,-0.08916,0.00000,-1.59059,A,143258.80
0.41182,57.68782667,11.98137523,57.68782667,11.98137383,14:32:58.915506,0.00314,0.00000,-0.01655,0.05479,0.00414,-0.00055,-0.00389,0.01189,-0.02806,0.97917,0.40823,0.00000,-0.77389,-0.75761,-0.00632,0.00000,0.37385,-0.08916,0.00000,-1.59059,A,143258.80
0.42225,57.68782667,11.98137523,57.68782667,11.98137383,14:32:58.925924,0.00317,0.00000,-0.01709,0.05477,-0.00762,-0.00391,-0.00053,-0.01976,-0.02574,0.97874,0.41887,0.00000,-0.77389,-0.75761,-0.00632,0.00000,0.37385,-0.08916,0.00000,-1.59059,A,143258.80
0.43263,57.68782667,11.98137523,57.68782667,11.98137383,14:32:58.936295,0.00315,0.00000,-0.01752,0.05474,-0.00563,0.00098,-0.00023,-0.04917,-0.02080,0.98381,0.42923,0.00000,-0.77389,-0.75761,-0.00632,0.00000,0.37385,-0.08916,0.00000,-1.59059,A,143258.80
0.44295,57.68782667,11.98137523,57.68782667,11.98137383,14:32:58.946617,0.00299,0.00000,-0.01791,0.05474,-0.00289,0.00999,-0.00069,-0.03532,-0.02031,0.98613,0.43956,0.00000,-0.77389,-0.75761,-0.00632,0.00000,0.37385,-0.08916,0.00000,-1.59059,A,143258.80
0.45352,57.68782667,11.98137523,57.68782667,11.98137383,14:32:58.957188,0.00316,0.00000,-0.01829,0.05468,-0.00518,0.00632,0.00619,0.00537,-0.01824,0.98338,0.45014,0.00000,-0.77389,-0.75761,-0.00632,0.00000,0.37385,-0.08916,0.00000,-1.59059,A,143258.80
0.46403,57.68782667,11.98137523,57.68782667,11.98137383,14:32:58.967712,0.00327,0.00000,-0.01854,0.05460,-0.00472,0.00342,0.00466,0.02257,-0.01068,0.99967,0.46031,0.00000,-0.77389,-0.75761,-0.00632,0.00000,0.37385,-0.08916,0.00000,-1.59059,A,143258.80
0.48707,57.68782667,11.98137523,57.68782667,11.98137350,14:32:58.990735,0.01590,0.00000,-0.01876,0.05451,-0.00563,-0.00086,0.00649,0.00012,-0.00817,1.02541,0.47107,0.00000,-0.77389,-0.75761,-0.00632,0.00000,0.48579,-0.10897,0.00000,-1.57928,A,143258.90
0.50568,57.68782667,11.98137514,57.68782667,11.98137350,14:32:59.009350,0.00701,0.00000,-0.01952,0.05403,-0.00793,0.00464,0.00405,0.00098,-0.03398,1.01083,0.50004,0.00000,-0.89711,-0.88106,-0.01145,0.00000,0.48579,-0.10897,0.00000,-1.57928,A,143258.90
0.51222,57.68782667,11.98137514,57.68782667,11.98137350,14:32:59.015900,0.00315,0.00000,-0.02005,0.05386,-0.01037,0.00128,0.00176,0.00396,-0.02763,0.99216,0.50883,0.00000,-0.89711,-0.88106,-0.01145,0.00000,0.48579,-0.10897,0.00000,-1.57928,A,143258.90
0.52263,57.68782667,11.98137514,57.68782667,11.98137350,14:32:59.026293,0.00316,0.00000,-0.02039,0.05366,-0.00899,-0.00467,0.00344,-0.00695,-0.01531,0.97368,0.51924,0.00000,-0.89711,-0.88106,-0.01145,0.00000,0.48579,-0.10897,0.00000,-1.57928,A,143258.90
0.53308,57.68782667,11.98137514,57.68782667,11.98137350,14:32:59.036748,0.00320,0.00000,-0.02065,0.05352,-0.00823,-0.00238,0.00267,-0.02098,-0.01061,0.97033,0.52968,0.00000,-0.89711,-0.88106,-0.01145,0.00000,0.48579,-0.10897,0.00000,-1.57928,A,143258.90
0.54312,57.68782667,11.98137514,57.68782667,11.98137350,14:32:59.046794,0.00302,0.00000,-0.02093,0.05344,-0.00808,-0.00025,0.00130,-0.02214,-0.01232,0.98021,0.53973,0.00000,-0.89711,-0.88106,-0.01145,0.00000,0.48579,-0.10897,0.00000,-1.57928,A,143258.90
0.55367,57.68782667,11.98137514,57.68782667,11.98137350,14:32:59.057336,0.00316,0.00000,-0.02134,0.05344,-0.01037,0.00311,0.00481,-0.02275,-0.02019,0.99631,0.55028,0.00000,-0.89711,-0.88106,-0.01145,0.00000,0.48579,-0.10897,0.00000,-1.57928,A,143258.90
0.56413,57.68782667,11.98137514,57.68782667,11.98137350,14:32:59.067812,0.00322,0.00000,-0.02180,0.05344,-0.00548,0.00403,0.00298,-0.01080,-0.02745,1.00040,0.56047,0.00000,-0.89711,-0.88106,-0.01145,0.00000,0.48579,-0.10897,0.00000,-1.57928,A,143258.90
0.57448,57.68782667,11.98137514,57.68782667,11.98137350,14:32:59.078149,0.00317,0.00000,-0.02227,0.05344,-0.01129,0.00663,0.00252,-0.00067,-0.02452,1.00760,0.57110,0.00000,-0.89711,-0.88106,-0.01145,0.00000,0.48579,-0.10897,0.00000,-1.57928,A,143258.90
0.58477,57.68782667,11.98137514,57.68782667,11.98137350,14:32:59.088439,0.00306,0.00000,-0.02264,0.05344,-0.00579,0.00403,0.00390,0.00146,-0.02172,1.00937,0.58138,0.00000,-0.89711,-0.88106,-0.01145,0.00000,0.48579,-0.10897,0.00000,-1.57928,A,143258.90
0.60831,57.68782667,11.98137514,57.68782667,11.98137283,14:32:59.111996,0.01634,0.00000,-0.02288,0.05344,-0.00869,0.00479,0.00542,-0.00622,-0.01226,1.01144,0.59157,0.00000,-0.89711,-0.88106,-0.01145,0.00000,0.60686,-0.14859,0.00000,-1.58494,A,143259.00
0.61912,57.68782667,11.98137503,57.68782667,11.98137283,14:32:59.122795,0.00524,0.00000,-0.02334,0.05344,-0.00166,0.00174,0.00420,-0.00049,-0.02977,0.99027,0.61377,0.00000,-1.00266,-0.98679,-0.01831,0.00000,0.60686,-0.14859,0.00000,-1.58494,A,143259.00
0.62712,57.68782667,11.98137503,57.68782667,11.98137283,14:32:59.130797,0.00302,0.00000,-0.02384,0.05344,-0.00166,0.00021,0.00756,0.00805,-0.03385,0.97765,0.62374,0.00000,-1.00266,-0.98679,-0.01831,0.00000,0.60686,-0.14859,0.00000,-1.58494,A,143259.00
0.63935,57.68782667,11.98137503,57.68782667,11.98137283,14:32:59.143249,0.00416,0.00000,-0.02408,0.05344,0.00307,0.00174,0.00390,-0.00317,-0.02037,0.97673,0.63595,0.00000,-1.00266,-0.98679,-0.01831,0.00000,0.60686,-0.14859,0.00000,-1.58494,A,143259.00
0.64876,57.68782667,11.98137503,57.68782667,11.98137283,14:32:59.152435,0.00317,0.00000,-0.02436,0.05344,0.00124,0.00159,0.00588,-0.01153,-0.02257,0.98625,0.64537,0.00000,-1.00266,-0.98679,-0.01831,0.00000,0.60686,-0.14859,0.00000,-1.58494,A,143259.00
0.65936,57.68782667,11.98137503,57.68782667,11.98137283,14:32:59.163230,0.00339,0.00000,-0.02464,0.05344,0.00307,0.00372,0.00558,-0.00079,-0.02373,1.00418,0.65573,0.00000,-1.00266,-0.98679,-0.01831,0.00000,0.60686,-0.14859,0.00000,-1.58494,A,143259.00
0.66958,57.68782667,11.98137503,57.68782667,11.98137283,14:32:59.173258,0.00322,0.00000,-0.02492,0.05344,0.00429,-0.00193,0.00710,0.00945,-0.02580,1.00857,0.66620,0.00000,-1.00266,-0.98679,-0.01831,0.00000,0.60686,-0.14859,0.00000,-1.58494,A,143259.00
0.67991,57.68782667,11.98137503,57.68782667,11.98137283,14:32:59.183597,0.00315,0.00000,-0.02517,0.05344,0.00429,-0.00300,0.00313,0.00366,-0.02361,1.00406,0.67633,0.00000,-1.00266,-0.98679,-0.01831,0.00000,0.60686,-0.14859,0.00000,-1.58494,A,143259.00
0.69033,57.68782667,11.98137503,57.68782667,11.98137283,14:32:59.194000,0.00317,0.00000,-0.02534,0.05344,0.00826,-0.00132,0.00481,0.00323,-0.02117,1.00192,0.68695,0.00000,-1.00266,-0.98679,-0.01831,0.00000,0.60686,-0.14859,0.00000,-1.58494,A,143259.00
0.70072,57.68782667,11.98137503,57.68782667,11.98137283,14:32:59.204401,0.00316,0.00000,-0.02566,0.05344,0.01300,-0.00345,0.00466,-0.00476,-0.03422,0.99643,0.69733,0.00000,-1.00266,-0.98679,-0.01831,0.00000,0.60686,-0.14859,0.00000,-1.58494,A,143259.00
0.72369,57.68782667,11.98137503,57.68782650,11.98137250,14:32:59.227383,0.01571,0.00000,-0.02609,0.05344,0.01223,-0.00086,0.00603,0.00830,-0.04111,0.98484,0.70756,0.00000,-1.00266,-0.98679,-0.01831,0.00000,0.72224,-0.16841,-0.01853,-1.57924,A,143259.10
0.74076,57.68782666,11.98137490,57.68782650,11.98137250,14:32:59.244448,0.00773,0.00000,-0.02559,0.05344,0.02323,-0.00513,0.00558,-0.00018,-0.01220,1.00016,0.73402,0.00000,-1.09153,-1.07566,-0.02581,-0.00093,0.72224,-0.16841,-0.01853,-1.57924,A,143259.10
0.74658,57.68782666,11.98137490,57.68782650,11.98137250,14:32:59.250254,0.00316,0.00000,-0.02552,0.05344,0.02521,-0.00177,0.00955,0.00061,-0.01494,0.99985,0.74321,0.00000,-1.09153,-1.07566,-0.02581,-0.00093,0.72224,-0.16841,-0.01853,-1.57924,A,143259.10
0.75717,57.68782666,11.98137490,57.68782650,11.98137250,14:32:59.260838,0.00319,0.00000,-0.02563,0.05344,0.02689,-0.00208,0.01123,-0.00024,-0.03056,0.99759,0.75379,0.00000,-1.09153,-1.07566,-0.02581,-0.00093,0.72224,-0.16841,-0.01853,-1.57924,A,143259.10
0.76721,57.68782666,11.98137490,57.68782650,11.98137250,14:32:59.270886,0.00300,0.00000,-0.02585,0.05344,0.02842,-0.00162,0.00985,-0.02245,-0.03831,1.00626,0.76383,0.00000,-1.09153,-1.07566,-0.02581,-0.00093,0.72224,-0.16841,-0.01853,-1.57924,A,143259.10
0.77799,57.68782666,11.98137490,57.68782650,11.98137250,14:32:59.281652,0.00337,0.00000,-0.02582,0.05344,0.03148,0.00495,0.01000,-0.03373,-0.02470,1.00339,0.77460,0.00000,-1.09153,-1.07566,-0.02581,-0.00093,0.72224,-0.16841,-0.01853,-1.57924,A,143259.10
0.78816,57.68782666,11.98137490,57.68782650,11.98137250,14:32:59.291840,0.00315,0.00000,-0.02575,0.05344,0.03407,0.00266,0.00771,-0.01251,-0.02257,0.99723,0.78457,0.00000,-1.09153,-1.07566,-0.02581,-0.00093,0.72224,-0.16841,-0.01853,-1.57924,A,143259.10
0.79856,57.68782666,11.98137490,57.68782650,11.98137250,14:32:59.302232,0.00315,0.00000,-0.02557,0.05344,0.03728,0.00632,0.01077,0.01013,-0.01867,1.01144,0.79518,0.00000,-1.09153,-1.07566,-0.02581,-0.00093,0.72224,-0.16841,-0.01853,-1.57924,A,143259.10
0.80895,57.68782666,11.98137490,57.68782650,11.98137250,14:32:59.312627,0.00314,0.00000,-0.02532,0.05344,0.03728,-0.00025,0.00970,0.01580,-0.01366,1.00784,0.80557,0.00000,-1.09153,-1.07566,-0.02581,-0.00093,0.72224,-0.16841,-0.01853,-1.57924,A,143259.10
0.81903,57.68782666,11.98137490,57.68782650,11.98137250,14:32:59.322704,0.00299,0.00000,-0.02508,0.05344,0.03926,-0.00300,0.00909,-0.00885,-0.01421,1.01534,0.81565,0.00000,-1.09153,-1.07566,-0.02581,-0.00093,0.72224,-0.16841,-0.01853,-1.57924,A,143259.10
0.84268,57.68782666,11.98137490,57.68782667,11.98137200,14:32:59.346364,0.01624,0.00000,-0.02501,0.05344,0.04125,-0.00865,0.00573,-0.03166,-0.02867,1.01486,0.82623,0.00000,-1.09153,-1.07566,-0.02581,-0.00093,0.84139,-0.19812,0.00000,-1.58217,A,143259.20
0.85434,57.68782666,11.98137475,57.68782667,11.98137200,14:32:59.358013,0.00552,0.00000,-0.02451,0.05344,0.04079,0.00296,0.00481,-0.00872,-0.02940,0.98155,0.84850,0.00000,-1.16751,-1.15163,-0.03443,-0.00088,0.84139,-0.19812,0.00000,-1.58217,A,143259.20
0.86272,57.68782666,11.98137475,57.68782667,11.98137200,14:32:59.366388,0.00350,0.00000,-0.02428,0.05344,0.03316,-0.00055,0.00939,-0.02330,-0.01189,0.98539,0.85933,0.00000,-1.16751,-1.15163,-0.03443,-0.00088,0.84139,-0.19812,0.00000,-1.58217,A,143259.20
0.87278,57.68782666,11.98137475,57.68782667,11.98137200,14:32:59.376452,0.00317,0.00000,-0.02383,0.05344,0.04110,0.00159,0.00680,-0.03904,-0.00043,0.99674,0.86939,0.00000,-1.16751,-1.15163,-0.03443,-0.00088,0.84139,-0.19812,0.00000,-1.58217,A,143259.20
0.88309,57.68782666,11.98137475,57.68782667,11.98137200,14:32:59.386766,0.00300,0.00000,-0.02358,0.05344,0.04033,0.00143,0.00344,-0.02605,-0.01311,0.99723,0.87971,0.00000,-1.16751,-1.15163,-0.03443,-0.00088,0.84139,-0.19812,0.00000,-1.58217,A,143259.20
0.89364,57.68782666,11.98137475,57.68782667,11.98137200,14:32:59.397304,0.00315,0.00000,-0.02321,0.05344,0.04659,0.00861,0.00481,-0.00860,-0.01006,0.99991,0.89025,0.00000,-1.16751,-1.15163,-0.03443,-0.00088,0.84139,-0.19812,0.00000,-1.58217,A,143259.20
0.90405,57.68782666,11.98137475,57.68782667,11.98137200,14:32:59.407721,0.00316,0.00000,-0.02308,0.05344,0.04491,0.00525,0.00771,-0.00598,-0.02379,0.99796,0.90045,0.00000,-1.16751,-1.15163,-0.03443,-0.00088,0.84139,-0.19812,0.00000,-1.58217,A,143259.20
0.91444,57.68782666,11.98137475,57.68782667,11.98137200,14:32:59.418116,0.00316,0.00000,-0.02278,0.05344,0.04217,0.00220,0.00069,-0.00275,-0.01122,1.00156,0.91106,0.00000,-1.16751,-1.15163,-0.03443,-0.00088,0.84139,-0.19812,0.00000,-1.58217,A,143259.20
0.92680,57.68782666,11.98137475,57.68782667,11.98137200,14:32:59.430483,0.00446,0.00000,-0.02257,0.05344,0.04415,-0.00727,0.00634,0.00897,-0.02361,0.99680,0.92338,0.00000,-1.16751,-1.15163,-0.03443,-0.00088,0.84139,-0.19812,0.00000,-1.58217,A,143259.20
0.93629,57.68782666,11.98137475,57.68782667,11.98137200,14:32:59.439965,0.00329,0.00000,-0.02238,0.05344,0.04140,-0.01552,0.00283,0.01037,-0.01403,0.97759,0.93285,0.00000,-1.16751,-1.15163,-0.03443,-0.00088,0.84139,-0.19812,0.00000,-1.58217,A,143259.20
0.97248,57.68782666,11.98137475,57.68782733,11.98137133,14:32:59.476168,0.02909,0.00000,-0.02202,0.05344,0.04812,-0.02025,0.00359,-0.02690,-0.01000,0.98198,0.94318,0.00000,-1.16751,-1.15163,-0.03443,-0.00088,0.97103,-0.23775,0.07413,-1.58524,A,143259.40
0.98843,57.68782669,11.98137458,57.68782733,11.98137133,14:32:59.492123,0.00727,0.00000,-0.02076,0.05341,0.04614,0.00586,0.00741,0.01165,-0.03471,0.97612,0.98236,0.00000,-1.23255,-1.21668,-0.04459,0.00287,0.97103,-0.23775,0.07413,-1.58524,A,143259.40
0.99470,57.68782669,11.98137458,57.68782733,11.98137133,14:32:59.498375,0.00297,0.00000,-0.02054,0.05338,0.04415,-0.00223,0.00939,0.01299,-0.01061,0.97978,0.99132,0.00000,-1.23255,-1.21668,-0.04459,0.00287,0.97103,-0.23775,0.07413,-1.58524,A,143259.40
1.00536,57.68782669,11.98137458,57.68782733,11.98137133,14:32:59.509034,0.00323,0.00000,-0.01982,0.05332,0.04507,-0.00880,0.00787,-0.00439,0.01696,1.01449,1.00198,0.00000,-1.23255,-1.21668,-0.04459,0.00287,0.97103,-0.23775,0.07413,-1.58524,A,143259.40
1.01536,57.68782669,11.98137458,57.68782733,11.98137133,14:32:59.519232,0.00300,0.00000,-0.01886,0.05327,0.04354,-0.01628,0.00817,-0.06106,0.03782,1.03316,1.01198,0.00000,-1.23255,-1.21668,-0.04459,0.00287,0.97103,-0.23775,0.07413,-1.58524,A,143259.40
1.02593,57.68782669,11.98137458,57.68782733,11.98137133,14:32:59.529599,0.00317,0.00000,-0.01824,0.05321,0.05576,-0.00605,0.00176,-0.04673,0.00537,1.06201,1.02255,0.00000,-1.23255,-1.21668,-0.04459,0.00287,0.97103,-0.23775,0.07413,-1.58524,A,143259.40
1.03660,57.68782669,11.98137458,57.68782733,11.98137133,14:32:59.540273,0.00318,0.00000,-0.01826,0.05318,0.05224,0.00006,0.00344,-0.01068,-0.03666,1.05347,1.03319,0.00000,-1.23255,-1.21668,-0.04459,0.00287,0.97103,-0.23775,0.07413,-1.58524,A,143259.40
1.04694,57.68782669,11.98137458,57.68782733,11.98137133,14:32:59.550611,0.00298,0.00000,-0.01834,0.05318,0.04873,0.00082,0.00130,0.02355,-0.03611,1.00247,1.04355,0.00000,-1.23255,-1.21668,-0.04459,0.00287,0.97103,-0.23775,0.07413,-1.58524,A,143259.40
1.05755,57.68782669,11.98137458,57.68782733,11.98137133,14:32:59.561218,0.00317,0.00000,-0.01834,0.05318,0.04323,-0.00895,0.00832,0.02227,-0.02556,0.94520,1.05416,0.00000,-1.23255,-1.21668,-0.04459,0.00287,0.97103,-0.23775,0.07413,-1.58524,A,143259.40
1.06794,57.68782669,11.98137458,57.68782733,11.98137133,14:32:59.571628,0.00316,0.00000,-0.01783,0.05318,0.03438,-0.01628,0.01031,-0.01592,0.01196,0.91164,1.06435,0.00000,-1.23255,-1.21668,-0.04459,0.00287,0.97103,-0.23775,0.07413,-1.58524,A,143259.40
1.09093,57.68782669,11.98137458,57.68782750,11.98137100,14:32:59.594613,0.01575,0.00000,-0.01738,0.05315,0.04049,-0.02163,0.00955,-0.06942,0.00531,0.95819,1.07497,0.00000,-1.23255,-1.21668,-0.04459,0.00287,1.08967,-0.25756,0.09266,-1.57933,A,143259.50
1.10521,57.68782673,11.98137440,57.68782750,11.98137100,14:32:59.608888,0.00739,0.00000,-0.01640,0.05307,0.05301,0.01105,0.00527,-0.03251,-0.01385,1.05817,1.09858,0.00000,-1.28693,-1.27116,-0.05524,0.00736,1.08967,-0.25756,0.09266,-1.57933,A,143259.50
