Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.08526,57.78143133,12.77352050,57.78143133,12.77352050,14:51:33.931007,0.08522,0.00000,1.50000,-0.00069,-0.04891,0.00043,-0.00374,-0.01374,0.12645,-0.02172,1.00107,0.00001,0.00000,0.02845,0.00000,0.00000,0.00000,0.01547,0.00000,0.00000,0.00000,0.00000,A,135029.90
0.10554,57.78143133,12.77352050,57.78143133,12.77352050,14:51:33.951508,0.00887,0.00000,0.00000,-0.00041,-0.06527,0.00563,-0.00038,-0.02519,0.05435,0.00598,0.99729,0.09984,0.00000,0.02988,-0.00810,0.00000,0.00000,0.01547,0.00000,0.00000,0.00000,0.00000,A,135029.90
0.11205,57.78143133,12.77352050,57.78143133,12.77352050,14:51:33.957774,0.00507,0.00000,0.00000,-0.00053,-0.06595,0.00257,0.00649,-0.02321,0.08278,0.01434,0.99210,0.10636,0.00000,0.03116,-0.00722,0.00000,0.00000,0.01547,0.00000,0.00000,0.00000,0.00000,A,135029.90
0.17354,57.78143133,12.77352050,57.78143217,12.77351983,14:51:34.019540,0.05617,0.00000,1.50000,-0.00087,-0.06691,0.01250,0.00771,-0.02901,0.08741,-0.00665,0.98667,0.11697,0.00000,0.03233,-0.00662,0.00000,0.00000,0.13392,-0.03952,0.09266,1.97395,1.97395,A,135030.00
0.19810,57.78143137,12.77352047,57.78143217,12.77351983,14:51:34.043867,0.01057,0.00000,0.00000,-0.00014,-0.07514,0.01265,-0.01382,-0.03084,0.04276,0.00927,0.95916,0.19186,0.00000,0.33013,0.28638,-0.00198,0.00463,0.13392,-0.03952,0.09266,1.97395,1.97395,A,135030.00
0.21752,57.78143141,12.77352043,57.78143217,12.77351983,14:51:34.063496,0.00647,0.00000,0.00000,0.00017,-0.07780,0.01403,0.00160,-0.03497,0.04014,0.02708,0.99857,0.21199,0.00000,0.58350,0.53820,-0.00385,0.00903,0.13392,-0.03952,0.09266,1.97395,1.97395,A,135030.00
0.22682,57.78143145,12.77352040,57.78143217,12.77351983,14:51:34.072549,0.00537,0.00000,0.00000,0.00054,-0.07902,0.01830,-0.00832,-0.03710,0.09345,0.03831,0.99717,0.22106,0.00000,0.79897,0.75296,-0.00564,0.01322,0.13392,-0.03952,0.09266,1.97395,1.97395,A,135030.00
0.28721,57.78143149,12.77352038,57.78143283,12.77351917,14:51:34.132972,0.05535,0.00000,1.50000,0.00014,-0.08024,0.01845,-0.00344,-0.03894,0.07344,-0.01452,1.00260,0.23138,0.00000,0.98223,0.93550,-0.00733,0.01719,0.24837,-0.07904,0.16679,2.06061,2.06061,A,135030.10
0.31177,57.78143156,12.77352032,57.78143283,12.77351917,14:51:34.157494,0.00767,0.00000,0.00000,0.00024,-0.09091,0.00670,0.01061,-0.04718,0.08930,-0.00122,0.95697,0.30554,0.00000,1.15193,1.09897,-0.01092,0.02467,0.24837,-0.07904,0.16679,2.06061,2.06061,A,135030.10
0.31953,57.78143162,12.77352026,57.78143283,12.77351917,14:51:34.165260,0.00521,0.00000,0.00000,-0.00048,-0.09278,0.00257,-0.00145,-0.05085,0.05100,-0.02373,0.97923,0.31376,0.00000,1.29634,1.24229,-0.01432,0.03177,0.24837,-0.07904,0.16679,2.06061,2.06061,A,135030.10
0.33006,57.78143168,12.77352020,57.78143283,12.77351917,14:51:34.175798,0.00534,0.00000,0.00000,-0.00094,-0.09518,-0.00186,0.00710,-0.05253,0.05850,-0.00500,0.98972,0.32434,0.00000,1.41930,1.36384,-0.01756,0.03853,0.24837,-0.07904,0.16679,2.06061,2.06061,A,135030.10
0.34023,57.78143174,12.77352015,57.78143283,12.77351917,14:51:34.185961,0.00511,0.00000,0.00000,-0.00094,-0.09762,-0.00629,0.00771,-0.05314,0.07265,0.02763,0.99601,0.33452,0.00000,1.52403,1.46715,-0.02063,0.04494,0.24837,-0.07904,0.16679,2.06061,2.06061,A,135030.10
0.40347,57.78143179,12.77352010,57.78143383,12.77351833,14:51:34.249235,0.05795,0.00000,1.50000,-0.00092,-0.10019,-0.01148,0.00450,-0.06291,0.00921,0.03288,1.00382,0.34513,0.00000,1.61327,1.55488,-0.02355,0.05103,0.36224,-0.12845,0.27799,1.98889,1.98889,A,135030.20
0.42375,57.78143189,12.77352001,57.78143383,12.77351833,14:51:34.269479,0.00905,0.00000,0.00000,-0.00251,-0.11429,-0.01087,0.01260,-0.07635,0.00665,-0.03001,0.98979,0.41793,0.00000,1.67961,1.61297,-0.02880,0.06238,0.36224,-0.12845,0.27799,1.98889,1.98889,A,135030.20
0.43029,57.78143199,12.77351993,57.78143383,12.77351833,14:51:34.276023,0.00538,0.00000,0.00000,-0.00316,-0.11545,-0.01743,0.01092,-0.07635,0.06448,-0.01342,0.98576,0.42456,0.00000,1.73610,1.66878,-0.03378,0.07316,0.36224,-0.12845,0.27799,1.98889,1.98889,A,135030.20
0.44096,57.78143208,12.77351985,57.78143383,12.77351833,14:51:34.286689,0.00564,0.00000,0.00000,-0.00340,-0.11695,-0.00965,0.01153,-0.07146,0.07216,0.01116,0.95282,0.43490,0.00000,1.78425,1.71605,-0.03851,0.08340,0.36224,-0.12845,0.27799,1.98889,1.98889,A,135030.20
