Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.05299,57.68785033,11.98137217,57.68785033,11.98137217,13:04:34.877196,0.05295,8.11512,0.00000,-0.00107,-0.04540,0.01493,0.00510,-0.00497,-0.01665,-0.05850,0.97539,0.00001,0.00000,0.01348,0.00000,0.00000,0.00000,0.01977,0.00000,0.00000,0.00000,0.00000,A,130434.70
0.07407,57.68785033,11.98137217,57.68785033,11.98137217,13:04:34.897607,0.00918,8.11512,0.00000,-0.00065,-0.04061,0.02424,0.00403,0.00679,0.01519,-0.05600,1.00113,0.06495,0.00000,0.01327,0.00121,0.00000,0.00000,0.01977,0.00000,0.00000,0.00000,0.00000,A,130434.70
0.08352,57.68785033,11.98137217,57.68785033,11.98137217,13:04:34.907002,0.00812,8.11512,0.00000,-0.00099,-0.04061,0.02638,0.00769,0.00160,0.04972,-0.02440,0.98405,0.07827,0.00000,0.01327,0.00121,0.00000,0.00000,0.01977,0.00000,0.00000,0.00000,0.00000,A,130434.70
0.09424,57.68785033,11.98137217,57.68785033,11.98137217,13:04:34.917716,0.00863,8.11512,0.00000,-0.00217,-0.04061,0.02608,0.00113,0.00251,0.01519,-0.07393,0.95617,0.08901,0.00000,0.01327,0.00121,0.00000,0.00000,0.01977,0.00000,0.00000,0.00000,0.00000,A,130434.70
0.10205,57.68785033,11.98137217,57.68785033,11.98137217,13:04:34.925514,0.00625,8.11512,0.00000,-0.00274,-0.04061,0.02608,-0.00193,0.00114,-0.00970,-0.03148,0.96075,0.09686,0.00000,0.01327,0.00121,0.00000,0.00000,0.01977,0.00000,0.00000,0.00000,0.00000,A,130434.70
0.11400,57.68785033,11.98137217,57.68785033,11.98137217,13:04:34.937486,0.00796,8.11512,0.00000,-0.00391,-0.04061,0.02974,-0.00284,-0.00420,-0.01543,-0.07820,0.94373,0.10874,0.00000,0.01327,0.00121,0.00000,0.00000,0.01977,0.00000,0.00000,0.00000,0.00000,A,130434.70
0.15170,57.68785033,11.98137217,57.68785233,11.98137133,13:04:34.975179,0.03525,8.11512,0.00000,-0.00477,-0.04061,0.02409,-0.00697,-0.00726,0.03453,-0.05325,0.93574,0.11931,0.00000,0.01327,0.00121,0.00000,0.00000,0.14784,-0.04953,0.22239,1.78994,1.78994,A,130434.90
0.17134,57.68785043,11.98137212,57.68785233,11.98137133,13:04:34.994844,0.01097,8.11512,0.00000,-0.00421,-0.04061,0.02898,0.00495,-0.01031,-0.03117,-0.03312,1.08922,0.16350,0.00000,0.28158,0.26952,-0.00248,0.01112,0.14784,-0.04953,0.22239,1.78994,1.78994,A,130434.90
0.19161,57.68785043,11.98137212,57.68785233,11.98137133,13:04:35.015715,0.00715,8.11512,0.00000,-0.00487,-0.04061,0.03234,-0.00437,-0.00405,0.02763,-0.06844,0.94398,0.18480,0.00000,0.28158,0.26952,-0.00248,0.01112,0.14784,-0.04953,0.22239,1.78994,1.78994,A,130434.90
0.20268,57.68785043,11.98137212,57.68785233,11.98137133,13:04:35.026399,0.00767,8.11512,0.00000,-0.00542,-0.04061,0.02989,-0.02010,-0.00650,0.01043,-0.04166,0.91567,0.19748,0.00000,0.28158,0.26952,-0.00248,0.01112,0.14784,-0.04953,0.22239,1.78994,1.78994,A,130434.90
0.21430,57.68785043,11.98137212,57.68785233,11.98137133,13:04:35.037800,0.00889,8.11512,0.00000,-0.00555,-0.04061,0.03173,-0.02224,-0.01001,-0.00220,-0.01586,0.90439,0.20907,0.00000,0.28158,0.26952,-0.00248,0.01112,0.14784,-0.04953,0.22239,1.78994,1.78994,A,130434.90
0.22335,57.68785043,11.98137212,57.68785233,11.98137133,13:04:35.046843,0.00778,8.11512,0.00000,-0.00624,-0.04061,0.03264,-0.02377,-0.00955,-0.02196,-0.04630,0.93312,0.21792,0.00000,0.28158,0.26952,-0.00248,0.01112,0.14784,-0.04953,0.22239,1.78994,1.78994,A,130434.90
0.23172,57.68785043,11.98137212,57.68785233,11.98137133,13:04:35.055220,0.00575,8.11512,0.00000,-0.00732,-0.04061,0.03738,-0.02300,-0.01016,-0.01275,-0.07552,0.96295,0.22651,0.00000,0.28158,0.26952,-0.00248,0.01112,0.14784,-0.04953,0.22239,1.78994,1.78994,A,130434.90
0.24202,57.68785043,11.98137212,57.68785233,11.98137133,13:04:35.065513,0.00565,8.11512,0.00000,-0.00794,-0.04061,0.03081,-0.01750,-0.01535,-0.07405,-0.05039,1.04694,0.23682,0.00000,0.28158,0.26952,-0.00248,0.01112,0.14784,-0.04953,0.22239,1.78994,1.78994,A,130434.90
