Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.35290,57.68785956,11.98138689,57.68786033,11.98138567,16:05:49.786382,0.00319,0.00000,-0.03406,0.06085,-0.00873,-0.00884,-0.00167,0.00305,-0.06905,0.99412,0.34922,0.00000,0.59782,0.61621,-0.00679,0.00639,0.26363,-0.07925,0.09266,1.91312,1.91312,A,160549.60
0.36327,57.68785956,11.98138689,57.68786033,11.98138567,16:05:49.796733,0.00316,0.00000,-0.03482,0.06085,-0.00537,-0.00930,-0.00411,-0.00073,-0.06045,1.00540,0.35984,0.00000,0.59782,0.61621,-0.00679,0.00639,0.26363,-0.07925,0.09266,1.91312,1.91312,A,160549.60
0.38998,57.68785956,11.98138689,57.68786083,11.98138533,16:05:49.823468,0.01947,0.00000,-0.03561,0.06079,-0.00247,-0.01098,-0.00014,-0.01702,-0.06728,1.03120,0.37021,0.00000,0.59782,0.61621,-0.00679,0.00639,0.38509,-0.09906,0.14826,1.91312,1.91312,A,160549.70
0.40646,57.68785962,11.98138681,57.68786083,11.98138533,16:05:49.839938,0.00732,0.00000,-0.03645,0.06043,0.00318,-0.00533,0.00429,-0.02336,-0.07796,1.01553,0.40037,0.00000,0.79242,0.81038,-0.01140,0.01349,0.38509,-0.09906,0.14826,1.91312,1.91312,A,160549.70
0.41246,57.68785962,11.98138681,57.68786083,11.98138533,16:05:49.846218,0.00294,0.00000,-0.03731,0.06026,0.00624,-0.00044,0.00307,-0.00037,-0.07576,0.99119,0.40903,0.00000,0.79242,0.81038,-0.01140,0.01349,0.38509,-0.09906,0.14826,1.91312,1.91312,A,160549.70
0.42323,57.68785962,11.98138681,57.68786083,11.98138533,16:05:49.856700,0.00330,0.00000,-0.03789,0.06003,0.01540,-0.00304,0.00460,-0.01885,-0.06448,0.98161,0.41980,0.00000,0.79242,0.81038,-0.01140,0.01349,0.38509,-0.09906,0.14826,1.91312,1.91312,A,160549.70
0.43349,57.68785962,11.98138681,57.68786083,11.98138533,16:05:49.866962,0.00317,0.00000,-0.03875,0.05980,0.01509,0.00170,0.01070,-0.03367,-0.08320,0.98326,0.43004,0.00000,0.79242,0.81038,-0.01140,0.01349,0.38509,-0.09906,0.14826,1.91312,1.91312,A,160549.70
0.44384,57.68785962,11.98138681,57.68786083,11.98138533,16:05:49.877308,0.00298,0.00000,-0.03916,0.05955,0.01738,0.00964,0.00429,-0.02312,-0.05661,0.99387,0.44041,0.00000,0.79242,0.81038,-0.01140,0.01349,0.38509,-0.09906,0.14826,1.91312,1.91312,A,160549.70
0.45465,57.68785962,11.98138681,57.68786083,11.98138533,16:05:49.888124,0.00340,0.00000,-0.03970,0.05929,0.01479,0.00765,0.00353,0.00268,-0.06423,0.99253,0.45119,0.00000,0.79242,0.81038,-0.01140,0.01349,0.38509,-0.09906,0.14826,1.91312,1.91312,A,160549.70
0.46494,57.68785962,11.98138681,57.68786083,11.98138533,16:05:49.898430,0.00327,0.00000,-0.04011,0.05907,0.01906,0.00597,0.00292,0.01769,-0.05868,1.00077,0.46117,0.00000,0.79242,0.81038,-0.01140,0.01349,0.38509,-0.09906,0.14826,1.91312,1.91312,A,160549.70
0.47523,57.68785962,11.98138681,57.68786083,11.98138533,16:05:49.908700,0.00317,0.00000,-0.04054,0.05881,0.02365,0.00139,-0.00105,0.02800,-0.06448,1.00278,0.47180,0.00000,0.79242,0.81038,-0.01140,0.01349,0.38509,-0.09906,0.14826,1.91312,1.91312,A,160549.70
0.50161,57.68785962,11.98138681,57.68786117,11.98138483,16:05:49.935481,0.01915,0.00000,-0.04097,0.05856,0.02197,-0.00212,-0.00411,0.02050,-0.06277,0.99149,0.48215,0.00000,0.79242,0.81038,-0.01140,0.01349,0.49728,-0.12878,0.18532,2.24663,2.24663,A,160549.80
0.52002,57.68785970,11.98138671,57.68786117,11.98138483,16:05:49.953493,0.00677,0.00000,-0.04065,0.05802,0.03098,-0.00609,-0.00151,-0.00793,-0.06277,0.97374,0.51458,0.00000,1.00797,1.02521,-0.01727,0.02208,0.49728,-0.12878,0.18532,2.24663,2.24663,A,160549.80
0.52685,57.68785970,11.98138671,57.68786117,11.98138483,16:05:49.960315,0.00320,0.00000,-0.04139,0.05796,0.03159,-0.00686,0.00078,0.00262,-0.08528,0.97521,0.52341,0.00000,1.00797,1.02521,-0.01727,0.02208,0.49728,-0.12878,0.18532,2.24663,2.24663,A,160549.80
0.53726,57.68785970,11.98138671,57.68786117,11.98138483,16:05:49.970737,0.00322,0.00000,-0.04174,0.05794,0.03479,-0.00930,0.00444,0.00939,-0.06679,0.98826,0.53381,0.00000,1.00797,1.02521,-0.01727,0.02208,0.49728,-0.12878,0.18532,2.24663,2.24663,A,160549.80
0.54759,57.68785970,11.98138671,57.68786117,11.98138483,16:05:49.981064,0.00315,0.00000,-0.04217,0.05788,0.03693,-0.00991,0.00582,0.01598,-0.07424,0.99277,0.54416,0.00000,1.00797,1.02521,-0.01727,0.02208,0.49728,-0.12878,0.18532,2.24663,2.24663,A,160549.80
0.55791,57.68785970,11.98138671,57.68786117,11.98138483,16:05:49.991381,0.00324,0.00000,-0.04229,0.05777,0.03586,-0.01403,0.00811,-0.00366,-0.05417,1.01736,0.55446,0.00000,1.00797,1.02521,-0.01727,0.02208,0.49728,-0.12878,0.18532,2.24663,2.24663,A,160549.80
0.56793,57.68785970,11.98138671,57.68786117,11.98138483,16:05:50.001396,0.00298,0.00000,-0.04248,0.05760,0.04228,-0.01129,0.00628,-0.01696,-0.06271,1.01327,0.56449,0.00000,1.00797,1.02521,-0.01727,0.02208,0.49728,-0.12878,0.18532,2.24663,2.24663,A,160549.80
0.57851,57.68785970,11.98138671,57.68786117,11.98138483,16:05:50.011975,0.00316,0.00000,-0.04247,0.05737,0.03724,-0.01144,0.00215,-0.00537,-0.04666,1.00772,0.57507,0.00000,1.00797,1.02521,-0.01727,0.02208,0.49728,-0.12878,0.18532,2.24663,2.24663,A,160549.80
0.58890,57.68785970,11.98138671,57.68786117,11.98138483,16:05:50.022380,0.00316,0.00000,-0.04264,0.05714,0.03678,-0.00976,0.00261,-0.00726,-0.05819,1.00595,0.58526,0.00000,1.00797,1.02521,-0.01727,0.02208,0.49728,-0.12878,0.18532,2.24663,2.24663,A,160549.80
0.61448,57.68785970,11.98138671,57.68786150,11.98138383,16:05:50.047957,0.01834,0.00000,-0.04274,0.05692,0.03968,-0.00426,0.00017,-0.01482,-0.05606,1.00302,0.59587,0.00000,1.00797,1.02521,-0.01727,0.02208,0.61074,-0.18822,0.22239,2.58400,2.58400,A,160549.90
0.62734,57.68785979,11.98138657,57.68786150,11.98138383,16:05:50.060817,0.00717,0.00000,-0.04211,0.05661,0.03938,-0.00579,0.00139,-0.01787,-0.04581,1.00821,0.62130,0.00000,1.24185,1.25867,-0.02582,0.03209,0.61074,-0.18822,0.22239,2.58400,2.58400,A,160549.90
0.63373,57.68785979,11.98138657,57.68786150,11.98138383,16:05:50.067191,0.00316,0.00000,-0.04210,0.05652,0.04121,0.00261,-0.00044,-0.02117,-0.04544,1.02382,0.63028,0.00000,1.24185,1.25867,-0.02582,0.03209,0.61074,-0.18822,0.22239,2.58400,2.58400,A,160549.90
0.64394,57.68785979,11.98138657,57.68786150,11.98138383,16:05:50.077408,0.00300,0.00000,-0.04216,0.05644,0.03876,0.00185,-0.00075,-0.02641,-0.05276,1.02657,0.64051,0.00000,1.24185,1.25867,-0.02582,0.03209,0.61074,-0.18822,0.22239,2.58400,2.58400,A,160549.90
0.65472,57.68785979,11.98138657,57.68786150,11.98138383,16:05:50.088209,0.00338,0.00000,-0.04231,0.05635,0.04060,0.00521,0.00032,0.00128,-0.06094,1.02193,0.65105,0.00000,1.24185,1.25867,-0.02582,0.03209,0.61074,-0.18822,0.22239,2.58400,2.58400,A,160549.90
0.66498,57.68785979,11.98138657,57.68786150,11.98138383,16:05:50.098465,0.00325,0.00000,-0.04252,0.05627,0.04151,0.00765,0.00063,-0.00732,-0.06332,1.00260,0.66126,0.00000,1.24185,1.25867,-0.02582,0.03209,0.61074,-0.18822,0.22239,2.58400,2.58400,A,160549.90
0.67610,57.68785979,11.98138657,57.68786150,11.98138383,16:05:50.109586,0.00397,0.00000,-0.04257,0.05618,0.03922,0.00063,0.00200,-0.00799,-0.05283,0.97765,0.67261,0.00000,1.24185,1.25867,-0.02582,0.03209,0.61074,-0.18822,0.22239,2.58400,2.58400,A,160549.90
0.68568,57.68785979,11.98138657,57.68786150,11.98138383,16:05:50.119151,0.00315,0.00000,-0.04271,0.05618,0.03938,0.00338,0.00108,-0.02525,-0.05398,0.97496,0.68224,0.00000,1.24185,1.25867,-0.02582,0.03209,0.61074,-0.18822,0.22239,2.58400,2.58400,A,160549.90
0.69592,57.68785979,11.98138657,57.68786150,11.98138383,16:05:50.129393,0.00298,0.00000,-0.04276,0.05618,0.04029,0.00735,-0.00182,-0.03050,-0.05173,0.98491,0.69248,0.00000,1.24185,1.25867,-0.02582,0.03209,0.61074,-0.18822,0.22239,2.58400,2.58400,A,160549.90
0.70650,57.68785979,11.98138657,57.68786150,11.98138383,16:05:50.139962,0.00316,0.00000,-0.04286,0.05618,0.03434,0.00933,0.00139,-0.01720,-0.05191,1.00284,0.70307,0.00000,1.24185,1.25867,-0.02582,0.03209,0.61074,-0.18822,0.22239,2.58400,2.58400,A,160549.90
0.74580,57.68785979,11.98138657,57.68786250,11.98138283,16:05:50.179883,0.03207,0.00000,-0.04278,0.05618,0.03983,0.00826,0.00689,0.02031,-0.04386,1.00302,0.71326,0.00000,1.24185,1.25867,-0.02582,0.03209,0.74105,-0.24765,0.33358,2.06169,2.06169,A,160550.10
0.76509,57.68785992,11.98138638,57.68786250,11.98138283,16:05:50.198574,0.00641,0.00000,-0.04137,0.05618,0.03785,0.00154,0.00169,-0.03373,-0.04215,1.00327,0.75941,0.00000,1.36232,1.37901,-0.03691,0.04717,0.74105,-0.24765,0.33358,2.06169,2.06169,A,160550.10
0.77192,57.68785992,11.98138638,57.68786250,11.98138283,16:05:50.205390,0.00298,0.00000,-0.04136,0.05618,0.04289,0.00551,-0.00044,-0.04819,-0.04666,1.02559,0.76849,0.00000,1.36232,1.37901,-0.03691,0.04717,0.74105,-0.24765,0.33358,2.06169,2.06169,A,160550.10
0.78250,57.68785992,11.98138638,57.68786250,11.98138283,16:05:50.215958,0.00316,0.00000,-0.04132,0.05615,0.03495,0.01468,-0.00151,-0.00024,-0.04227,1.01571,0.77906,0.00000,1.36232,1.37901,-0.03691,0.04717,0.74105,-0.24765,0.33358,2.06169,2.06169,A,160550.10
0.79302,57.68785992,11.98138638,57.68786250,11.98138283,16:05:50.226512,0.00329,0.00000,-0.04147,0.05615,0.03418,0.00765,-0.00136,0.02562,-0.05258,0.98924,0.78924,0.00000,1.36232,1.37901,-0.03691,0.04717,0.74105,-0.24765,0.33358,2.06169,2.06169,A,160550.10
0.80329,57.68785992,11.98138638,57.68786250,11.98138283,16:05:50.236758,0.00317,0.00000,-0.04155,0.05615,0.03892,0.00276,-0.00014,-0.01147,-0.05209,0.98021,0.79985,0.00000,1.36232,1.37901,-0.03691,0.04717,0.74105,-0.24765,0.33358,2.06169,2.06169,A,160550.10
0.81366,57.68785992,11.98138638,57.68786250,11.98138283,16:05:50.247129,0.00313,0.00000,-0.04165,0.05615,0.03067,-0.00044,0.00246,-0.04160,-0.04782,0.98899,0.81021,0.00000,1.36232,1.37901,-0.03691,0.04717,0.74105,-0.24765,0.33358,2.06169,2.06169,A,160550.10
0.82391,57.68785992,11.98138638,57.68786250,11.98138283,16:05:50.257377,0.00297,0.00000,-0.04165,0.05615,0.03235,0.00139,0.00154,-0.04898,-0.04197,0.99826,0.82048,0.00000,1.36232,1.37901,-0.03691,0.04717,0.74105,-0.24765,0.33358,2.06169,2.06169,A,160550.10
0.83472,57.68785992,11.98138638,57.68786250,11.98138283,16:05:50.268193,0.00339,0.00000,-0.04159,0.05615,0.03602,0.00735,0.00124,-0.00396,-0.04160,0.98936,0.83127,0.00000,1.36232,1.37901,-0.03691,0.04717,0.74105,-0.24765,0.33358,2.06169,2.06169,A,160550.10
0.86125,57.68785992,11.98138638,57.68786300,11.98138250,16:05:50.295319,0.01952,0.00000,-0.04180,0.05615,0.02869,0.00261,0.00292,0.02318,-0.05264,0.98814,0.84124,0.00000,1.36232,1.37901,-0.03691,0.04717,0.85642,-0.26747,0.38918,1.91312,1.91312,A,160550.20
0.87882,57.68786008,11.98138619,57.68786300,11.98138250,16:05:50.312303,0.00698,0.00000,-0.04134,0.05615,0.02334,-0.00563,0.00154,-0.05136,-0.04008,1.01595,0.87316,0.00000,1.44244,1.45912,-0.04844,0.06427,0.85642,-0.26747,0.38918,1.91312,1.91312,A,160550.20
0.88543,57.68786008,11.98138619,57.68786300,11.98138250,16:05:50.318896,0.00318,0.00000,-0.04154,0.05615,0.02930,0.00338,0.00108,-0.07198,-0.05124,1.01839,0.88198,0.00000,1.44244,1.45912,-0.04844,0.06427,0.85642,-0.26747,0.38918,1.91312,1.91312,A,160550.20
0.89577,57.68786008,11.98138619,57.68786300,11.98138250,16:05:50.329245,0.00299,0.00000,-0.04167,0.05615,0.02777,0.00826,-0.00075,-0.01403,-0.04892,1.01498,0.89233,0.00000,1.44244,1.45912,-0.04844,0.06427,0.85642,-0.26747,0.38918,1.91312,1.91312,A,160550.20
0.90634,57.68786008,11.98138619,57.68786300,11.98138250,16:05:50.339804,0.00315,0.00000,-0.04190,0.05615,0.02151,0.01055,-0.00243,0.02690,-0.05118,0.99967,0.90291,0.00000,1.44244,1.45912,-0.04844,0.06427,0.85642,-0.26747,0.38918,1.91312,1.91312,A,160550.20
0.91673,57.68786008,11.98138619,57.68786300,11.98138250,16:05:50.350213,0.00316,0.00000,-0.04191,0.05612,0.01570,-0.00075,0.00078,-0.01641,-0.03251,1.01242,0.91309,0.00000,1.44244,1.45912,-0.04844,0.06427,0.85642,-0.26747,0.38918,1.91312,1.91312,A,160550.20
0.92807,57.68786008,11.98138619,57.68786300,11.98138250,16:05:50.361539,0.00334,0.00000,-0.04214,0.05607,0.01418,0.00536,-0.00548,-0.03337,-0.04679,1.00095,0.92463,0.00000,1.44244,1.45912,-0.04844,0.06427,0.85642,-0.26747,0.38918,1.91312,1.91312,A,160550.20
0.93829,57.68786008,11.98138619,57.68786300,11.98138250,16:05:50.371748,0.00317,0.00000,-0.04234,0.05593,0.01861,0.00460,-0.00655,-0.04691,-0.04679,0.99204,0.93486,0.00000,1.44244,1.45912,-0.04844,0.06427,0.85642,-0.26747,0.38918,1.91312,1.91312,A,160550.20
0.94834,57.68786008,11.98138619,57.68786300,11.98138250,16:05:50.382014,0.00299,0.00000,-0.04270,0.05573,0.01464,0.01376,-0.00335,-0.02342,-0.05276,0.96795,0.94491,0.00000,1.44244,1.45912,-0.04844,0.06427,0.85642,-0.26747,0.38918,1.91312,1.91312,A,160550.20
0.97468,57.68786008,11.98138619,57.68786367,11.98138167,16:05:50.408598,0.01903,0.00000,-0.04297,0.05539,0.00517,0.00887,-0.00350,0.00275,-0.04160,0.95971,0.95557,0.00000,1.44244,1.45912,-0.04844,0.06427,0.97059,-0.31700,0.46331,2.15984,2.15984,A,160550.30
0.99143,57.68786026,11.98138596,57.68786367,11.98138167,16:05:50.424895,0.00667,0.00000,-0.04310,0.05389,0.01326,0.00383,-0.00258,-0.02214,-0.05746,0.99833,0.98598,0.00000,1.54765,1.56366,-0.06186,0.08422,0.97059,-0.31700,0.46331,2.15984,2.15984,A,160550.30
0.99834,57.68786026,11.98138596,57.68786367,11.98138167,16:05:50.431812,0.00319,0.00000,-0.04350,0.05332,0.00593,0.00628,0.00017,0.00018,-0.05112,0.98314,0.99490,0.00000,1.54765,1.56366,-0.06186,0.08422,0.97059,-0.31700,0.46331,2.15984,2.15984,A,160550.30
1.00869,57.68786026,11.98138596,57.68786367,11.98138167,16:05:50.442173,0.00293,0.00000,-0.04362,0.05264,0.00746,0.00918,-0.00365,-0.00647,-0.03447,0.97496,1.00506,0.00000,1.54765,1.56366,-0.06186,0.08422,0.97059,-0.31700,0.46331,2.15984,2.15984,A,160550.30
1.01911,57.68786026,11.98138596,57.68786367,11.98138167,16:05:50.452574,0.00316,0.00000,-0.04367,0.05196,0.00547,0.00704,-0.00273,-0.00396,-0.02916,0.97887,1.01568,0.00000,1.54765,1.56366,-0.06186,0.08422,0.97059,-0.31700,0.46331,2.15984,2.15984,A,160550.30
1.02954,57.68786026,11.98138596,57.68786367,11.98138167,16:05:50.463010,0.00336,0.00000,-0.04367,0.05134,0.00547,0.00002,-0.00365,0.00964,-0.02605,0.98692,1.02606,0.00000,1.54765,1.56366,-0.06186,0.08422,0.97059,-0.31700,0.46331,2.15984,2.15984,A,160550.30
1.03981,57.68786026,11.98138596,57.68786367,11.98138167,16:05:50.473271,0.00300,0.00000,-0.04393,0.05069,0.00761,-0.00747,-0.00777,-0.02141,-0.04502,0.99381,1.03637,0.00000,1.54765,1.56366,-0.06186,0.08422,0.97059,-0.31700,0.46331,2.15984,2.15984,A,160550.30
1.05035,57.68786026,11.98138596,57.68786367,11.98138167,16:05:50.484643,0.00314,0.00000,-0.04418,0.05010,0.00822,-0.00686,-0.01083,-0.03355,-0.04587,1.00839,1.04692,0.00000,1.54765,1.56366,-0.06186,0.08422,0.97059,-0.31700,0.46331,2.15984,2.15984,A,160550.30
1.06077,57.68786026,11.98138596,57.68786367,11.98138167,16:05:50.494251,0.00317,0.00000,-0.04441,0.04956,0.00563,0.00261,-0.01251,-0.06478,-0.04410,1.05030,1.05712,0.00000,1.54765,1.56366,-0.06186,0.08422,0.97059,-0.31700,0.46331,2.15984,2.15984,A,160550.30
1.08715,57.68786026,11.98138596,57.68786450,11.98138133,16:05:50.520650,0.01915,0.00000,-0.04476,0.04902,0.00104,0.01666,-0.01434,-0.01751,-0.04947,1.03859,1.06774,0.00000,1.54765,1.56366,-0.06186,0.08422,1.08263,-0.33681,0.55597,1.78144,1.78144,A,160550.40
1.10325,57.68786047,11.98138573,57.68786450,11.98138133,16:05:50.536731,0.00700,0.00000,-0.04490,0.04758,0.00517,-0.01419,-0.00945,-0.01348,-0.04093,0.95563,1.09774,0.00000,1.58060,1.59473,-0.07561,0.10781,1.08263,-0.33681,0.55597,1.78144,1.78144,A,160550.40
1.10975,57.68786047,11.98138573,57.68786450,11.98138133,16:05:50.543221,0.00311,0.00000,-0.04489,0.04707,0.00135,-0.01632,-0.00808,-0.02635,-0.02348,0.97142,1.10631,0.00000,1.58060,1.59473,-0.07561,0.10781,1.08263,-0.33681,0.55597,1.78144,1.78144,A,160550.40
1.11992,57.68786047,11.98138573,57.68786450,11.98138133,16:05:50.553387,0.00297,0.00000,-0.04540,0.04642,0.00364,-0.01480,-0.00991,-0.01946,-0.05807,0.96124,1.11648,0.00000,1.58060,1.59473,-0.07561,0.10781,1.08263,-0.33681,0.55597,1.78144,1.78144,A,160550.40
1.13066,57.68786047,11.98138573,57.68786450,11.98138133,16:05:50.564118,0.00331,0.00000,-0.04599,0.04568,0.00181,-0.01602,-0.00518,0.00701,-0.06283,0.96313,1.12722,0.00000,1.58060,1.59473,-0.07561,0.10781,1.08263,-0.33681,0.55597,1.78144,1.78144,A,160550.40
1.14088,57.68786047,11.98138573,57.68786450,11.98138133,16:05:50.574366,0.00314,0.00000,-0.04665,0.04492,0.00135,-0.01724,-0.00777,0.03953,-0.06795,0.97374,1.13723,0.00000,1.58060,1.59473,-0.07561,0.10781,1.08263,-0.33681,0.55597,1.78144,1.78144,A,160550.40
