Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.04991,57.68864833,11.98065500,57.68864833,11.98065500,15:55:44.587415,0.04987,0.00000,0.00000,-0.00035,0.00263,-0.01543,0.00177,0.00285,0.06960,0.01159,0.99759,0.00001,0.00000,-0.00153,0.00000,0.00000,0.00000,0.01790,0.00000,0.00000,0.00000,0.00000,A,145544.40
0.06948,57.68864833,11.98065500,57.68864833,11.98065500,15:55:44.606411,0.00843,0.00000,0.00000,-0.00203,0.00263,-0.02200,-0.00174,0.00529,0.07558,0.00012,0.99271,0.06108,0.00000,-0.00153,0.00000,0.00000,0.00000,0.01790,0.00000,0.00000,0.00000,0.00000,A,145544.40
0.08266,57.68864833,11.98065500,57.68864833,11.98065500,15:55:44.619628,0.01119,0.00000,0.00000,-0.00264,0.00263,-0.02566,-0.00724,0.00117,0.07064,0.00018,1.00107,0.07208,0.00000,-0.00153,0.00000,0.00000,0.00000,0.01790,0.00000,0.00000,0.00000,0.00000,A,145544.40
0.11199,57.68864833,11.98065500,57.68864833,11.98065500,15:55:44.648922,0.01499,0.00000,0.00000,-0.00331,0.00263,-0.01360,-0.00525,0.00193,0.06960,0.00244,1.00613,0.09994,0.00000,-0.00153,0.00000,0.00000,0.00000,0.01790,0.00000,0.00000,0.00000,0.00000,A,145544.40
0.15947,57.68864834,11.98065498,57.68864850,11.98065467,15:55:44.696399,0.03456,0.00000,0.00000,-0.00384,0.00263,-0.01070,-0.00250,0.00025,0.06972,0.00415,0.97856,0.12600,0.00000,0.35690,0.35843,-0.00099,0.00093,0.15565,-0.01981,0.01853,2.38955,2.38955,A,145544.60
0.18504,57.68864835,11.98065497,57.68864850,11.98065467,15:55:44.721972,0.01254,0.00000,0.00000,-0.00462,0.00263,-0.00780,-0.00724,0.00193,0.06399,-0.00586,1.00522,0.17529,0.00000,0.66157,0.66310,-0.00193,0.00181,0.15565,-0.01981,0.01853,2.38955,2.38955,A,145544.60
0.21177,57.68864836,11.98065495,57.68864850,11.98065467,15:55:44.748709,0.01247,0.00000,0.00000,-0.00501,0.00263,-0.00612,-0.00464,0.00056,0.07582,0.00451,1.00863,0.20120,0.00000,0.92054,0.92207,-0.00283,0.00264,0.15565,-0.01981,0.01853,2.38955,2.38955,A,145544.60
0.23886,57.68864836,11.98065494,57.68864850,11.98065467,15:55:44.775805,0.01377,0.00000,0.00000,-0.00532,0.00263,-0.00062,-0.01243,0.00483,0.06265,-0.00030,0.98234,0.22844,0.00000,1.14066,1.14219,-0.00367,0.00344,0.15565,-0.01981,0.01853,2.38955,2.38955,A,145544.60
0.27557,57.68864839,11.98065491,57.68864883,11.98065433,15:55:44.812502,0.02515,0.00000,0.00000,-0.00559,0.00263,-0.00092,-0.01075,0.00499,0.05691,0.00244,0.97887,0.25191,0.00000,1.27858,1.28011,-0.00547,0.00605,0.27188,-0.03962,0.05560,2.06168,2.06168,A,145544.70
0.30005,57.68864841,11.98065488,57.68864883,11.98065433,15:55:44.836981,0.01079,0.00000,0.00000,-0.00587,0.00263,-0.00382,-0.00739,0.00117,0.06649,0.01055,1.00772,0.29180,0.00000,1.39582,1.39735,-0.00718,0.00852,0.27188,-0.03962,0.05560,2.06168,2.06168,A,145544.70
