Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.05004,57.68812067,11.97965217,57.68812067,11.97965217,15:54:02.708600,0.05000,0.00000,1.50000,-0.00219,0.00000,0.00018,0.00102,0.00078,-0.05466,-0.11431,0.99204,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.01555,0.00000,0.00000,0.00000,0.00000,A,155402.60
0.06928,57.68812067,11.97965217,57.68812067,11.97965217,15:54:02.727041,0.00780,0.00000,0.00000,-0.00429,0.00000,0.00110,-0.00066,0.00169,-0.05087,-0.11468,0.98899,0.06149,0.00000,0.00000,0.00000,0.00000,0.00000,0.01555,0.00000,0.00000,0.00000,0.00000,A,155402.60
0.07724,57.68812067,11.97965217,57.68812067,11.97965217,15:54:02.734993,0.00535,0.00000,0.00000,-0.00639,0.00000,0.00171,-0.00050,0.00001,-0.05398,-0.11413,0.99210,0.07149,0.00000,0.00000,0.00000,0.00000,0.00000,0.01555,0.00000,0.00000,0.00000,0.00000,A,155402.60
0.08742,57.68812067,11.97965217,57.68812067,11.97965217,15:54:02.745180,0.00514,0.00000,0.00000,-0.00844,0.00000,0.00278,0.00240,-0.00106,-0.05185,-0.11364,0.99290,0.08196,0.00000,0.00000,0.00000,0.00000,0.00000,0.01555,0.00000,0.00000,0.00000,0.00000,A,155402.60
0.09786,57.68812067,11.97965217,57.68812067,11.97965217,15:54:02.755618,0.00517,0.00000,0.00000,-0.01052,0.00000,-0.00013,-0.00402,-0.00075,-0.05270,-0.11505,0.99088,0.09212,0.00000,0.00000,0.00000,0.00000,0.00000,0.01555,0.00000,0.00000,0.00000,0.00000,A,155402.60
0.10949,57.68812067,11.97965217,57.68812067,11.97965217,15:54:02.767252,0.00640,0.00000,0.00000,-0.01258,0.00000,0.00003,0.00011,0.00093,-0.05100,-0.11633,0.99003,0.10350,0.00000,0.00000,0.00000,0.00000,0.00000,0.01555,0.00000,0.00000,0.00000,0.00000,A,155402.60
0.13611,57.68812067,11.97965217,57.68811983,11.97965050,15:54:02.794092,0.02262,0.00000,1.50000,-0.01460,0.00000,-0.00165,-0.00218,0.00032,-0.05246,-0.11474,0.99223,0.11289,0.00000,0.00000,0.00000,0.00000,0.00000,0.13063,-0.09906,-0.09266,-2.38956,-2.38956,A,155402.70
0.15374,57.68812062,11.97965208,57.68811983,11.97965050,15:54:02.811518,0.00691,0.00000,0.00000,-0.01672,0.00000,-0.00394,-0.00066,0.00139,-0.05429,-0.11523,0.99210,0.14788,0.00000,-0.35843,-0.35843,-0.00495,-0.00463,0.13063,-0.09906,-0.09266,-2.38956,-2.38956,A,155402.70
0.16329,57.68812059,11.97965200,57.68811983,11.97965050,15:54:02.821048,0.00578,0.00000,0.00000,-0.01867,0.00000,-0.00104,0.00469,-0.00060,-0.05142,-0.11383,0.98728,0.15779,0.00000,-0.66310,-0.66310,-0.00966,-0.00903,0.13063,-0.09906,-0.09266,-2.38956,-2.38956,A,155402.70
0.17358,57.68812055,11.97965193,57.68811983,11.97965050,15:54:02.831341,0.00541,0.00000,0.00000,-0.02059,0.00000,-0.00028,-0.00005,0.00017,-0.05045,-0.11511,0.99064,0.16781,0.00000,-0.92207,-0.92207,-0.01413,-0.01322,0.13063,-0.09906,-0.09266,-2.38956,-2.38956,A,155402.70
0.18447,57.68812051,11.97965186,57.68811983,11.97965050,15:54:02.842243,0.00590,0.00000,0.00000,-0.02254,0.00000,-0.00486,-0.00096,0.00169,-0.05283,-0.11535,0.99094,0.17854,0.00000,-1.14219,-1.14219,-0.01838,-0.01719,0.13063,-0.09906,-0.09266,-2.38956,-2.38956,A,155402.70
0.19478,57.68812048,11.97965179,57.68811983,11.97965050,15:54:02.852541,0.00598,0.00000,0.00000,-0.02441,0.00000,0.00018,-0.00142,0.00200,-0.05167,-0.11547,0.99113,0.18840,0.00000,-1.32930,-1.32930,-0.02241,-0.02096,0.13063,-0.09906,-0.09266,-2.38956,-2.38956,A,155402.70
0.20620,57.68812045,11.97965173,57.68811983,11.97965050,15:54:02.863965,0.00712,0.00000,0.00000,-0.02623,0.00000,0.00033,0.00011,0.00017,-0.05081,-0.11450,0.99247,0.19996,0.00000,-1.48834,-1.48834,-0.02624,-0.02455,0.13063,-0.09906,-0.09266,-2.38956,-2.38956,A,155402.70
0.21456,57.68812042,11.97965166,57.68811983,11.97965050,15:54:02.872321,0.00508,0.00000,0.00000,-0.02806,0.00000,-0.00074,-0.00081,-0.00090,-0.05112,-0.11633,0.99113,0.20888,0.00000,-1.62352,-1.62352,-0.02988,-0.02795,0.13063,-0.09906,-0.09266,-2.38956,-2.38956,A,155402.70
0.22753,57.68812039,11.97965161,57.68811983,11.97965050,15:54:02.885291,0.00780,0.00000,0.00000,-0.02984,0.00000,-0.00089,-0.00249,-0.00151,-0.05142,-0.11383,0.99070,0.22152,0.00000,-1.73843,-1.73843,-0.03334,-0.03119,0.13063,-0.09906,-0.09266,-2.38956,-2.38956,A,155402.70
0.25152,57.68812036,11.97965155,57.68811867,11.97965050,15:54:02.909312,0.02139,0.00000,1.50000,-0.03161,0.00000,-0.00104,0.00011,-0.00350,-0.05215,-0.11633,0.99375,0.22973,0.00000,-1.83610,-1.83610,-0.03663,-0.03426,0.24588,-0.09906,-0.22239,-1.57080,-1.57080,A,155402.80
0.27031,57.68812027,11.97965150,57.68811867,11.97965050,15:54:02.928070,0.00740,0.00000,0.00000,-0.03342,0.00000,-0.00318,-0.00050,-0.00396,-0.05161,-0.11315,0.99021,0.26395,0.00000,-1.79630,-1.79630,-0.03975,-0.04367,0.24588,-0.09906,-0.22239,-1.57080,-1.57080,A,155402.80
0.27841,57.68812019,11.97965145,57.68811867,11.97965050,15:54:02.936176,0.00511,0.00000,0.00000,-0.03509,0.00000,0.00140,0.00118,-0.00335,-0.05185,-0.11407,0.99149,0.27270,0.00000,-1.76247,-1.76247,-0.04272,-0.05260,0.24588,-0.09906,-0.22239,-1.57080,-1.57080,A,155402.80
0.28924,57.68812012,11.97965140,57.68811867,11.97965050,15:54:02.946999,0.00541,0.00000,0.00000,-0.03675,0.00000,0.00079,0.00270,-0.00197,-0.05374,-0.11492,0.99113,0.28345,0.00000,-1.73372,-1.73372,-0.04553,-0.06109,0.24588,-0.09906,-0.22239,-1.57080,-1.57080,A,155402.80
0.29933,57.68812004,11.97965136,57.68811867,11.97965050,15:54:02.957089,0.00504,0.00000,0.00000,-0.03843,0.00000,-0.00058,-0.00096,0.00078,-0.05283,-0.11621,0.99155,0.29388,0.00000,-1.70928,-1.70928,-0.04821,-0.06916,0.24588,-0.09906,-0.22239,-1.57080,-1.57080,A,155402.80
0.30992,57.68811998,11.97965131,57.68811867,11.97965050,15:54:02.967676,0.00522,0.00000,0.00000,-0.04006,0.00000,-0.00257,0.00011,0.00001,-0.05337,-0.11413,0.99125,0.30414,0.00000,-1.68851,-1.68851,-0.05075,-0.07682,0.24588,-0.09906,-0.22239,-1.57080,-1.57080,A,155402.80
0.32055,57.68811991,11.97965127,57.68811867,11.97965050,15:54:02.978322,0.00544,0.00000,0.00000,-0.04168,0.00000,-0.00150,0.00163,0.00139,-0.05258,-0.11523,0.99326,0.31487,0.00000,-1.67085,-1.67085,-0.05317,-0.08410,0.24588,-0.09906,-0.22239,-1.57080,-1.57080,A,155402.80
0.33059,57.68811985,11.97965123,57.68811867,11.97965050,15:54:02.988345,0.00509,0.00000,0.00000,-0.04327,0.00000,-0.00455,0.00133,-0.00044,-0.05142,-0.11358,0.99308,0.32491,0.00000,-1.65585,-1.65585,-0.05546,-0.09101,0.24588,-0.09906,-0.22239,-1.57080,-1.57080,A,155402.80
0.34145,57.68811979,11.97965120,57.68811867,11.97965050,15:54:02.999204,0.00566,0.00000,0.00000,-0.04484,0.00000,-0.00226,0.00072,0.00001,-0.05246,-0.11468,0.99155,0.33569,0.00000,-1.64309,-1.64309,-0.05764,-0.09758,0.24588,-0.09906,-0.22239,-1.57080,-1.57080,A,155402.80
0.36751,57.68811973,11.97965116,57.68811800,11.97965050,15:54:03.025269,0.02137,0.00000,1.50000,-0.04639,0.00000,-0.00242,-0.00203,-0.00182,-0.05344,-0.11450,0.99113,0.34577,0.00000,-1.63224,-1.63224,-0.05971,-0.10382,0.36248,-0.09906,-0.29652,-1.57080,-1.57080,A,155402.90
0.38301,57.68811965,11.97965113,57.68811800,11.97965050,15:54:03.040764,0.00618,0.00000,0.00000,-0.04791,0.00000,-0.00135,-0.00111,-0.00197,-0.05423,-0.11389,0.99338,0.37750,0.00000,-1.62303,-1.62303,-0.06168,-0.11346,0.36248,-0.09906,-0.29652,-1.57080,-1.57080,A,155402.90
0.39266,57.68811956,11.97965110,57.68811800,11.97965050,15:54:03.050427,0.00536,0.00000,0.00000,-0.04940,0.00000,-0.00135,-0.00081,-0.00029,-0.05039,-0.11468,0.99180,0.38695,0.00000,-1.61519,-1.61519,-0.06355,-0.12261,0.36248,-0.09906,-0.29652,-1.57080,-1.57080,A,155402.90
0.40312,57.68811949,11.97965107,57.68811800,11.97965050,15:54:03.060877,0.00542,0.00000,0.00000,-0.05086,0.00000,0.00079,0.00026,0.00017,-0.05313,-0.11572,0.99198,0.39764,0.00000,-1.60853,-1.60853,-0.06532,-0.13131,0.36248,-0.09906,-0.29652,-1.57080,-1.57080,A,155402.90
0.41373,57.68811941,11.97965104,57.68811800,11.97965050,15:54:03.071494,0.00562,0.00000,0.00000,-0.05222,0.00000,0.00507,-0.00005,-0.00304,-0.05222,-0.11315,0.99088,0.40797,0.00000,-1.60287,-1.60287,-0.06701,-0.13957,0.36248,-0.09906,-0.29652,-1.57080,-1.57080,A,155402.90
0.42411,57.68811934,11.97965101,57.68811800,11.97965050,15:54:03.082128,0.00560,0.00000,0.00000,-0.05362,0.00000,0.00262,-0.00234,-0.00044,-0.05331,-0.11596,0.99131,0.41838,0.00000,-1.59806,-1.59806,-0.06861,-0.14741,0.36248,-0.09906,-0.29652,-1.57080,-1.57080,A,155402.90
0.43444,57.68811927,11.97965099,57.68811800,11.97965050,15:54:03.092203,0.00566,0.00000,0.00000,-0.05501,0.00000,-0.00257,0.00011,0.00353,-0.04874,-0.11285,0.99131,0.42871,0.00000,-1.59397,-1.59397,-0.07014,-0.15487,0.36248,-0.09906,-0.29652,-1.57080,-1.57080,A,155402.90
0.44730,57.68811921,11.97965096,57.68811800,11.97965050,15:54:03.105060,0.00811,0.00000,0.00000,-0.05633,0.00000,0.00232,-0.00127,0.00032,-0.05313,-0.11291,0.99143,0.44083,0.00000,-1.59050,-1.59050,-0.07158,-0.16195,0.36248,-0.09906,-0.29652,-1.57080,-1.57080,A,155402.90
0.45549,57.68811915,11.97965094,57.68811800,11.97965050,15:54:03.113249,0.00542,0.00000,0.00000,-0.05767,0.00000,0.00140,0.00255,-0.00136,-0.05283,-0.11505,0.99229,0.45002,0.00000,-1.58754,-1.58754,-0.07296,-0.16868,0.36248,-0.09906,-0.29652,-1.57080,-1.57080,A,155402.90
0.48440,57.68811909,11.97965092,57.68811817,11.97964783,15:54:03.142174,0.02362,0.00000,1.50000,-0.05897,0.00000,0.00155,-0.00234,-0.00243,-0.05411,-0.11438,0.99485,0.46024,0.00000,-1.58503,-1.58503,-0.07426,-0.17507,0.47878,-0.25756,-0.27799,3.02520,3.02520,A,155403.00
0.50346,57.68811905,11.97965076,57.68811817,11.97964783,15:54:03.161219,0.00663,0.00000,0.00000,-0.06023,0.00000,0.00125,-0.00005,0.00001,-0.05051,-0.11413,0.99027,0.49799,0.00000,-0.89350,-0.89350,-0.08343,-0.18022,0.47878,-0.25756,-0.27799,3.02520,3.02520,A,155403.00
0.51253,57.68811900,11.97965062,57.68811817,11.97964783,15:54:03.170292,0.00529,0.00000,0.00000,-0.06149,0.00000,0.00339,-0.00066,0.00032,-0.05234,-0.11431,0.99088,0.50685,0.00000,-0.30569,-0.30569,-0.09213,-0.18511,0.47878,-0.25756,-0.27799,3.02520,3.02520,A,155403.00
0.52271,57.68811896,11.97965048,57.68811817,11.97964783,15:54:03.180468,0.00507,0.00000,0.00000,-0.06278,0.00000,-0.00196,0.00163,0.00062,-0.05246,-0.11486,0.99131,0.51705,0.00000,0.19394,0.19394,-0.10040,-0.18975,0.47878,-0.25756,-0.27799,3.02520,3.02520,A,155403.00
0.53352,57.68811892,11.97965035,57.68811817,11.97964783,15:54:03.191279,0.00549,0.00000,0.00000,-0.06404,0.00000,-0.00104,-0.00234,0.00292,-0.05307,-0.11444,0.98942,0.52763,0.00000,0.61863,0.61863,-0.10826,-0.19416,0.47878,-0.25756,-0.27799,3.02520,3.02520,A,155403.00
