Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.04338,57.68776767,11.98131767,57.68776767,11.98131767,15:10:22.976359,0.04334,0.00000,0.00000,-0.00200,0.00000,-0.00406,-0.00397,-0.00068,-0.06021,-0.09992,0.99747,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.01444,0.00000,0.00000,0.00000,0.00000,A,140945.50
0.05567,57.68776767,11.98131767,57.68776767,11.98131767,15:10:22.988622,0.00740,0.00000,0.00000,-0.00411,0.00000,-0.00345,0.00031,-0.00007,-0.05606,-0.10083,0.99845,0.04802,0.00000,0.00000,0.00000,0.00000,0.00000,0.01444,0.00000,0.00000,0.00000,0.00000,A,140945.50
0.06543,57.68776767,11.98131767,57.68776767,11.98131767,15:10:22.998391,0.00677,0.00000,0.00000,-0.00598,0.00000,0.00419,0.00046,-0.00083,-0.05887,-0.10022,0.99753,0.05877,0.00000,0.00000,0.00000,0.00000,0.00000,0.01444,0.00000,0.00000,0.00000,0.00000,A,140945.50
0.07453,57.68776767,11.98131767,57.68776767,11.98131767,15:10:23.007658,0.00542,0.00000,0.00000,-0.00785,0.00000,0.00098,0.00275,0.00100,-0.06094,-0.10022,0.99869,0.06880,0.00000,0.00000,0.00000,0.00000,0.00000,0.01444,0.00000,0.00000,0.00000,0.00000,A,140945.50
0.08491,57.68776767,11.98131767,57.68776767,11.98131767,15:10:23.017870,0.00540,0.00000,0.00000,-0.00972,0.00000,0.00190,0.00199,0.00070,-0.05868,-0.10327,0.99717,0.07924,0.00000,0.00000,0.00000,0.00000,0.00000,0.01444,0.00000,0.00000,0.00000,0.00000,A,140945.50
0.09501,57.68776767,11.98131767,57.68776767,11.98131767,15:10:23.027966,0.00510,0.00000,0.00000,-0.01158,0.00000,0.00205,0.00351,0.00299,-0.05972,-0.10388,0.99784,0.08935,0.00000,0.00000,0.00000,0.00000,0.00000,0.01444,0.00000,0.00000,0.00000,0.00000,A,140945.50
0.10571,57.68776767,11.98131767,57.68776767,11.98131767,15:10:23.038662,0.00540,0.00000,0.00000,-0.01343,0.00000,-0.00161,-0.00030,0.00146,-0.05978,-0.10297,0.99772,0.09999,0.00000,0.00000,0.00000,0.00000,0.00000,0.01444,0.00000,0.00000,0.00000,0.00000,A,140945.50
0.13030,57.68776767,11.98131767,57.68776767,11.98131750,15:10:23.063252,0.01959,0.00000,0.00000,-0.01511,0.00000,0.00801,0.00244,0.00070,-0.06472,-0.09992,0.99912,0.11035,0.00000,0.00000,0.00000,0.00000,0.00000,0.12656,-0.00991,0.00000,3.14159,3.14159,A,140945.60
0.14374,57.68776767,11.98131766,57.68776767,11.98131750,15:10:23.076705,0.00753,0.00000,0.00000,-0.01682,0.00000,0.00052,-0.00015,0.00238,-0.06405,-0.09900,0.99765,0.13682,0.00000,0.47124,0.47124,-0.00050,0.00000,0.12656,-0.00991,0.00000,3.14159,3.14159,A,140945.60
0.15186,57.68776767,11.98131765,57.68776767,11.98131750,15:10:23.084821,0.00504,0.00000,0.00000,-0.01852,0.00000,0.00404,0.00031,-0.00175,-0.06222,-0.10108,0.99753,0.14641,0.00000,0.87179,0.87179,-0.00097,0.00000,0.12656,-0.00991,0.00000,3.14159,3.14159,A,140945.60
0.16230,57.68776767,11.98131764,57.68776767,11.98131750,15:10:23.095257,0.00518,0.00000,0.00000,-0.02013,0.00000,0.00434,-0.00030,-0.00434,-0.06448,-0.09809,0.99948,0.15660,0.00000,1.21226,1.21226,-0.00141,0.00000,0.12656,-0.00991,0.00000,3.14159,3.14159,A,140945.60
0.17351,57.68776767,11.98131764,57.68776767,11.98131750,15:10:23.106463,0.00598,0.00000,0.00000,-0.02175,0.00000,0.00480,0.00290,-0.00144,-0.06509,-0.10047,0.99790,0.16744,0.00000,1.50166,1.50166,-0.00184,0.00000,0.12656,-0.00991,0.00000,3.14159,3.14159,A,140945.60
0.18305,57.68776767,11.98131763,57.68776767,11.98131750,15:10:23.116004,0.00512,0.00000,0.00000,-0.02339,0.00000,0.00266,0.00214,-0.00358,-0.06295,-0.10175,0.99845,0.17736,0.00000,1.74765,1.74765,-0.00224,0.00000,0.12656,-0.00991,0.00000,3.14159,3.14159,A,140945.60
0.19462,57.68776767,11.98131762,57.68776767,11.98131750,15:10:23.127580,0.00629,0.00000,0.00000,-0.02499,0.00000,0.00373,0.00168,-0.00068,-0.06173,-0.10205,0.99692,0.18799,0.00000,1.95674,1.95674,-0.00262,0.00000,0.12656,-0.00991,0.00000,3.14159,3.14159,A,140945.60
0.20382,57.68776767,11.98131762,57.68776767,11.98131750,15:10:23.136775,0.00509,0.00000,0.00000,-0.02655,0.00000,0.00205,-0.00198,0.00024,-0.06350,-0.09900,0.99711,0.19838,0.00000,2.13447,2.13447,-0.00299,0.00000,0.12656,-0.00991,0.00000,3.14159,3.14159,A,140945.60
0.21431,57.68776767,11.98131761,57.68776767,11.98131750,15:10:23.147263,0.00520,0.00000,0.00000,-0.02808,0.00000,0.00434,-0.00198,-0.00450,-0.06039,-0.10047,0.99723,0.20858,0.00000,2.28554,2.28554,-0.00333,0.00000,0.12656,-0.00991,0.00000,3.14159,3.14159,A,140945.60
0.22458,57.68776767,11.98131761,57.68776767,11.98131750,15:10:23.157922,0.00507,0.00000,0.00000,-0.02959,0.00000,0.00694,-0.00458,-0.00236,-0.05923,-0.10242,0.99894,0.21916,0.00000,2.41395,2.41395,-0.00366,0.00000,0.12656,-0.00991,0.00000,3.14159,3.14159,A,140945.60
0.25021,57.68776767,11.98131760,57.68776783,11.98131750,15:10:23.183164,0.02030,0.00000,0.00000,-0.03111,0.00000,0.00373,0.00229,-0.00190,-0.05954,-0.10285,0.99936,0.22936,0.00000,2.52309,2.52309,-0.00398,0.00000,0.24571,-0.00991,0.01853,1.57080,1.57080,A,140945.70
0.26750,57.68776767,11.98131759,57.68776783,11.98131750,15:10:23.200485,0.00630,0.00000,0.00000,-0.03243,0.00000,0.00511,-0.00351,-0.00144,-0.05996,-0.09864,0.99735,0.26077,0.00000,2.38025,2.38025,-0.00427,0.00093,0.24571,-0.00991,0.01853,1.57080,1.57080,A,140945.70
0.27794,57.68776768,11.98131759,57.68776783,11.98131750,15:10:23.210889,0.00602,0.00000,0.00000,-0.03387,0.00000,0.00404,0.00138,0.00039,-0.05588,-0.10041,0.99790,0.27200,0.00000,2.25883,2.25883,-0.00455,0.00181,0.24571,-0.00991,0.01853,1.57080,1.57080,A,140945.70
0.28740,57.68776769,11.98131759,57.68776783,11.98131750,15:10:23.220367,0.00509,0.00000,0.00000,-0.03531,0.00000,0.00190,0.00168,0.00024,-0.05588,-0.09955,0.99747,0.28195,0.00000,2.15563,2.15563,-0.00482,0.00264,0.24571,-0.00991,0.01853,1.57080,1.57080,A,140945.70
0.29810,57.68776770,11.98131758,57.68776783,11.98131750,15:10:23.231051,0.00521,0.00000,0.00000,-0.03672,0.00000,0.00373,-0.00321,-0.00053,-0.05478,-0.10144,0.99887,0.29236,0.00000,2.06790,2.06790,-0.00508,0.00344,0.24571,-0.00991,0.01853,1.57080,1.57080,A,140945.70
0.30853,57.68776770,11.98131758,57.68776783,11.98131750,15:10:23.241730,0.00524,0.00000,0.00000,-0.03819,0.00000,-0.00223,-0.00153,0.00008,-0.05783,-0.10211,0.99729,0.30309,0.00000,1.99334,1.99334,-0.00532,0.00419,0.24571,-0.00991,0.01853,1.57080,1.57080,A,140945.70
0.31965,57.68776771,11.98131757,57.68776783,11.98131750,15:10:23.252605,0.00612,0.00000,0.00000,-0.03966,0.00000,0.00068,0.00168,-0.00373,-0.05948,-0.10516,0.99826,0.31303,0.00000,1.92995,1.92995,-0.00555,0.00491,0.24571,-0.00991,0.01853,1.57080,1.57080,A,140945.70
0.32932,57.68776772,11.98131757,57.68776783,11.98131750,15:10:23.262280,0.00539,0.00000,0.00000,-0.04107,0.00000,-0.00360,-0.00229,-0.00053,-0.05679,-0.10041,0.99698,0.32360,0.00000,1.87608,1.87608,-0.00576,0.00559,0.24571,-0.00991,0.01853,1.57080,1.57080,A,140945.70
0.33944,57.68776772,11.98131757,57.68776783,11.98131750,15:10:23.272394,0.00511,0.00000,0.00000,-0.04245,0.00000,-0.00253,0.00076,0.00238,-0.05948,-0.10022,0.99808,0.33399,0.00000,1.83029,1.83029,-0.00597,0.00624,0.24571,-0.00991,0.01853,1.57080,1.57080,A,140945.70
0.36583,57.68776773,11.98131756,57.68776783,11.98131767,15:10:23.298803,0.02092,0.00000,0.00000,-0.04377,0.00000,-0.00055,0.00138,-0.00266,-0.06094,-0.09888,0.99851,0.34437,0.00000,1.79136,1.79136,-0.00617,0.00685,0.36093,0.00000,0.01853,0.00000,0.00000,A,140945.80
