Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.05482,57.68785467,11.98138650,57.68785467,11.98138650,10:58:45.305380,0.05478,0.00000,-0.00129,0.03323,-0.04077,0.00051,-0.00459,0.00720,-0.03788,0.98338,0.00001,0.00000,-0.00987,0.00000,0.00000,0.00000,0.02534,0.00000,0.00000,0.00000,0.00000,A,105845.20
0.06662,57.68785467,11.98138650,57.68785467,11.98138650,10:58:45.317158,0.00569,0.00000,-0.00533,0.02935,-0.04795,-0.00544,-0.01131,0.00775,-0.05887,1.01028,0.06076,0.00000,-0.00969,-0.00098,0.00000,0.00000,0.02534,0.00000,0.00000,0.00000,0.00000,A,105845.20
0.07447,57.68785467,11.98138650,57.68785467,11.98138650,10:58:45.324993,0.00315,0.00000,-0.00666,0.02881,-0.04184,-0.00941,-0.01009,0.00445,-0.04410,0.99314,0.07098,0.00000,-0.00969,-0.00098,0.00000,0.00000,0.02534,0.00000,0.00000,0.00000,0.00000,A,105845.20
0.08509,57.68785467,11.98138650,57.68785467,11.98138650,10:58:45.335620,0.00316,0.00000,-0.00805,0.02839,-0.04551,-0.00407,-0.01162,-0.01019,-0.04551,0.96819,0.08161,0.00000,-0.00969,-0.00098,0.00000,0.00000,0.02534,0.00000,0.00000,0.00000,0.00000,A,105845.20
0.09729,57.68785467,11.98138650,57.68785467,11.98138650,10:58:45.347833,0.00513,0.00000,-0.00971,0.02802,-0.04429,0.00280,-0.01055,-0.02220,-0.06204,0.96874,0.09313,0.00000,-0.00969,-0.00098,0.00000,0.00000,0.02534,0.00000,0.00000,0.00000,0.00000,A,105845.20
0.10588,57.68785467,11.98138650,57.68785467,11.98138650,10:58:45.356409,0.00332,0.00000,-0.01126,0.02774,-0.03894,0.00769,-0.00826,-0.02196,-0.06631,0.96959,0.10239,0.00000,-0.00969,-0.00098,0.00000,0.00000,0.02534,0.00000,0.00000,0.00000,0.00000,A,105845.20
0.11610,57.68785467,11.98138650,57.68785467,11.98138650,10:58:45.366631,0.00315,0.00000,-0.01250,0.02743,-0.04108,0.00265,-0.00398,0.00354,-0.04508,0.98350,0.11241,0.00000,-0.00969,-0.00098,0.00000,0.00000,0.02534,0.00000,0.00000,0.00000,0.00000,A,105845.20
0.14301,57.68785467,11.98138650,57.68785517,11.98138600,10:58:45.393550,0.01966,0.00000,-0.01370,0.02709,-0.03665,0.00540,-0.00490,0.02227,-0.04593,0.99991,0.12301,0.00000,-0.00969,-0.00098,0.00000,0.00000,0.13835,-0.02972,0.05560,2.06169,2.06169,A,105845.30
0.16241,57.68785469,11.98138647,57.68785517,11.98138600,10:58:45.412963,0.00708,0.00000,-0.01569,0.02601,-0.03192,0.00800,-0.00979,0.00305,-0.05575,1.02382,0.15692,0.00000,0.29986,0.30758,-0.00149,0.00278,0.13835,-0.02972,0.05560,2.06169,2.06169,A,105845.30
0.16888,57.68785469,11.98138647,57.68785517,11.98138600,10:58:45.419426,0.00317,0.00000,-0.01693,0.02590,-0.02565,0.01090,-0.00643,0.00878,-0.06417,1.01046,0.16539,0.00000,0.29986,0.30758,-0.00149,0.00278,0.13835,-0.02972,0.05560,2.06169,2.06169,A,105845.30
0.17893,57.68785469,11.98138647,57.68785517,11.98138600,10:58:45.429471,0.00298,0.00000,-0.01821,0.02587,-0.02443,0.00693,-0.00948,0.02855,-0.06478,0.99412,0.17545,0.00000,0.29986,0.30758,-0.00149,0.00278,0.13835,-0.02972,0.05560,2.06169,2.06169,A,105845.30
0.18949,57.68785469,11.98138647,57.68785517,11.98138600,10:58:45.440039,0.00315,0.00000,-0.01928,0.02587,-0.02443,-0.00422,-0.00658,0.02672,-0.05026,0.97935,0.18601,0.00000,0.29986,0.30758,-0.00149,0.00278,0.13835,-0.02972,0.05560,2.06169,2.06169,A,105845.30
0.19990,57.68785469,11.98138647,57.68785517,11.98138600,10:58:45.450456,0.00317,0.00000,-0.02049,0.02587,-0.02199,-0.00483,-0.00688,0.01397,-0.06265,0.97478,0.19619,0.00000,0.29986,0.30758,-0.00149,0.00278,0.13835,-0.02972,0.05560,2.06169,2.06169,A,105845.30
0.21029,57.68785469,11.98138647,57.68785517,11.98138600,10:58:45.461023,0.00316,0.00000,-0.02175,0.02587,-0.01115,-0.00926,-0.00185,0.00592,-0.07363,0.97313,0.20681,0.00000,0.29986,0.30758,-0.00149,0.00278,0.13835,-0.02972,0.05560,2.06169,2.06169,A,105845.30
0.22086,57.68785469,11.98138647,57.68785517,11.98138600,10:58:45.471404,0.00332,0.00000,-0.02299,0.02587,-0.01512,-0.00666,-0.00429,-0.01251,-0.07149,0.97588,0.21737,0.00000,0.29986,0.30758,-0.00149,0.00278,0.13835,-0.02972,0.05560,2.06169,2.06169,A,105845.30
0.23086,57.68785469,11.98138647,57.68785517,11.98138600,10:58:45.481418,0.00298,0.00000,-0.02410,0.02587,-0.01222,-0.00040,-0.00246,-0.01964,-0.06673,0.98137,0.22737,0.00000,0.29986,0.30758,-0.00149,0.00278,0.13835,-0.02972,0.05560,2.06169,2.06169,A,105845.30
0.25681,57.68785469,11.98138647,57.68785567,11.98138600,10:58:45.507376,0.01852,0.00000,-0.02503,0.02587,-0.01115,0.00815,-0.00276,0.00384,-0.05685,0.99046,0.23795,0.00000,0.29986,0.30758,-0.00149,0.00278,0.25291,-0.02972,0.11119,1.57080,1.57080,A,105845.40
0.27373,57.68785474,11.98138645,57.68785567,11.98138600,10:58:45.524269,0.00690,0.00000,-0.02595,0.02587,-0.00947,-0.00727,-0.00673,0.02452,-0.04825,1.00796,0.26668,0.00000,0.48935,0.49702,-0.00290,0.00820,0.25291,-0.02972,0.11119,1.57080,1.57080,A,105845.40
0.28039,57.68785474,11.98138645,57.68785567,11.98138600,10:58:45.530914,0.00316,0.00000,-0.02681,0.02587,-0.00840,-0.01201,-0.00795,0.01568,-0.05722,1.01229,0.27689,0.00000,0.48935,0.49702,-0.00290,0.00820,0.25291,-0.02972,0.11119,1.57080,1.57080,A,105845.40
0.29073,57.68785474,11.98138645,57.68785567,11.98138600,10:58:45.541248,0.00296,0.00000,-0.02769,0.02587,-0.00687,-0.01369,-0.00765,0.01446,-0.06015,1.00662,0.28724,0.00000,0.48935,0.49702,-0.00290,0.00820,0.25291,-0.02972,0.11119,1.57080,1.57080,A,105845.40
0.30130,57.68785474,11.98138645,57.68785567,11.98138600,10:58:45.551825,0.00314,0.00000,-0.02876,0.02587,-0.00718,-0.01292,-0.01055,0.01964,-0.07241,0.98674,0.29781,0.00000,0.48935,0.49702,-0.00290,0.00820,0.25291,-0.02972,0.11119,1.57080,1.57080,A,105845.40
0.31197,57.68785474,11.98138645,57.68785567,11.98138600,10:58:45.562513,0.00342,0.00000,-0.02974,0.02587,-0.00458,-0.00987,-0.00887,0.01501,-0.06734,0.96770,0.30814,0.00000,0.48935,0.49702,-0.00290,0.00820,0.25291,-0.02972,0.11119,1.57080,1.57080,A,105845.40
0.32223,57.68785474,11.98138645,57.68785567,11.98138600,10:58:45.572751,0.00328,0.00000,-0.03061,0.02587,-0.00824,-0.01460,-0.00643,0.00403,-0.05966,0.97649,0.31874,0.00000,0.48935,0.49702,-0.00290,0.00820,0.25291,-0.02972,0.11119,1.57080,1.57080,A,105845.40
0.33251,57.68785474,11.98138645,57.68785567,11.98138600,10:58:45.583040,0.00317,0.00000,-0.03140,0.02587,-0.00901,-0.01048,-0.00108,-0.00817,-0.05569,0.98314,0.32900,0.00000,0.48935,0.49702,-0.00290,0.00820,0.25291,-0.02972,0.11119,1.57080,1.57080,A,105845.40
0.34294,57.68785474,11.98138645,57.68785567,11.98138600,10:58:45.593464,0.00299,0.00000,-0.03215,0.02587,-0.00840,-0.00300,-0.00108,-0.00250,-0.05423,0.99155,0.33945,0.00000,0.48935,0.49702,-0.00290,0.00820,0.25291,-0.02972,0.11119,1.57080,1.57080,A,105845.40
0.36993,57.68785474,11.98138645,57.68785617,11.98138583,10:58:45.620491,0.01959,0.00000,-0.03278,0.02587,-0.00122,0.00097,-0.00352,0.01238,-0.05307,1.01541,0.34998,0.00000,0.48935,0.49702,-0.00290,0.00820,0.36493,-0.03962,0.16679,1.74712,1.74712,A,105845.50
0.38319,57.68785481,11.98138642,57.68785617,11.98138583,10:58:45.634641,0.00676,0.00000,-0.03366,0.02587,-0.00687,0.00280,-0.01147,0.00732,-0.06033,1.04206,0.37726,0.00000,0.67686,0.68454,-0.00473,0.01613,0.36493,-0.03962,0.16679,1.74712,1.74712,A,105845.50
0.38998,57.68785481,11.98138642,57.68785617,11.98138583,10:58:45.640546,0.00315,0.00000,-0.03436,0.02587,-0.00809,0.00021,-0.01452,0.00653,-0.05618,1.03468,0.38649,0.00000,0.67686,0.68454,-0.00473,0.01613,0.36493,-0.03962,0.16679,1.74712,1.74712,A,105845.50
0.40047,57.68785481,11.98138642,57.68785617,11.98138583,10:58:45.650995,0.00324,0.00000,-0.03510,0.02587,-0.00763,0.00342,-0.01681,-0.00207,-0.05807,1.00833,0.39696,0.00000,0.67686,0.68454,-0.00473,0.01613,0.36493,-0.03962,0.16679,1.74712,1.74712,A,105845.50
0.41074,57.68785481,11.98138642,57.68785617,11.98138583,10:58:45.661269,0.00297,0.00000,-0.03595,0.02587,-0.00763,0.00158,-0.01544,0.01793,-0.06405,0.97484,0.40726,0.00000,0.67686,0.68454,-0.00473,0.01613,0.36493,-0.03962,0.16679,1.74712,1.74712,A,105845.50
0.42158,57.68785481,11.98138642,57.68785617,11.98138583,10:58:45.672114,0.00341,0.00000,-0.03684,0.02587,-0.00672,0.00326,-0.01376,0.00756,-0.06673,0.96325,0.41808,0.00000,0.67686,0.68454,-0.00473,0.01613,0.36493,-0.03962,0.16679,1.74712,1.74712,A,105845.50
0.43173,57.68785481,11.98138642,57.68785617,11.98138583,10:58:45.682266,0.00315,0.00000,-0.03757,0.02587,-0.00901,0.00693,-0.00887,-0.02086,-0.05716,0.97393,0.42803,0.00000,0.67686,0.68454,-0.00473,0.01613,0.36493,-0.03962,0.16679,1.74712,1.74712,A,105845.50
0.44214,57.68785481,11.98138642,57.68785617,11.98138583,10:58:45.692666,0.00316,0.00000,-0.03809,0.02587,-0.00748,0.01334,-0.00398,-0.01452,-0.04605,0.99064,0.43864,0.00000,0.67686,0.68454,-0.00473,0.01613,0.36493,-0.03962,0.16679,1.74712,1.74712,A,105845.50
0.45251,57.68785481,11.98138642,57.68785617,11.98138583,10:58:45.703039,0.00314,0.00000,-0.03874,0.02587,-0.00259,0.01685,-0.00429,0.00653,-0.05752,0.98747,0.44901,0.00000,0.67686,0.68454,-0.00473,0.01613,0.36493,-0.03962,0.16679,1.74712,1.74712,A,105845.50
0.46285,57.68785481,11.98138642,57.68785617,11.98138583,10:58:45.713374,0.00297,0.00000,-0.03945,0.02587,-0.00366,0.01395,-0.00459,0.04319,-0.06259,0.99826,0.45936,0.00000,0.67686,0.68454,-0.00473,0.01613,0.36493,-0.03962,0.16679,1.74712,1.74712,A,105845.50
0.48888,57.68785481,11.98138642,57.68785700,11.98138533,10:58:45.739416,0.01860,0.00000,-0.04015,0.02587,-0.00534,0.00219,-0.00398,0.03684,-0.06246,1.00839,0.46993,0.00000,0.67686,0.68454,-0.00473,0.01613,0.48490,-0.06934,0.25945,1.88115,1.88115,A,105845.60
0.50634,57.68785492,11.98138637,57.68785700,11.98138533,10:58:45.756919,0.00830,0.00000,-0.04105,0.02587,-0.00153,-0.00514,-0.01315,0.00604,-0.07570,0.99900,0.49970,0.00000,0.85635,0.86403,-0.00796,0.02830,0.48490,-0.06934,0.25945,1.88115,1.88115,A,105845.60
0.51178,57.68785492,11.98138637,57.68785700,11.98138533,10:58:45.762328,0.00335,0.00000,-0.04179,0.02587,-0.00076,-0.00010,-0.01696,0.02434,-0.06789,0.98564,0.50806,0.00000,0.85635,0.86403,-0.00796,0.02830,0.48490,-0.06934,0.25945,1.88115,1.88115,A,105845.60
0.52186,57.68785492,11.98138637,57.68785700,11.98138533,10:58:45.772385,0.00320,0.00000,-0.04255,0.02587,0.00077,-0.00407,-0.01269,0.01251,-0.07027,0.96856,0.51838,0.00000,0.85635,0.86403,-0.00796,0.02830,0.48490,-0.06934,0.25945,1.88115,1.88115,A,105845.60
0.53229,57.68785492,11.98138637,57.68785700,11.98138533,10:58:45.782823,0.00322,0.00000,-0.04313,0.02587,-0.00244,-0.00453,-0.00734,0.00396,-0.05618,0.96471,0.52878,0.00000,0.85635,0.86403,-0.00796,0.02830,0.48490,-0.06934,0.25945,1.88115,1.88115,A,105845.60
0.54276,57.68785492,11.98138637,57.68785700,11.98138533,10:58:45.793290,0.00301,0.00000,-0.04371,0.02587,-0.00320,-0.00712,-0.00948,-0.02562,-0.05728,0.97063,0.53928,0.00000,0.85635,0.86403,-0.00796,0.02830,0.48490,-0.06934,0.25945,1.88115,1.88115,A,105845.60
0.55331,57.68785492,11.98138637,57.68785700,11.98138533,10:58:45.803831,0.00315,0.00000,-0.04407,0.02587,0.00474,-0.00468,-0.00383,-0.02910,-0.05020,1.00375,0.54982,0.00000,0.85635,0.86403,-0.00796,0.02830,0.48490,-0.06934,0.25945,1.88115,1.88115,A,105845.60
0.56370,57.68785492,11.98138637,57.68785700,11.98138533,10:58:45.814236,0.00315,0.00000,-0.04467,0.02587,0.00245,0.00555,-0.00322,-0.00201,-0.06600,1.02828,0.56001,0.00000,0.85635,0.86403,-0.00796,0.02830,0.48490,-0.06934,0.25945,1.88115,1.88115,A,105845.60
0.57412,57.68785492,11.98138637,57.68785700,11.98138533,10:58:45.824645,0.00317,0.00000,-0.04527,0.02578,0.00550,0.00235,-0.00643,0.01501,-0.07052,1.03401,0.57063,0.00000,0.85635,0.86403,-0.00796,0.02830,0.48490,-0.06934,0.25945,1.88115,1.88115,A,105845.60
0.58449,57.68785492,11.98138637,57.68785700,11.98138533,10:58:45.835018,0.00315,0.00000,-0.04578,0.02564,0.00687,0.00067,-0.00963,0.02556,-0.06368,1.02114,0.58099,0.00000,0.85635,0.86403,-0.00796,0.02830,0.48490,-0.06934,0.25945,1.88115,1.88115,A,105845.60
0.61074,57.68785492,11.98138637,57.68785750,11.98138517,10:58:45.861284,0.01886,0.00000,-0.04635,0.02547,-0.00214,-0.00544,-0.00994,0.00262,-0.06259,1.01425,0.59136,0.00000,0.85635,0.86403,-0.00796,0.02830,0.60661,-0.07925,0.31505,1.74712,1.74712,A,105845.70
0.63200,57.68785505,11.98138631,57.68785750,11.98138517,10:58:45.882576,0.00927,0.00000,-0.04673,0.02465,0.00642,-0.00422,-0.01681,-0.00250,-0.06374,0.97972,0.62567,0.00000,0.98887,0.99619,-0.01153,0.04263,0.60661,-0.07925,0.31505,1.74712,1.74712,A,105845.70
0.63664,57.68785505,11.98138631,57.68785750,11.98138517,10:58:45.887169,0.00334,0.00000,-0.04748,0.02454,0.01023,0.00021,-0.01376,0.01690,-0.07777,0.95691,0.63311,0.00000,0.98887,0.99619,-0.01153,0.04263,0.60661,-0.07925,0.31505,1.74712,1.74712,A,105845.70
0.64683,57.68785505,11.98138631,57.68785750,11.98138517,10:58:45.897353,0.00298,0.00000,-0.04796,0.02451,0.00932,-0.00285,-0.01254,-0.02251,-0.06228,0.96532,0.64334,0.00000,0.98887,0.99619,-0.01153,0.04263,0.60661,-0.07925,0.31505,1.74712,1.74712,A,105845.70
0.65740,57.68785505,11.98138631,57.68785750,11.98138517,10:58:45.907927,0.00315,0.00000,-0.04838,0.02451,0.01207,0.00311,-0.01040,-0.02928,-0.06234,0.98436,0.65391,0.00000,0.98887,0.99619,-0.01153,0.04263,0.60661,-0.07925,0.31505,1.74712,1.74712,A,105845.70
0.66780,57.68785505,11.98138631,57.68785750,11.98138517,10:58:45.918339,0.00315,0.00000,-0.04830,0.02451,0.01573,0.00387,-0.01024,-0.06924,-0.03349,1.03127,0.66410,0.00000,0.98887,0.99619,-0.01153,0.04263,0.60661,-0.07925,0.31505,1.74712,1.74712,A,105845.70
0.67821,57.68785505,11.98138631,57.68785750,11.98138517,10:58:45.928735,0.00317,0.00000,-0.04843,0.02451,0.02138,0.01105,-0.00688,-0.00030,-0.05276,1.04078,0.67472,0.00000,0.98887,0.99619,-0.01153,0.04263,0.60661,-0.07925,0.31505,1.74712,1.74712,A,105845.70
0.68858,57.68785505,11.98138631,57.68785750,11.98138517,10:58:45.939111,0.00314,0.00000,-0.04887,0.02451,0.02306,0.00861,-0.01345,0.02910,-0.07521,1.03145,0.68508,0.00000,0.98887,0.99619,-0.01153,0.04263,0.60661,-0.07925,0.31505,1.74712,1.74712,A,105845.70
0.69886,57.68785505,11.98138631,57.68785750,11.98138517,10:58:45.949389,0.00298,0.00000,-0.04910,0.02451,0.01619,0.00036,-0.01177,0.03172,-0.05514,1.02687,0.69537,0.00000,0.98887,0.99619,-0.01153,0.04263,0.60661,-0.07925,0.31505,1.74712,1.74712,A,105845.70
0.73649,57.68785505,11.98138631,57.68785867,11.98138450,10:58:45.987055,0.03035,0.00000,-0.04927,0.02451,0.01772,-0.00422,-0.01498,-0.03965,-0.05240,1.00906,0.70584,0.00000,0.98887,0.99619,-0.01153,0.04263,0.73154,-0.11887,0.44478,1.86724,1.86724,A,105845.90
0.75198,57.68785523,11.98138622,57.68785867,11.98138450,10:58:46.002533,0.00750,0.00000,-0.04900,0.02451,0.01924,0.00219,-0.00750,-0.00433,-0.05771,0.95361,0.74547,0.00000,1.11953,1.12681,-0.01690,0.06274,0.73154,-0.11887,0.44478,1.86724,1.86724,A,105845.90
0.75809,57.68785523,11.98138622,57.68785867,11.98138450,10:58:46.008622,0.00321,0.00000,-0.04904,0.02451,0.02245,0.00739,-0.01040,-0.02001,-0.04349,0.99149,0.75461,0.00000,1.11953,1.12681,-0.01690,0.06274,0.73154,-0.11887,0.44478,1.86724,1.86724,A,105845.90
0.76845,57.68785523,11.98138622,57.68785867,11.98138450,10:58:46.018984,0.00317,0.00000,-0.04924,0.02451,0.02245,0.00952,-0.00918,-0.02727,-0.05673,1.00363,0.76494,0.00000,1.11953,1.12681,-0.01690,0.06274,0.73154,-0.11887,0.44478,1.86724,1.86724,A,105845.90
0.77881,57.68785523,11.98138622,57.68785867,11.98138450,10:58:46.029326,0.00298,0.00000,-0.04930,0.02451,0.02001,0.00937,-0.01513,-0.02434,-0.04746,1.02632,0.77532,0.00000,1.11953,1.12681,-0.01690,0.06274,0.73154,-0.11887,0.44478,1.86724,1.86724,A,105845.90
0.78936,57.68785523,11.98138622,57.68785867,11.98138450,10:58:46.039889,0.00314,0.00000,-0.04956,0.02451,0.01451,0.01029,-0.01467,0.01842,-0.05642,1.01553,0.78588,0.00000,1.11953,1.12681,-0.01690,0.06274,0.73154,-0.11887,0.44478,1.86724,1.86724,A,105845.90
0.79978,57.68785523,11.98138622,57.68785867,11.98138450,10:58:46.050310,0.00316,0.00000,-0.04963,0.02451,0.01787,0.00555,-0.01315,0.00738,-0.04612,1.01693,0.79607,0.00000,1.11953,1.12681,-0.01690,0.06274,0.73154,-0.11887,0.44478,1.86724,1.86724,A,105845.90
0.81017,57.68785523,11.98138622,57.68785867,11.98138450,10:58:46.060701,0.00315,0.00000,-0.04996,0.02451,0.01680,0.00250,-0.01360,0.01482,-0.06301,1.01156,0.80669,0.00000,1.11953,1.12681,-0.01690,0.06274,0.73154,-0.11887,0.44478,1.86724,1.86724,A,105845.90
0.82047,57.68785523,11.98138622,57.68785867,11.98138450,10:58:46.071003,0.00320,0.00000,-0.05046,0.02451,0.01772,-0.00208,-0.01880,-0.02019,-0.07393,0.99735,0.81695,0.00000,1.11953,1.12681,-0.01690,0.06274,0.73154,-0.11887,0.44478,1.86724,1.86724,A,105845.90
0.83088,57.68785523,11.98138622,57.68785867,11.98138450,10:58:46.081400,0.00301,0.00000,-0.05075,0.02451,0.01818,-0.00468,-0.01666,-0.01080,-0.05990,0.97301,0.82739,0.00000,1.11953,1.12681,-0.01690,0.06274,0.73154,-0.11887,0.44478,1.86724,1.86724,A,105845.90
0.85702,57.68785523,11.98138622,57.68785967,11.98138400,10:58:46.108333,0.01874,0.00000,-0.05118,0.02451,0.01512,0.00235,-0.01116,-0.02898,-0.06667,0.96807,0.83794,0.00000,1.11953,1.12681,-0.01690,0.06274,0.85299,-0.14859,0.55597,1.83196,1.83196,A,105846.00
0.87106,57.68785545,11.98138610,57.68785967,11.98138400,10:58:46.121600,0.00568,0.00000,-0.05109,0.02451,0.01527,0.00494,-0.01208,-0.02227,-0.05167,1.00211,0.86559,0.00000,1.22531,1.23258,-0.02348,0.08740,0.85299,-0.14859,0.55597,1.83196,1.83196,A,105846.00
0.87884,57.68785545,11.98138610,57.68785967,11.98138400,10:58:46.129365,0.00296,0.00000,-0.05105,0.02445,0.01237,0.00678,-0.00918,-0.01562,-0.03575,1.01004,0.87536,0.00000,1.22531,1.23258,-0.02348,0.08740,0.85299,-0.14859,0.55597,1.83196,1.83196,A,105846.00
0.88943,57.68785545,11.98138610,57.68785967,11.98138400,10:58:46.139964,0.00316,0.00000,-0.05124,0.02437,0.01252,0.00219,-0.00933,0.00232,-0.05222,1.01437,0.88595,0.00000,1.22531,1.23258,-0.02348,0.08740,0.85299,-0.14859,0.55597,1.83196,1.83196,A,105846.00
0.89982,57.68785545,11.98138610,57.68785967,11.98138400,10:58:46.150367,0.00315,0.00000,-0.05137,0.02417,0.01130,0.00158,-0.01238,0.01147,-0.04679,1.01059,0.89612,0.00000,1.22531,1.23258,-0.02348,0.08740,0.85299,-0.14859,0.55597,1.83196,1.83196,A,105846.00
0.91038,57.68785545,11.98138610,57.68785967,11.98138400,10:58:46.161097,0.00331,0.00000,-0.05180,0.02392,0.00703,-0.00391,-0.01437,0.00781,-0.06448,1.00107,0.90689,0.00000,1.22531,1.23258,-0.02348,0.08740,0.85299,-0.14859,0.55597,1.83196,1.83196,A,105846.00
0.92068,57.68785545,11.98138610,57.68785967,11.98138400,10:58:46.171208,0.00321,0.00000,-0.05179,0.02363,0.00687,-0.00697,-0.01696,-0.01391,-0.03428,0.98820,0.91718,0.00000,1.22531,1.23258,-0.02348,0.08740,0.85299,-0.14859,0.55597,1.83196,1.83196,A,105846.00
0.93085,57.68785545,11.98138610,57.68785967,11.98138400,10:58:46.181376,0.00297,0.00000,-0.05212,0.02335,0.01146,-0.00834,-0.01467,-0.00945,-0.05905,0.97447,0.92736,0.00000,1.22531,1.23258,-0.02348,0.08740,0.85299,-0.14859,0.55597,1.83196,1.83196,A,105846.00
0.94143,57.68785545,11.98138610,57.68785967,11.98138400,10:58:46.191957,0.00314,0.00000,-0.05254,0.02307,0.00229,-0.00727,-0.01559,-0.02934,-0.06002,0.98741,0.93794,0.00000,1.22531,1.23258,-0.02348,0.08740,0.85299,-0.14859,0.55597,1.83196,1.83196,A,105846.00
0.95183,57.68785545,11.98138610,57.68785967,11.98138400,10:58:46.202363,0.00315,0.00000,-0.05287,0.02284,0.00138,-0.00315,-0.01712,-0.02775,-0.05398,0.99149,0.94814,0.00000,1.22531,1.23258,-0.02348,0.08740,0.85299,-0.14859,0.55597,1.83196,1.83196,A,105846.00
0.97885,57.68785545,11.98138610,57.68786033,11.98138350,10:58:46.229415,0.01978,0.00000,-0.05299,0.02259,0.00489,-0.00346,-0.01559,-0.02416,-0.04355,1.01345,0.95874,0.00000,1.22531,1.23258,-0.02348,0.08740,0.97382,-0.17831,0.63010,1.95208,1.95208,A,105846.10
0.99524,57.68785570,11.98138597,57.68786033,11.98138350,10:58:46.246025,0.00739,0.00000,-0.05341,0.02188,0.00275,0.00403,-0.01681,-0.06076,-0.06679,1.01638,0.98868,0.00000,1.33335,1.33984,-0.03122,0.11454,0.97382,-0.17831,0.63010,1.95208,1.95208,A,105846.10
1.00144,57.68785570,11.98138597,57.68786033,11.98138350,10:58:46.251966,0.00334,0.00000,-0.05380,0.02165,0.00535,0.01380,-0.02185,-0.03495,-0.06222,1.00931,0.99792,0.00000,1.33335,1.33984,-0.03122,0.11454,0.97382,-0.17831,0.63010,1.95208,1.95208,A,105846.10
1.01175,57.68785570,11.98138597,57.68786033,11.98138350,10:58:46.262306,0.00293,0.00000,-0.05403,0.02131,0.00901,0.01915,-0.01971,-0.03404,-0.05441,1.01046,1.00794,0.00000,1.33335,1.33984,-0.03122,0.11454,0.97382,-0.17831,0.63010,1.95208,1.95208,A,105846.10
1.02219,57.68785570,11.98138597,57.68786033,11.98138350,10:58:46.272711,0.00330,0.00000,-0.05406,0.02092,0.00993,0.01945,-0.01987,-0.01135,-0.04240,1.00009,1.01870,0.00000,1.33335,1.33984,-0.03122,0.11454,0.97382,-0.17831,0.63010,1.95208,1.95208,A,105846.10
1.03258,57.68785570,11.98138597,57.68786033,11.98138350,10:58:46.283114,0.00330,0.00000,-0.05457,0.02046,0.00183,0.01151,-0.01712,0.00616,-0.06716,0.98295,1.02907,0.00000,1.33335,1.33984,-0.03122,0.11454,0.97382,-0.17831,0.63010,1.95208,1.95208,A,105846.10
1.04280,57.68785570,11.98138597,57.68786033,11.98138350,10:58:46.293326,0.00297,0.00000,-0.05443,0.01995,0.00474,0.00219,-0.01620,-0.02281,-0.02690,0.99650,1.03931,0.00000,1.33335,1.33984,-0.03122,0.11454,0.97382,-0.17831,0.63010,1.95208,1.95208,A,105846.10
1.05337,57.68785570,11.98138597,57.68786033,11.98138350,10:58:46.303901,0.00314,0.00000,-0.05438,0.01936,0.00947,0.00204,-0.02185,-0.01982,-0.03684,1.00430,1.04988,0.00000,1.33335,1.33984,-0.03122,0.11454,0.97382,-0.17831,0.63010,1.95208,1.95208,A,105846.10
1.06386,57.68785570,11.98138597,57.68786033,11.98138350,10:58:46.314403,0.00324,0.00000,-0.05470,0.01874,0.01268,0.00448,-0.02261,-0.03062,-0.06362,1.00827,1.06009,0.00000,1.33335,1.33984,-0.03122,0.11454,0.97382,-0.17831,0.63010,1.95208,1.95208,A,105846.10
1.08965,57.68785570,11.98138597,57.68786117,11.98138283,10:58:46.340188,0.01863,0.00000,-0.05537,0.01811,0.01268,0.00387,-0.02155,0.00781,-0.08388,0.95361,1.07069,0.00000,1.33335,1.33984,-0.03122,0.11454,1.08567,-0.21794,0.72277,1.97489,1.97489,A,105846.20
1.10482,57.68785597,11.98138582,57.68786117,11.98138283,10:58:46.355357,0.00667,0.00000,-0.05549,0.01721,0.01069,-0.01628,-0.01757,-0.03233,-0.06027,0.97338,1.09904,0.00000,1.42881,1.43392,-0.04056,0.14495,1.08567,-0.21794,0.72277,1.97489,1.97489,A,105846.20
1.11195,57.68785597,11.98138582,57.68786117,11.98138283,10:58:46.362492,0.00357,0.00000,-0.05551,0.01721,0.01283,-0.01308,-0.01895,-0.03867,-0.04398,1.01333,1.10824,0.00000,1.42881,1.43392,-0.04056,0.14495,1.08567,-0.21794,0.72277,1.97489,1.97489,A,105846.20
1.12209,57.68785597,11.98138582,57.68786117,11.98138283,10:58:46.372619,0.00331,0.00000,-0.05595,0.01721,0.02444,-0.01186,-0.02017,0.00220,-0.08253,1.02053,1.11861,0.00000,1.42881,1.43392,-0.04056,0.14495,1.08567,-0.21794,0.72277,1.97489,1.97489,A,105846.20
1.13234,57.68785597,11.98138582,57.68786117,11.98138283,10:58:46.382871,0.00317,0.00000,-0.05617,0.01721,0.01726,-0.01842,-0.01620,0.01415,-0.06234,1.01589,1.12884,0.00000,1.42881,1.43392,-0.04056,0.14495,1.08567,-0.21794,0.72277,1.97489,1.97489,A,105846.20
