Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.03668,0.00000000,0.00000000,0.00000000,0.00000000,14:40:06.750819,0.03641,0.00000,0.00000,-0.00224,0.00000,-0.00009,0.00120,0.00005,-0.04874,-0.11773,0.99338,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.07566,0.00000000,0.00000000,0.00000000,0.00000000,14:40:06.789747,0.02923,0.00000,0.00000,-0.00428,0.00000,0.00297,0.00425,-0.00315,-0.04978,-0.11584,0.99186,0.04691,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.09811,0.00000000,0.00000000,0.00000000,0.00000000,14:40:06.812194,0.01653,0.00000,0.00000,-0.00754,0.00000,-0.03537,-0.00170,-0.00209,-0.04941,-0.11444,0.99223,0.07958,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.13335,0.00000000,0.00000000,0.00000000,0.00000000,14:40:06.847441,0.03017,0.00000,0.00000,-0.00971,0.00000,-0.00345,0.00257,0.00158,-0.04990,-0.11584,0.99515,0.10117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.16267,0.00000000,0.00000000,0.00000000,0.00000000,14:40:06.876784,0.02342,0.00000,0.00000,-0.01197,0.00000,-0.00513,0.00074,0.00036,-0.05033,-0.11694,0.99265,0.13770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.22080,0.00000000,0.00000000,0.00000000,0.00000000,14:40:06.934896,0.04605,0.00000,0.00000,-0.01420,0.00000,-0.00498,0.00013,-0.00270,-0.04886,-0.11736,0.99259,0.17370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.26422,0.00000000,0.00000000,0.00000000,0.00000000,14:40:06.979300,0.03132,0.00000,0.00000,-0.01624,0.00000,-0.00070,-0.00018,-0.00010,-0.04917,-0.11627,0.99381,0.23073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.30262,0.00000000,0.00000000,0.00000000,0.00000000,14:40:07.016709,0.02608,0.00000,0.00000,-0.01820,0.00000,0.00083,-0.00185,0.00005,-0.05124,-0.11736,0.99198,0.27610,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.34818,0.00000000,0.00000000,0.00000000,0.00000000,14:40:07.062275,0.03424,0.00000,0.00000,-0.02019,0.00000,-0.00192,0.00044,0.00036,-0.04935,-0.11553,0.99479,0.31343,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.39183,0.00000000,0.00000000,0.00000000,0.00000000,14:40:07.106710,0.03483,0.00000,0.00000,-0.02200,0.00000,0.00205,0.00349,-0.00041,-0.04849,-0.11474,0.99406,0.35603,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.43819,0.00000000,0.00000000,0.00000000,0.00000000,14:40:07.152296,0.03379,0.00000,0.00000,-0.02389,0.00000,-0.00024,0.00074,-0.00163,-0.04746,-0.11614,0.99290,0.40257,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.48317,0.00000000,0.00000000,0.00000000,0.00000000,14:40:07.197261,0.03358,0.00000,0.00000,-0.02557,0.00000,0.00434,0.00212,-0.00041,-0.04715,-0.11743,0.99131,0.44921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.52836,0.00000000,0.00000000,0.00000000,0.00000000,14:40:07.243434,0.03395,0.00000,0.00000,-0.02745,0.00000,-0.00100,0.00410,0.00005,-0.04953,-0.11621,0.99204,0.49576,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.57021,0.00000000,0.00000000,0.00000000,0.00000000,14:40:07.284304,0.03043,0.00000,0.00000,-0.02933,0.00000,-0.00100,-0.00018,0.00143,-0.05106,-0.11877,0.99320,0.53992,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.61834,0.00000000,0.00000000,0.00000000,0.00000000,14:40:07.332442,0.03507,0.00000,0.00000,-0.03131,0.00000,-0.00406,-0.00231,-0.00147,-0.04953,-0.11785,0.99210,0.58299,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.65576,0.00000000,0.00000000,0.00000000,0.00000000,14:40:07.371015,0.02497,0.00000,0.00000,-0.03319,0.00000,-0.00284,-0.00247,0.00295,-0.04868,-0.11675,0.99381,0.63102,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.70099,0.00000000,0.00000000,0.00000000,0.00000000,14:40:07.415090,0.03268,0.00000,0.00000,-0.03488,0.00000,0.00129,-0.00033,0.00021,-0.04837,-0.11700,0.99192,0.66732,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
