Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.09076,57.68867600,11.98067617,57.68867600,11.98067617,16:49:36.224930,0.09072,0.00000,1.50000,-0.00023,0.03858,0.01910,-0.00452,0.00887,-0.03928,0.00293,0.99259,0.00001,0.00000,-0.02244,0.00000,0.00000,0.00000,0.02426,0.00000,0.00000,0.00000,0.00000,A,164936.10
0.10586,57.68867600,11.98067617,57.68867600,11.98067617,16:49:36.239982,0.00895,0.00000,0.00000,0.00198,0.04627,0.02094,-0.00437,-0.00075,-0.05155,0.04105,0.99924,0.10000,0.00000,-0.02311,0.00381,0.00000,0.00000,0.02426,0.00000,0.00000,0.00000,0.00000,A,164936.10
0.11246,57.68867600,11.98067617,57.68867600,11.98067617,16:49:36.246588,0.00533,0.00000,0.00000,0.00174,0.04627,0.02048,-0.00544,0.00077,-0.04837,0.00799,0.99698,0.10687,0.00000,-0.02368,0.00324,0.00000,0.00000,0.02426,0.00000,0.00000,0.00000,0.00000,A,164936.10
0.12273,57.68867600,11.98067617,57.68867600,11.98067617,16:49:36.256854,0.00520,0.00000,0.00000,0.00197,0.04627,0.01269,0.00265,-0.00381,-0.02544,0.03953,0.99558,0.11722,0.00000,-0.02417,0.00275,0.00000,0.00000,0.02426,0.00000,0.00000,0.00000,0.00000,A,164936.10
0.17780,57.68867600,11.98067617,57.68867683,11.98067600,16:49:36.311961,0.04970,0.00000,1.50000,0.00252,0.04627,0.01880,0.00097,-0.00701,-0.00641,0.05685,0.99973,0.12762,0.00000,-0.02458,0.00234,0.00000,0.00000,0.14473,-0.00991,0.09266,1.67730,1.67730,A,164936.20
0.19666,57.68867604,11.98067616,57.68867683,11.98067600,16:49:36.330787,0.00820,0.00000,0.00000,0.00377,0.04627,0.01620,-0.00452,-0.00549,-0.00067,0.05008,0.98765,0.18986,0.00000,0.22666,0.25358,-0.00050,0.00463,0.14473,-0.00991,0.09266,1.67730,1.67730,A,164936.20
0.20441,57.68867608,11.98067615,57.68867683,11.98067600,16:49:36.338540,0.00555,0.00000,0.00000,0.00410,0.04627,0.01788,-0.00605,-0.00258,-0.02294,0.04636,0.99119,0.19884,0.00000,0.44022,0.46714,-0.00097,0.00903,0.14473,-0.00991,0.09266,1.67730,1.67730,A,164936.20
0.21465,57.68867612,11.98067614,57.68867683,11.98067600,16:49:36.348770,0.00532,0.00000,0.00000,0.00404,0.04627,0.01803,-0.00666,-0.00090,-0.03587,0.01934,0.99613,0.20885,0.00000,0.62174,0.64866,-0.00141,0.01322,0.14473,-0.00991,0.09266,1.67730,1.67730,A,164936.20
0.22521,57.68867615,11.98067614,57.68867683,11.98067600,16:49:36.359333,0.00548,0.00000,0.00000,0.00428,0.04627,0.01513,-0.00773,-0.00152,-0.03099,0.04026,1.00589,0.21959,0.00000,0.77604,0.80296,-0.00184,0.01719,0.14473,-0.00991,0.09266,1.67730,1.67730,A,164936.20
0.23502,57.68867619,11.98067613,57.68867683,11.98067600,16:49:36.369147,0.00490,0.00000,0.00000,0.00457,0.04627,0.02002,-0.00788,-0.00640,-0.00348,0.04178,1.00107,0.22970,0.00000,0.90719,0.93411,-0.00224,0.02096,0.14473,-0.00991,0.09266,1.67730,1.67730,A,164936.20
