Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.05297,0.00000000,0.00000000,0.00000000,0.00000000,15:07:25.427575,0.05291,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.11852,0.00000000,0.00000000,0.00000000,0.00000000,15:07:25.491520,0.04845,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.17977,0.00000000,0.00000000,0.00000000,0.00000000,15:07:25.552794,0.06020,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.24929,0.00000000,0.00000000,0.00000000,0.00000000,15:07:25.622313,0.05296,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.31044,0.00000000,0.00000000,0.00000000,0.00000000,15:07:25.683471,0.05110,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.36479,0.00000000,0.00000000,0.00000000,0.00000000,15:07:25.737805,0.03753,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.41793,0.00000000,0.00000000,0.00000000,0.00000000,15:07:25.790951,0.04113,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.46583,0.00000000,0.00000000,0.00000000,0.00000000,15:07:25.838849,0.03862,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.50993,0.00000000,0.00000000,0.00000000,0.00000000,15:07:25.882952,0.03364,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.56569,0.00000000,0.00000000,0.00000000,0.00000000,15:07:25.938711,0.04479,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.61062,0.00000000,0.00000000,0.00000000,0.00000000,15:07:25.983614,0.03315,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.67429,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.047307,0.05013,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.72248,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.095505,0.03520,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.77864,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.151662,0.04247,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.83534,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.208360,0.04576,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.87447,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.247463,0.02681,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.91885,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.291875,0.04340,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.96454,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.338993,0.03521,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
1.00275,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.377037,0.02693,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
1.04002,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.414504,0.02943,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
1.07347,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.446481,0.02051,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
1.11439,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.487416,0.03242,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
1.16326,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.536271,0.03906,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
1.20417,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.577186,0.03102,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
1.23873,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.611743,0.02719,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
1.29050,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.663515,0.03681,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
1.32610,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.699111,0.02911,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
1.38453,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.757734,0.05310,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
1.44740,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.820428,0.04987,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
1.50486,0.00000000,0.00000000,0.00000000,0.00000000,15:07:26.878561,0.04677,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
