0,0,0,0
0.001,0.00399999999077208,-2.71704523925917e-07,-5.81970407467266e-05
0.002,0.00799999995386041,-8.15113570527802e-07,-0.000116394081493453
0.003,0.0119999998708091,-1.63022713730575e-06,-0.00017459112224018
0.004,0.0159999997231624,-2.71704522050992e-06,-0.000232788162986906
0.005,0.0199999994924645,-4.07556781514051e-06,-0.000290985203733633
0.006,0.0239999991602594,-5.70579491494777e-06,-0.000349182244480359
0.007,0.0279999987080914,-7.60772651243199e-06,-0.000407379285227086
0.008,0.0319999981175046,-9.78136259884353e-06,-0.000465576325973812
0.009,0.0359999973700433,-1.22267031641828e-05,-0.000523773366720539
0.01,0.0399999964472514,-1.49437481972002e-05,-0.000581970407467266
0.011,0.0439999953306733,-1.79324976853963e-05,-0.000640167448213992
0.012,0.0479999940018532,-2.11929516150217e-05,-0.000698364488960719
0.013,0.051999992442335,-2.47251099710768e-05,-0.000756561529707445
0.014,0.0559999906336631,-2.85289727373124e-05,-0.000814758570454172
0.015,0.0599999885573816,-3.26045398962292e-05,-0.000872955611200898
0.016,0.0639999861950347,-3.6951811429078e-05,-0.000931152651947625
0.017,0.0679999835281665,-4.15707873158595e-05,-0.000989349692694351
0.018,0.0719999805383213,-4.64614675353245e-05,-0.00104754673344108
0.019,0.0759999772070431,-5.16238520649741e-05,-0.0011057437741878
0.02,0.0799999735158763,-5.70579408810591e-05,-0.00116394081493453
0.021,0.0839999694463649,-6.27637339585806e-05,-0.00122213785568126
0.022,0.0879999649800531,-6.87412312712896e-05,-0.00128033489642798
0.023,0.0919999600984852,-7.49904327916873e-05,-0.00133853193717471
0.024,0.0959999547832053,-8.15113384910247e-05,-0.00139672897792144
0.025,0.0999999490157575,-8.83039483393032e-05,-0.00145492601866816
0.026,0.103999942777686,-9.53682623052739e-05,-0.00151312305941489
0.027,0.107999936050535,-0.000102704280356438,-0.00157132010016162
0.028,0.111999928815849,-0.000110312002459048,-0.00162951714090834
0.029,0.115999921055172,-0.000118191428578103,-0.00168771418165507
0.03,0.119999912750049,-0.000126342558677357,-0.0017459112224018
0.031,0.123999903882022,-0.00013476539271931,-0.00180410826314852
0.032,0.127999894432637,-0.000143459930665214,-0.00186230530389525
0.033,0.131999884383438,-0.00015242617247507,-0.00192050234464198
0.034,0.135999873715969,-0.000161664118107631,-0.0019786993853887
0.035,0.139999862411774,-0.000171173767520397,-0.00203689642613543
0.036,0.143999850452397,-0.000180955120669622,-0.00209509346688216
0.037,0.147999837819383,-0.000191008177510306,-0.00215329050762888
0.038,0.151999824494276,-0.000201332937996202,-0.00221148754837561
0.039,0.15599981045862,-0.000211929402079811,-0.00226968458912234
0.04,0.15999979569396,-0.000222797569712386,-0.00232788162986906
0.041,0.163999780181838,-0.000233937440843928,-0.00238607867061579
0.042,0.167999763903801,-0.00024534901542319,-0.00244427571136252
0.043,0.171999746841392,-0.000257032293397674,-0.00250247275210924
0.044,0.175999728976154,-0.000268987274713632,-0.00256066979285597
0.045,0.179999710289634,-0.000281213959316067,-0.00261886683360269
0.046,0.183999690763374,-0.00029371234714873,-0.00267706387434942
0.047,0.187999670378919,-0.000306482438154124,-0.00273526091509615
0.048,0.191999649117813,-0.000319524232273501,-0.00279345795584287
0.049,0.195999626961601,-0.000332837729446865,-0.0028516549965896
0.05,0.199999603891826,-0.000346422929612967,-0.00290985203733633
0.051,0.203999579890034,-0.000360279832709311,-0.00296804907808305
0.052,0.207999554937768,-0.000374408438672148,-0.00302624611882978
0.053,0.211999529016572,-0.000388808747436482,-0.00308444315957651
0.054,0.215999502107991,-0.000403480758936066,-0.00314264020032323
0.055,0.21999947419357,-0.000418424473103401,-0.00320083724106996
0.056,0.223999445254852,-0.000433639889869742,-0.00325903428181669
0.057,0.227999415273381,-0.000449127009165091,-0.00331723132256341
0.058,0.231999384230703,-0.000464885830918202,-0.00337542836331014
0.059,0.235999352108361,-0.000480916355056576,-0.00343362540405687
0.06,0.2399993188879,-0.000497218581506468,-0.00349182244480359
0.061,0.243999284550863,-0.00051379251019288,-0.00355001948555032
0.062,0.247999249078796,-0.000530638141039567,-0.00360821652629705
0.063,0.251999212453243,-0.00054775547396903,-0.00366641356704377
0.064,0.255999174655747,-0.000565144508902524,-0.0037246106077905
0.065,0.259999135667854,-0.000582805245760052,-0.00378280764853723
0.066,0.263999095471107,-0.000600737684460368,-0.00384100468928395
0.067,0.267999054047051,-0.000618941824920975,-0.00389920173003068
0.068,0.271999011377231,-0.000637417667058126,-0.00395739877077741
0.069,0.27599896744319,-0.000656165210786826,-0.00401559581152413
0.07,0.279998922226474,-0.000675184456020828,-0.00407379285227086
0.071,0.283998875708625,-0.000694475402672636,-0.00413198989301759
0.072,0.28799882787119,-0.000714038050653504,-0.00419018693376431
