Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.05042,57.68768617,11.98133333,57.68768617,11.98133333,17:19:47.306656,0.05037,0.00000,0.00000,-0.00039,-0.05094,0.04348,-0.01608,-0.01700,0.00037,-0.02263,0.96276,0.00001,0.00000,0.01513,0.00000,0.00000,0.00000,0.01571,0.00000,0.00000,0.00000,0.00000,A,151040.60
0.06130,57.68768617,11.98133333,57.68768617,11.98133333,17:19:47.317549,0.00624,0.00000,0.00000,0.00131,-0.05086,0.04378,-0.00936,-0.01441,-0.01555,-0.01354,1.00851,0.05477,0.00000,0.01513,0.00002,0.00000,0.00000,0.01571,0.00000,0.00000,0.00000,0.00000,A,151040.60
0.07060,57.68768617,11.98133333,57.68768617,11.98133333,17:19:47.326830,0.00530,0.00000,0.00000,0.00116,-0.05086,0.04073,-0.00493,-0.01975,-0.01519,-0.00396,1.00851,0.06469,0.00000,0.01513,0.00002,0.00000,0.00000,0.01571,0.00000,0.00000,0.00000,0.00000,A,151040.60
0.08113,57.68768617,11.98133333,57.68768617,11.98133333,17:19:47.337383,0.00544,0.00000,0.00000,0.00105,-0.05086,0.04607,-0.00737,-0.01853,-0.00671,-0.00653,0.99723,0.07517,0.00000,0.01512,0.00002,0.00000,0.00000,0.01571,0.00000,0.00000,0.00000,0.00000,A,151040.60
0.09313,57.68768617,11.98133333,57.68768617,11.98133333,17:19:47.349394,0.00705,0.00000,0.00000,0.00066,-0.05086,0.04959,-0.00722,-0.01945,0.01824,-0.02684,0.98869,0.08533,0.00000,0.01512,0.00001,0.00000,0.00000,0.01571,0.00000,0.00000,0.00000,0.00000,A,151040.60
0.10184,57.68768617,11.98133333,57.68768617,11.98133333,17:19:47.358073,0.00536,0.00000,0.00000,-0.00003,-0.05086,0.05172,-0.01165,-0.02051,0.01598,-0.04959,0.98350,0.09595,0.00000,0.01512,0.00001,0.00000,0.00000,0.01571,0.00000,0.00000,0.00000,0.00000,A,151040.60
0.11199,57.68768617,11.98133333,57.68768617,11.98133333,17:19:47.368230,0.00511,0.00000,0.00000,-0.00083,-0.05086,0.04821,-0.01119,-0.01868,0.01251,-0.05380,0.98265,0.10636,0.00000,0.01512,0.00001,0.00000,0.00000,0.01571,0.00000,0.00000,0.00000,0.00000,A,151040.60
0.13942,57.68768617,11.98133333,57.68768750,11.98133317,17:19:47.395672,0.02219,0.00000,0.00000,-0.00139,-0.05086,0.04592,-0.01547,-0.01777,0.00921,-0.03764,0.97234,0.11672,0.00000,0.01512,0.00001,0.00000,0.00000,0.13459,-0.00991,0.14826,1.63751,1.63751,A,151040.70
0.15379,57.68768623,11.98133332,57.68768750,11.98133317,17:19:47.410052,0.00728,0.00000,0.00000,-0.00050,-0.05086,0.04882,0.00118,-0.01334,-0.01488,-0.01110,1.05304,0.14780,0.00000,0.26074,0.24563,-0.00050,0.00741,0.13459,-0.00991,0.14826,1.63751,1.63751,A,151040.70
0.16240,57.68768630,11.98133332,57.68768750,11.98133317,17:19:47.418634,0.00534,0.00000,0.00000,-0.00077,-0.05086,0.04394,-0.00432,-0.01609,0.02251,-0.01232,1.03218,0.15650,0.00000,0.46952,0.45442,-0.00097,0.01446,0.13459,-0.00991,0.14826,1.63751,1.63751,A,151040.70
