Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.04342,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.009628,0.04336,0.00000,0.00000,-0.00222,0.00000,0.00104,0.00171,-0.00151,-0.05075,-0.11700,0.99155,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.09090,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.057406,0.03588,0.00000,0.00000,-0.00432,0.00000,0.00089,0.00019,0.00063,-0.05142,-0.11450,0.99491,0.05725,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.12750,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.094448,0.02664,0.00000,0.00000,-0.00663,0.00000,-0.00354,0.00049,0.00001,-0.04978,-0.11590,0.99216,0.10277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.17305,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.139255,0.03153,0.00000,0.00000,-0.00868,0.00000,0.00196,0.00080,-0.00228,-0.05240,-0.11743,0.99497,0.14243,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.21925,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.185461,0.03429,0.00000,0.00000,-0.01083,0.00000,-0.00155,0.00003,0.00139,-0.04849,-0.11566,0.99192,0.18624,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.26067,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.226876,0.03420,0.00000,0.00000,-0.01273,0.00000,0.00333,0.00034,-0.00060,-0.05179,-0.11505,0.99088,0.22720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.30695,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.273158,0.03488,0.00000,0.00000,-0.01478,0.00000,-0.00018,0.00110,0.00398,-0.05222,-0.11706,0.99253,0.27430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.35083,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.317034,0.03115,0.00000,0.00000,-0.01672,0.00000,0.00104,-0.00012,0.00047,-0.05197,-0.11627,0.99223,0.32156,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.40214,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.368343,0.03934,0.00000,0.00000,-0.01859,0.00000,0.00196,0.00034,-0.00304,-0.04929,-0.11535,0.99064,0.36604,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.43679,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.402999,0.02520,0.00000,0.00000,-0.02052,0.00000,0.00043,0.00095,0.00078,-0.05161,-0.11706,0.99204,0.41367,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.48460,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.450802,0.03633,0.00000,0.00000,-0.02242,0.00000,-0.00003,0.00019,-0.00044,-0.04941,-0.11553,0.99381,0.45005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.52834,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.494538,0.03415,0.00000,0.00000,-0.02428,0.00000,0.00089,-0.00058,-0.00350,-0.04660,-0.11791,0.99229,0.49623,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.56687,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.533077,0.03379,0.00000,0.00000,-0.02609,0.00000,0.00043,0.00355,0.00185,-0.05100,-0.11425,0.99363,0.53456,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.61244,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.578640,0.03402,0.00000,0.00000,-0.02793,0.00000,-0.00079,-0.00119,0.00169,-0.04892,-0.11462,0.99064,0.58081,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.65343,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.619631,0.03086,0.00000,0.00000,-0.02972,0.00000,0.00013,0.00217,-0.00075,-0.05209,-0.11645,0.99418,0.62551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.68964,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.655839,0.02292,0.00000,0.00000,-0.03149,0.00000,-0.00018,0.00126,0.00093,-0.05039,-0.11572,0.99192,0.66749,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.73440,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.700600,0.03257,0.00000,0.00000,-0.03315,0.00000,0.00150,-0.00134,-0.00090,-0.04947,-0.11401,0.99040,0.70460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.77945,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.745648,0.03794,0.00000,0.00000,-0.03486,0.00000,0.00028,0.00324,-0.00105,-0.04892,-0.11663,0.99198,0.74340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.82697,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.793179,0.03572,0.00000,0.00000,-0.03643,0.00000,0.00150,0.00126,0.00368,-0.04996,-0.11285,0.99088,0.79406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
0.86141,0.00000000,0.00000000,0.00000000,0.00000000,14:49:40.827608,0.02760,0.00000,0.00000,-0.03824,0.00000,-0.00369,0.00003,-0.00289,-0.05087,-0.11614,0.99369,0.83411,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,No status,0.0
