Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.06746,57.68825600,11.98042483,57.68825600,11.98042483,15:28:24.008296,0.06742,0.00000,1.50000,-0.00223,0.02000,-0.00065,-0.00071,0.00057,-0.05313,-0.11651,0.99216,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.01865,0.00000,0.00000,0.00000,0.00000,A,152823.90
0.08899,57.68825600,11.98042483,57.68825600,11.98042483,15:28:24.029198,0.00750,0.00000,0.00000,-0.00419,0.00000,0.00210,0.00189,-0.00034,-0.05179,-0.11315,0.99216,0.08302,0.00000,0.00000,0.00000,0.00000,0.00000,0.01865,0.00000,0.00000,0.00000,0.00000,A,152823.90
0.09948,57.68825600,11.98042483,57.68825600,11.98042483,15:28:24.039684,0.00759,0.00000,0.00000,-0.00631,0.00000,0.00134,0.00051,-0.00263,-0.05051,-0.11444,0.98924,0.09216,0.00000,0.00000,0.00000,0.00000,0.00000,0.01865,0.00000,0.00000,0.00000,0.00000,A,152823.90
0.10814,57.68825600,11.98042483,57.68825600,11.98042483,15:28:24.048348,0.00597,0.00000,0.00000,-0.00844,0.00000,-0.00095,-0.00147,0.00195,-0.05362,-0.11560,0.98979,0.10175,0.00000,0.00000,0.00000,0.00000,0.00000,0.01865,0.00000,0.00000,0.00000,0.00000,A,152823.90
0.14468,57.68825600,11.98042483,57.68825650,11.98042383,15:28:24.084904,0.03211,0.00000,1.50000,-0.01053,0.02000,-0.00065,0.00097,0.00454,-0.05307,-0.11614,0.99192,0.11264,0.00000,0.00000,0.00000,0.00000,0.00000,0.13019,-0.05944,0.05560,2.38956,2.38956,A,152824.00
0.16387,57.68825603,11.98042478,57.68825650,11.98042383,15:28:24.104083,0.00692,0.00000,0.00000,-0.01250,0.00000,0.00103,0.00280,-0.00156,-0.05295,-0.11340,0.99271,0.15782,0.00000,0.35843,0.35843,-0.00297,0.00278,0.13019,-0.05944,0.05560,2.38956,2.38956,A,152824.00
0.17243,57.68825605,11.98042474,57.68825650,11.98042383,15:28:24.112623,0.00508,0.00000,0.00000,-0.01450,0.00000,-0.00019,0.00021,-0.00065,-0.05100,-0.11401,0.99015,0.16668,0.00000,0.66310,0.66310,-0.00580,0.00542,0.13019,-0.05944,0.05560,2.38956,2.38956,A,152824.00
0.18459,57.68825607,11.98042469,57.68825650,11.98042383,15:28:24.124802,0.00685,0.00000,0.00000,-0.01646,0.00000,0.00286,0.00082,-0.00156,-0.05215,-0.11535,0.99168,0.17714,0.00000,0.92207,0.92207,-0.00848,0.00793,0.13019,-0.05944,0.05560,2.38956,2.38956,A,152824.00
0.19325,57.68825609,11.98042465,57.68825650,11.98042383,15:28:24.133447,0.00511,0.00000,0.00000,-0.01837,0.00000,0.00271,0.00174,0.00180,-0.05459,-0.11364,0.99009,0.18751,0.00000,1.14219,1.14219,-0.01103,0.01031,0.13019,-0.05944,0.05560,2.38956,2.38956,A,152824.00
0.20576,57.68825611,11.98042461,57.68825650,11.98042383,15:28:24.146287,0.00712,0.00000,0.00000,-0.02029,0.00000,-0.00141,-0.00040,0.00286,-0.05215,-0.11389,0.99021,0.19825,0.00000,1.32930,1.32930,-0.01345,0.01258,0.13019,-0.05944,0.05560,2.38956,2.38956,A,152824.00
0.21506,57.68825613,11.98042457,57.68825650,11.98042383,15:28:24.155263,0.00602,0.00000,0.00000,-0.02223,0.00000,-0.00202,-0.00040,-0.00233,-0.05118,-0.11608,0.99015,0.20899,0.00000,1.48834,1.48834,-0.01575,0.01473,0.13019,-0.05944,0.05560,2.38956,2.38956,A,152824.00
0.22453,57.68825615,11.98042453,57.68825650,11.98042383,15:28:24.164733,0.00509,0.00000,0.00000,-0.02414,0.00000,-0.00340,0.00021,0.00271,-0.05173,-0.11566,0.98936,0.21879,0.00000,1.62352,1.62352,-0.01793,0.01677,0.13019,-0.05944,0.05560,2.38956,2.38956,A,152824.00
0.26648,57.68825617,11.98042450,57.68825600,11.98042483,15:28:24.207760,0.03646,0.00000,1.50000,-0.02605,0.02000,-0.00538,-0.00300,0.00347,-0.05368,-0.11639,0.99186,0.22918,0.00000,1.73842,1.73842,-0.02001,0.01871,0.24549,0.00000,0.00000,-0.75204,-0.75204,A,152824.10
0.28803,57.68825616,11.98042451,57.68825600,11.98042483,15:28:24.228238,0.00863,0.00000,0.00000,-0.02786,0.00000,-0.00004,0.00021,-0.00156,-0.05155,-0.11505,0.99094,0.28199,0.00000,1.36485,1.36485,-0.01900,0.01778,0.24549,0.00000,0.00000,-0.75204,-0.75204,A,152824.10
0.29519,57.68825615,11.98042453,57.68825600,11.98042483,15:28:24.235388,0.00521,0.00000,0.00000,-0.02965,0.00000,-0.00050,-0.00132,-0.00004,-0.05051,-0.11511,0.99180,0.28914,0.00000,1.04732,1.04732,-0.01805,0.01689,0.24549,0.00000,0.00000,-0.75204,-0.75204,A,152824.10
0.30725,57.68825614,11.98042454,57.68825600,11.98042483,15:28:24.247619,0.00686,0.00000,0.00000,-0.03144,0.00000,-0.00294,0.00036,-0.00202,-0.05228,-0.11523,0.99253,0.30023,0.00000,0.77742,0.77742,-0.01715,0.01604,0.24549,0.00000,0.00000,-0.75204,-0.75204,A,152824.10
0.31737,57.68825614,11.98042456,57.68825600,11.98042483,15:28:24.257566,0.00675,0.00000,0.00000,-0.03317,0.00000,-0.00477,0.00097,-0.00187,-0.05173,-0.11206,0.99381,0.31155,0.00000,0.54800,0.54800,-0.01629,0.01524,0.24549,0.00000,0.00000,-0.75204,-0.75204,A,152824.10
0.32639,57.68825613,11.98042457,57.68825600,11.98042483,15:28:24.266603,0.00537,0.00000,0.00000,-0.03490,0.00000,-0.00309,0.00036,-0.00050,-0.05002,-0.11517,0.99436,0.32039,0.00000,0.35299,0.35299,-0.01548,0.01448,0.24549,0.00000,0.00000,-0.75204,-0.75204,A,152824.10
