Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.06255,57.68817433,11.97978433,57.68817433,11.97978433,15:18:04.034992,0.06250,0.00000,1.50000,-0.00220,0.02000,0.00114,0.00177,-0.00019,-0.05283,-0.11547,0.98985,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.01599,0.00000,0.00000,0.00000,0.00000,A,151803.90
0.08220,57.68817433,11.97978433,57.68817433,11.97978433,15:18:04.053624,0.00797,0.00000,0.00000,-0.00455,0.00000,-0.00253,0.00223,0.00057,-0.05337,-0.11450,0.99003,0.07594,0.00000,0.00000,0.00000,0.00000,0.00000,0.01599,0.00000,0.00000,0.00000,0.00000,A,151803.90
0.09008,57.68817433,11.97978433,57.68817433,11.97978433,15:18:04.061509,0.00544,0.00000,0.00000,-0.00670,0.00000,0.00052,0.00116,0.00042,-0.05051,-0.11694,0.99271,0.08422,0.00000,0.00000,0.00000,0.00000,0.00000,0.01599,0.00000,0.00000,0.00000,0.00000,A,151803.90
0.10018,57.68817433,11.97978433,57.68817433,11.97978433,15:18:04.071941,0.00514,0.00000,0.00000,-0.00881,0.00000,0.00022,0.00208,-0.00172,-0.04996,-0.11535,0.99094,0.09407,0.00000,0.00000,0.00000,0.00000,0.00000,0.01599,0.00000,0.00000,0.00000,0.00000,A,151803.90
0.11082,57.68817433,11.97978433,57.68817433,11.97978433,15:18:04.082246,0.00538,0.00000,0.00000,-0.01092,0.00000,-0.00375,-0.00342,0.00042,-0.05313,-0.11523,0.99082,0.10477,0.00000,0.00000,0.00000,0.00000,0.00000,0.01599,0.00000,0.00000,0.00000,0.00000,A,151803.90
0.15161,57.68817433,11.97978433,57.68817500,11.97978300,15:18:04.123060,0.03577,0.00000,1.50000,-0.01292,0.02000,0.00007,0.00025,-0.00386,-0.04990,-0.11309,0.99101,0.11486,0.00000,0.00000,0.00000,0.00000,0.00000,0.13369,-0.07925,0.07413,2.38956,2.38956,A,151804.00
0.17101,57.68817437,11.97978427,57.68817500,11.97978300,15:18:04.142446,0.00872,0.00000,0.00000,-0.01487,0.00000,0.00068,0.00086,-0.00294,-0.05191,-0.11352,0.99369,0.16490,0.00000,0.35843,0.35843,-0.00396,0.00371,0.13369,-0.07925,0.07413,2.38956,2.38956,A,151804.00
0.17748,57.68817440,11.97978420,57.68817500,11.97978300,15:18:04.148892,0.00498,0.00000,0.00000,-0.01682,0.00000,0.00007,0.00025,-0.00096,-0.05234,-0.11346,0.99174,0.17166,0.00000,0.66310,0.66310,-0.00773,0.00723,0.13369,-0.07925,0.07413,2.38956,2.38956,A,151804.00
0.18884,57.68817443,11.97978414,57.68817500,11.97978300,15:18:04.160262,0.00581,0.00000,0.00000,-0.01873,0.00000,0.00251,0.00162,0.00042,-0.04984,-0.11364,0.99033,0.18207,0.00000,0.92207,0.92207,-0.01130,0.01057,0.13369,-0.07925,0.07413,2.38956,2.38956,A,151804.00
0.19950,57.68817446,11.97978409,57.68817500,11.97978300,15:18:04.170925,0.00610,0.00000,0.00000,-0.02065,0.00000,0.00052,-0.00113,-0.00401,-0.05185,-0.11584,0.99186,0.19329,0.00000,1.14219,1.14219,-0.01470,0.01375,0.13369,-0.07925,0.07413,2.38956,2.38956,A,151804.00
0.21082,57.68817448,11.97978403,57.68817500,11.97978300,15:18:04.182293,0.00606,0.00000,0.00000,-0.02253,0.00000,-0.00345,0.00009,-0.00050,-0.05173,-0.11230,0.99302,0.20281,0.00000,1.32930,1.32930,-0.01793,0.01677,0.13369,-0.07925,0.07413,2.38956,2.38956,A,151804.00
0.21956,57.68817451,11.97978398,57.68817500,11.97978300,15:18:04.190980,0.00550,0.00000,0.00000,-0.02437,0.00000,0.00114,0.00025,0.00087,-0.05392,-0.11419,0.98887,0.21340,0.00000,1.48834,1.48834,-0.02099,0.01964,0.13369,-0.07925,0.07413,2.38956,2.38956,A,151804.00
0.22951,57.68817453,11.97978393,57.68817500,11.97978300,15:18:04.200931,0.00505,0.00000,0.00000,-0.02622,0.00000,-0.00024,-0.00067,0.00011,-0.05155,-0.11572,0.99143,0.22367,0.00000,1.62352,1.62352,-0.02391,0.02236,0.13369,-0.07925,0.07413,2.38956,2.38956,A,151804.00
0.27273,57.68817456,11.97978388,57.68817633,11.97977883,15:18:04.244183,0.03773,0.00000,1.50000,-0.02802,0.02000,0.00037,-0.00082,-0.00081,-0.05112,-0.11486,0.98997,0.23479,0.00000,1.73843,1.73843,-0.02667,0.02495,0.25357,-0.32690,0.22239,2.60216,2.60216,A,151804.10
0.28866,57.68817465,11.97978363,57.68817633,11.97977883,15:18:04.260079,0.00566,0.00000,0.00000,-0.02989,0.00000,-0.00161,0.00101,-0.00050,-0.04929,-0.11590,0.99052,0.28250,0.00000,1.86799,1.86799,-0.04169,0.03482,0.25357,-0.32690,0.22239,2.60216,2.60216,A,151804.10
0.29848,57.68817473,11.97978339,57.68817633,11.97977883,15:18:04.270165,0.00507,0.00000,0.00000,-0.03163,0.00000,0.00144,-0.00006,0.00103,-0.05368,-0.11535,0.99186,0.29265,0.00000,1.97811,1.97811,-0.05595,0.04420,0.25357,-0.32690,0.22239,2.60216,2.60216,A,151804.10
