Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.05494,57.68833300,11.97999533,57.68833300,11.97999533,14:54:29.771206,0.05490,0.00000,1.50000,-0.00220,0.02000,0.00168,0.00164,0.00051,-0.04935,-0.11639,0.99247,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.01523,0.00000,0.00000,0.00000,0.00000,A,145429.60
0.07077,57.68833300,11.97999533,57.68833300,11.97999533,14:54:29.786993,0.00826,0.00000,0.00000,-0.00444,0.00000,-0.00122,-0.00172,0.00310,-0.05081,-0.11523,0.99277,0.06258,0.00000,0.00000,0.00000,0.00000,0.00000,0.01523,0.00000,0.00000,0.00000,0.00000,A,145429.60
0.07823,57.68833300,11.97999533,57.68833300,11.97999533,14:54:29.794458,0.00532,0.00000,0.00000,-0.00658,0.00000,0.00122,-0.00004,-0.00255,-0.04917,-0.11572,0.99119,0.07248,0.00000,0.00000,0.00000,0.00000,0.00000,0.01523,0.00000,0.00000,0.00000,0.00000,A,145429.60
0.08835,57.68833300,11.97999533,57.68833300,11.97999533,14:54:29.804571,0.00505,0.00000,0.00000,-0.00873,0.00000,-0.00336,-0.00019,-0.00072,-0.05051,-0.11639,0.99143,0.08264,0.00000,0.00000,0.00000,0.00000,0.00000,0.01523,0.00000,0.00000,0.00000,0.00000,A,145429.60
0.09907,57.68833300,11.97999533,57.68833300,11.97999533,14:54:29.815293,0.00537,0.00000,0.00000,-0.01086,0.00000,-0.00321,-0.00035,-0.00041,-0.05112,-0.11730,0.99332,0.09325,0.00000,0.00000,0.00000,0.00000,0.00000,0.01523,0.00000,0.00000,0.00000,0.00000,A,145429.60
0.10918,57.68833300,11.97999533,57.68833300,11.97999533,14:54:29.825402,0.00508,0.00000,0.00000,-0.01298,0.00000,-0.00535,-0.00126,0.00234,-0.05051,-0.11712,0.99338,0.10367,0.00000,0.00000,0.00000,0.00000,0.00000,0.01523,0.00000,0.00000,0.00000,0.00000,A,145429.60
0.15357,57.68833300,11.97999533,57.68833117,11.98000050,14:54:29.870024,0.03924,0.00000,1.50000,-0.01499,0.02000,0.00046,0.00011,0.00127,-0.05118,-0.11535,0.99229,0.11371,0.00000,0.00000,0.00000,0.00000,0.00000,0.14188,0.30709,-0.20386,-0.58604,-0.58604,A,145429.80
0.17258,57.68833291,11.97999559,57.68833117,11.98000050,14:54:29.888817,0.00767,0.00000,0.00000,-0.01695,0.00000,0.00076,0.00149,-0.00301,-0.05051,-0.11688,0.99015,0.16455,0.00000,-0.08791,-0.08791,0.01535,-0.01019,0.14188,0.30709,-0.20386,-0.58604,-0.58604,A,145429.80
0.18038,57.68833282,11.97999584,57.68833117,11.98000050,14:54:29.896605,0.00507,0.00000,0.00000,-0.01888,0.00000,0.00061,0.00088,0.00035,-0.05112,-0.11389,0.98960,0.17485,0.00000,-0.16263,-0.16263,0.02994,-0.01988,0.14188,0.30709,-0.20386,-0.58604,-0.58604,A,145429.80
0.19108,57.68833274,11.97999607,57.68833117,11.98000050,14:54:29.907299,0.00537,0.00000,0.00000,-0.02083,0.00000,-0.00199,-0.00050,0.00035,-0.05289,-0.11578,0.99235,0.18526,0.00000,-0.22614,-0.22614,0.04380,-0.02908,0.14188,0.30709,-0.20386,-0.58604,-0.58604,A,145429.80
