Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,status,NMEA timestamp
0.17730,57.68798437,11.98131073,57.68798867,11.98130067,11:26:16.247054,0.17730,0.00433,0.00000,0.00159,0.04747,-0.00822,-0.00562,-0.06411,-0.01171,0.96514,0.17275,0.00000,-0.00072,0.00673,0.59818,-0.42232,0.12901,0.87174,-0.59304,A,112616.10
0.18775,57.68798422,11.98131119,57.68798867,11.98130067,11:26:16.257508,0.18775,0.00438,0.00000,0.00155,0.04319,0.00247,-0.00593,-0.11694,-0.00872,0.97850,0.18295,0.00000,-0.00079,0.00666,0.62554,-0.43939,0.12901,0.87174,-0.59304,A,112616.10
0.19849,57.68798408,11.98131161,57.68798867,11.98130067,11:26:16.268244,0.19849,0.00472,0.00000,0.00169,0.04838,0.01652,-0.01418,-0.03819,-0.00146,0.98527,0.19352,0.00000,-0.00086,0.00660,0.65016,-0.45476,0.12901,0.87174,-0.59304,A,112616.10
0.20850,57.68798395,11.98131198,57.68798867,11.98130067,11:26:16.278249,0.20850,0.00433,0.00000,0.00142,0.04105,-0.00486,-0.00883,0.05283,-0.02281,0.98783,0.20393,0.00000,-0.00092,0.00653,0.67232,-0.46859,0.12901,0.87174,-0.59304,A,112616.10
0.21887,57.68798384,11.98131231,57.68798867,11.98130067,11:26:16.288626,0.21887,0.00447,0.00000,0.00138,0.04319,-0.02365,-0.00471,0.04990,-0.00897,1.00485,0.21400,0.00000,-0.00099,0.00647,0.69226,-0.48103,0.12901,0.87174,-0.59304,A,112616.10
0.22910,57.68798374,11.98131262,57.68798867,11.98130067,11:26:16.298848,0.22910,0.00431,0.00000,0.00151,0.04563,-0.03082,-0.00639,-0.08918,-0.00061,1.03822,0.22454,0.00000,-0.00105,0.00640,0.71021,-0.49223,0.12901,0.87174,-0.59304,A,112616.10
0.25494,57.68798368,11.98131284,57.68798900,11.98130017,11:26:16.325164,0.25494,0.01975,0.00000,0.00132,0.05159,-0.01082,-0.00852,-0.11084,-0.02464,0.99979,0.23477,0.00000,-0.00112,0.00634,0.72339,-0.49861,0.25199,0.84202,-0.55597,A,112616.20
0.28056,57.68798363,11.98131304,57.68798900,11.98130017,11:26:16.350594,0.28056,0.01276,0.00000,0.00201,0.02563,-0.00410,-0.00119,0.01519,0.00171,1.02578,0.27417,0.00000,-0.00118,0.00627,0.73525,-0.50434,0.25199,0.84202,-0.55597,A,112616.20
0.29347,57.68798358,11.98131322,57.68798900,11.98130017,11:26:16.363228,0.29347,0.00615,0.00000,0.00236,0.02654,-0.02548,-0.00623,-0.01110,0.02214,1.03755,0.28888,0.00000,-0.00124,0.00621,0.74593,-0.50951,0.25199,0.84202,-0.55597,A,112616.20
0.34094,57.68798354,11.98131338,57.68798900,11.98130017,11:26:16.410760,0.34094,0.03433,0.00000,0.00203,0.03693,-0.00685,-0.01799,-0.03227,-0.05423,0.92665,0.31353,0.00000,-0.00130,0.00615,0.75554,-0.51415,0.25199,0.84202,-0.55597,A,112616.20
0.43238,57.68798361,11.98131347,57.68799000,11.98129967,11:26:16.502144,0.43238,0.07386,0.00000,0.00217,0.01158,0.02018,-0.01082,0.04520,-0.01305,1.08354,0.37186,0.00000,-0.00137,0.00608,0.76122,-0.50722,0.42925,0.81231,-0.44478,A,112616.40
0.45193,57.68798366,11.98131356,57.68799000,11.98129967,11:26:16.521696,0.45193,0.00750,0.00000,0.00037,-0.02569,-0.04762,-0.01356,-0.16702,0.02818,0.97911,0.44701,0.00000,-0.00143,0.00463,0.76632,-0.50097,0.42925,0.81231,-0.44478,A,112616.40
0.45914,57.68798371,11.98131364,57.68799000,11.98129967,11:26:16.528891,0.45914,0.00448,0.00000,0.00001,-0.02172,-0.01586,-0.01723,-0.25846,0.00805,1.02352,0.45428,0.00000,-0.00147,0.00448,0.77092,-0.49535,0.42925,0.81231,-0.44478,A,112616.40
0.46947,57.68798376,11.98131371,57.68799000,11.98129967,11:26:16.539223,0.46947,0.00442,0.00000,-0.00079,-0.02278,0.03500,-0.02303,-0.16635,-0.01677,1.03633,0.46491,0.00000,-0.00152,0.00431,0.77506,-0.49030,0.42925,0.81231,-0.44478,A,112616.40
0.47981,57.68798380,11.98131377,57.68799000,11.98129967,11:26:16.549568,0.47981,0.00436,0.00000,-0.00204,-0.02706,0.05852,-0.02578,0.11529,-0.04313,0.95825,0.47501,0.00000,-0.00156,0.00416,0.77878,-0.48574,0.42925,0.81231,-0.44478,A,112616.40
0.49063,57.68798384,11.98131383,57.68799000,11.98129967,11:26:16.560379,0.49063,0.00462,0.00000,-0.00353,-0.04859,0.02415,-0.02624,0.17806,-0.04496,0.95678,0.48560,0.00000,-0.00160,0.00400,0.78214,-0.48165,0.42925,0.81231,-0.44478,A,112616.40
0.50086,57.68798387,11.98131388,57.68799000,11.98129967,11:26:16.570615,0.50086,0.00446,0.00000,-0.00390,-0.05531,-0.01143,-0.02151,0.01702,0.03318,1.04261,0.49627,0.00000,-0.00164,0.00384,0.78515,-0.47796,0.42925,0.81231,-0.44478,A,112616.40
0.51110,57.68798390,11.98131392,57.68799000,11.98129967,11:26:16.580857,0.51110,0.00446,0.00000,-0.00375,-0.05363,-0.02471,-0.02410,-0.17336,0.06930,1.11801,0.50624,0.00000,-0.00168,0.00371,0.78787,-0.47464,0.42925,0.81231,-0.44478,A,112616.40
0.52139,57.68798392,11.98131396,57.68799000,11.98129967,11:26:16.591140,0.52139,0.00435,0.00000,-0.00435,-0.04142,0.00140,-0.02884,-0.13798,0.00677,1.06817,0.51682,0.00000,-0.00172,0.00364,0.79031,-0.47166,0.42925,0.81231,-0.44478,A,112616.40
0.54579,57.68798400,11.98131398,57.68799050,11.98129950,11:26:16.615821,0.54579,0.01837,0.00000,-0.00588,-0.04508,0.01942,-0.02792,0.04105,-0.05453,0.99253,0.52701,0.00000,-0.00175,0.00361,0.79152,-0.46341,0.54306,0.80240,-0.38918,A,112616.50
0.56277,57.68798407,11.98131400,57.68799050,11.98129950,11:26:16.632541,0.56277,0.00646,0.00000,-0.00750,-0.06417,-0.02410,-0.00883,-0.17239,0.03337,1.00467,0.55697,0.00000,-0.00179,0.00357,0.79261,-0.45599,0.54306,0.80240,-0.38918,A,112616.50
0.57101,57.68798413,11.98131402,57.68799050,11.98129950,11:26:16.640766,0.57101,0.00447,0.00000,-0.00772,-0.05608,-0.00853,-0.00516,-0.16586,0.03422,1.05219,0.56616,0.00000,-0.00183,0.00353,0.79359,-0.44931,0.54306,0.80240,-0.38918,A,112616.50
0.58127,57.68798418,11.98131403,57.68799050,11.98129950,11:26:16.651021,0.58127,0.00434,0.00000,-0.00836,-0.04386,0.00583,0.00110,-0.03611,0.00152,1.08415,0.57672,0.00000,-0.00186,0.00350,0.79447,-0.44329,0.54306,0.80240,-0.38918,A,112616.50
0.59189,57.68798423,11.98131405,57.68799050,11.98129950,11:26:16.661639,0.59189,0.00455,0.91934,-0.00987,-0.04386,0.00094,-0.00196,0.13030,-0.05923,1.03682,0.58705,0.09193,-0.00190,0.00346,0.79526,-0.43788,0.54306,0.80240,-0.38918,A,112616.50
0.60245,57.68798427,11.98131407,57.68799050,11.98129950,11:26:16.672206,0.60245,0.00447,0.91934,-0.01136,-0.05226,-0.02991,-0.00959,0.10705,-0.05222,1.02242,0.59760,0.17467,-0.00192,0.00344,0.79668,-0.43301,0.54306,0.80240,-0.38918,A,112616.50
0.61354,57.68798431,11.98131410,57.68799050,11.98129950,11:26:16.683535,0.61354,0.00516,0.91934,-0.01200,-0.05776,-0.05312,-0.00165,-0.09839,0.01159,1.02559,0.60894,0.24914,-0.00193,0.00343,0.79870,-0.42862,0.54306,0.80240,-0.38918,A,112616.50
0.62309,57.68798435,11.98131414,57.68799050,11.98129950,11:26:16.692840,0.62309,0.00448,0.91934,-0.01250,-0.05669,-0.04778,-0.00410,-0.19477,0.01196,1.00741,0.61823,0.31616,-0.00193,0.00343,0.80074,-0.42467,0.54306,0.80240,-0.38918,A,112616.50
0.63334,57.68798438,11.98131418,57.68799050,11.98129950,11:26:16.703086,0.63334,0.00434,0.91934,-0.01334,-0.05424,-0.02288,-0.00761,-0.10303,-0.00817,0.97057,0.62878,0.37648,-0.00192,0.00344,0.80330,-0.42112,0.54306,0.80240,-0.38918,A,112616.50
0.64394,57.68798441,11.98131423,57.68799050,11.98129950,11:26:16.713691,0.64394,0.00454,0.91934,-0.01453,-0.05287,-0.02456,-0.00791,0.08863,-0.03233,0.92537,0.63898,0.43076,-0.00190,0.00346,0.80605,-0.41791,0.54306,0.80240,-0.38918,A,112616.50
0.66677,57.68798448,11.98131433,57.68799100,11.98129917,11:26:16.736530,0.66677,0.01698,0.91934,-0.01537,-0.05241,-0.05404,0.00583,0.09174,-0.01104,0.94916,0.64955,0.47962,-0.00179,0.00360,0.81181,-0.40945,0.66389,0.78259,-0.33358,A,112616.60
0.68437,57.68798455,11.98131439,57.68799100,11.98129917,11:26:16.754128,0.68437,0.00643,0.91934,-0.01704,-0.04096,-0.02639,0.01408,-0.21387,-0.02647,1.07970,0.67937,0.52359,-0.00170,0.00421,0.81568,-0.40184,0.66389,0.78259,-0.33358,A,112616.60
0.69267,57.68798461,11.98131439,57.68799100,11.98129917,11:26:16.762430,0.69267,0.00434,0.91934,-0.01838,-0.04080,-0.00410,0.01194,-0.04264,-0.06320,1.04401,0.68811,0.56317,-0.00168,0.00453,0.81542,-0.39500,0.66389,0.78259,-0.33358,A,112616.60
0.70303,57.68798467,11.98131440,57.68799100,11.98129917,11:26:16.772782,0.70303,0.00446,0.91934,-0.01998,-0.04615,-0.01234,0.01331,0.10901,-0.07052,0.98692,0.69819,0.59878,-0.00164,0.00500,0.81632,-0.38884,0.66389,0.78259,-0.33358,A,112616.60
0.71331,57.68798472,11.98131442,57.68799100,11.98129917,11:26:16.783055,0.71331,0.00435,0.91934,-0.02113,-0.05501,-0.03800,0.00782,0.06826,-0.03495,0.97606,0.70873,0.63084,-0.00158,0.00551,0.81750,-0.38329,0.66389,0.78259,-0.33358,A,112616.60
0.72376,57.68798476,11.98131444,57.68799100,11.98129917,11:26:16.793509,0.72376,0.00441,0.91934,-0.02116,-0.05149,-0.05373,0.00461,-0.12261,0.03459,1.02199,0.71894,0.65969,-0.00152,0.00601,0.81876,-0.37830,0.66389,0.78259,-0.33358,A,112616.60
0.73433,57.68798481,11.98131447,57.68799100,11.98129917,11:26:16.804084,0.73433,0.00458,0.91934,-0.02159,-0.04386,-0.02807,0.00049,-0.18166,0.00390,0.98539,0.72950,0.68565,-0.00145,0.00652,0.82018,-0.37379,0.66389,0.78259,-0.33358,A,112616.60
0.74462,57.68798484,11.98131449,57.68799100,11.98129917,11:26:16.814362,0.74462,0.00448,0.91934,-0.02273,-0.04019,0.00186,0.00415,-0.07655,-0.04386,0.94068,0.74003,0.70902,-0.00138,0.00701,0.82164,-0.36974,0.66389,0.78259,-0.33358,A,112616.60
0.75531,57.68798487,11.98131452,57.68799100,11.98129917,11:26:16.825065,0.75531,0.00492,0.91934,-0.02430,-0.04768,0.00766,0.00308,0.02586,-0.06582,0.91958,0.75043,0.73005,-0.00129,0.00747,0.82320,-0.36609,0.66389,0.78259,-0.33358,A,112616.60
0.76699,57.68798490,11.98131454,57.68799100,11.98129917,11:26:16.836749,0.76699,0.00620,0.91934,-0.02563,-0.05852,0.00018,0.00904,0.00506,-0.04685,0.93184,0.76062,0.74898,-0.00121,0.00785,0.82444,-0.36280,0.66389,0.78259,-0.33358,A,112616.60
0.78919,57.68798496,11.98131465,57.68799133,11.98129867,11:26:16.858947,0.78919,0.01767,0.91934,-0.02577,-0.06280,-0.00608,0.01194,-0.05124,0.03343,0.99241,0.77160,0.76602,-0.00086,0.00841,0.83089,-0.35606,0.78621,0.75287,-0.29652,A,112616.70
0.80400,57.68798502,11.98131465,57.68799133,11.98129867,11:26:16.873764,0.80400,0.00560,0.91934,-0.02744,-0.04920,-0.00822,0.01148,-0.01232,-0.03038,1.05646,0.79810,0.78135,-0.00069,0.00875,0.83113,-0.35004,0.78621,0.75287,-0.29652,A,112616.70
0.81544,57.68798507,11.98131462,57.68799133,11.98129867,11:26:16.885201,0.81544,0.00664,0.91934,-0.02845,-0.05623,-0.02334,0.01118,0.05685,-0.02824,0.97643,0.80945,0.79515,-0.00059,0.00885,0.82908,-0.34464,0.78621,0.75287,-0.29652,A,112616.70
0.82370,57.68798511,11.98131456,57.68799133,11.98129867,11:26:16.893456,0.82370,0.00451,0.91934,-0.02932,-0.05424,-0.03220,0.00705,0.00915,-0.02769,0.92690,0.81877,0.80757,-0.00054,0.00891,0.82581,-0.33979,0.78621,0.75287,-0.29652,A,112616.70
0.83485,57.68798515,11.98131455,57.68799133,11.98129867,11:26:16.904613,0.83485,0.00528,0.91934,-0.03039,-0.04981,-0.02548,0.01408,-0.14128,-0.03806,0.93483,0.82998,0.81874,-0.00042,0.00906,0.82507,-0.33540,0.78621,0.75287,-0.29652,A,112616.70
0.84434,57.68798519,11.98131452,57.68799133,11.98129867,11:26:16.914095,0.84434,0.00437,0.91934,-0.03184,-0.05226,-0.00486,0.01912,-0.15854,-0.06545,0.94032,0.83977,0.82880,-0.00033,0.00922,0.82350,-0.33146,0.78621,0.75287,-0.29652,A,112616.70
0.85476,57.68798522,11.98131451,57.68799133,11.98129867,11:26:16.924525,0.85476,0.00444,0.91934,-0.03316,-0.05149,0.01530,0.02141,-0.03770,-0.06021,0.96191,0.84993,0.83786,-0.00022,0.00945,0.82264,-0.32791,0.78621,0.75287,-0.29652,A,112616.70
0.86503,57.68798525,11.98131450,57.68799133,11.98129867,11:26:16.934786,0.86503,0.00432,0.91934,-0.03413,-0.05669,0.00827,0.02064,0.07759,-0.03306,0.96044,0.86048,0.84600,-0.00010,0.00973,0.82205,-0.32471,0.78621,0.75287,-0.29652,A,112616.70
0.87560,57.68798527,11.98131449,57.68799133,11.98129867,11:26:16.945351,0.87560,0.00449,0.91934,-0.03425,-0.05852,-0.01509,0.01698,0.06625,0.02013,0.98405,0.87069,0.85334,0.00002,0.01003,0.82152,-0.32183,0.78621,0.75287,-0.29652,A,112616.70
0.88646,57.68798530,11.98131449,57.68799133,11.98129867,11:26:16.956224,0.88646,0.00496,0.91934,-0.03452,-0.04646,-0.01968,0.01408,-0.04618,0.00482,1.04096,0.88159,0.85994,0.00015,0.01037,0.82137,-0.31923,0.78621,0.75287,-0.29652,A,112616.70
0.91954,57.68798542,11.98131474,57.68799233,11.98129833,11:26:16.989293,0.91954,0.02763,0.91934,-0.03534,-0.03989,-0.00715,0.00873,-0.09729,-0.04398,1.10245,0.89167,0.86588,0.00088,0.01130,0.83650,-0.30559,0.91648,0.73306,-0.18532,A,112616.90
0.93237,57.68798553,11.98131471,57.68799233,11.98129833,11:26:17.002129,0.93237,0.00604,0.91934,-0.03685,-0.03882,-0.03861,0.01591,0.03672,-0.01861,0.94111,0.92774,0.87122,0.00107,0.01217,0.83470,-0.29347,0.91648,0.73306,-0.18532,A,112616.90
0.94106,57.68798563,11.98131463,57.68799233,11.98129833,11:26:17.010811,0.94106,0.00433,0.91934,-0.03732,-0.02446,-0.03907,0.01820,-0.04557,-0.02989,0.97673,0.93650,0.87603,0.00116,0.01243,0.82992,-0.28259,0.91648,0.73306,-0.18532,A,112616.90
0.95178,57.68798571,11.98131458,57.68799233,11.98129833,11:26:17.021537,0.95178,0.00466,0.91934,-0.03838,-0.01255,-0.02319,0.02584,-0.12615,-0.07619,1.00815,0.94669,0.88036,0.00129,0.01277,0.82683,-0.27278,0.91648,0.73306,-0.18532,A,112616.90
0.96236,57.68798579,11.98131453,57.68799233,11.98129833,11:26:17.032144,0.96236,0.00485,0.91934,-0.03975,-0.01316,-0.00120,0.02675,-0.07387,-0.09870,1.01998,0.95735,0.88426,0.00142,0.01311,0.82404,-0.26395,0.91648,0.73306,-0.18532,A,112616.90
0.97227,57.68798586,11.98131449,57.68799233,11.98129833,11:26:17.042021,0.97227,0.00436,0.91934,-0.04050,-0.01393,0.00323,0.02461,0.02470,-0.05795,1.01974,0.96769,0.88777,0.00154,0.01338,0.82140,-0.25600,0.91648,0.73306,-0.18532,A,112616.90
0.98379,57.68798593,11.98131445,57.68799233,11.98129833,11:26:17.053564,0.98379,0.00553,0.91934,-0.04048,-0.00537,-0.00364,0.02859,0.03154,-0.01116,0.99320,0.97785,0.89093,0.00168,0.01361,0.81921,-0.24885,0.91648,0.73306,-0.18532,A,112616.90
0.99299,57.68798599,11.98131440,57.68799233,11.98129833,11:26:17.062748,0.99299,0.00434,0.91934,-0.04023,0.00196,-0.00807,0.02843,-0.02092,-0.00098,0.99619,0.98843,0.89377,0.00178,0.01379,0.81652,-0.24241,0.91648,0.73306,-0.18532,A,112616.90
1.00365,57.68798604,11.98131438,57.68799233,11.98129833,11:26:17.073409,1.00365,0.00460,0.91934,-0.04021,0.01570,-0.00028,0.02675,-0.07290,-0.02611,1.01589,0.99863,0.89632,0.00192,0.01397,0.81491,-0.23661,0.91648,0.73306,-0.18532,A,112616.90
1.01378,57.68798609,11.98131435,57.68799233,11.98129833,11:26:17.083765,1.01378,0.00434,0.91934,-0.04068,0.00959,-0.00410,0.02736,-0.06234,-0.05600,1.02992,1.00922,0.89862,0.00206,0.01412,0.81342,-0.23139,0.91648,0.73306,-0.18532,A,112616.90
1.03653,57.68798620,11.98131444,57.68799300,11.98129767,11:26:17.106284,1.03653,0.01669,0.91934,-0.04102,0.01005,-0.01036,0.02431,0.05295,-0.04551,0.98570,1.01959,0.90070,0.00262,0.01470,0.81841,-0.21913,1.03373,0.69343,-0.11119,A,112617.00
1.05244,57.68798629,11.98131441,57.68799300,11.98129767,11:26:17.122206,1.05244,0.00676,0.91934,-0.04071,0.02975,-0.05831,0.02629,-0.15067,-0.05331,1.10599,1.04605,0.90256,0.00291,0.01513,0.81660,-0.20818,1.03373,0.69343,-0.11119,A,112617.00
1.06044,57.68798638,11.98131428,57.68799300,11.98129767,11:26:17.130195,1.06044,0.00437,0.91934,-0.04095,0.03769,-0.02426,0.02370,-0.18959,-0.06259,1.09544,1.05586,0.90424,0.00297,0.01530,0.80928,-0.19841,1.03373,0.69343,-0.11119,A,112617.00
1.07075,57.68798646,11.98131420,57.68799300,11.98129767,11:26:17.140508,1.07075,0.00445,0.91934,-0.04181,0.03846,0.00674,0.02736,-0.03196,-0.09418,0.94477,1.06591,0.90575,0.00310,0.01559,0.80438,-0.18958,1.03373,0.69343,-0.11119,A,112617.00
1.08103,57.68798653,11.98131413,57.68799300,11.98129767,11:26:17.150776,1.08103,0.00434,0.91934,-0.04284,0.03372,-0.00593,0.03011,0.04813,-0.09876,0.89829,1.07646,0.90711,0.00324,0.01590,0.80018,-0.18164,1.03373,0.69343,-0.11119,A,112617.00
1.09167,57.68798660,11.98131407,57.68799300,11.98129767,11:26:17.161423,1.09167,0.00458,0.91934,-0.04277,0.03082,-0.02456,0.03317,-0.00647,-0.03288,0.96057,1.08667,0.90833,0.00338,0.01622,0.79647,-0.17448,1.03373,0.69343,-0.11119,A,112617.00
1.10228,57.68798666,11.98131401,57.68799300,11.98129767,11:26:17.172033,1.10228,0.00479,0.91934,-0.04161,0.03998,-0.02502,0.03240,-0.10901,0.03221,1.04225,1.09737,0.90943,0.00352,0.01653,0.79308,-0.16804,1.03373,0.69343,-0.11119,A,112617.00
1.11231,57.68798671,11.98131396,57.68799300,11.98129767,11:26:17.182064,1.11231,0.00436,0.91934,-0.04047,0.05128,-0.00899,0.02248,-0.07546,0.02409,1.02224,1.10773,0.91042,0.00366,0.01679,0.78985,-0.16224,1.03373,0.69343,-0.11119,A,112617.00
1.12292,57.68798675,11.98131391,57.68799300,11.98129767,11:26:17.192675,1.12292,0.00466,0.91934,-0.04039,0.05785,-0.00181,0.02400,0.00964,-0.04923,0.97984,1.11804,0.91131,0.00380,0.01703,0.78715,-0.15702,1.03373,0.69343,-0.11119,A,112617.00
1.13299,57.68798680,11.98131387,57.68799300,11.98129767,11:26:17.202731,1.13299,0.00434,0.91934,-0.04052,0.04670,-0.00914,0.01759,0.02458,-0.05642,1.00150,1.12842,0.91211,0.00394,0.01722,0.78454,-0.15233,1.03373,0.69343,-0.11119,A,112617.00
1.15621,57.68798692,11.98131388,57.68799383,11.98129650,11:26:17.225981,1.15621,0.01716,0.91934,-0.04011,0.03968,-0.02273,0.02492,-0.06442,-0.01616,1.02291,1.13863,0.91284,0.00454,0.01785,0.78562,-0.13865,1.15290,0.62409,-0.01853,A,112617.10
1.16658,57.68798703,11.98131373,57.68799383,11.98129650,11:26:17.236339,1.16658,0.00480,0.91934,-0.03904,0.03952,-0.01082,0.02629,-0.01793,-0.00372,0.95611,1.16162,0.91349,0.00467,0.01798,0.77622,-0.12652,1.15290,0.62409,-0.01853,A,112617.10
1.17652,57.68798713,11.98131358,57.68799383,11.98129650,11:26:17.246267,1.17652,0.00434,0.91934,-0.03898,0.03647,-0.01845,0.02691,-0.01928,-0.03392,0.96947,1.17194,0.91407,0.00479,0.01810,0.76767,-0.11560,1.15290,0.62409,-0.01853,A,112617.10
1.18807,57.68798722,11.98131347,57.68799383,11.98129650,11:26:17.257830,1.18807,0.00567,0.91934,-0.03882,0.03693,-0.01922,0.02645,-0.00671,-0.03080,0.97972,1.18326,0.91460,0.00497,0.01828,0.76128,-0.10575,1.15290,0.62409,-0.01853,A,112617.10
1.19723,57.68798730,11.98131335,57.68799383,11.98129650,11:26:17.266981,1.19723,0.00444,0.91934,-0.03847,0.02868,-0.02731,0.02095,-0.05636,-0.00860,1.00998,1.19266,0.91507,0.00507,0.01837,0.75359,-0.09692,1.15290,0.62409,-0.01853,A,112617.10
1.20746,57.68798737,11.98131324,57.68799383,11.98129650,11:26:17.277216,1.20746,0.00440,1.18745,-0.03800,0.02731,-0.02395,0.01790,-0.10431,0.00098,1.02614,1.20260,0.94231,0.00519,0.01849,0.74731,-0.08896,1.15290,0.62409,-0.01853,A,112617.10
1.21824,57.68798743,11.98131315,57.68799383,11.98129650,11:26:17.288013,1.21824,0.00478,1.18745,-0.03737,0.02135,-0.00746,0.02034,-0.10150,0.01610,1.04767,1.21330,0.96682,0.00533,0.01864,0.74227,-0.08178,1.15290,0.62409,-0.01853,A,112617.10
1.22821,57.68798749,11.98131308,57.68799383,11.98129650,11:26:17.297961,1.22821,0.00436,1.18745,-0.03736,0.02670,0.00445,0.02003,-0.05917,-0.02940,1.03932,1.22363,0.98889,0.00548,0.01879,0.73786,-0.07532,1.15290,0.62409,-0.01853,A,112617.10
1.23877,57.68798754,11.98131301,57.68799383,11.98129650,11:26:17.308525,1.23877,0.00451,1.18745,-0.03731,0.01417,0.01698,0.01454,-0.11566,-0.01903,1.09788,1.23384,1.00874,0.00563,0.01894,0.73394,-0.06950,1.15290,0.62409,-0.01853,A,112617.10
1.24897,57.68798759,11.98131296,57.68799383,11.98129650,11:26:17.318714,1.24897,0.00432,1.18745,-0.03701,0.01158,0.02812,0.01484,-0.05124,0.00122,1.03657,1.24442,1.02661,0.00579,0.01910,0.73057,-0.06426,1.15290,0.62409,-0.01853,A,112617.10
1.27201,57.68798775,11.98131306,57.68799500,11.98129600,11:26:17.341759,1.27201,0.01697,1.18745,-0.03731,0.00669,0.01911,0.01790,0.04575,-0.03190,0.91805,1.25462,1.04270,0.00650,0.01980,0.73661,-0.04634,1.26915,0.59437,0.11119,A,112617.20
1.28454,57.68798789,11.98131295,57.68799500,11.98129600,11:26:17.354310,1.28454,0.00680,1.18745,-0.03724,-0.01209,-0.00028,0.02202,-0.18117,0.01226,1.04804,1.27752,1.05717,0.00665,0.01996,0.73013,-0.03043,1.26915,0.59437,0.11119,A,112617.20
1.29267,57.68798802,11.98131282,57.68799500,11.98129600,11:26:17.362421,1.29267,0.00454,1.18745,-0.03696,-0.00599,0.02049,0.02034,-0.06747,0.01269,1.03785,1.28809,1.07020,0.00672,0.02003,0.72256,-0.01615,1.26915,0.59437,0.11119,A,112617.20
1.30300,57.68798814,11.98131274,57.68799500,11.98129600,11:26:17.372754,1.30300,0.00457,1.18745,-0.03730,-0.00400,0.01698,0.02477,0.16854,-0.02721,0.89932,1.29804,1.08192,0.00688,0.02018,0.71755,-0.00326,1.26915,0.59437,0.11119,A,112617.20
