Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.06062,57.68813183,11.98049400,57.68813183,11.98049400,15:11:47.922683,0.06058,0.00000,1.50000,-0.00224,0.02000,-0.00403,0.00066,-0.00170,-0.05344,-0.11492,0.99204,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.01532,0.00000,0.00000,0.00000,0.00000,A,151147.80
0.07973,57.68813183,11.98049400,57.68813183,11.98049400,15:11:47.941548,0.00836,0.00000,0.00000,-0.00438,0.00000,0.00009,-0.00056,-0.00048,-0.05136,-0.11376,0.99058,0.07351,0.00000,0.00000,0.00000,0.00000,0.00000,0.01532,0.00000,0.00000,0.00000,0.00000,A,151147.80
0.08753,57.68813183,11.98049400,57.68813183,11.98049400,15:11:47.949339,0.00575,0.00000,0.00000,-0.00648,0.00000,0.00192,0.00112,0.00105,-0.05167,-0.11419,0.99558,0.08208,0.00000,0.00000,0.00000,0.00000,0.00000,0.01532,0.00000,0.00000,0.00000,0.00000,A,151147.80
0.09759,57.68813183,11.98049400,57.68813183,11.98049400,15:11:47.959400,0.00542,0.00000,0.00000,-0.00854,0.00000,0.00483,-0.00010,-0.00063,-0.05148,-0.11523,0.99162,0.09190,0.00000,0.00000,0.00000,0.00000,0.00000,0.01532,0.00000,0.00000,0.00000,0.00000,A,151147.80
0.10927,57.68813183,11.98049400,57.68813183,11.98049400,15:11:47.971080,0.00534,0.00000,0.00000,-0.01066,0.00000,-0.00342,0.00173,-0.00017,-0.05258,-0.11608,0.99277,0.10358,0.00000,0.00000,0.00000,0.00000,0.00000,0.01532,0.00000,0.00000,0.00000,0.00000,A,151147.80
0.14720,57.68813183,11.98049400,57.68812850,11.98049483,15:11:48.009602,0.03288,0.00000,1.50000,-0.01270,0.02000,0.00101,0.00128,0.00258,-0.05173,-0.11566,0.99058,0.11397,0.00000,0.00000,0.00000,0.00000,0.00000,0.13066,0.04953,-0.37065,-1.43795,-1.43795,A,151147.90
0.16648,57.68813167,11.98049404,57.68812850,11.98049483,15:11:48.028287,0.00713,0.00000,0.00000,-0.01470,0.00000,0.00040,-0.00163,-0.00109,-0.05228,-0.11529,0.99082,0.16079,0.00000,-0.21569,-0.21569,0.00248,-0.01853,0.13066,0.04953,-0.37065,-1.43795,-1.43795,A,151147.90
0.17486,57.68813151,11.98049408,57.68812850,11.98049483,15:11:48.036674,0.00511,0.00000,0.00000,-0.01662,0.00000,0.00406,0.00326,-0.00078,-0.05026,-0.11322,0.99021,0.16946,0.00000,-0.39903,-0.39903,0.00483,-0.03614,0.13066,0.04953,-0.37065,-1.43795,-1.43795,A,151147.90
0.18571,57.68813136,11.98049412,57.68812850,11.98049483,15:11:48.047524,0.00555,0.00000,0.00000,-0.01856,0.00000,0.00070,-0.00117,0.00380,-0.05142,-0.11474,0.99149,0.18000,0.00000,-0.55487,-0.55487,0.00706,-0.05286,0.13066,0.04953,-0.37065,-1.43795,-1.43795,A,151147.90
0.19778,57.68813122,11.98049415,57.68812850,11.98049483,15:11:48.059598,0.00722,0.00000,0.00000,-0.02049,0.00000,0.00101,0.00036,0.00151,-0.05161,-0.11688,0.99180,0.19100,0.00000,-0.68733,-0.68733,0.00919,-0.06875,0.13066,0.04953,-0.37065,-1.43795,-1.43795,A,151147.90
