Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.05043,57.68783300,11.98137833,57.68783300,11.98137833,18:25:02.690770,0.05038,0.00000,0.00000,-0.00043,0.01780,0.01142,0.00424,0.00677,0.00329,-0.01525,1.01791,0.00001,0.00000,-0.00528,0.00000,0.00000,0.00000,0.01656,0.00000,0.00000,0.00000,0.00000,A,172432.20
0.06098,57.68783300,11.98137833,57.68783300,11.98137833,18:25:02.701544,0.00558,0.00000,0.00000,0.00011,0.01780,0.01814,0.00470,0.00295,0.00110,-0.00823,0.96917,0.05438,0.00000,-0.00528,0.00000,0.00000,0.00000,0.01656,0.00000,0.00000,0.00000,0.00000,A,172432.20
0.06991,57.68783300,11.98137833,57.68783300,11.98137833,18:25:02.710254,0.00427,0.00000,0.00000,-0.00010,0.01780,0.01997,-0.00064,0.00218,0.04349,-0.00579,0.97222,0.06435,0.00000,-0.00528,0.00000,0.00000,0.00000,0.01656,0.00000,0.00000,0.00000,0.00000,A,172432.20
0.07919,57.68783300,11.98137833,57.68783300,11.98137833,18:25:02.719504,0.00316,0.00000,0.00000,-0.00045,0.01780,0.01707,-0.00461,0.00188,0.02666,-0.01379,0.98320,0.07492,0.00000,-0.00528,0.00000,0.00000,0.00000,0.01656,0.00000,0.00000,0.00000,0.00000,A,172432.20
0.08958,57.68783300,11.98137833,57.68783300,11.98137833,18:25:02.729909,0.00318,0.00000,0.00000,-0.00068,0.01780,0.02624,-0.01133,0.00417,-0.00933,-0.01196,1.00156,0.08509,0.00000,-0.00528,0.00000,0.00000,0.00000,0.01656,0.00000,0.00000,0.00000,0.00000,A,172432.20
0.10047,57.68783300,11.98137833,57.68783300,11.98137833,18:25:02.740794,0.00367,0.00000,0.00000,-0.00098,0.01780,0.02013,-0.00629,0.00127,-0.04447,-0.01525,1.02419,0.09619,0.00000,-0.00528,0.00000,0.00000,0.00000,0.01656,0.00000,0.00000,0.00000,0.00000,A,172432.20
0.11047,57.68783300,11.98137833,57.68783300,11.98137833,18:25:02.750782,0.00326,0.00000,0.00000,-0.00129,0.01780,0.02563,0.00516,0.00432,-0.04209,-0.01787,1.02748,0.10618,0.00000,-0.00528,0.00000,0.00000,0.00000,0.01656,0.00000,0.00000,0.00000,0.00000,A,172432.20
0.14707,57.68783300,11.98137833,57.68783400,11.98137733,18:25:02.787411,0.02950,0.00000,0.00000,-0.00147,0.01780,0.01799,0.00837,0.00722,0.01196,-0.00384,1.01736,0.11628,0.00000,-0.00528,0.00000,0.00000,0.00000,0.14337,-0.05944,0.11119,2.06169,2.06169,A,172432.40
0.15775,57.68783305,11.98137828,57.68783400,11.98137733,18:25:02.798075,0.00557,0.00000,0.00000,-0.00112,0.01775,0.02471,-0.01622,0.00279,-0.04404,-0.01421,1.00717,0.15127,0.00000,0.30397,0.30924,-0.00297,0.00556,0.14337,-0.05944,0.11119,2.06169,2.06169,A,172432.40
0.16571,57.68783305,11.98137828,57.68783400,11.98137733,18:25:02.806033,0.00313,0.00000,0.00000,-0.00122,0.01766,0.02608,-0.01439,0.00142,-0.05173,-0.00384,0.99631,0.16122,0.00000,0.30397,0.30924,-0.00297,0.00556,0.14337,-0.05944,0.11119,2.06169,2.06169,A,172432.40
