Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.17120,57.68785852,11.98133933,57.68785900,11.98133933,10:07:33.617651,0.00339,0.00000,-0.00734,0.02094,0.01758,0.00254,-0.01960,-0.06655,-0.04124,0.99948,0.16740,0.00000,0.23239,0.23809,0.00000,0.00278,0.13772,0.00000,0.05560,1.57080,1.57080,A,100733.50
0.18138,57.68785852,11.98133933,57.68785900,11.98133933,10:07:33.627816,0.00318,0.00000,-0.00785,0.02193,0.01666,0.01231,-0.01517,-0.03593,-0.03074,0.95087,0.17780,0.00000,0.23239,0.23809,0.00000,0.00278,0.13772,0.00000,0.05560,1.57080,1.57080,A,100733.50
0.19183,57.68785852,11.98133933,57.68785900,11.98133933,10:07:33.638281,0.00323,0.00000,-0.00854,0.02290,0.02048,0.01430,-0.01211,-0.02001,-0.04282,0.92470,0.18822,0.00000,0.23239,0.23809,0.00000,0.00278,0.13772,0.00000,0.05560,1.57080,1.57080,A,100733.50
0.20211,57.68785852,11.98133933,57.68785900,11.98133933,10:07:33.648547,0.00297,0.00000,-0.00922,0.02386,0.02170,0.01170,-0.00356,-0.05026,-0.04569,0.95672,0.19853,0.00000,0.23239,0.23809,0.00000,0.00278,0.13772,0.00000,0.05560,1.57080,1.57080,A,100733.50
0.21292,57.68785852,11.98133933,57.68785900,11.98133933,10:07:33.659354,0.00332,0.00000,-0.01009,0.02488,0.02414,0.01139,-0.00310,-0.06307,-0.06405,1.01144,0.20933,0.00000,0.23239,0.23809,0.00000,0.00278,0.13772,0.00000,0.05560,1.57080,1.57080,A,100733.50
0.22329,57.68785852,11.98133933,57.68785900,11.98133933,10:07:33.669737,0.00319,0.00000,-0.01058,0.02581,0.02537,0.01323,-0.00295,-0.04081,-0.04093,1.06579,0.21947,0.00000,0.23239,0.23809,0.00000,0.00278,0.13772,0.00000,0.05560,1.57080,1.57080,A,100733.50
0.23365,57.68785852,11.98133933,57.68785900,11.98133933,10:07:33.680090,0.00315,0.00000,-0.01133,0.02675,0.02124,0.01262,-0.00402,0.00415,-0.05893,1.07677,0.23007,0.00000,0.23239,0.23809,0.00000,0.00278,0.13772,0.00000,0.05560,1.57080,1.57080,A,100733.50
0.25939,57.68785852,11.98133933,57.68785950,11.98133883,10:07:33.706622,0.01850,0.00000,-0.01204,0.02757,0.01651,0.00376,-0.01059,0.04813,-0.05057,1.03761,0.24043,0.00000,0.23239,0.23809,0.00000,0.00278,0.25539,-0.02972,0.11119,2.06169,2.06169,A,100733.60
0.28044,57.68785857,11.98133931,57.68785950,11.98133883,10:07:33.726864,0.00805,0.00000,-0.01198,0.02986,0.02170,0.00864,-0.00906,-0.07777,-0.03166,0.92574,0.27345,0.00000,0.50545,0.51432,-0.00149,0.00820,0.25539,-0.02972,0.11119,2.06169,2.06169,A,100733.60
0.28595,57.68785857,11.98133931,57.68785950,11.98133883,10:07:33.732374,0.00298,0.00000,-0.01304,0.03057,0.02430,0.01139,-0.00830,-0.04825,-0.07021,0.92488,0.28236,0.00000,0.50545,0.51432,-0.00149,0.00820,0.25539,-0.02972,0.11119,2.06169,2.06169,A,100733.60
0.29652,57.68785857,11.98133931,57.68785950,11.98133883,10:07:33.742938,0.00315,0.00000,-0.01424,0.03119,0.02506,0.01460,-0.01059,-0.00067,-0.08497,0.95081,0.29293,0.00000,0.50545,0.51432,-0.00149,0.00820,0.25539,-0.02972,0.11119,2.06169,2.06169,A,100733.60
0.30659,57.68785857,11.98133931,57.68785950,11.98133883,10:07:33.753219,0.00300,0.00000,-0.01536,0.03161,0.01895,0.00651,-0.00723,0.01330,-0.07857,0.97667,0.30300,0.00000,0.50545,0.51432,-0.00149,0.00820,0.25539,-0.02972,0.11119,2.06169,2.06169,A,100733.60
0.31715,57.68785857,11.98133931,57.68785950,11.98133883,10:07:33.763571,0.00316,0.00000,-0.01612,0.03181,0.01254,-0.00205,-0.00814,0.00756,-0.05533,1.02626,0.31356,0.00000,0.50545,0.51432,-0.00149,0.00820,0.25539,-0.02972,0.11119,2.06169,2.06169,A,100733.60
0.32754,57.68785857,11.98133931,57.68785950,11.98133883,10:07:33.773961,0.00316,0.00000,-0.01647,0.03184,0.01437,-0.00663,-0.01517,-0.01763,-0.03062,1.09196,0.32394,0.00000,0.50545,0.51432,-0.00149,0.00820,0.25539,-0.02972,0.11119,2.06169,2.06169,A,100733.60
0.33794,57.68785857,11.98133931,57.68785950,11.98133883,10:07:33.784355,0.00298,0.00000,-0.01710,0.03184,0.01544,-0.00709,-0.01196,-0.04355,-0.05197,1.06829,0.33435,0.00000,0.50545,0.51432,-0.00149,0.00820,0.25539,-0.02972,0.11119,2.06169,2.06169,A,100733.60
0.34853,57.68785857,11.98133931,57.68785950,11.98133883,10:07:33.794950,0.00318,0.00000,-0.01716,0.03184,0.01559,-0.00754,-0.01578,-0.00256,-0.01086,1.00851,0.34494,0.00000,0.50545,0.51432,-0.00149,0.00820,0.25539,-0.02972,0.11119,2.06169,2.06169,A,100733.60
0.37415,57.68785857,11.98133931,57.68786017,11.98133867,10:07:33.820581,0.01857,0.00000,-0.01784,0.03184,0.01177,-0.00632,-0.01837,0.01873,-0.04599,0.94227,0.35498,0.00000,0.50545,0.51432,-0.00149,0.00820,0.37020,-0.03962,0.18532,1.70364,1.70364,A,100733.70
0.39275,57.68785865,11.98133928,57.68786017,11.98133867,10:07:33.839171,0.00667,0.00000,-0.01785,0.03184,0.01422,-0.00143,-0.00677,-0.08070,-0.02660,0.97466,0.38689,0.00000,0.68376,0.69322,-0.00339,0.01706,0.37020,-0.03962,0.18532,1.70364,1.70364,A,100733.70
0.39975,57.68785865,11.98133928,57.68786017,11.98133867,10:07:33.846178,0.00328,0.00000,-0.01809,0.03184,0.01956,0.01246,-0.00738,-0.08552,-0.02562,1.03828,0.39614,0.00000,0.68376,0.69322,-0.00339,0.01706,0.37020,-0.03962,0.18532,1.70364,1.70364,A,100733.70
0.40996,57.68785865,11.98133928,57.68786017,11.98133867,10:07:33.856391,0.00324,0.00000,-0.01880,0.03184,0.02414,0.01888,-0.00707,0.02037,-0.06466,1.05658,0.40637,0.00000,0.68376,0.69322,-0.00339,0.01706,0.37020,-0.03962,0.18532,1.70364,1.70364,A,100733.70
0.42043,57.68785865,11.98133928,57.68786017,11.98133867,10:07:33.866855,0.00331,0.00000,-0.01967,0.03184,0.01804,0.01048,-0.00448,0.08381,-0.07082,1.04109,0.41683,0.00000,0.68376,0.69322,-0.00339,0.01706,0.37020,-0.03962,0.18532,1.70364,1.70364,A,100733.70
0.43035,57.68785865,11.98133928,57.68786017,11.98133867,10:07:33.876769,0.00300,0.00000,-0.02062,0.03184,0.01574,-0.00968,-0.00967,0.04398,-0.07674,1.05987,0.42676,0.00000,0.68376,0.69322,-0.00339,0.01706,0.37020,-0.03962,0.18532,1.70364,1.70364,A,100733.70
0.44104,57.68785865,11.98133928,57.68786017,11.98133867,10:07:33.887458,0.00330,0.00000,-0.02118,0.03184,0.00933,-0.01365,-0.01333,-0.03849,-0.04490,1.03529,0.43745,0.00000,0.68376,0.69322,-0.00339,0.01706,0.37020,-0.03962,0.18532,1.70364,1.70364,A,100733.70
0.45130,57.68785865,11.98133928,57.68786017,11.98133867,10:07:33.897725,0.00317,0.00000,-0.02129,0.03184,0.01406,-0.00983,-0.01364,-0.04746,-0.01635,0.97832,0.44750,0.00000,0.68376,0.69322,-0.00339,0.01706,0.37020,-0.03962,0.18532,1.70364,1.70364,A,100733.70
0.46168,57.68785865,11.98133928,57.68786017,11.98133867,10:07:33.908097,0.00315,0.00000,-0.02179,0.03184,0.01223,-0.00647,-0.02112,-0.03263,-0.03892,0.91848,0.45810,0.00000,0.68376,0.69322,-0.00339,0.01706,0.37020,-0.03962,0.18532,1.70364,1.70364,A,100733.70
0.48827,57.68785865,11.98133928,57.68786067,11.98133800,10:07:33.934703,0.01934,0.00000,-0.02211,0.03184,0.00704,0.00544,-0.02708,-0.01397,-0.02470,0.92543,0.46874,0.00000,0.68376,0.69322,-0.00339,0.01706,0.48369,-0.07925,0.24092,2.19000,2.19000,A,100733.80
0.50358,57.68785875,11.98133921,57.68786067,11.98133800,10:07:33.950018,0.00743,0.00000,-0.02260,0.03184,0.00108,0.00223,-0.01990,0.00092,-0.03654,1.01339,0.49712,0.00000,0.90828,0.91774,-0.00719,0.02825,0.48369,-0.07925,0.24092,2.19000,2.19000,A,100733.80
0.50972,57.68785875,11.98133921,57.68786067,11.98133800,10:07:33.956145,0.00317,0.00000,-0.02303,0.03184,-0.00258,0.00467,-0.01349,-0.03324,-0.03062,1.06622,0.50614,0.00000,0.90828,0.91774,-0.00719,0.02825,0.48369,-0.07925,0.24092,2.19000,2.19000,A,100733.80
0.52015,57.68785875,11.98133921,57.68786067,11.98133800,10:07:33.966565,0.00320,0.00000,-0.02310,0.03184,0.00628,0.00666,-0.00891,-0.03611,-0.01165,1.10276,0.51655,0.00000,0.90828,0.91774,-0.00719,0.02825,0.48369,-0.07925,0.24092,2.19000,2.19000,A,100733.80
0.53019,57.68785875,11.98133921,57.68786067,11.98133800,10:07:33.976613,0.00296,0.00000,-0.02366,0.03184,0.00169,0.01246,-0.00356,0.01623,-0.04307,1.05682,0.52661,0.00000,0.90828,0.91774,-0.00719,0.02825,0.48369,-0.07925,0.24092,2.19000,2.19000,A,100733.80
0.54077,57.68785875,11.98133921,57.68786067,11.98133800,10:07:33.987188,0.00315,0.00000,-0.02451,0.03184,-0.00182,0.00361,-0.00234,0.02836,-0.05777,1.00022,0.53718,0.00000,0.90828,0.91774,-0.00719,0.02825,0.48369,-0.07925,0.24092,2.19000,2.19000,A,100733.80
0.55118,57.68785875,11.98133921,57.68786067,11.98133800,10:07:33.997612,0.00316,0.00000,-0.02529,0.03184,-0.00762,0.00040,-0.00173,-0.03904,-0.05039,0.98863,0.54737,0.00000,0.90828,0.91774,-0.00719,0.02825,0.48369,-0.07925,0.24092,2.19000,2.19000,A,100733.80
0.56158,57.68785875,11.98133921,57.68786067,11.98133800,10:07:34.007998,0.00317,0.00000,-0.02568,0.03184,-0.01022,0.00361,-0.00417,-0.06039,-0.02202,0.96880,0.55800,0.00000,0.90828,0.91774,-0.00719,0.02825,0.48369,-0.07925,0.24092,2.19000,2.19000,A,100733.80
0.57221,57.68785875,11.98133921,57.68786067,11.98133800,10:07:34.018635,0.00340,0.00000,-0.02579,0.03184,-0.00014,0.01872,-0.00509,-0.03861,-0.01122,0.93013,0.56860,0.00000,0.90828,0.91774,-0.00719,0.02825,0.48369,-0.07925,0.24092,2.19000,2.19000,A,100733.80
0.58219,57.68785875,11.98133921,57.68786067,11.98133800,10:07:34.028610,0.00297,0.00000,-0.02670,0.03184,-0.00166,0.01170,-0.00967,0.02989,-0.05923,0.92458,0.57860,0.00000,0.90828,0.91774,-0.00719,0.02825,0.48369,-0.07925,0.24092,2.19000,2.19000,A,100733.80
0.60982,57.68785875,11.98133921,57.68786100,11.98133767,10:07:34.056262,0.02020,0.00000,-0.02747,0.03184,-0.00533,0.00406,-0.00845,0.02068,-0.05045,0.94269,0.58916,0.00000,0.90828,0.91774,-0.00719,0.02825,0.60419,-0.09906,0.27799,2.06169,2.06169,A,100733.90
0.62797,57.68785887,11.98133914,57.68786100,11.98133767,10:07:34.074395,0.00668,0.00000,-0.02851,0.03266,-0.01480,0.01506,-0.01517,-0.01006,-0.04727,1.06909,0.62206,0.00000,1.07984,1.08953,-0.01178,0.04074,0.60419,-0.09906,0.27799,2.06169,2.06169,A,100733.90
0.63449,57.68785887,11.98133914,57.68786100,11.98133767,10:07:34.081115,0.00298,0.00000,-0.02906,0.03311,-0.01755,0.01307,-0.01517,0.05392,-0.03465,1.02895,0.63090,0.00000,1.07984,1.08953,-0.01178,0.04074,0.60419,-0.09906,0.27799,2.06169,2.06169,A,100733.90
0.64507,57.68785887,11.98133914,57.68786100,11.98133767,10:07:34.091487,0.00316,0.00000,-0.02971,0.03368,-0.01266,-0.00388,-0.01410,0.08162,-0.04203,0.98222,0.64148,0.00000,1.07984,1.08953,-0.01178,0.04074,0.60419,-0.09906,0.27799,2.06169,2.06169,A,100733.90
0.65547,57.68785887,11.98133914,57.68786100,11.98133767,10:07:34.101894,0.00317,0.00000,-0.03010,0.03419,-0.01190,-0.02358,-0.01517,-0.02556,-0.02605,0.99717,0.65185,0.00000,1.07984,1.08953,-0.01178,0.04074,0.60419,-0.09906,0.27799,2.06169,2.06169,A,100733.90
0.66590,57.68785887,11.98133914,57.68786100,11.98133767,10:07:34.112328,0.00315,0.00000,-0.03022,0.03473,-0.00564,-0.01319,-0.01089,-0.07308,-0.01379,0.99948,0.66232,0.00000,1.07984,1.08953,-0.01178,0.04074,0.60419,-0.09906,0.27799,2.06169,2.06169,A,100733.90
0.67640,57.68785887,11.98133914,57.68786100,11.98133767,10:07:34.122825,0.00325,0.00000,-0.03074,0.03527,-0.00121,0.00269,-0.00646,-0.08253,-0.04191,0.98576,0.67282,0.00000,1.07984,1.08953,-0.01178,0.04074,0.60419,-0.09906,0.27799,2.06169,2.06169,A,100733.90
0.68638,57.68785887,11.98133914,57.68786100,11.98133767,10:07:34.132794,0.00299,0.00000,-0.03165,0.03589,-0.00166,0.02071,-0.00356,-0.01189,-0.06503,0.93001,0.68279,0.00000,1.07984,1.08953,-0.01178,0.04074,0.60419,-0.09906,0.27799,2.06169,2.06169,A,100733.90
0.69694,57.68785887,11.98133914,57.68786100,11.98133767,10:07:34.143352,0.00315,0.00000,-0.03289,0.03657,0.00032,0.01536,-0.00310,0.06612,-0.08449,0.90689,0.69334,0.00000,1.07984,1.08953,-0.01178,0.04074,0.60419,-0.09906,0.27799,2.06169,2.06169,A,100733.90
0.73457,57.68785887,11.98133914,57.68786250,11.98133683,10:07:34.181223,0.03039,0.00000,-0.03335,0.03736,-0.00655,0.00895,0.00194,-0.00598,-0.03672,0.95880,0.70354,0.00000,1.07984,1.08953,-0.01178,0.04074,0.72962,-0.14859,0.44478,1.85946,1.85946,A,100734.10
0.75242,57.68785905,11.98133902,57.68786250,11.98133683,10:07:34.198900,0.00776,0.00000,-0.03396,0.04172,-0.00396,0.01124,-0.00341,0.07320,-0.04355,1.03285,0.74583,0.00000,1.19492,1.20731,-0.01862,0.06094,0.72962,-0.14859,0.44478,1.85946,1.85946,A,100734.10
0.75850,57.68785905,11.98133902,57.68786250,11.98133683,10:07:34.205198,0.00331,0.00000,-0.03461,0.04299,-0.00548,-0.00235,-0.00005,0.01836,-0.05514,1.03877,0.75460,0.00000,1.19492,1.20731,-0.01862,0.06094,0.72962,-0.14859,0.44478,1.85946,1.85946,A,100734.10
0.76873,57.68785905,11.98133902,57.68786250,11.98133683,10:07:34.215154,0.00315,0.00000,-0.03497,0.04452,-0.00579,-0.00281,-0.00494,-0.05679,-0.03434,1.02791,0.76515,0.00000,1.19492,1.20731,-0.01862,0.06094,0.72962,-0.14859,0.44478,1.85946,1.85946,A,100734.10
0.77913,57.68785905,11.98133902,57.68786250,11.98133683,10:07:34.225564,0.00315,0.00000,-0.03493,0.04608,-0.00212,0.00696,-0.00326,-0.08430,-0.01031,0.99515,0.77534,0.00000,1.19492,1.20731,-0.01862,0.06094,0.72962,-0.14859,0.44478,1.85946,1.85946,A,100734.10
0.78969,57.68785905,11.98133902,57.68786250,11.98133683,10:07:34.236110,0.00332,0.00000,-0.03502,0.04777,0.00215,0.01170,0.00041,0.00525,-0.01995,0.95099,0.78610,0.00000,1.19492,1.20731,-0.01862,0.06094,0.72962,-0.14859,0.44478,1.85946,1.85946,A,100734.10
0.79992,57.68785905,11.98133902,57.68786250,11.98133683,10:07:34.246340,0.00314,0.00000,-0.03569,0.04939,0.00597,0.00483,0.00423,0.04520,-0.05789,0.92494,0.79633,0.00000,1.19492,1.20731,-0.01862,0.06094,0.72962,-0.14859,0.44478,1.85946,1.85946,A,100734.10
0.81035,57.68785905,11.98133902,57.68786250,11.98133683,10:07:34.256766,0.00313,0.00000,-0.03617,0.05106,0.00582,-0.00647,0.01278,0.02544,-0.04776,0.93751,0.80676,0.00000,1.19492,1.20731,-0.01862,0.06094,0.72962,-0.14859,0.44478,1.85946,1.85946,A,100734.10
0.82078,57.68785905,11.98133902,57.68786250,11.98133683,10:07:34.267197,0.00316,0.00000,-0.03656,0.05256,0.00460,-0.00815,0.01797,-0.03434,-0.04508,1.01449,0.81719,0.00000,1.19492,1.20731,-0.01862,0.06094,0.72962,-0.14859,0.44478,1.85946,1.85946,A,100734.10
0.84636,57.68785905,11.98133902,57.68786283,11.98133633,10:07:34.292792,0.01835,0.00000,-0.03687,0.05394,0.00444,0.00101,0.01751,-0.07979,-0.04099,1.04536,0.82736,0.00000,1.19492,1.20731,-0.01862,0.06094,0.84236,-0.17831,0.48184,2.24663,2.24663,A,100734.20
0.86065,57.68785924,11.98133889,57.68786283,11.98133633,10:07:34.307106,0.00740,0.00000,-0.03704,0.05714,-0.00548,-0.00159,0.01263,0.09309,-0.01726,0.99845,0.85370,0.00000,1.35013,1.36711,-0.02660,0.08198,0.84236,-0.17831,0.48184,2.24663,2.24663,A,100734.20
0.86797,57.68785924,11.98133889,57.68786283,11.98133633,10:07:34.314397,0.00385,0.00000,-0.03706,0.05847,-0.00380,-0.01487,0.01263,-0.02568,-0.01519,1.00022,0.86436,0.00000,1.35013,1.36711,-0.02660,0.08198,0.84236,-0.17831,0.48184,2.24663,2.24663,A,100734.20
0.87769,57.68785924,11.98133889,57.68786283,11.98133633,10:07:34.324107,0.00316,0.74031,-0.03705,0.05986,-0.00701,-0.01732,0.01339,-0.07723,-0.00750,0.99009,0.87411,0.00000,1.35013,1.36711,-0.02660,0.08198,0.84236,-0.17831,0.48184,2.24663,2.24663,A,100734.20
0.88802,57.68785924,11.98133889,57.68786283,11.98133633,10:07:34.334441,0.00310,0.74031,-0.03744,0.06139,-0.00289,-0.00052,0.01247,-0.07613,-0.03611,0.97368,0.88443,0.00000,1.35013,1.36711,-0.02660,0.08198,0.84236,-0.17831,0.48184,2.24663,2.24663,A,100734.20
0.89819,57.68785924,11.98133889,57.68786283,11.98133633,10:07:34.344613,0.00296,0.74031,-0.03856,0.06297,-0.00854,0.01216,0.01339,-0.00390,-0.07753,0.94282,0.89461,0.00000,1.35013,1.36711,-0.02660,0.08198,0.84236,-0.17831,0.48184,2.24663,2.24663,A,100734.20
0.90875,57.68785924,11.98133889,57.68786283,11.98133633,10:07:34.355170,0.00313,0.74031,-0.03947,0.06456,-0.01236,0.00635,0.01171,0.05697,-0.05978,0.90134,0.90517,0.00000,1.35013,1.36711,-0.02660,0.08198,0.84236,-0.17831,0.48184,2.24663,2.24663,A,100734.20
0.91934,57.68785924,11.98133889,57.68786283,11.98133633,10:07:34.365779,0.00332,0.74031,-0.03993,0.06600,-0.01174,-0.00342,0.01507,0.02025,-0.03721,0.97039,0.91538,0.00000,1.35013,1.36711,-0.02660,0.08198,0.84236,-0.17831,0.48184,2.24663,2.24663,A,100734.20
0.92961,57.68785924,11.98133889,57.68786283,11.98133633,10:07:34.376029,0.00319,0.74031,-0.04037,0.06728,-0.01159,-0.00663,0.01919,-0.03233,-0.03941,1.06109,0.92602,0.00000,1.35013,1.36711,-0.02660,0.08198,0.84236,-0.17831,0.48184,2.24663,2.24663,A,100734.20
0.93995,57.68785924,11.98133889,57.68786283,11.98133633,10:07:34.386377,0.00314,0.74031,-0.04090,0.06829,-0.01510,-0.00235,0.01721,-0.02928,-0.04612,1.11313,0.93636,0.00000,1.35013,1.36711,-0.02660,0.08198,0.84236,-0.17831,0.48184,2.24663,2.24663,A,100734.20
0.96552,57.68785924,11.98133889,57.68786367,11.98133567,10:07:34.411951,0.01830,0.74031,-0.04184,0.06909,-0.01770,0.00269,0.01782,0.04136,-0.07283,1.07958,0.94660,0.00000,1.35013,1.36711,-0.02660,0.08198,0.96152,-0.21794,0.57451,1.97489,1.97489,A,100734.30
0.97859,57.68785946,11.98133872,57.68786367,11.98133567,10:07:34.425263,0.00749,0.74031,-0.04258,0.07005,-0.02030,0.01399,0.01736,-0.08766,-0.03337,0.99894,0.97188,0.14806,1.44072,1.46155,-0.03617,0.10661,0.96152,-0.21794,0.57451,1.97489,1.97489,A,100734.30
0.98467,57.68785946,11.98133872,57.68786367,11.98133567,10:07:34.431096,0.00317,0.74031,-0.04277,0.07013,-0.01816,0.03476,0.01828,-0.02507,-0.01824,0.93434,0.98108,0.14806,1.44072,1.46155,-0.03617,0.10661,0.96152,-0.21794,0.57451,1.97489,1.97489,A,100734.30
0.99506,57.68785946,11.98133872,57.68786367,11.98133567,10:07:34.441488,0.00317,0.74031,-0.04319,0.07013,-0.01251,0.02392,0.02210,0.04477,-0.03190,0.85955,0.99125,0.14806,1.44072,1.46155,-0.03617,0.10661,0.96152,-0.21794,0.57451,1.97489,1.97489,A,100734.30
1.00549,57.68785946,11.98133872,57.68786367,11.98133567,10:07:34.451913,0.00320,0.74031,-0.04391,0.07013,-0.01785,-0.00693,0.02194,0.02105,-0.04837,0.88840,1.00189,0.14806,1.44072,1.46155,-0.03617,0.10661,0.96152,-0.21794,0.57451,1.97489,1.97489,A,100734.30
1.01583,57.68785946,11.98133872,57.68786367,11.98133567,10:07:34.462251,0.00315,0.74031,-0.04425,0.07013,-0.01312,-0.01044,0.02286,-0.04142,-0.03306,1.00845,1.01222,0.14806,1.44072,1.46155,-0.03617,0.10661,0.96152,-0.21794,0.57451,1.97489,1.97489,A,100734.30
1.02618,57.68785946,11.98133872,57.68786367,11.98133567,10:07:34.472598,0.00296,0.74031,-0.04493,0.07013,-0.01281,-0.00143,0.02301,-0.05783,-0.06191,1.08208,1.02260,0.14806,1.44072,1.46155,-0.03617,0.10661,0.96152,-0.21794,0.57451,1.97489,1.97489,A,100734.30
1.03676,57.68785946,11.98133872,57.68786367,11.98133567,10:07:34.483176,0.00315,0.74031,-0.04578,0.07013,-0.01144,0.01353,0.02210,0.03398,-0.07527,1.08610,1.03316,0.14806,1.44072,1.46155,-0.03617,0.10661,0.96152,-0.21794,0.57451,1.97489,1.97489,A,100734.30
1.04717,57.68785946,11.98133872,57.68786367,11.98133567,10:07:34.493603,0.00316,0.74031,-0.04689,0.07013,-0.01694,0.01414,0.01568,0.11425,-0.08180,0.97063,1.04337,0.14806,1.44072,1.46155,-0.03617,0.10661,0.96152,-0.21794,0.57451,1.97489,1.97489,A,100734.30
1.05756,57.68785946,11.98133872,57.68786367,11.98133567,10:07:34.503980,0.00316,0.74031,-0.04699,0.07013,-0.02961,-0.01182,0.01186,0.04795,-0.00793,0.93330,1.05397,0.14806,1.44072,1.46155,-0.03617,0.10661,0.96152,-0.21794,0.57451,1.97489,1.97489,A,100734.30
1.08378,57.68785946,11.98133872,57.68786433,11.98133500,10:07:34.530209,0.01898,0.74031,-0.04705,0.07013,-0.01510,-0.02679,0.01293,-0.03630,-0.01458,0.91531,1.06434,0.14806,1.44072,1.46155,-0.03617,0.10661,1.07966,-0.25756,0.64864,2.06169,2.06169,A,100734.40
1.10506,57.68785986,11.98133857,57.68786433,11.98133500,10:07:34.551489,0.00852,0.74031,-0.04833,0.07013,-0.01251,-0.00663,0.01706,0.07881,-0.08241,1.03242,1.09918,0.26651,1.53175,1.55260,-0.04532,0.15120,1.07966,-0.25756,0.64864,2.06169,2.06169,A,100734.40
1.11007,57.68785986,11.98133857,57.68786433,11.98133500,10:07:34.556656,0.00299,0.74031,-0.04945,0.07013,-0.01419,-0.01610,0.02011,0.06387,-0.09797,1.06286,1.10647,0.26651,1.53175,1.55260,-0.04532,0.15120,1.07966,-0.25756,0.64864,2.06169,2.06169,A,100734.40
1.12083,57.68785986,11.98133857,57.68786433,11.98133500,10:07:34.567251,0.00335,0.74031,-0.05001,0.07013,-0.02457,-0.01671,0.02332,0.00134,-0.04825,1.06488,1.11723,0.26651,1.53175,1.55260,-0.04532,0.15120,1.07966,-0.25756,0.64864,2.06169,2.06169,A,100734.40
