Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.05203,57.68818117,11.97941700,57.68818117,11.97941700,15:33:00.793679,0.05198,0.00000,1.50000,-0.00222,0.00000,-0.00148,0.00170,-0.00109,-0.05045,-0.11517,0.99113,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.01819,0.00000,0.00000,0.00000,0.00000,A,153300.70
0.07238,57.68818117,11.97941700,57.68818117,11.97941700,15:33:00.813306,0.00748,0.00000,0.00000,-0.00436,0.00000,0.00004,-0.00410,-0.00048,-0.05380,-0.11346,0.99168,0.06645,0.00000,0.00000,0.00000,0.00000,0.00000,0.01819,0.00000,0.00000,0.00000,0.00000,A,153300.70
0.08024,57.68818117,11.97941700,57.68818117,11.97941700,15:33:00.821174,0.00493,0.00000,0.00000,-0.00649,0.00000,-0.00316,-0.00212,-0.00277,-0.05368,-0.11328,0.99198,0.07476,0.00000,0.00000,0.00000,0.00000,0.00000,0.01819,0.00000,0.00000,0.00000,0.00000,A,153300.70
0.09211,57.68818117,11.97941700,57.68818117,11.97941700,15:33:00.833046,0.00655,0.00000,0.00000,-0.00858,0.00000,-0.00255,-0.00013,0.00211,-0.05392,-0.11261,0.99125,0.08572,0.00000,0.00000,0.00000,0.00000,0.00000,0.01819,0.00000,0.00000,0.00000,0.00000,A,153300.70
0.10200,57.68818117,11.97941700,57.68818117,11.97941700,15:33:00.842929,0.00603,0.00000,0.00000,-0.01068,0.00000,-0.00087,-0.00334,0.00181,-0.05161,-0.11608,0.99027,0.09604,0.00000,0.00000,0.00000,0.00000,0.00000,0.01819,0.00000,0.00000,0.00000,0.00000,A,153300.70
0.11279,57.68818117,11.97941700,57.68818117,11.97941700,15:33:00.853714,0.00630,0.00000,0.00000,-0.01275,0.00000,-0.00240,0.00094,0.00013,-0.05209,-0.11535,0.99082,0.10728,0.00000,0.00000,0.00000,0.00000,0.00000,0.01819,0.00000,0.00000,0.00000,0.00000,A,153300.70
0.13897,57.68818117,11.97941700,57.68818200,11.97941350,15:33:00.879919,0.02149,0.00000,1.50000,-0.01475,0.00000,-0.00240,0.00216,-0.00170,-0.05289,-0.11285,0.99253,0.11735,0.00000,0.00000,0.00000,0.00000,0.00000,0.13349,-0.20803,0.09266,2.72254,2.72254,A,153300.80
0.15666,57.68818121,11.97941682,57.68818200,11.97941350,15:33:00.897590,0.00591,0.00000,0.00000,-0.01666,0.00000,0.00157,0.00246,0.00059,-0.05063,-0.11352,0.99064,0.15111,0.00000,0.40838,0.40838,-0.01040,0.00463,0.13349,-0.20803,0.09266,2.72254,2.72254,A,153300.80
0.16776,57.68818125,11.97941666,57.68818200,11.97941350,15:33:00.908687,0.00619,0.00000,0.00000,-0.01866,0.00000,-0.00393,-0.00044,0.00043,-0.05051,-0.11578,0.99033,0.16172,0.00000,0.75551,0.75551,-0.02028,0.00903,0.13349,-0.20803,0.09266,2.72254,2.72254,A,153300.80
0.17701,57.68818129,11.97941650,57.68818200,11.97941350,15:33:00.918186,0.00505,0.00000,0.00000,-0.02056,0.00000,0.00111,0.00109,0.00089,-0.05246,-0.11450,0.99265,0.17156,0.00000,1.05056,1.05056,-0.02967,0.01322,0.13349,-0.20803,0.09266,2.72254,2.72254,A,153300.80
