Time,lat_estimated,lon_estimated,latitude,longitude,RealTime,CalculationTime,MeasuredVelocity,FilteredVelocity,Roll,SteeringAngle,RollRate,gy,gz,ax,ay,az,imu_read_timing,v_estimated,yaw_estimated,heading_estimated,x_estimated,y_estimated,GPS_timestamp,x_GPS,y_GPS,theta_GPS,theta_GPS_noUnwrap,status,NMEA timestamp
0.04851,57.68785133,11.98138167,57.68785133,11.98138167,12:39:08.366456,0.04847,0.00000,0.00000,-0.00087,0.04262,-0.00188,-0.00023,-0.00161,-0.01519,-0.03587,1.01040,0.00001,0.00000,-0.01266,0.00000,0.00000,0.00000,0.01566,0.00000,0.00000,0.00000,0.00000,A,123908.20
0.06774,57.68785133,11.98138167,57.68785133,11.98138167,12:39:08.384775,0.00839,0.00000,0.00000,-0.00225,0.04262,-0.00798,0.00389,-0.00436,0.01177,-0.04014,1.00735,0.06113,0.00000,-0.01266,0.00000,0.00000,0.00000,0.01566,0.00000,0.00000,0.00000,0.00000,A,123908.20
0.07249,57.68785133,11.98138167,57.68785133,11.98138167,12:39:08.389511,0.00298,0.00000,0.00000,-0.00320,0.04262,-0.00218,0.00771,-0.00100,0.01976,-0.04404,1.01040,0.06886,0.00000,-0.01266,0.00000,0.00000,0.00000,0.01566,0.00000,0.00000,0.00000,0.00000,A,123908.20
0.08312,57.68785133,11.98138167,57.68785133,11.98138167,12:39:08.400152,0.00321,0.00000,0.00000,-0.00425,0.04262,-0.00692,0.00908,0.00129,0.00598,-0.04734,0.99887,0.07950,0.00000,-0.01266,0.00000,0.00000,0.00000,0.01566,0.00000,0.00000,0.00000,0.00000,A,123908.20
0.09351,57.68785133,11.98138167,57.68785133,11.98138167,12:39:08.410553,0.00320,0.00000,0.00000,-0.00517,0.04262,-0.00829,0.01229,-0.00008,0.00281,-0.03873,0.98991,0.08964,0.00000,-0.01266,0.00000,0.00000,0.00000,0.01566,0.00000,0.00000,0.00000,0.00000,A,123908.20
0.10404,57.68785133,11.98138167,57.68785133,11.98138167,12:39:08.421071,0.00333,0.00000,0.00000,-0.00606,0.04262,-0.00737,0.00710,-0.00207,0.01836,-0.03727,0.97685,0.10039,0.00000,-0.01266,0.00000,0.00000,0.00000,0.01566,0.00000,0.00000,0.00000,0.00000,A,123908.20
0.11428,57.68785133,11.98138167,57.68785133,11.98138167,12:39:08.431303,0.00317,0.00000,0.00000,-0.00685,0.04262,-0.01104,0.00878,0.00236,-0.00329,-0.02995,0.97630,0.11064,0.00000,-0.01266,0.00000,0.00000,0.00000,0.01566,0.00000,0.00000,0.00000,0.00000,A,123908.20
0.14007,57.68785133,11.98138167,57.68785167,11.98138133,12:39:08.457102,0.01847,0.00000,0.00000,-0.00766,0.04262,-0.01196,0.01015,-0.00237,0.00549,-0.03050,0.98131,0.12097,0.00000,-0.01266,0.00000,0.00000,0.00000,0.13617,-0.01981,0.03706,2.06169,2.06169,A,123908.30
0.15555,57.68785135,11.98138165,57.68785167,11.98138133,12:39:08.472583,0.00705,0.00000,0.00000,-0.00844,0.04262,-0.00004,0.00664,-0.00268,0.03593,-0.03825,0.98564,0.14939,0.00000,0.29660,0.30925,-0.00099,0.00185,0.13617,-0.01981,0.03706,2.06169,2.06169,A,123908.30
0.16221,57.68785135,11.98138165,57.68785167,11.98138133,12:39:08.479250,0.00331,0.00000,0.00000,-0.00929,0.04262,-0.00188,0.00053,-0.00481,0.03508,-0.04246,0.99088,0.15855,0.00000,0.29660,0.30925,-0.00099,0.00185,0.13617,-0.01981,0.03706,2.06169,2.06169,A,123908.30
0.17251,57.68785135,11.98138165,57.68785167,11.98138133,12:39:08.489531,0.00300,0.00000,0.00000,-0.01014,0.04262,-0.00356,-0.00420,-0.00023,0.01220,-0.04276,0.99863,0.16887,0.00000,0.29660,0.30925,-0.00099,0.00185,0.13617,-0.01981,0.03706,2.06169,2.06169,A,123908.30
0.18308,57.68785135,11.98138165,57.68785167,11.98138133,12:39:08.500107,0.00318,0.00000,0.00000,-0.01064,0.04262,-0.00035,-0.00665,-0.00405,0.00085,-0.02166,0.98436,0.17944,0.00000,0.29660,0.30925,-0.00099,0.00185,0.13617,-0.01981,0.03706,2.06169,2.06169,A,123908.30
0.19349,57.68785135,11.98138165,57.68785167,11.98138133,12:39:08.510528,0.00319,0.00000,0.00000,-0.01130,0.04262,0.00072,-0.00161,-0.00329,0.00598,-0.03355,0.98417,0.18962,0.00000,0.29660,0.30925,-0.00099,0.00185,0.13617,-0.01981,0.03706,2.06169,2.06169,A,123908.30
0.20387,57.68785135,11.98138165,57.68785167,11.98138133,12:39:08.520897,0.00318,0.00000,0.00000,-0.01209,0.04262,0.00286,-0.00038,-0.00176,0.02306,-0.04410,0.97637,0.20025,0.00000,0.29660,0.30925,-0.00099,0.00185,0.13617,-0.01981,0.03706,2.06169,2.06169,A,123908.30
0.21427,57.68785135,11.98138165,57.68785167,11.98138133,12:39:08.531302,0.00318,0.00000,0.00000,-0.01300,0.04262,0.00347,0.00084,-0.00222,0.03678,-0.05276,0.97356,0.21062,0.00000,0.29660,0.30925,-0.00099,0.00185,0.13617,-0.01981,0.03706,2.06169,2.06169,A,123908.30
0.22459,57.68785135,11.98138165,57.68785167,11.98138133,12:39:08.541617,0.00299,0.00000,0.00000,-0.01352,0.04262,0.00561,-0.00603,0.00221,0.02257,-0.02989,0.99058,0.22095,0.00000,0.29660,0.30925,-0.00099,0.00185,0.13617,-0.01981,0.03706,2.06169,2.06169,A,123908.30
0.23516,57.68785135,11.98138165,57.68785167,11.98138133,12:39:08.552182,0.00316,0.00000,0.00000,-0.01386,0.04262,0.00744,-0.00649,-0.00054,0.02001,-0.02080,1.00424,0.23153,0.00000,0.29660,0.30925,-0.00099,0.00185,0.13617,-0.01981,0.03706,2.06169,2.06169,A,123908.30
0.27241,57.68785135,11.98138165,57.68785267,11.98138100,12:39:08.589456,0.03002,0.00000,0.00000,-0.01425,0.04262,0.00943,-0.00726,0.00313,-0.00433,-0.02495,1.01882,0.24173,0.00000,0.29660,0.30925,-0.00099,0.00185,0.26787,-0.03962,0.14826,1.74712,1.74712,A,123908.50
0.28911,57.68785142,11.98138162,57.68785267,11.98138100,12:39:08.606415,0.00717,0.00000,0.00000,-0.01438,0.04262,0.01416,0.00313,-0.00161,0.00195,-0.04130,1.00857,0.28349,0.00000,0.51228,0.52493,-0.00292,0.00917,0.26787,-0.03962,0.14826,1.74712,1.74712,A,123908.50
0.29553,57.68785142,11.98138162,57.68785267,11.98138100,12:39:08.612556,0.00319,0.00000,0.00000,-0.01484,0.04262,0.01324,0.00359,0.00221,0.00555,-0.03111,0.99863,0.29190,0.00000,0.51228,0.52493,-0.00292,0.00917,0.26787,-0.03962,0.14826,1.74712,1.74712,A,123908.50
