Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time,CalculationTime,Roll,SteeringAngle,RollRate,ControlInput,gy,gz,ax,ay,az,imu_read_timing,SteerMotorCurrent
09:58:26.598586,0.00927,0.00869,0.01134,-1.67189,0.52399,40.46437,0.00115,0.00051,0.00384,0.03135,0.98649,0.00001,0.00733
09:58:26.606599,0.01693,0.00603,0.01926,-1.66216,0.48024,39.95610,0.00360,0.00372,0.00281,0.02922,0.99040,0.00819,0.00000
09:58:26.617880,0.02859,0.00733,0.04212,-1.32973,0.63774,47.56674,-0.00099,0.00616,0.00043,0.04301,0.99997,0.01988,0.00000
09:58:26.626322,0.03704,0.00534,0.09998,-0.97622,0.32274,41.31886,0.00054,0.00281,0.00482,0.08845,0.98832,0.02905,0.00000
09:58:26.638010,0.04750,0.00544,0.10413,-0.56432,0.35774,39.56424,0.00008,-0.01384,0.03300,0.02617,0.97350,0.03948,0.00000
09:58:26.648542,0.05857,0.00615,0.10841,-0.17514,0.48899,42.13225,-0.00282,-0.01690,-0.05996,0.02470,0.97033,0.05006,0.00000
09:58:26.658156,0.06809,0.00543,0.08897,0.23351,0.70774,43.90532,-0.00358,-0.02224,0.05728,-0.00421,0.98808,0.06007,0.00000
09:58:26.669623,0.08031,0.00730,0.01447,0.66324,0.41024,13.58616,-0.00297,-0.02132,-0.03904,-0.06557,1.00119,0.07041,0.00000
09:58:26.678295,0.08901,0.00581,0.08326,1.08162,1.11899,52.07417,-0.00801,-0.01781,0.04154,0.09205,0.99668,0.08038,0.01221
09:58:26.690646,0.10134,0.00756,0.13886,1.42703,2.16899,103.32853,-0.00557,0.01136,-0.00152,0.06008,0.99613,0.09265,0.00000
09:58:26.699310,0.11001,0.00587,0.21687,1.97189,3.02649,148.56819,0.00069,0.03320,0.04673,0.08650,0.98149,0.10127,0.00000
09:58:26.709142,0.11986,0.00536,0.23357,3.09081,2.96524,138.16856,-0.00480,0.05213,-0.03038,0.01171,0.98125,0.11183,0.00000
09:58:26.721026,0.13174,0.00654,0.32927,4.50162,4.59274,210.86062,-0.00480,0.06114,0.15219,0.08284,0.99406,0.12264,0.00000
09:58:26.730570,0.14127,0.00588,0.31852,5.90919,4.75024,201.93923,-0.01519,0.05610,-0.06606,-0.03648,1.00766,0.13257,0.00000
09:58:26.741565,0.15227,0.00653,0.33500,7.98000,4.34774,167.81772,-0.01076,0.03808,0.02684,-0.00592,1.02712,0.14363,0.00000
09:58:26.752027,0.16203,0.00592,0.45083,9.83027,5.07399,201.72715,0.00192,0.02953,-0.06856,0.10791,0.98405,0.15326,0.00000
09:58:26.762218,0.17293,0.00646,0.54640,11.67568,6.64899,267.95918,0.00589,0.02495,0.04941,0.06088,0.95794,0.16379,0.00000
09:58:26.771267,0.18198,0.00516,1.20774,13.84541,4.45274,274.16372,-0.00511,0.07901,0.06063,0.98070,1.05121,0.17416,0.00000
09:58:26.783069,0.19379,0.00577,1.60806,16.25351,7.60274,457.10594,-0.02328,0.07779,0.23833,0.49355,1.13930,0.18595,0.00000
09:58:26.795531,0.20623,0.00776,1.56819,18.60162,10.91024,567.23903,-0.01610,0.14101,0.17092,-0.14786,1.15796,0.19661,0.00000
09:58:26.804163,0.21466,0.00583,1.58477,20.63351,13.48274,659.56341,0.00757,0.18744,-0.34862,-0.07302,0.95526,0.20617,0.00000
09:58:26.813852,0.22457,0.00539,2.12314,22.90541,11.75024,662.06003,0.02009,0.21508,0.21746,0.56498,0.94507,0.21656,0.00000
09:58:26.824775,0.23547,0.00608,2.26694,25.07838,14.44523,781.34685,0.00680,0.21065,-0.01861,0.05710,0.96380,0.22682,0.00000
09:58:26.834084,0.24480,0.00523,2.48052,27.29514,17.27149,918.45966,-0.00251,0.21768,0.13621,0.11053,0.94995,0.23677,0.00000
09:58:26.845416,0.25613,0.00619,2.86502,29.59135,17.66523,982.82579,-0.00877,0.23845,-0.19654,0.29859,0.95727,0.24729,0.00000
09:58:26.856214,0.26691,0.00660,3.15488,31.80162,18.07649,1031.55259,0.00161,0.22944,0.17538,0.18788,1.00918,0.25829,0.00000
09:58:26.866206,0.27692,0.00627,3.33369,34.11243,18.98648,1080.23878,0.00375,0.23768,-0.14420,0.06545,0.94818,0.26835,0.00000
09:58:26.876813,0.28751,0.00664,3.43893,36.32757,19.46774,1098.30670,0.02528,0.26028,-0.02336,-0.02898,0.96380,0.27890,0.00000
09:58:26.885631,0.29635,0.00520,3.72888,38.62703,18.39149,1083.15999,0.02834,0.28075,0.08174,0.21179,0.93178,0.28832,0.05861
09:58:26.896613,0.30733,0.00596,3.82503,41.04000,18.31273,1073.92926,0.01841,0.27174,0.10644,-0.02818,0.96539,0.29932,0.29792
09:58:26.907436,0.31813,0.00657,3.95917,43.15622,19.17899,1114.52332,0.01856,0.28854,-0.07857,0.02507,0.98789,0.30943,0.75946
09:58:26.916587,0.32731,0.00538,4.17928,45.46703,18.86398,1118.81813,0.02024,0.27907,0.01049,0.14957,1.08366,0.31927,0.83516
09:58:26.927422,0.33812,0.00584,4.27818,47.70324,19.17899,1128.48493,0.03047,0.26914,-0.02147,-0.01135,1.06067,0.32944,1.60684
09:58:26.941406,0.35212,0.00948,4.61298,50.01243,18.30399,1129.92890,0.01551,0.25540,0.13115,0.19160,0.95630,0.34332,1.68987
09:58:26.952536,0.36326,0.01038,4.79087,52.49514,18.00649,1125.62115,0.00375,0.25204,0.12444,0.08333,0.99881,0.35441,2.09524
09:58:26.972226,0.38293,0.01072,5.04467,56.86216,16.65899,1072.37079,0.00329,0.23921,0.06612,0.02397,1.03108,0.37434,1.75580
09:58:26.994508,0.40522,0.00905,5.27930,61.56486,16.30024,1054.27715,0.01505,0.21355,0.17220,-0.01732,0.95276,0.39596,1.72894
09:58:27.006599,0.41731,0.01037,5.44131,64.10595,15.00523,1004.25110,-0.00267,0.20393,0.10315,0.09241,0.94434,0.40804,1.14774
09:58:27.030219,0.44007,0.01102,5.65298,69.00811,14.81274,987.09173,-0.00190,0.14743,0.15921,-0.03038,1.04096,0.43132,0.02198
09:58:27.054151,0.46487,0.00936,5.95166,74.47135,11.73274,857.97692,-0.00389,0.11368,0.12413,0.11627,0.99576,0.45769,0.00000
09:58:27.068298,0.47898,0.01337,5.87518,76.64919,11.30399,804.79665,-0.00587,0.11948,0.01842,-0.11267,1.04212,0.46905,0.00000
09:58:27.091540,0.50157,0.01144,6.19576,81.93405,10.07899,759.99131,-0.00862,0.11627,0.04496,0.21881,0.98533,0.49361,0.00000
09:58:27.115354,0.52605,0.01256,6.49694,87.15568,11.23399,813.10871,-0.00709,0.11184,0.01183,0.17226,0.98198,0.51765,0.00000
