Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time,CalculationTime,Roll,SteeringAngle,RollRate,ControlInput,gy,gz,ax,ay,az,imu_read_timing,SteerMotorCurrent
10:19:31.615776,0.03070,0.03012,-0.01443,0.03730,-0.26782,-13.89326,0.00240,0.00248,-0.01220,0.01074,0.98857,0.00001,0.00977
10:19:31.660865,0.07583,0.03117,-0.01182,0.55297,-0.29407,-19.45781,-0.00203,0.00446,-0.01806,0.04160,0.99540,0.04274,0.01465
10:19:31.703740,0.11871,0.03406,0.06983,0.93730,0.67718,31.12664,-0.00035,0.00431,-0.00299,0.08638,0.99052,0.08450,0.02198
10:19:31.745692,0.16066,0.03383,0.08464,0.91135,0.30093,18.57102,-0.00493,0.01744,-0.01238,0.02879,0.98954,0.12494,0.01954
10:19:31.789158,0.20353,0.03257,0.06071,0.91135,-0.40782,-14.72334,-0.00081,-0.01676,-0.01354,0.01934,0.99113,0.17050,0.00733
10:19:31.831919,0.24687,0.03230,0.06146,0.90324,0.00343,2.34829,0.00026,0.00233,-0.01324,0.02611,0.99070,0.21311,0.02198
10:19:31.876966,0.29133,0.03455,0.05801,0.75730,0.09093,6.72528,-0.00020,-0.00348,-0.00982,0.01696,0.99040,0.25644,0.01465
10:19:31.915691,0.33067,0.03002,0.05489,0.72000,0.24843,12.98838,0.00041,0.00080,-0.00677,0.00976,0.98832,0.29890,0.00977
10:19:31.951410,0.36641,0.02673,-0.04899,0.72000,-2.12282,-102.61912,0.00331,-0.00195,-0.01366,0.00037,0.99296,0.33824,0.01465
10:19:31.994182,0.40807,0.03096,-0.06552,0.72000,-0.18032,-25.90181,0.00148,-0.00103,-0.00805,0.01208,0.98783,0.37564,0.01465
10:19:32.037631,0.45260,0.03224,-0.09087,0.72000,-0.37282,-38.28174,0.00469,0.00431,-0.01568,0.01269,0.99155,0.41977,0.02930
10:19:32.075952,0.49095,0.02962,-0.10969,0.72000,-0.19782,-34.43687,-0.00203,0.00034,-0.01879,0.01019,0.98875,0.46034,0.01709
10:19:32.119410,0.53439,0.03096,-0.12551,0.72000,-0.14532,-35.08507,0.00209,0.00110,-0.01580,0.01110,0.99070,0.50206,0.01465
10:19:32.160327,0.57529,0.03259,-0.14376,0.72000,-0.04907,-34.36921,-0.00035,-0.00180,-0.00549,0.00323,0.99027,0.53954,0.01954
10:19:32.199349,0.61370,0.02781,-0.15728,0.72000,-0.09282,-38.55601,0.00011,0.00019,-0.01110,0.01098,0.99088,0.58408,0.01709
