Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time,CalculationTime,MeasuredVelocity,FilteredVelocity,BalancingGainsInner,BalancingGainsOuter,Roll,SteeringAngle,RollRate,ControlInput,BalancingSetpoint,gy,gz,ax,ay,az,imu_read_timing,SteerMotorCurrent
08:55:27.524526,0.19800,0.00654,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00044,-0.00133,0.00000,-0.00017,-0.00073,-0.00543,-0.07601,0.98417,0.18811,0.16117
08:55:27.534894,0.20838,0.00646,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00228,-0.00683,0.00000,-0.00200,-0.00211,-0.00299,-0.07546,0.98497,0.19841,0.15140
08:55:27.546180,0.21966,0.00738,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00124,0.00371,0.00000,-0.00002,-0.00165,-0.00317,-0.07637,0.98405,0.20974,0.16361
08:55:27.556234,0.22932,0.00635,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00090,-0.00270,0.00000,0.00166,0.00095,-0.00293,-0.07582,0.98527,0.21943,0.16361
08:55:27.566622,0.24010,0.00675,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00093,0.00280,0.00000,0.00059,-0.00364,-0.00494,-0.07570,0.98448,0.23001,0.16606
08:55:27.576872,0.25037,0.00667,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00002,0.00005,0.00000,0.00136,-0.00043,-0.00500,-0.07588,0.98375,0.24116,0.16361
08:55:27.587756,0.26123,0.00734,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00170,0.00509,0.00000,0.00395,-0.00119,-0.00439,-0.07674,0.98314,0.25134,0.15629
08:55:27.597412,0.27019,0.00593,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00075,-0.00224,0.00000,-0.00307,0.00201,-0.00220,-0.07686,0.98582,0.26101,0.16117
08:55:27.607494,0.28098,0.00636,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00273,-0.00820,0.00000,-0.00414,-0.00257,-0.00268,-0.07564,0.98570,0.27109,0.16361
08:55:27.618067,0.29157,0.00616,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00014,-0.00041,0.00000,-0.00139,-0.00180,-0.00232,-0.07527,0.98295,0.28235,0.18071
08:55:27.629020,0.30251,0.00675,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00121,-0.00362,0.00000,0.00395,-0.00196,-0.00506,-0.07442,0.98338,0.29231,0.16361
08:55:27.638837,0.31231,0.00636,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00047,0.00142,0.00000,-0.00292,-0.00028,-0.00201,-0.07436,0.98478,0.30246,0.17094
08:55:27.649337,0.32283,0.00651,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00170,0.00509,0.00000,-0.00155,-0.00058,-0.00537,-0.07613,0.98430,0.31297,0.15873
08:55:27.659508,0.33299,0.00631,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00304,-0.00912,0.00000,-0.00109,-0.00089,-0.00378,-0.07491,0.98393,0.32313,0.16117
08:55:27.670361,0.34385,0.00681,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00017,0.00050,0.00000,-0.00292,-0.00028,-0.00122,-0.07479,0.98527,0.33369,0.16850
08:55:27.679825,0.35333,0.00592,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00014,-0.00041,0.00000,0.00426,0.00049,-0.00470,-0.07509,0.98503,0.34433,0.15873
08:55:27.690853,0.36434,0.00642,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00014,-0.00041,0.00000,-0.00094,0.00247,-0.00287,-0.07448,0.98472,0.35440,0.16117
08:55:27.701832,0.37533,0.00705,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00090,-0.00270,0.00000,0.00288,0.00140,-0.00482,-0.07570,0.98430,0.36494,0.15629
08:55:27.712227,0.38569,0.00705,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00475,0.01425,0.00000,-0.00170,-0.00226,-0.00268,-0.07369,0.98234,0.37511,0.16117
08:55:27.722033,0.39551,0.00651,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00032,0.00096,0.00000,-0.00078,-0.00196,-0.00323,-0.07613,0.98436,0.38566,0.16361
08:55:27.732846,0.40632,0.00695,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00032,0.00096,0.00000,-0.00277,0.00049,-0.00226,-0.07515,0.98436,0.39605,0.15873
08:55:27.742730,0.41622,0.00634,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00151,-0.00453,0.00000,-0.00277,-0.00165,-0.00579,-0.07552,0.98515,0.40636,0.16117
08:55:27.754279,0.42693,0.00670,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00212,-0.00637,0.00000,-0.00292,-0.00165,-0.00299,-0.07741,0.98521,0.41692,0.15873
08:55:27.763464,0.43694,0.00634,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00154,0.00463,0.00000,0.00334,-0.00134,-0.00354,-0.07533,0.98430,0.42706,0.16850
08:55:27.774438,0.44724,0.00646,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00185,0.00554,0.00000,0.00227,-0.00012,-0.00378,-0.07643,0.98454,0.43781,0.16117
08:55:27.784096,0.45738,0.00623,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00017,0.00050,0.00000,0.00059,0.00064,-0.00342,-0.07527,0.98338,0.44814,0.16606
08:55:27.793871,0.46737,0.00569,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00273,-0.00820,0.00000,0.00166,-0.00058,-0.00342,-0.07637,0.98326,0.45816,0.15873
08:55:27.804446,0.47794,0.00590,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00197,-0.00591,0.00000,0.00120,0.00431,-0.00439,-0.07503,0.98118,0.46873,0.18315
08:55:27.815125,0.48861,0.00636,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00047,0.00142,0.00000,0.00029,-0.00089,-0.00256,-0.07387,0.98613,0.47875,0.15629
08:55:27.825717,0.49921,0.00660,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00014,-0.00041,0.00000,-0.00246,-0.00028,-0.00366,-0.07454,0.98283,0.48928,0.16361
08:55:27.835147,0.50864,0.00568,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00060,-0.00179,0.00000,0.00181,-0.00134,-0.00226,-0.07375,0.98271,0.49944,0.15385
08:55:27.846348,0.51983,0.00663,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00124,0.00371,0.00000,-0.00063,0.00049,-0.00250,-0.07314,0.98381,0.50993,0.15629
08:55:27.857105,0.53060,0.00684,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00090,-0.00270,0.00000,-0.00399,0.00201,-0.00250,-0.07497,0.98411,0.52071,0.14652
08:55:27.867684,0.54116,0.00667,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00014,-0.00041,0.00000,0.00456,0.00018,-0.00366,-0.07405,0.98576,0.53108,0.16850
08:55:27.878110,0.55160,0.00676,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00121,-0.00362,0.00000,-0.00445,0.00125,-0.00281,-0.07601,0.98478,0.54160,0.16606
08:55:27.888738,0.56138,0.00618,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00044,-0.00133,0.00000,-0.00155,0.00140,-0.00458,-0.07533,0.98369,0.55188,0.16117
08:55:27.898616,0.57210,0.00636,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00060,-0.00179,0.00000,-0.00094,-0.00028,-0.00171,-0.07643,0.98411,0.56223,0.15873
08:55:27.910096,0.58357,0.00746,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00365,-0.01095,0.00000,-0.00200,0.00049,-0.00207,-0.07558,0.98271,0.57338,0.16850
08:55:27.919329,0.59281,0.00634,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00136,-0.00408,0.00000,0.00074,-0.00012,-0.00366,-0.07570,0.98570,0.58293,0.17338
08:55:27.929911,0.60340,0.00658,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00075,-0.00224,0.00000,-0.00017,-0.00196,-0.00207,-0.07582,0.98393,0.59350,0.17338
08:55:27.940251,0.61285,0.00566,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00032,0.00096,0.00000,-0.00078,-0.00012,-0.00415,-0.07674,0.98484,0.60383,0.17582
08:55:27.950884,0.62436,0.00643,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00108,0.00325,0.00000,-0.00155,-0.00241,-0.00451,-0.07393,0.98497,0.61451,0.16361
08:55:27.961397,0.63489,0.00660,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00063,0.00188,0.00000,-0.00246,-0.00287,-0.00244,-0.07655,0.98137,0.62495,0.15629
08:55:27.971726,0.64521,0.00656,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00075,-0.00224,0.00000,-0.00216,0.00003,-0.00299,-0.07387,0.98381,0.63531,0.16850
08:55:27.982777,0.65628,0.00699,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00243,-0.00728,0.00000,0.00029,0.00095,-0.00281,-0.07460,0.98539,0.64655,0.16361
08:55:27.993261,0.66624,0.00665,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00215,0.00646,0.00000,-0.00277,-0.00211,-0.00262,-0.07363,0.98387,0.65636,0.15873
08:55:28.002804,0.67630,0.00638,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00228,-0.00683,0.00000,0.00563,0.00156,-0.00427,-0.07393,0.98314,0.66707,0.15385
08:55:28.013912,0.68739,0.00709,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00060,-0.00179,0.00000,-0.00185,-0.00089,-0.00226,-0.07631,0.98247,0.67696,0.16850
08:55:28.024547,0.69711,0.00647,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00258,-0.00774,0.00000,-0.00048,-0.00257,-0.00275,-0.07613,0.98753,0.68710,0.14896
08:55:28.034053,0.70754,0.00654,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00139,0.00417,0.00000,-0.00048,0.00171,-0.00421,-0.07820,0.98509,0.69767,0.15385
08:55:28.043536,0.71704,0.00568,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00170,0.00509,0.00000,-0.00200,0.00217,-0.00390,-0.07381,0.98442,0.70801,0.18071
08:55:28.055584,0.72905,0.00735,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00307,0.00921,0.00000,-0.00262,0.00079,-0.00384,-0.07558,0.98491,0.71894,0.17094
08:55:28.066014,0.73924,0.00717,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00108,0.00325,0.00000,0.00349,0.00110,-0.00152,-0.07424,0.98509,0.72876,0.17582
08:55:28.075359,0.74816,0.00590,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00182,-0.00545,0.00000,0.00013,-0.00180,-0.00458,-0.07405,0.98448,0.73897,0.16117
08:55:28.086358,0.75986,0.00680,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00215,0.00646,0.00000,-0.00032,-0.00058,-0.00525,-0.07338,0.98503,0.74972,0.15629
08:55:28.098380,0.77186,0.00818,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00075,-0.00224,0.00000,-0.00155,0.00018,-0.00232,-0.07485,0.98430,0.76198,0.16117
08:55:28.105894,0.77939,0.00568,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00414,0.01242,0.00000,-0.00124,0.00064,-0.00525,-0.07619,0.98411,0.77019,0.16850
08:55:28.117205,0.79068,0.00658,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00002,0.00005,0.00000,-0.00078,-0.00165,-0.00360,-0.07308,0.98649,0.78076,0.15140
08:55:28.128790,0.80176,0.00750,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00105,-0.00316,0.00000,0.00059,0.00064,-0.00311,-0.07613,0.98411,0.79109,0.15873
08:55:28.138278,0.81122,0.00659,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00185,0.00554,0.00000,0.00074,0.00079,-0.00262,-0.07436,0.98308,0.80130,0.16361
08:55:28.147159,0.82066,0.00567,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00063,0.00188,0.00000,0.00151,-0.00165,-0.00183,-0.07503,0.98472,0.81145,0.15629
08:55:28.158401,0.83188,0.00654,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00170,0.00509,0.00000,0.00013,0.00018,-0.00317,-0.07521,0.98417,0.82201,0.15629
08:55:28.169701,0.84320,0.00688,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00044,-0.00133,0.00000,0.00197,0.00049,-0.00531,-0.07351,0.98545,0.83311,0.15385
08:55:28.179523,0.85300,0.00632,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00017,0.00050,0.00000,0.00334,0.00079,-0.00390,-0.07454,0.98301,0.84313,0.15629
08:55:28.190258,0.86376,0.00672,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00154,0.00463,0.00000,0.00044,0.00049,-0.00262,-0.07454,0.98497,0.85458,0.17582
08:55:28.200441,0.87391,0.00667,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00338,0.01013,0.00000,-0.00521,-0.00104,-0.00238,-0.07479,0.98661,0.86406,0.16117
08:55:28.210753,0.88423,0.00647,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00047,0.00142,0.00000,-0.00216,-0.00089,-0.00439,-0.07625,0.98265,0.87425,0.16850
08:55:28.221248,0.89470,0.00591,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00228,-0.00683,0.00000,-0.00048,-0.00134,-0.00488,-0.07576,0.98503,0.88480,0.17094
08:55:28.231177,0.90465,0.00635,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00047,0.00142,0.00000,0.00166,0.00018,-0.00244,-0.07387,0.98253,0.89480,0.16606
08:55:28.242616,0.91584,0.00717,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00151,-0.00453,0.00000,-0.00170,-0.00104,-0.00122,-0.07540,0.98369,0.90535,0.16117
08:55:28.251209,0.92471,0.00568,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00154,0.00463,0.00000,0.00074,-0.00012,-0.00543,-0.07363,0.98344,0.91549,0.17094
08:55:28.262504,0.93598,0.00659,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00108,0.00325,0.00000,-0.00078,-0.00180,-0.00445,-0.07765,0.98472,0.92614,0.16606
08:55:28.273367,0.94686,0.00684,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00246,0.00738,0.00000,-0.00170,0.00064,-0.00396,-0.07479,0.98454,0.93697,0.15629
08:55:28.283487,0.95632,0.00610,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00170,0.00509,0.00000,-0.00032,0.00125,-0.00323,-0.07515,0.98234,0.94672,0.16850
08:55:28.293310,0.96680,0.00638,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00289,-0.00866,0.00000,0.00059,-0.00028,-0.00543,-0.07564,0.98631,0.95763,0.15873
08:55:28.305098,0.97856,0.00794,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00047,0.00142,0.00000,0.00181,0.00079,-0.00488,-0.07613,0.98222,0.96816,0.18071
08:55:28.314593,0.98755,0.00657,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00441,-0.01324,0.00000,-0.00017,0.00339,-0.00409,-0.07686,0.98454,0.97767,0.17338
08:55:28.324397,0.99788,0.00653,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00200,0.00600,0.00000,-0.00384,-0.00241,-0.00458,-0.07619,0.98545,0.98801,0.16117
08:55:28.334715,1.00819,0.00635,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00212,-0.00637,0.00000,0.00044,0.00140,-0.00293,-0.07594,0.98381,0.99834,0.15629
08:55:28.345283,1.01877,0.00656,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00338,0.01013,0.00000,0.00242,0.00324,-0.00488,-0.07558,0.98381,1.00888,0.17827
08:55:28.356175,1.02947,0.00690,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00093,0.00280,0.00000,-0.00109,-0.00134,-0.00335,-0.07418,0.98387,1.01935,0.17582
08:55:28.366583,1.03938,0.00645,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00338,0.01013,0.00000,-0.00109,-0.00058,-0.00256,-0.07527,0.98411,1.02962,0.16361
08:55:28.376919,1.05039,0.00660,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00215,0.00646,0.00000,-0.00109,-0.00318,-0.00122,-0.07546,0.98497,1.04045,0.16117
08:55:28.388532,1.06180,0.00730,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00093,0.00280,0.00000,-0.00048,-0.00150,-0.00433,-0.07460,0.98289,1.05195,0.15873
08:55:28.398271,1.07177,0.00669,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00258,-0.00774,0.00000,0.00136,-0.00226,-0.00262,-0.07485,0.98356,1.06233,0.16606
08:55:28.409254,1.08275,0.00731,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00246,0.00738,0.00000,-0.00078,-0.00058,-0.00372,-0.07570,0.98442,1.07287,0.15873
08:55:28.418325,1.09182,0.00608,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00170,0.00509,0.00000,0.00136,-0.00257,-0.00415,-0.07509,0.98423,1.08233,0.16361
08:55:28.429180,1.10267,0.00657,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00185,0.00554,0.00000,0.00227,-0.00241,-0.00525,-0.07668,0.98362,1.09278,0.16361
08:55:28.439742,1.11247,0.00592,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00090,-0.00270,0.00000,-0.00368,-0.00028,-0.00561,-0.07552,0.98625,1.10330,0.18071
