Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time,CalculationTime,Roll,SteeringAngle,RollRate,ControlInput,gy,gz,ax,ay,az,imu_read_timing,SteerMotorCurrent
09:51:03.406962,0.01030,0.00974,0.00658,0.29189,-0.71785,-32.04622,-0.00401,-0.01200,-0.00207,0.04002,0.98820,0.00001,0.09280
09:51:03.414902,0.01827,0.00657,0.02581,0.29189,-1.31285,-53.75948,-0.00019,-0.01062,-0.00415,0.06063,0.98588,0.00956,0.13675
09:51:03.424751,0.02811,0.00605,0.06675,0.29189,-1.05035,-35.19113,0.00119,-0.00680,0.00165,0.08357,0.98527,0.01949,0.15140
09:51:03.435033,0.03839,0.00597,0.09463,0.29189,-1.05035,-30.12014,0.00455,-0.00253,0.01141,0.06948,0.98509,0.02965,0.17582
09:51:03.445521,0.04890,0.00611,0.10363,0.29189,-0.63910,-11.05926,-0.00065,0.00725,0.00610,0.04410,0.99198,0.04020,0.17827
09:51:03.456634,0.05909,0.00595,0.10225,0.29189,-0.97160,-25.39773,-0.00095,0.01122,-0.00110,0.03684,0.99643,0.05114,0.15873
09:51:03.466149,0.06952,0.00587,0.14064,0.29189,-0.92785,-16.56128,0.00317,0.01565,0.00201,0.08089,0.99216,0.06083,0.16606
09:51:03.477189,0.08057,0.00672,0.15018,0.29189,-0.76160,-7.78337,0.00164,0.01702,0.00573,0.04703,0.98472,0.07183,0.17582
09:51:03.486380,0.08976,0.00572,0.13038,0.29189,-0.88410,-16.57421,0.00134,0.01504,0.00885,0.01348,0.98320,0.08125,0.17094
09:51:03.499350,0.10271,0.00831,0.13892,0.29189,-1.32160,-33.55860,-0.00324,0.00511,0.00830,0.05557,0.98643,0.09412,0.16117
09:51:03.508227,0.11159,0.00683,0.16904,0.29189,-1.40910,-31.78738,-0.00401,0.00328,0.00409,0.07594,0.99338,0.10295,0.16850
09:51:03.517890,0.12127,0.00615,0.18106,0.29189,-1.24285,-22.55745,0.00256,-0.00100,-0.00061,0.05502,0.99765,0.11249,0.16361
09:51:03.529605,0.13209,0.00661,0.16954,0.29189,-0.98910,-13.89988,0.00348,-0.00497,0.00348,0.02586,0.99174,0.12284,0.17094
09:51:03.538353,0.14172,0.00593,0.17952,0.29189,-1.33035,-26.54491,0.00287,0.00205,0.01080,0.05398,0.98753,0.13299,0.17338
09:51:03.549176,0.15256,0.00656,0.19375,0.29189,-0.88410,-5.04811,0.00073,0.00877,0.01202,0.05447,0.98271,0.14394,0.16606
