Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time,CalculationTime,Roll,SteeringAngle,RollRate,ControlInput,gy,gz,ax,ay,az,imu_read_timing,SteerMotorCurrent
09:08:33.675417,0.01054,0.01052,0.00000,0.00000,-0.00250,0.10581,-0.00001,-0.00013,-0.00067,-0.08076,0.98680,0.00001,0.08303
09:08:33.698469,0.03362,0.00997,0.00000,0.00000,-0.00372,0.15757,-0.00138,0.00277,-0.00116,-0.08076,0.98289,0.02406,0.17094
09:08:33.707211,0.04238,0.00797,0.00000,0.00000,0.00117,-0.04949,0.00244,-0.00181,-0.00244,-0.07979,0.98478,0.03399,0.18315
09:08:33.718147,0.05331,0.00868,0.00000,0.00000,-0.00250,0.10581,0.00015,0.00063,-0.00256,-0.08052,0.98503,0.04396,0.19048
09:08:33.727461,0.06261,0.00782,0.00000,0.00000,-0.00311,0.13169,0.00198,0.00063,0.00024,-0.07954,0.98210,0.05322,0.18071
09:08:33.737220,0.07238,0.00739,0.00000,0.00000,-0.00036,0.01522,0.00335,-0.00059,-0.00061,-0.08052,0.98411,0.06333,0.19048
09:08:33.747449,0.08191,0.00637,0.00000,0.00000,0.00453,-0.19184,-0.00031,-0.00181,-0.00165,-0.08052,0.98350,0.07356,0.17827
09:08:33.757666,0.09283,0.00677,0.00000,0.00000,0.00040,-0.01713,0.00244,-0.00136,-0.00207,-0.08137,0.98192,0.08379,0.19048
09:08:33.767696,0.10284,0.00658,0.00000,0.00000,-0.00051,0.02169,0.00060,-0.00120,-0.00104,-0.07985,0.98338,0.09378,0.19048
09:08:33.778858,0.11401,0.00739,0.00000,0.00000,0.00224,-0.09478,-0.00535,0.00078,-0.00354,-0.07838,0.98460,0.10499,0.19536
09:08:33.789165,0.12433,0.00687,0.00000,0.00000,-0.00250,0.10581,0.00137,-0.00013,-0.00329,-0.07967,0.98417,0.11521,0.19292
09:08:33.798483,0.13365,0.00599,0.00000,0.00000,0.00102,-0.04302,0.00106,-0.00136,-0.00171,-0.08046,0.98295,0.12519,0.19536
09:08:33.810520,0.14498,0.00713,0.00000,0.00000,-0.00219,0.09287,0.00137,-0.00441,-0.00049,-0.08046,0.98521,0.13660,0.18559
09:08:33.819686,0.15484,0.00678,0.00000,0.00000,-0.00066,0.02816,0.00366,-0.00181,-0.00140,-0.08198,0.98637,0.14560,0.19048
09:08:33.829926,0.16508,0.00681,0.00000,0.00000,0.00025,-0.01066,-0.00062,0.00017,-0.00293,-0.07954,0.98112,0.15601,0.19780
09:08:33.840108,0.17507,0.00645,0.00000,0.00000,-0.00082,0.03463,0.00106,-0.00136,-0.00262,-0.07948,0.98423,0.16601,0.19780
09:08:33.850534,0.18569,0.00671,0.00000,0.00000,0.00102,-0.04302,0.00137,-0.00075,-0.00213,-0.08058,0.98320,0.17656,0.18315
09:08:33.860774,0.19592,0.00659,0.00000,0.00000,0.00239,-0.10125,0.00015,0.00124,-0.00226,-0.07924,0.98338,0.18690,0.19780
09:08:33.870331,0.20550,0.00590,0.00000,0.00000,-0.00448,0.18992,0.00167,-0.00090,-0.00085,-0.08058,0.98393,0.19700,0.19536
09:08:33.881432,0.21658,0.00661,0.00000,0.00000,-0.00234,0.09934,0.00259,0.00109,-0.00098,-0.08028,0.98466,0.20755,0.18315
09:08:33.891623,0.22677,0.00644,0.00000,0.00000,-0.00097,0.04110,0.00045,0.00002,-0.00159,-0.07918,0.98430,0.21771,0.20024
09:08:33.902101,0.23725,0.00674,0.00000,0.00000,-0.00082,0.03463,0.00137,0.00139,-0.00098,-0.07991,0.98436,0.22821,0.18803
09:08:33.912896,0.24807,0.00692,0.00000,0.00000,0.00071,-0.03008,-0.00291,-0.00243,-0.00220,-0.07918,0.98344,0.23969,0.19536
09:08:33.924053,0.25901,0.00761,0.00000,0.00000,-0.00097,0.04110,0.00076,-0.00044,-0.00220,-0.07899,0.98448,0.24996,0.19780
09:08:33.933251,0.26841,0.00664,0.00000,0.00000,0.00117,-0.04949,0.00137,-0.00105,-0.00232,-0.08009,0.98179,0.25938,0.20513
09:08:33.943258,0.27841,0.00645,0.00000,0.00000,0.00193,-0.08184,0.00335,0.00216,-0.00220,-0.08034,0.98460,0.26939,0.19780
09:08:33.954427,0.28957,0.00688,0.00000,0.00000,-0.00265,0.11228,0.00167,-0.00090,-0.00165,-0.08107,0.98125,0.28053,0.18315
09:08:33.964866,0.29907,0.00602,0.00000,0.00000,-0.00250,0.10581,0.00076,-0.00029,-0.00275,-0.07826,0.98356,0.29064,0.18559
09:08:33.975286,0.31044,0.00655,0.00000,0.00000,0.00102,-0.04302,-0.00047,-0.00273,-0.00275,-0.07973,0.98497,0.30140,0.20513
09:08:33.985847,0.32102,0.00677,0.00000,0.00000,0.00132,-0.05596,-0.00001,0.00109,-0.00183,-0.08058,0.98369,0.31191,0.19048
09:08:33.996159,0.33112,0.00651,0.00000,0.00000,0.00331,-0.14008,0.00259,-0.00029,-0.00439,-0.08052,0.98204,0.32199,0.19292
09:08:34.006446,0.34160,0.00663,0.00000,0.00000,0.00315,-0.13360,-0.00123,-0.00044,-0.00335,-0.08119,0.98478,0.33256,0.17827
09:08:34.017136,0.35228,0.00686,0.00000,0.00000,-0.00601,0.25463,0.00198,0.00048,-0.00256,-0.07967,0.98417,0.34306,0.19536
09:08:34.027392,0.36254,0.00667,0.00000,0.00000,-0.00280,0.11875,0.00274,0.00170,-0.00128,-0.08076,0.98649,0.35339,0.18315
09:08:34.038303,0.37344,0.00726,0.00000,0.00000,-0.00158,0.06698,-0.00031,0.00048,-0.00244,-0.08131,0.98387,0.36392,0.20024
09:08:34.048724,0.38387,0.00733,0.00000,0.00000,0.00224,-0.09478,-0.00199,0.00032,-0.00311,-0.08131,0.98344,0.37477,0.17827
09:08:34.058393,0.39354,0.00679,0.00000,0.00000,-0.00036,0.01522,0.00076,-0.00288,-0.00366,-0.07893,0.98503,0.38449,0.18803
09:08:34.067705,0.40287,0.00576,0.00000,0.00000,-0.00509,0.21581,0.00182,0.00032,-0.00256,-0.07960,0.98112,0.39470,0.18071
09:08:34.078196,0.41336,0.00577,0.00000,0.00000,-0.00555,0.23522,0.00427,-0.00212,-0.00183,-0.08009,0.98356,0.40500,0.18559
09:08:34.090149,0.42531,0.00713,0.00000,0.00000,-0.00051,0.02169,0.00106,-0.00197,-0.00092,-0.08015,0.98448,0.41590,0.18803
09:08:34.100744,0.43589,0.00680,0.00000,0.00000,-0.00066,0.02816,0.00121,-0.00044,-0.00342,-0.07967,0.98387,0.42680,0.19048
09:08:34.111348,0.44652,0.00637,0.00000,0.00000,-0.00112,0.04757,0.00182,-0.00197,-0.00067,-0.08021,0.98369,0.43784,0.19536
09:08:34.123231,0.45839,0.00788,0.00000,0.00000,-0.00082,0.03463,-0.00260,-0.00151,-0.00092,-0.07875,0.98076,0.44866,0.19292
09:08:34.132178,0.46715,0.00647,0.00000,0.00000,0.00392,-0.16596,0.00076,0.00048,-0.00299,-0.07838,0.98466,0.45831,0.19780
09:08:34.142459,0.47763,0.00585,0.00000,0.00000,-0.00097,0.04110,-0.00062,-0.00075,-0.00372,-0.07863,0.98411,0.46929,0.18315
09:08:34.154726,0.48988,0.00738,0.00000,0.00000,-0.00311,0.13169,0.00106,0.00185,-0.00049,-0.07979,0.98356,0.48080,0.19536
09:08:34.165020,0.50018,0.00732,0.00000,0.00000,0.00163,-0.06890,-0.00215,-0.00090,-0.00384,-0.07948,0.98283,0.49115,0.19536
09:08:34.175564,0.51070,0.00731,0.00000,0.00000,-0.00082,0.03463,0.00045,-0.00090,-0.00281,-0.08070,0.98344,0.50166,0.19048
09:08:34.185702,0.52087,0.00727,0.00000,0.00000,0.00010,-0.00419,0.00091,-0.00166,-0.00098,-0.08223,0.98454,0.51185,0.19048
09:08:34.195738,0.53086,0.00634,0.00000,0.00000,0.00086,-0.03655,-0.00153,-0.00258,-0.00201,-0.07954,0.98637,0.52137,0.20024
09:08:34.206084,0.54124,0.00700,0.00000,0.00000,-0.00066,0.02816,-0.00092,0.00170,-0.00189,-0.07967,0.98399,0.53182,0.18559
09:08:34.216411,0.55155,0.00653,0.00000,0.00000,0.00224,-0.09478,0.00244,-0.00227,-0.00183,-0.08015,0.98381,0.54231,0.19048
09:08:34.228419,0.56357,0.00861,0.00000,0.00000,0.00193,-0.08184,0.00015,-0.00181,-0.00275,-0.08095,0.98582,0.55402,0.19048
09:08:34.237364,0.57253,0.00741,0.00000,0.00000,0.00392,-0.16596,-0.00031,-0.00243,-0.00250,-0.08052,0.98600,0.56341,0.19536
09:08:34.248310,0.58253,0.00664,0.00000,0.00000,0.00056,-0.02360,0.00198,-0.00105,0.00024,-0.07967,0.98393,0.57394,0.20513
09:08:34.258489,0.59364,0.00739,0.00000,0.00000,-0.00555,0.23522,-0.00352,-0.00365,-0.00281,-0.08095,0.98344,0.58459,0.17827
09:08:34.268104,0.60304,0.00587,0.00000,0.00000,-0.00036,0.01522,0.00228,-0.00227,-0.00159,-0.08095,0.98381,0.59489,0.17827
09:08:34.278888,0.61406,0.00647,0.00000,0.00000,-0.00005,0.00228,0.00228,0.00048,-0.00213,-0.08125,0.98393,0.60571,0.18315
09:08:34.290364,0.62552,0.00723,0.00000,0.00000,0.00208,-0.08831,0.00320,-0.00380,-0.00165,-0.07875,0.98430,0.61647,0.18559
09:08:34.300393,0.63553,0.00677,0.00000,0.00000,0.00102,-0.04302,-0.00138,-0.00258,-0.00128,-0.07924,0.98430,0.62648,0.18803
09:08:34.311359,0.64651,0.00739,0.00000,0.00000,-0.00036,0.01522,0.00015,-0.00120,-0.00226,-0.08095,0.98417,0.63748,0.19292
09:08:34.322116,0.65729,0.00771,0.00000,0.00000,-0.00082,0.03463,-0.00047,-0.00120,-0.00275,-0.08113,0.98576,0.64892,0.19292
09:08:34.332310,0.66746,0.00767,0.00000,0.00000,0.00178,-0.07537,0.00259,0.00093,-0.00213,-0.07973,0.98448,0.65842,0.19048
09:08:34.341795,0.67695,0.00681,0.00000,0.00000,0.00346,-0.14655,-0.00153,-0.00365,-0.00232,-0.08101,0.98521,0.66790,0.18315
09:08:34.352740,0.68788,0.00738,0.00000,0.00000,-0.00112,0.04757,0.00350,0.00002,-0.00287,-0.08076,0.98332,0.67883,0.19048
09:08:34.362621,0.69777,0.00681,0.00000,0.00000,-0.00082,0.03463,-0.00077,-0.00151,-0.00055,-0.08082,0.98436,0.68865,0.19536
09:08:34.373488,0.70795,0.00662,0.00000,0.00000,0.00163,-0.06890,-0.00138,0.00139,-0.00152,-0.08168,0.98338,0.69961,0.20024
