Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time,CalculationTime,Roll,SteeringAngle,RollRate,ControlInput,gy,gz,ax,ay,az,imu_read_timing,SteerMotorCurrent
09:02:36.004716,0.00970,0.00968,0.00000,0.00000,0.00019,0.00056,0.00316,-0.00102,-0.00384,-0.07424,0.98405,0.00001,0.07082
09:02:36.013323,0.01834,0.00747,0.00000,0.00000,-0.00058,-0.00173,-0.00066,0.00234,-0.00488,-0.07631,0.98423,0.01014,0.11233
09:02:36.023119,0.02814,0.00652,0.00000,0.00000,0.00080,0.00239,0.00072,-0.00193,-0.00268,-0.07436,0.98423,0.02025,0.13675
09:02:36.034581,0.03957,0.00759,0.00000,0.00000,0.00202,0.00606,0.00011,-0.00025,-0.00079,-0.07533,0.98362,0.03032,0.17094
09:02:36.044022,0.04884,0.00650,0.00000,0.00000,0.00217,0.00652,-0.00005,-0.00147,-0.00378,-0.07759,0.98411,0.04047,0.16361
09:02:36.053906,0.05892,0.00621,0.00000,0.00000,-0.00027,-0.00081,0.00072,0.00219,-0.00470,-0.07515,0.98381,0.05117,0.15629
09:02:36.065271,0.07027,0.00730,0.00000,0.00000,-0.00333,-0.00998,-0.00173,0.00158,-0.00573,-0.07259,0.98308,0.06133,0.17582
09:02:36.075459,0.08048,0.00703,0.00000,0.00000,-0.00103,-0.00310,0.00057,-0.00193,-0.00409,-0.07393,0.98527,0.07246,0.16361
09:02:36.086069,0.09106,0.00726,0.00000,0.00000,-0.00210,-0.00631,0.00041,-0.00224,-0.00525,-0.07588,0.98509,0.08211,0.15629
09:02:36.095566,0.10056,0.00640,0.00000,0.00000,0.00034,0.00102,0.00072,-0.00285,-0.00232,-0.07472,0.98320,0.09226,0.15140
09:02:36.106165,0.11117,0.00665,0.00000,0.00000,0.00217,0.00652,0.00331,-0.00239,-0.00476,-0.07564,0.98594,0.10287,0.16606
09:02:36.116680,0.12167,0.00679,0.00000,0.00000,-0.00256,-0.00769,0.00224,-0.00117,-0.00518,-0.07674,0.98484,0.11318,0.16361
09:02:36.126032,0.13105,0.00580,0.00000,0.00000,-0.00073,-0.00219,0.00362,0.00219,-0.00299,-0.07588,0.98606,0.12343,0.15385
09:02:36.136536,0.14155,0.00594,0.00000,0.00000,0.00034,0.00102,0.00072,-0.00117,-0.00445,-0.07619,0.98369,0.13390,0.15629
