Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time,CalculationTime,Roll,SteeringAngle,RollRate,ControlInput,gy,gz,ax,ay,az,imu_read_timing,SteerMotorCurrent
09:14:48.773873,0.01409,0.01407,0.00000,0.00000,0.00059,-0.02504,0.00195,0.00075,-0.00232,-0.08113,0.98375,0.00001,0.99634
09:14:48.799425,0.03945,0.01241,0.00000,0.00000,0.00074,-0.03151,-0.00187,0.00166,-0.00201,-0.08290,0.98332,0.02646,1.07204
09:14:48.820865,0.06107,0.01204,0.00000,0.00000,0.00044,-0.01857,0.00302,0.00121,-0.00232,-0.08150,0.98100,0.04837,1.11111
09:14:48.848349,0.08858,0.01090,0.00000,0.00000,0.00029,-0.01210,0.00348,0.00319,0.00030,-0.08143,0.98588,0.07633,1.10379
09:14:48.874410,0.11463,0.01205,0.00000,0.00000,0.00166,-0.07034,0.00104,-0.00093,-0.00189,-0.08082,0.98503,0.10120,1.10623
09:14:48.900414,0.13997,0.01129,0.00000,0.00000,-0.00078,0.03319,0.00195,0.00014,0.00000,-0.08137,0.98692,0.12776,1.11111
09:14:48.923614,0.16385,0.01240,0.00000,0.00000,0.00074,-0.03151,-0.00355,0.00166,-0.00061,-0.08058,0.98558,0.15272,1.10867
09:14:48.949917,0.19015,0.01326,0.00000,0.00000,-0.00185,0.07849,0.00195,0.00044,-0.00287,-0.07973,0.98491,0.17748,1.10623
09:14:48.975438,0.21566,0.01202,0.00000,0.00000,0.00090,-0.03798,-0.00248,-0.00109,-0.00256,-0.07875,0.98423,0.20327,1.10867
09:14:49.000364,0.24007,0.01278,0.00000,0.00000,-0.00002,0.00084,0.00073,-0.00002,-0.00232,-0.08040,0.98350,0.22781,1.08913
09:14:49.021133,0.26135,0.01222,0.00000,0.00000,0.00151,-0.06386,-0.00034,0.00136,-0.00152,-0.08052,0.98515,0.24839,1.11355
09:14:49.046564,0.28653,0.01354,0.00000,0.00000,-0.00002,0.00084,-0.00187,-0.00109,-0.00244,-0.08101,0.98423,0.27319,1.10867
09:14:49.071017,0.31124,0.01145,0.00000,0.00000,-0.00094,0.03966,0.00256,0.00014,-0.00037,-0.08180,0.98338,0.29876,1.10867
09:14:49.098213,0.33842,0.01335,0.00000,0.00000,0.00242,-0.10269,-0.00019,-0.00200,-0.00348,-0.08040,0.98308,0.32589,1.08425
09:14:49.123703,0.36394,0.01213,0.00000,0.00000,-0.00262,0.11084,0.00027,0.00197,-0.00390,-0.08180,0.98210,0.35156,1.10379
09:14:49.150592,0.39082,0.01318,0.00000,0.00000,0.00059,-0.02504,-0.00263,0.00289,-0.00177,-0.08259,0.98149,0.37825,1.10379
09:14:49.176960,0.41688,0.01123,0.00000,0.00000,0.00135,-0.05739,0.00027,0.00182,-0.00061,-0.07973,0.98216,0.40452,1.10867
09:14:49.202081,0.44230,0.01198,0.00000,0.00000,-0.00078,0.03319,0.00042,0.00304,-0.00079,-0.08272,0.98228,0.42893,1.11844
09:14:49.223186,0.46341,0.01186,0.00000,0.00000,0.00090,-0.03798,0.00180,0.00151,-0.00317,-0.07979,0.98454,0.45008,1.08669
09:14:49.248169,0.48818,0.01322,0.00000,0.00000,-0.00170,0.07202,0.00104,-0.00124,-0.00281,-0.08131,0.98423,0.47599,1.10379
09:14:49.270221,0.51021,0.01084,0.00000,0.00000,-0.00002,0.00084,0.00272,-0.00078,-0.00159,-0.08113,0.98338,0.49777,1.10134
09:14:49.296091,0.53611,0.01338,0.00000,0.00000,0.00349,-0.14798,0.00073,0.00258,-0.00360,-0.08211,0.98314,0.52375,1.10867
09:14:49.321054,0.56129,0.01258,0.00000,0.00000,0.00212,-0.08975,0.00302,-0.00124,-0.00152,-0.08058,0.98448,0.54903,1.11844
09:14:49.347048,0.58728,0.01215,0.00000,0.00000,-0.00231,0.09790,0.00195,-0.00139,-0.00299,-0.08034,0.98503,0.57584,1.09402
09:14:49.373785,0.61402,0.01288,0.00000,0.00000,-0.00017,0.00731,0.00424,-0.00017,-0.00207,-0.08198,0.98430,0.60156,1.10623
09:14:49.399095,0.63930,0.01265,0.00000,0.00000,-0.00109,0.04614,-0.00034,0.00090,-0.00244,-0.08229,0.98472,0.62645,1.11111
