Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time,CalculationTime,Roll,SteeringAngle,RollRate,ControlInput,gy,gz,ax,ay,az,imu_read_timing,SteerMotorCurrent
09:56:50.241121,0.01017,0.00961,0.00627,3.08270,0.25561,-17.90099,0.00084,-0.00190,0.00262,0.02861,0.98796,0.00001,0.00977
09:56:50.249511,0.01805,0.00616,0.01390,3.08108,-0.03314,-28.73226,-0.00053,0.00344,0.00342,0.03361,0.99076,0.00905,0.44689
09:56:50.259261,0.02832,0.00607,0.02167,2.99027,0.32561,-11.23773,-0.00267,0.00130,0.00531,0.03001,0.99643,0.01914,0.99145
09:56:50.269622,0.03870,0.00623,0.02225,2.73730,0.21186,-13.50049,-0.00160,0.00344,-0.00390,0.02269,0.98326,0.02970,0.00000
09:56:50.279652,0.04872,0.00604,0.01284,2.55892,0.08061,-19.04471,0.00191,0.00543,-0.00067,0.01299,0.99338,0.03991,0.00488
09:56:50.290017,0.05908,0.00605,0.04216,2.44054,0.03686,-14.41901,0.00038,0.00451,0.00665,0.05765,0.98442,0.05009,0.24176
09:56:50.301506,0.07057,0.00718,0.05364,2.32378,0.11561,-7.86397,0.00160,0.00023,0.00854,0.03678,0.98814,0.06114,0.57143
09:56:50.310201,0.07928,0.00569,0.05359,2.22162,0.03686,-10.21974,0.00130,0.00100,-0.00006,0.02483,0.99021,0.07049,0.36386
09:56:50.320743,0.08982,0.00587,0.05629,2.14541,-0.19940,-18.99918,-0.00206,0.00207,0.00817,0.03087,0.98936,0.08153,0.53236
09:56:50.332707,0.10175,0.00727,0.05459,2.04486,-0.19065,-17.96343,-0.00053,-0.00145,-0.00396,0.02568,0.98954,0.09233,0.89377
09:56:50.342437,0.11096,0.00611,0.05934,1.89243,-0.54065,-30.45264,0.00344,-0.00557,0.00714,0.03660,0.98936,0.10189,0.63492
09:56:50.351279,0.12036,0.00516,0.07477,1.70919,-0.60189,-28.46491,0.00160,-0.01061,0.00537,0.04996,0.98454,0.11222,1.70940
09:56:50.363089,0.13147,0.00597,0.07980,1.42378,-0.75940,-31.45799,0.00115,-0.01168,0.00891,0.04087,0.99033,0.12315,0.88889
09:56:50.372857,0.14105,0.00519,0.03318,1.14649,-1.06565,-50.22686,0.00130,-0.01534,-0.00171,-0.01616,0.98741,0.13290,1.30159
09:56:50.383613,0.15267,0.00570,0.01118,0.80919,-1.47690,-68.38284,0.00191,-0.01336,-0.00293,0.01787,0.99345,0.14378,1.73138
09:56:50.393575,0.16264,0.00606,0.00911,0.28541,-1.68690,-72.58270,0.00435,-0.01198,0.02117,0.04063,0.98179,0.15361,2.46642
09:56:50.403717,0.17278,0.00585,-0.02707,-0.36324,-1.51190,-65.46350,-0.00099,-0.01443,-0.00458,0.00055,0.97990,0.16396,1.83639
09:56:50.414404,0.18347,0.00604,-0.04106,-1.05730,-2.24690,-92.42344,0.00130,-0.01015,0.02611,0.03416,0.99284,0.17428,1.52137
09:56:50.424569,0.19365,0.00552,-0.06629,-1.81622,-2.45690,-98.55663,-0.00313,-0.00985,-0.02123,0.02562,0.99961,0.18533,3.93651
09:56:50.434918,0.20400,0.00545,-0.07599,-2.75027,-2.85065,-107.95192,0.00130,-0.01641,0.00860,0.04520,1.00113,0.19543,2.35897
09:56:50.445156,0.21424,0.00533,-0.12094,-3.73946,-3.35815,-128.04532,0.00282,-0.02145,0.00579,0.01098,0.97496,0.20591,3.44567
09:56:50.456210,0.22441,0.00526,-0.20863,-4.86324,-4.18065,-167.95542,0.00680,-0.03565,-0.00122,-0.02977,0.99662,0.21629,3.60195
09:56:50.466308,0.23537,0.00587,-0.21742,-6.21081,-5.58065,-215.81433,0.00741,-0.04848,0.05508,0.07113,0.94721,0.22634,5.46520
09:56:50.476854,0.24591,0.00605,-0.30496,-7.99459,-6.17565,-239.66096,0.00359,-0.06604,0.02873,-0.00677,1.03706,0.23688,7.08669
09:56:50.486992,0.25605,0.00584,-0.39467,-10.07838,-6.74440,-259.88247,0.01153,-0.07612,-0.01903,-0.00665,0.99997,0.24704,3.90232
09:56:50.496810,0.26589,0.00547,-0.45570,-12.20919,-7.71565,-291.48671,0.01642,-0.07414,-0.01769,0.04227,1.05335,0.25761,5.84127
09:56:50.508485,0.27670,0.00592,-0.47048,-14.33351,-8.56439,-309.55301,0.01947,-0.07261,0.04374,0.10346,1.01223,0.26805,5.94872
09:56:50.518657,0.28772,0.00591,-0.60894,-16.68324,-9.19440,-338.65981,0.02237,-0.07551,-0.00647,-0.03135,0.97795,0.27875,5.71429
09:56:50.529432,0.29851,0.00634,-0.73252,-18.91946,-10.89189,-411.39033,0.01978,-0.08468,0.04093,0.00043,1.03023,0.28919,5.54335
09:56:50.540182,0.30906,0.00593,-0.93321,-21.24811,-11.17189,-437.19052,0.02436,-0.10804,-0.00689,-0.07412,0.92671,0.30028,5.20635
09:56:50.551221,0.32027,0.00678,-1.06463,-23.51838,-12.09065,-478.02262,0.02848,-0.14301,-0.07930,0.00769,0.94117,0.31131,4.33455
09:56:50.560772,0.32985,0.00567,-1.22258,-25.84216,-13.44690,-541.69772,0.04039,-0.17875,0.05045,-0.02245,0.96398,0.32134,3.23077
