Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time,CalculationTime,Roll,SteeringAngle,RollRate,ControlInput,gy,gz,ax,ay,az,imu_read_timing,SteerMotorCurrent
09:33:04.601802,0.03874,0.03815,-0.00159,0.00003,0.00196,-0.20713,-0.00191,0.00058,-0.00384,-0.08192,0.98442,0.00023,1.32845
09:33:04.654075,0.09106,0.03945,-0.00312,0.00003,0.00105,-0.52305,0.00053,0.00073,-0.00421,-0.08107,0.98405,0.05284,1.30891
09:33:04.700755,0.13774,0.03825,-0.00455,0.00003,0.00303,-0.69854,-0.00207,0.00226,-0.00335,-0.08174,0.98332,0.09925,1.26007
09:33:04.754681,0.19165,0.04109,-0.00627,0.00003,-0.00399,-1.30961,0.00374,0.00073,-0.00226,-0.08076,0.98283,0.14828,1.26984
09:33:04.795712,0.23270,0.03269,-0.00784,0.00003,-0.00140,-1.48560,0.00160,0.00012,-0.00445,-0.08070,0.98436,0.19970,1.27228
09:33:04.845417,0.28243,0.03856,-0.00928,0.00003,0.00151,-1.62454,-0.00054,-0.00018,-0.00323,-0.08241,0.98356,0.24367,1.27961
09:33:04.885787,0.32277,0.02710,-0.01074,0.00003,0.00059,-1.92896,-0.00084,0.00028,-0.00329,-0.08284,0.98362,0.29447,1.26007
09:33:04.937184,0.37416,0.03893,-0.01212,0.00003,0.00181,-2.12867,0.00099,-0.00095,-0.00275,-0.08162,0.98137,0.33351,1.26496
09:33:04.986999,0.42398,0.03741,-0.01358,0.00003,-0.00002,-2.47111,-0.00207,-0.00171,-0.00256,-0.08333,0.98350,0.38694,1.28449
09:33:05.028136,0.46437,0.03208,-0.01499,0.00003,-0.00048,-2.74718,0.00084,-0.00018,-0.00305,-0.08052,0.98405,0.43235,1.26252
09:33:05.076924,0.51390,0.03818,-0.01637,0.00003,0.00074,-2.94664,-0.00039,-0.00186,-0.00238,-0.08326,0.98167,0.47594,1.26984
09:33:05.117562,0.55456,0.03178,-0.01769,0.00003,0.00105,-3.17377,-0.00100,0.00165,-0.00421,-0.08192,0.98344,0.52429,1.26007
09:33:05.163558,0.60053,0.03275,-0.01905,0.00003,-0.00017,-3.47231,0.00313,0.00028,-0.00281,-0.08198,0.98460,0.56701,1.28205
09:33:05.203460,0.64044,0.02875,-0.02044,0.00003,-0.00155,-3.78382,-0.00069,-0.00018,-0.00287,-0.08162,0.98271,0.61064,1.26007
09:33:05.253282,0.69026,0.03517,-0.02163,0.00003,0.00242,-3.83083,0.00359,0.00196,-0.00323,-0.08034,0.98149,0.65411,1.26984
09:33:05.301104,0.73808,0.03788,-0.02277,0.00003,0.00288,-4.01927,-0.00207,-0.00018,-0.00409,-0.08076,0.98210,0.70076,1.26007
09:33:05.349180,0.78458,0.03731,-0.02410,0.00003,-0.00078,-4.41688,0.00084,0.00211,-0.00335,-0.08339,0.98277,0.74650,1.22100
09:33:05.388237,0.82522,0.02935,-0.02537,0.00003,-0.00002,-4.61628,0.00129,0.00058,-0.00281,-0.08314,0.98283,0.79686,1.25763
09:33:05.433694,0.87071,0.03225,-0.02666,0.00003,-0.00048,-4.86893,0.00007,-0.00263,-0.00323,-0.08375,0.98362,0.83934,1.25519
09:33:05.475536,0.91256,0.02994,-0.02777,0.00003,0.00212,-4.96100,-0.00191,0.00165,-0.00427,-0.08101,0.98247,0.88341,1.27717
09:33:05.525390,0.96237,0.03666,-0.02899,0.00003,0.00013,-5.26671,0.00007,0.00012,-0.00256,-0.08351,0.98265,0.92694,1.28938
09:33:05.570021,1.00700,0.03287,-0.03020,0.00003,-0.00078,-5.52698,0.00068,0.00058,-0.00323,-0.08192,0.98326,0.97445,1.26252
09:33:05.616975,1.05397,0.03683,-0.03142,0.00003,-0.00109,-5.76175,0.00236,0.00211,-0.00128,-0.08247,0.98192,1.01825,1.27228
09:33:05.666207,1.10319,0.03855,-0.03264,0.00003,-0.00124,-5.98975,-0.00069,-0.00003,-0.00128,-0.08308,0.98338,1.06421,1.28449
09:33:05.715501,1.15166,0.03693,-0.03386,0.00003,-0.00185,-6.23805,0.00084,-0.00003,-0.00396,-0.08229,0.98344,1.11435,1.26740
09:33:05.760798,1.19781,0.03208,-0.03473,0.00003,0.00471,-6.11741,0.00007,-0.00140,-0.00128,-0.08180,0.98442,1.16560,1.25763
09:33:05.801673,1.23865,0.03996,-0.03589,0.00003,-0.00185,-6.60657,-0.00100,-0.00217,-0.00262,-0.08204,0.98295,1.19999,1.27228
09:33:05.843060,1.28005,0.03201,-0.03705,0.00003,-0.00216,-6.83000,0.00343,0.00104,-0.00403,-0.08034,0.98247,1.24847,1.26496
09:33:05.891364,1.32835,0.03554,-0.03814,0.00003,-0.00033,-6.95019,0.00084,0.00012,-0.00177,-0.08284,0.98393,1.29434,1.25763
09:33:05.937940,1.37492,0.03466,-0.03915,0.00003,0.00074,-7.08866,-0.00191,0.00226,-0.00317,-0.08204,0.98387,1.34131,1.26740
09:33:05.981435,1.41845,0.03273,-0.04001,0.00003,0.00380,-7.11557,-0.00008,-0.00263,-0.00348,-0.08180,0.98277,1.38617,1.27717
09:33:06.029070,1.46605,0.03588,-0.04108,0.00003,-0.00140,-7.53150,0.00297,0.00058,-0.00342,-0.08204,0.98314,1.42960,1.27961
09:33:06.080454,1.51743,0.03938,-0.04206,0.00003,0.00044,-7.63129,0.00206,0.00073,-0.00317,-0.08156,0.98137,1.47771,1.26007
09:33:06.127046,1.56404,0.03759,-0.04298,0.00003,0.00105,-7.77386,0.00038,-0.00156,-0.00201,-0.08119,0.98125,1.52620,1.26740
09:33:06.173245,1.61001,0.03928,-0.04373,0.00003,0.00425,-7.77314,-0.00298,-0.00034,-0.00317,-0.07930,0.98350,1.57099,1.26496
09:33:06.221158,1.65814,0.03675,-0.04470,0.00003,-0.00033,-8.14456,-0.00298,-0.00095,-0.00159,-0.08180,0.98259,1.62105,1.28449
09:33:06.268221,1.70521,0.03516,-0.04564,0.00003,0.00028,-8.28895,-0.00145,0.00089,-0.00213,-0.08223,0.98314,1.66995,1.27228
09:33:06.311114,1.74594,0.03301,-0.04645,0.00003,0.00273,-8.33301,-0.00252,-0.00232,-0.00311,-0.08162,0.98393,1.71246,1.26984
09:33:06.353299,1.79028,0.03031,-0.04746,0.00003,-0.00185,-8.71148,0.00221,-0.00186,-0.00299,-0.08241,0.98338,1.76037,1.27228
09:33:06.402576,1.83896,0.03631,-0.04837,0.00003,0.00059,-8.77268,0.00099,0.00073,-0.00250,-0.08363,0.98240,1.80336,1.26007
