Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time,CalculationTime,Roll,SteeringAngle,RollRate,ControlInput,gy,gz,ax,ay,az,imu_read_timing,SteerMotorCurrent
10:10:08.866471,0.01059,0.00986,0.00407,-1.79838,0.28583,29.94354,0.00064,-0.00162,0.00396,0.02574,0.98832,0.00001,0.01465
10:10:08.874172,0.01860,0.00683,0.00692,-1.79514,0.43458,36.49969,-0.00195,-0.00376,0.00403,0.02287,0.98881,0.00974,0.00000
10:10:08.884801,0.02827,0.00615,0.00873,-1.63622,0.26833,28.09693,0.00141,-0.00131,0.00604,0.02355,0.98997,0.01960,0.00000
10:10:08.893479,0.03792,0.00528,-0.00715,-1.30865,0.46958,31.86139,0.00064,-0.00742,0.00409,0.00079,0.98234,0.02973,0.00000
10:10:08.905173,0.04959,0.00659,0.01112,-1.05405,0.10208,15.65094,-0.00226,-0.01124,-0.02129,0.04416,0.99210,0.04031,0.00000
10:10:08.915543,0.05937,0.00618,0.06658,-0.79459,0.40833,31.65888,-0.00058,-0.01796,0.04264,0.08412,0.99155,0.05031,0.00000
10:10:08.925226,0.06965,0.00610,0.10526,-0.59027,0.66208,44.29827,-0.00531,-0.01277,-0.02263,0.06185,0.98326,0.06077,0.00000
10:10:08.936121,0.08036,0.00644,0.08172,-0.27243,1.20458,61.84952,-0.00348,-0.00651,0.02428,-0.01488,0.99162,0.07094,0.00000
10:10:08.945812,0.09025,0.00593,0.05382,0.18162,0.70583,33.52776,-0.00501,0.00739,0.00775,-0.01519,0.99259,0.08188,0.00000
10:10:08.958081,0.10183,0.00729,0.11834,0.71351,0.94208,44.83628,-0.00195,0.01503,0.03501,0.08815,0.99381,0.09313,0.00000
10:10:08.966723,0.11114,0.00601,0.17505,1.08000,2.17583,99.22930,-0.00608,0.02098,-0.00579,0.06814,0.97447,0.10229,0.00000
10:10:08.977595,0.12203,0.00654,0.17574,1.66703,2.70958,116.22552,-0.00272,0.03167,-0.02696,-0.00384,0.99210,0.11270,0.00000
10:10:08.988446,0.13284,0.00575,0.15331,2.69514,2.78833,107.35649,-0.00669,0.02892,0.07003,-0.03263,0.97795,0.12363,0.00000
10:10:08.998753,0.14238,0.00616,0.23183,3.73622,2.77958,104.74969,-0.00806,0.03350,0.02220,0.08784,1.00205,0.13342,0.00000
10:10:09.008789,0.15319,0.00660,0.26243,4.80811,3.55833,130.41922,-0.01417,0.02480,0.04154,0.01976,1.00717,0.14437,0.00000
10:10:09.019650,0.16407,0.00721,0.23015,5.90270,4.21458,144.38956,-0.01219,0.02648,-0.04880,-0.05508,1.01193,0.15390,0.00000
10:10:09.028923,0.17331,0.00543,0.27382,7.24703,4.77458,159.45672,-0.00119,0.03412,-0.04429,0.02153,0.99430,0.16446,0.00000
10:10:09.039014,0.18344,0.00585,0.40647,8.70811,5.15083,174.50580,-0.00012,0.04236,0.03385,0.11895,0.95538,0.17460,0.00000
10:10:09.049756,0.19419,0.00624,0.47457,10.46757,6.30583,213.20383,-0.00898,0.05611,0.06387,0.02727,0.95709,0.18601,0.00000
10:10:09.062049,0.20621,0.00785,0.54539,12.26595,6.99708,232.14823,-0.01707,0.07275,0.02580,0.03093,0.99351,0.19651,0.00000
10:10:09.069657,0.21410,0.00526,0.66678,14.37730,7.34708,238.65772,-0.02196,0.08879,-0.00689,0.09705,1.00333,0.20589,0.00000
10:10:09.081867,0.22569,0.00654,0.77914,16.61514,8.37958,271.95597,-0.00577,0.08741,-0.00512,0.06435,1.01156,0.21667,0.00000
10:10:09.090937,0.23536,0.00586,0.85921,18.71838,9.07083,288.87051,-0.00119,0.08451,0.04581,0.02861,0.98887,0.22652,0.00000
10:10:09.102313,0.24646,0.00660,1.01995,20.97892,9.14083,286.00647,-0.00547,0.09703,0.05557,0.11273,0.96630,0.23708,0.00000
10:10:09.111761,0.25618,0.00596,1.06482,23.18108,9.95458,303.63252,-0.00745,0.11353,0.05283,-0.02403,1.00998,0.24746,0.00000
10:10:09.122875,0.26730,0.00658,1.28264,25.59730,10.37458,319.79671,-0.00531,0.15049,-0.12779,0.15738,0.94239,0.25849,0.00000
10:10:09.133582,0.27800,0.00693,1.44430,27.69568,10.54083,322.67410,0.00874,0.18714,-0.03623,0.10602,0.97136,0.26896,0.00000
10:10:09.143695,0.28812,0.00592,1.58637,30.11189,11.34583,347.57574,0.02095,0.21967,-0.04142,0.07540,0.95081,0.27942,0.00000
10:10:09.154353,0.29878,0.00639,1.81464,32.37892,11.97583,375.12822,0.02218,0.25540,-0.02452,0.16586,0.92720,0.28969,0.00000
10:10:09.163543,0.30798,0.00522,2.03602,34.59892,12.28208,388.73037,0.02095,0.27083,0.00201,0.16195,0.94959,0.30000,0.00000
10:10:09.173854,0.31829,0.00533,2.20894,36.87730,12.29958,384.68633,0.02706,0.28488,-0.05423,0.12072,1.01193,0.31012,0.00000
10:10:09.185256,0.32898,0.00565,2.41880,39.20270,12.13333,376.09512,0.03149,0.27648,-0.06808,0.15537,0.96892,0.32079,0.14164
10:10:09.195725,0.34016,0.00647,2.55550,41.45027,11.55583,343.51771,0.03531,0.26701,0.11773,0.09870,1.04273,0.33072,0.55189
10:10:09.205800,0.35024,0.00619,2.66971,43.76595,9.77083,256.86919,0.02737,0.24532,0.01525,0.08766,1.04182,0.34128,0.70574
10:10:09.216733,0.36117,0.00632,2.67956,46.09622,8.04708,162.23840,0.01805,0.22486,0.05703,-0.01903,1.04963,0.35221,1.05495
