Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time,CalculationTime,Roll,SteeringAngle,RollRate,ControlInput,gy,gz,ax,ay,az,imu_read_timing,SteerMotorCurrent
10:01:00.244874,0.01168,0.01112,0.02904,1.61838,1.31467,43.50440,-0.00002,-0.00183,-0.00366,0.04282,0.98832,0.00001,0.01221
10:01:00.266017,0.03241,0.00753,0.05605,2.05459,1.09592,35.12917,-0.00047,0.00046,-0.01153,0.02666,0.99460,0.02368,0.00733
10:01:00.274671,0.04152,0.00645,0.08116,2.37892,1.13967,38.25482,0.00136,0.00367,-0.00152,0.04337,0.98625,0.03198,0.00977
10:01:00.284717,0.05154,0.00611,0.10053,2.69351,1.40217,49.42531,-0.00063,-0.00947,-0.00567,0.03141,0.99290,0.04251,0.00000
10:01:00.295007,0.06185,0.00606,0.09109,3.06486,1.48967,47.77667,-0.00002,-0.01771,0.01635,-0.00183,1.00186,0.05258,0.00000
10:01:00.305414,0.07225,0.00609,0.07970,3.54649,1.99717,61.94466,-0.00170,-0.02031,-0.01623,-0.01104,0.97679,0.06317,0.00000
10:01:00.316527,0.08334,0.00654,0.16977,4.05892,1.97967,72.25066,-0.00338,-0.00931,-0.01013,0.10376,0.97746,0.07420,0.00000
10:01:00.326752,0.09358,0.00653,0.26299,4.67027,1.74342,73.19417,0.00090,-0.00595,0.04734,0.11584,1.00034,0.08458,0.00000
10:01:00.337308,0.10415,0.00675,0.36144,5.39351,2.45217,112.73626,-0.00231,0.00596,-0.01366,0.11462,0.99936,0.09509,0.00000
10:01:00.347796,0.11443,0.00667,0.47880,6.22541,3.44967,166.41963,-0.00689,0.01879,0.02727,0.12749,1.00363,0.10549,0.00000
10:01:00.357646,0.12449,0.00605,0.52886,7.47081,4.35967,200.63442,-0.00078,0.02994,0.03983,0.04063,0.97039,0.11537,0.00000
10:01:00.368569,0.13456,0.00530,0.58004,9.20432,4.55217,200.94534,-0.00842,0.03192,0.13103,0.03636,1.00601,0.12635,0.00000
10:01:00.379214,0.14604,0.00659,0.67621,11.22649,5.63717,243.03891,-0.01636,0.02398,-0.06692,0.08150,1.04017,0.13695,0.00000
10:01:00.389279,0.15612,0.00624,0.68551,13.18054,6.96717,280.45556,-0.01544,0.02001,-0.00098,-0.03453,1.05097,0.14698,0.00000
10:01:00.399246,0.16607,0.00582,0.87917,15.29676,7.67592,323.47777,-0.01529,0.02169,0.20228,0.12755,0.73322,0.15718,0.00000
10:01:00.410648,0.17746,0.00669,0.97811,17.54432,9.81092,406.94686,0.03221,0.03788,-0.36405,0.03739,0.97124,0.16755,0.00000
10:01:00.420302,0.18712,0.00614,1.07934,19.70919,12.23467,503.45665,-0.02247,0.05712,0.33422,0.01311,1.10282,0.17808,0.00000
10:01:00.430859,0.19768,0.00651,1.31119,22.02000,12.33967,526.61535,-0.00292,0.13653,-0.32245,0.17172,1.03889,0.18865,0.00000
10:01:00.441790,0.20811,0.00645,1.72120,24.22541,11.79717,555.77169,-0.02812,0.13791,0.23296,0.40901,1.01309,0.19907,0.00000
10:01:00.452178,0.21901,0.00699,1.93738,26.51676,13.65217,648.09379,-0.01147,0.16692,-0.15372,0.13298,0.95014,0.20975,0.00000
10:01:00.461928,0.22877,0.00639,2.20510,28.65892,15.96217,769.62580,0.00182,0.19624,0.06069,0.18452,0.94843,0.21948,0.00000
10:01:00.472233,0.23906,0.00648,2.40033,30.80432,17.17842,833.45257,-0.00322,0.19472,-0.12651,0.08400,0.93110,0.22965,0.00000
10:01:00.482051,0.24887,0.00586,2.53570,33.05838,18.07092,872.36601,0.01083,0.19166,0.00293,0.01251,0.89481,0.23980,0.00000
10:01:00.493488,0.26033,0.00695,2.72161,35.52324,19.00717,919.99551,0.00151,0.21136,-0.17245,0.03385,0.94544,0.25125,0.00000
10:01:00.502749,0.26958,0.00582,2.96379,37.55514,19.47967,962.72784,0.00258,0.22144,-0.10144,0.13487,0.90719,0.26050,0.00000
10:01:00.514416,0.28124,0.00712,3.20504,40.06865,19.29592,973.76613,0.00029,0.23320,-0.21185,0.09851,0.99875,0.27220,0.00733
10:01:00.524419,0.29124,0.00676,3.36419,42.14919,18.86717,964.38366,0.01694,0.23427,-0.10028,0.04843,0.98869,0.28223,0.21490
10:01:00.535114,0.30193,0.00695,3.52264,44.58649,18.42967,951.09407,0.02228,0.22725,-0.14433,0.04526,1.07275,0.29291,0.58120
10:01:00.545344,0.31218,0.00630,3.65466,46.92324,18.42092,951.66885,0.02640,0.21808,-0.04551,0.02666,0.88688,0.30285,0.82295
10:01:00.555294,0.32212,0.00588,3.75925,49.16270,17.51092,911.37260,0.02488,0.21426,-0.02519,0.00268,0.94745,0.31318,1.49939
10:01:00.568750,0.33559,0.00914,3.81044,51.42973,16.00592,836.96508,0.02136,0.17777,-0.03989,-0.09156,0.99601,0.32635,1.84860
10:01:00.578770,0.34561,0.00893,3.92892,53.59946,14.40467,771.45628,0.01052,0.16295,-0.14555,0.05923,1.03932,0.33678,1.81929
10:01:00.591089,0.35793,0.01047,4.05655,56.00757,13.45967,732.18285,0.01480,0.12905,0.02910,0.06875,0.98606,0.34793,2.21978
10:01:00.613738,0.38058,0.01154,4.26748,61.11243,10.54592,601.04670,0.00289,0.08247,-0.07125,0.05679,1.01065,0.37149,2.16361
10:01:00.629545,0.39639,0.00763,4.43737,64.79351,8.65592,518.28956,-0.00017,0.04383,-0.01812,0.13267,0.97942,0.38784,1.69719
10:01:00.642934,0.40975,0.01072,4.50616,67.18216,7.14217,445.47038,0.00747,0.01757,0.21021,0.08046,0.97362,0.40002,1.23077
10:01:00.666885,0.43373,0.01234,4.86275,72.25784,4.56092,354.02920,-0.00750,-0.07620,0.02464,0.43774,1.05262,0.42375,0.00244
10:01:00.690190,0.45702,0.01052,5.06363,77.11459,3.27467,290.22455,0.00625,-0.04749,0.19971,0.25138,0.97637,0.44806,0.00000
10:01:00.713766,0.48059,0.01126,4.96374,82.08486,4.88467,290.83797,-0.02201,0.01283,0.13371,-0.12566,0.96179,0.47069,0.00000
10:01:00.737801,0.50446,0.01178,5.05407,87.22541,5.05967,264.65227,-0.01147,0.06537,0.10510,0.07259,0.92330,0.49447,0.00000
