Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time (s),CalculationTime (s),Roll (deg),SteeringAngle (deg),RollRate (deg),ControlInput (deg),gy (rad/s),gz (rad/s),ax (g),ay (g),az (g),imu_read_timing (s),SteerMotorCurrent (A),deltadot_computed,steering_acc
14:52:37.610547,0.01320,0.01264,0.01410,7.43351,0.24967,0.00000,0.00050,0.00016,-0.00348,0.03764,0.98649,0.00001,0.01465,20.99001,-323.14626
14:52:37.629711,0.03241,0.00714,0.02756,7.43351,0.31092,0.00000,0.00309,0.00062,-0.00512,0.03178,0.99064,0.02364,0.01221,-7.64675
14:52:37.638376,0.04108,0.00562,0.03308,7.43351,-0.03033,0.00000,-0.00515,0.00123,-0.00579,0.03154,0.99162,0.03244,0.00733,-9.38187
14:52:37.648823,0.05152,0.00571,0.04640,7.43351,0.21467,0.00000,0.00309,0.00184,-0.00390,0.03776,0.99125,0.04295,0.01954,-7.73198
14:52:37.659521,0.06223,0.00623,0.05669,7.43351,0.10092,0.00000,-0.00042,-0.00076,-0.00470,0.03575,0.98954,0.05381,0.01954,-8.11280
14:52:37.669439,0.07214,0.00578,0.07140,7.43351,0.22342,0.00000,-0.00027,0.00062,-0.00689,0.03977,0.98875,0.06351,0.02198,-7.09962
14:52:37.679696,0.08240,0.00575,0.08188,7.43351,0.34592,0.00000,0.00111,-0.00198,-0.00744,0.03349,0.98826,0.07400,0.01954,-6.18513
14:52:37.690122,0.09282,0.00566,0.08980,7.43351,0.17092,0.00000,0.00202,-0.00396,-0.00933,0.03282,0.98686,0.08413,0.03663,-6.95597
14:52:37.700596,0.10329,0.00576,0.09831,7.43351,0.17092,0.00000,0.00111,-0.00152,-0.01287,0.03361,0.98869,0.09467,0.03663,-6.75705
14:52:37.710807,0.11351,0.00579,0.11067,7.43351,0.16217,0.00000,-0.00164,-0.00106,-0.01220,0.03849,0.99058,0.10465,0.03419,-6.51560
14:52:37.726277,0.12897,0.01089,0.12432,7.43351,0.24967,0.00000,0.00263,-0.00503,-0.01610,0.03843,0.99015,0.11724,0.05861,-5.71839
14:52:37.749120,0.15181,0.01007,0.13790,7.43351,0.03092,0.00000,0.00279,-0.00488,-0.00659,0.04130,0.98887,0.14031,0.06105,-6.59579
14:52:37.768397,0.17087,0.00813,0.15045,7.43351,0.38092,0.00000,-0.00011,-0.00610,-0.00506,0.03257,0.98960,0.16021,0.08303,-4.39032
14:52:37.779177,0.18081,0.00790,0.15994,7.43351,0.10967,0.00000,0.00325,-0.00320,-0.00482,0.03666,0.99003,0.17007,0.06349,-5.65018
14:52:37.787502,0.19020,0.00696,0.17001,7.43351,0.12717,0.00000,-0.00195,-0.00228,-0.00531,0.03727,0.99027,0.18020,0.09524,-5.31900
14:52:37.798892,0.20130,0.00743,0.18361,7.43351,0.00467,0.00000,-0.00256,-0.00091,-0.00421,0.04282,0.98820,0.19126,0.08791,-5.67033
14:52:37.810839,0.21353,0.00946,0.19550,7.43351,0.02217,0.00000,-0.00042,0.00001,-0.00567,0.04093,0.98936,0.20250,0.09280,-5.29644
14:52:37.821839,0.22452,0.01030,0.20670,7.43351,-0.05658,0.00000,0.00095,-0.00167,-0.00433,0.04117,0.98863,0.21175,0.09524,-5.46475
14:52:37.844753,0.24661,0.01044,0.21601,7.43351,0.21467,0.00000,-0.00485,-0.00106,-0.00641,0.03270,0.99070,0.23628,0.10501,-3.76518
14:52:37.863886,0.26658,0.00788,0.22862,7.43351,0.00467,0.00000,0.00080,0.00108,-0.00903,0.04246,0.98881,0.25695,0.10501,-4.61757
14:52:37.875834,0.27853,0.00866,0.24485,7.43351,0.01342,0.00000,0.00080,0.00123,-0.00701,0.04679,0.98850,0.26766,0.11966,-4.19015
14:52:37.886500,0.28896,0.00885,0.26062,7.43351,0.30217,0.00000,0.00355,-0.00152,-0.00701,0.04307,0.98643,0.27800,0.10501,-2.24386
14:52:37.896822,0.29950,0.00921,0.26836,7.43351,0.00467,0.00000,-0.00118,0.00108,-0.00409,0.03770,0.98954,0.28847,0.13187,-3.68813
14:52:37.906659,0.30935,0.00823,0.27051,7.43351,0.01342,0.00000,-0.00286,0.00046,-0.00677,0.03129,0.98942,0.29824,0.12943,-3.59008
14:52:37.917210,0.31920,0.00783,0.27274,7.43351,-0.07408,0.00000,0.00126,-0.00091,-0.00531,0.03251,0.99040,0.30902,0.14164,-4.01588
14:52:37.925915,0.32862,0.00697,0.27756,7.43351,-0.04783,0.00000,0.00294,-0.00167,-0.00756,0.03520,0.99040,0.31939,0.13919,-3.75969
14:52:37.937230,0.33958,0.00774,0.28808,7.43351,-0.04783,0.00000,0.00095,-0.00045,-0.00811,0.04172,0.98857,0.32883,0.13919,-3.51374
14:52:37.947746,0.35042,0.00821,0.30136,7.43351,-0.17033,0.00000,-0.00149,-0.00152,-0.00823,0.04673,0.98704,0.34032,0.16850,-3.87237
14:52:37.957828,0.36052,0.00817,0.31328,7.43189,-0.00408,0.00000,0.00111,0.00092,-0.00726,0.04319,0.98631,0.34929,0.16361,-0.00310,-2.63667
14:52:37.967127,0.36980,0.00723,0.32254,7.43189,0.09217,0.00000,0.00157,0.00077,-0.00628,0.03928,0.98875,0.35977,0.20269,-1.94094
14:52:37.978390,0.38042,0.00727,0.32404,7.43027,-0.04783,0.00000,-0.00073,0.00337,-0.00445,0.03227,0.99107,0.37040,0.17338,-0.00267,-2.62824
14:52:37.987642,0.39033,0.00703,0.32607,7.43027,-0.18783,0.00000,-0.00317,0.00199,-0.00708,0.03447,0.99210,0.38029,0.16606,-3.38568
14:52:37.999595,0.40227,0.00863,0.32873,7.43027,-0.00408,0.00000,-0.00454,0.00108,-0.00366,0.03312,0.99076,0.39164,0.17827,-2.31973
14:52:38.009964,0.41266,0.00809,0.33265,7.42865,-0.10033,0.00000,-0.00042,-0.00152,-0.00708,0.03562,0.98826,0.40165,0.61538,-0.00284,-2.70908
14:52:38.020524,0.42321,0.00828,0.36368,7.41405,2.13092,0.00000,0.00416,0.00153,-0.00689,0.04075,0.98783,0.41201,0.41026,-0.02473,10.55367
14:52:38.030016,0.43271,0.00743,0.36946,7.38000,0.05717,0.00000,0.00095,0.00230,-0.00909,0.03642,0.98625,0.42332,0.11233,-0.05271,-0.17448
14:52:38.041480,0.44415,0.00871,0.37916,7.36703,0.16217,0.00000,-0.00241,-0.00183,-0.00750,0.04020,0.98893,0.43244,0.24664,-0.02497,0.22743
