Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time,CalculationTime,Roll,SteeringAngle,RollRate,ControlInput,gy,gz,ax,ay,az,imu_read_timing,SteerMotorCurrent
09:20:07.858787,0.01781,0.01779,0.00000,0.00000,0.00137,-0.05824,0.00113,0.00243,-0.00281,-0.07991,0.98606,0.00001,0.06838
09:20:07.883647,0.04271,0.01201,0.00000,0.00000,0.00107,-0.04529,0.00495,-0.00367,-0.00165,-0.08021,0.98442,0.03063,0.14408
09:20:07.910740,0.06978,0.01546,0.00000,0.00000,-0.00000,0.00000,-0.00101,-0.00031,-0.00177,-0.07979,0.98167,0.05473,0.15873
09:20:07.937763,0.09681,0.01390,0.00000,0.00000,-0.00199,0.08412,-0.00207,0.00091,-0.00159,-0.08180,0.98222,0.08244,0.15629
09:20:07.963045,0.12159,0.01389,0.00000,0.00000,-0.00351,0.14882,0.00220,-0.00047,-0.00262,-0.07942,0.98393,0.10745,0.15873
09:20:07.991688,0.15072,0.01595,0.00000,0.00000,-0.00351,0.14882,-0.00039,-0.00108,-0.00445,-0.07918,0.98405,0.13655,0.16606
09:20:08.021280,0.18033,0.01574,0.00000,0.00000,0.00092,-0.03882,-0.00269,0.00152,-0.00250,-0.08113,0.98308,0.16552,0.17827
09:20:08.046057,0.20511,0.01339,0.00000,0.00000,-0.00137,0.05824,-0.00131,0.00060,-0.00232,-0.07954,0.98314,0.19047,0.15140
09:20:08.074770,0.23380,0.01651,0.00000,0.00000,0.00107,-0.04529,0.00174,-0.00276,-0.00122,-0.08003,0.98356,0.21827,0.16606
09:20:08.101403,0.25976,0.01472,0.00000,0.00000,0.00107,-0.04529,0.00449,-0.00077,-0.00299,-0.07887,0.98558,0.24376,0.14652
09:20:08.131288,0.28983,0.01550,0.00000,0.00000,-0.00153,0.06471,-0.00452,-0.00245,-0.00305,-0.08052,0.98399,0.27431,0.17094
09:20:08.158224,0.31726,0.01366,0.00000,0.00000,-0.00015,0.00647,0.00205,0.00137,-0.00201,-0.07918,0.98240,0.30286,0.17338
09:20:08.186669,0.34572,0.01601,0.00000,0.00000,-0.00305,0.12941,0.00129,0.00243,-0.00232,-0.08076,0.98155,0.33045,0.16606
09:20:08.208611,0.36765,0.01434,0.00000,0.00000,0.00061,-0.02588,-0.00207,-0.00230,-0.00207,-0.07655,0.98271,0.35335,0.16117
09:20:08.236268,0.39531,0.01359,0.00000,0.00000,0.00183,-0.07765,-0.00269,-0.00108,-0.00256,-0.07906,0.98411,0.38167,0.16361
09:20:08.263593,0.42264,0.01339,0.00000,0.00000,0.00199,-0.08412,-0.00482,-0.00123,-0.00207,-0.08107,0.98259,0.40819,0.17827
09:20:08.292257,0.45129,0.01497,0.00000,0.00000,-0.00076,0.03235,0.00266,0.00091,-0.00348,-0.07942,0.98131,0.43662,0.17338
09:20:08.320954,0.48001,0.01593,0.00000,0.00000,0.00214,-0.09059,0.00251,-0.00245,-0.00281,-0.08143,0.98515,0.46444,0.15873
09:20:08.346654,0.50543,0.01354,0.00000,0.00000,0.00092,-0.03882,0.00129,-0.00276,-0.00244,-0.07851,0.98362,0.49202,0.15873
09:20:08.375263,0.53430,0.01459,0.00000,0.00000,0.00137,-0.05824,-0.00101,0.00045,-0.00195,-0.07991,0.98472,0.51867,0.17094
09:20:08.400886,0.55868,0.01168,0.00000,0.00000,0.00214,-0.09059,0.00327,-0.00108,-0.00250,-0.08028,0.98625,0.54762,0.16117
09:20:08.431669,0.59071,0.01655,0.00000,0.00000,0.00122,-0.05176,0.00205,-0.00108,-0.00122,-0.08015,0.98509,0.57564,0.16117
09:20:08.459011,0.61806,0.01507,0.00000,0.00000,-0.00122,0.05176,-0.00070,-0.00138,-0.00354,-0.08235,0.98320,0.60400,0.18315
09:20:08.486888,0.64593,0.01658,0.00000,0.00000,-0.00351,0.14882,-0.00314,-0.00169,-0.00256,-0.08076,0.98466,0.63052,0.16117
09:20:08.513179,0.67223,0.01453,0.00000,0.00000,0.00031,-0.01294,0.00113,0.00121,-0.00244,-0.08003,0.98204,0.65696,0.17094
09:20:08.541025,0.70008,0.01446,0.00000,0.00000,-0.00214,0.09059,0.00205,0.00320,-0.00165,-0.08052,0.98582,0.68631,0.17094
09:20:08.569148,0.72820,0.01523,0.00000,0.00000,-0.00046,0.01941,0.00067,-0.00108,-0.00323,-0.08064,0.98240,0.71278,0.16606
09:20:08.597821,0.75687,0.01415,0.00000,0.00000,-0.00061,0.02588,0.00067,-0.00077,-0.00122,-0.08009,0.98265,0.74307,0.16606
09:20:08.624609,0.78363,0.01413,0.00000,0.00000,0.00061,-0.02588,0.00129,-0.00001,-0.00311,-0.07808,0.98155,0.76879,0.17338
09:20:08.652966,0.81199,0.01504,0.00000,0.00000,-0.00336,0.14235,0.00113,-0.00444,-0.00293,-0.08082,0.98350,0.79768,0.17582
09:20:08.681260,0.84031,0.01501,0.00000,0.00000,-0.00061,0.02588,0.00067,0.00045,-0.00018,-0.07857,0.98387,0.82629,0.16850
09:20:08.707178,0.86555,0.01241,0.00000,0.00000,-0.00122,0.05176,-0.00330,0.00060,-0.00299,-0.08058,0.98539,0.85442,0.15873
09:20:08.733147,0.89151,0.01215,0.00000,0.00000,-0.00092,0.03882,0.00037,-0.00062,-0.00470,-0.08058,0.98356,0.87882,0.16361
09:20:08.759238,0.91827,0.01507,0.00000,0.00000,-0.00046,0.01941,0.00022,-0.00199,-0.00238,-0.07832,0.98247,0.90304,0.15629
09:20:08.785152,0.94366,0.01347,0.00000,0.00000,-0.00137,0.05824,0.00037,0.00014,-0.00232,-0.07967,0.98344,0.92894,0.16117
09:20:08.811643,0.97069,0.01345,0.00000,0.00000,0.00153,-0.06471,0.00266,0.00167,-0.00512,-0.07948,0.98545,0.95672,0.17094
09:20:08.839147,0.99818,0.01497,0.00000,0.00000,0.00428,-0.18118,0.00067,-0.00001,-0.00262,-0.08211,0.98387,0.98301,0.17338
09:20:08.864592,1.02362,0.01371,0.00000,0.00000,-0.00076,0.03235,0.00052,-0.00031,-0.00335,-0.08125,0.98289,1.00761,0.16850
09:20:08.892243,1.05126,0.01493,0.00000,0.00000,-0.00061,0.02588,0.00037,-0.00199,-0.00220,-0.07881,0.98326,1.03705,0.16117
09:20:08.919350,1.07840,0.01360,0.00000,0.00000,-0.00122,0.05176,-0.00101,-0.00077,-0.00140,-0.07838,0.98423,1.06286,0.16606
09:20:08.946338,1.10511,0.01302,0.00000,0.00000,0.00153,-0.06471,0.00495,0.00075,-0.00360,-0.07912,0.98588,1.09122,0.17338
09:20:08.971216,1.12975,0.01233,0.00000,0.00000,-0.00229,0.09706,0.00174,0.00045,-0.00268,-0.07887,0.98387,1.11684,0.17582
09:20:08.998251,1.15729,0.01528,0.00000,0.00000,0.00015,-0.00647,0.00113,0.00045,-0.00275,-0.07887,0.98466,1.14183,0.16117
09:20:09.027390,1.18644,0.01649,0.00000,0.00000,-0.00092,0.03882,-0.00009,0.00228,-0.00232,-0.07802,0.98375,1.17072,0.17094
09:20:09.054010,1.21306,0.01192,0.00000,0.00000,-0.00031,0.01294,-0.00024,0.00121,-0.00335,-0.07930,0.98344,1.19929,0.17094
09:20:09.079055,1.23812,0.01222,0.00000,0.00000,0.00092,-0.03882,0.00067,0.00243,-0.00116,-0.07967,0.98405,1.22649,0.14652
09:20:09.108570,1.26762,0.01637,0.00000,0.00000,0.00367,-0.15529,0.00327,0.00030,-0.00226,-0.07906,0.98356,1.25150,0.15873
09:20:09.133849,1.29287,0.01484,0.00000,0.00000,-0.00107,0.04529,0.00022,0.00045,-0.00244,-0.07960,0.98509,1.27713,0.16361
09:20:09.160262,1.31929,0.01288,0.00000,0.00000,0.00168,-0.07118,-0.00085,0.00106,-0.00512,-0.08015,0.98356,1.30685,0.17827
