Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time,CalculationTime,MeasuredVelocity,FilteredVelocity,BalancingGainsInner,BalancingGainsOuter,Roll,SteeringAngle,RollRate,ControlInput,BalancingSetpoint,gy,gz,ax,ay,az,imu_read_timing,SteerMotorCurrent
09:00:03.527124,0.12450,0.00568,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00157,-0.00470,0.00000,0.00220,-0.00078,-0.00549,-0.07466,0.98649,0.11617,0.16850
09:00:03.538749,0.13610,0.00657,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00057,0.00171,0.00000,0.00235,-0.00062,-0.00220,-0.07576,0.98393,0.12703,0.16606
09:00:03.549245,0.14660,0.00674,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00133,0.00400,0.00000,0.00113,-0.00017,-0.00232,-0.07546,0.98301,0.13756,0.16117
09:00:03.559470,0.15684,0.00661,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00080,-0.00241,0.00000,-0.00101,0.00029,-0.00573,-0.07454,0.98301,0.14757,0.15873
09:00:03.569770,0.16714,0.00656,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00111,-0.00333,0.00000,-0.00009,0.00060,-0.00275,-0.07552,0.98497,0.15814,0.15629
09:00:03.581179,0.17854,0.00710,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00057,0.00171,0.00000,-0.00025,0.00014,-0.00323,-0.07369,0.98356,0.16912,0.15629
09:00:03.591561,0.18891,0.00712,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00294,-0.00883,0.00000,-0.00086,0.00197,-0.00360,-0.07796,0.98411,0.17993,0.17094
09:00:03.602100,0.19946,0.00732,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00111,-0.00333,0.00000,0.00113,-0.00017,-0.00396,-0.07509,0.98344,0.19045,0.16361
09:00:03.612535,0.20987,0.00737,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00057,0.00171,0.00000,0.00021,-0.00001,-0.00256,-0.07527,0.98423,0.20089,0.17094
09:00:03.622821,0.21947,0.00661,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00187,-0.00562,0.00000,-0.00101,0.00044,-0.00323,-0.07613,0.98387,0.21118,0.15873
09:00:03.632610,0.22996,0.00669,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00218,-0.00654,0.00000,-0.00070,0.00167,-0.00177,-0.07509,0.98533,0.22093,0.16850
09:00:03.642744,0.24009,0.00648,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00035,-0.00104,0.00000,-0.00009,-0.00200,-0.00464,-0.07509,0.98326,0.23110,0.16117
09:00:03.653244,0.25060,0.00669,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00065,-0.00195,0.00000,0.00342,0.00075,-0.00171,-0.07405,0.98247,0.24163,0.18071
09:00:03.662757,0.26013,0.00596,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00126,-0.00379,0.00000,-0.00055,-0.00307,-0.00384,-0.07759,0.98222,0.25180,0.16606
09:00:03.672989,0.27035,0.00599,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00126,-0.00379,0.00000,-0.00101,0.00044,-0.00317,-0.07619,0.98362,0.26206,0.16606
09:00:03.684089,0.28123,0.00667,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00164,0.00492,0.00000,-0.00422,-0.00078,-0.00403,-0.07320,0.98667,0.27207,0.15629
09:00:03.694864,0.29154,0.00661,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00187,-0.00562,0.00000,-0.00101,-0.00032,-0.00317,-0.07479,0.98332,0.28325,0.15873
09:00:03.705805,0.30316,0.00788,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00325,-0.00974,0.00000,-0.00040,-0.00062,-0.00262,-0.07405,0.98527,0.29386,0.16117
09:00:03.715825,0.31317,0.00739,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00164,0.00492,0.00000,-0.00025,-0.00185,-0.00421,-0.07454,0.98466,0.30420,0.18315
09:00:03.725883,0.32325,0.00673,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00240,0.00721,0.00000,-0.00009,-0.00200,-0.00390,-0.07637,0.98344,0.31423,0.16117
09:00:03.736082,0.33324,0.00636,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00271,0.00813,0.00000,0.00036,0.00197,-0.00701,-0.07594,0.98533,0.32423,0.15873
09:00:03.747342,0.34442,0.00718,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00118,0.00354,0.00000,-0.00177,0.00304,-0.00421,-0.07442,0.98381,0.33557,0.16850
09:00:03.758995,0.35635,0.00875,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00057,0.00171,0.00000,0.00067,-0.00093,-0.00366,-0.07357,0.98375,0.34546,0.16361
09:00:03.766990,0.36434,0.00640,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00096,-0.00287,0.00000,0.00159,0.00228,-0.00403,-0.07442,0.98448,0.35532,0.15385
09:00:03.778059,0.37541,0.00711,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00011,0.00034,0.00000,0.00311,0.00044,-0.00531,-0.07582,0.98387,0.36643,0.15873
09:00:03.788227,0.38535,0.00635,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00027,0.00080,0.00000,-0.00070,0.00029,-0.00494,-0.07546,0.98674,0.37653,0.16361
09:00:03.799220,0.39657,0.00722,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00569,-0.01707,0.00000,0.00067,-0.00261,-0.00281,-0.07485,0.98472,0.38760,0.15873
09:00:03.809103,0.40647,0.00675,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00172,-0.00516,0.00000,0.00220,0.00075,-0.00329,-0.07466,0.98228,0.39749,0.16850
09:00:03.819676,0.41703,0.00712,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00042,0.00125,0.00000,0.00174,-0.00017,-0.00403,-0.07338,0.98350,0.40797,0.16850
09:00:03.830344,0.42768,0.00757,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00042,0.00125,0.00000,-0.00086,0.00075,-0.00311,-0.07649,0.98326,0.41813,0.16850
09:00:03.839792,0.43714,0.00650,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00233,-0.00699,0.00000,0.00128,-0.00047,-0.00329,-0.07552,0.98283,0.42811,0.17338
09:00:03.850103,0.44747,0.00651,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00027,0.00080,0.00000,0.00128,-0.00093,-0.00262,-0.07674,0.98338,0.43865,0.16606
09:00:03.862566,0.45992,0.00860,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00233,-0.00699,0.00000,0.00021,0.00182,-0.00378,-0.07326,0.98399,0.44988,0.17094
09:00:03.871082,0.46843,0.00640,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00133,0.00400,0.00000,-0.00162,-0.00139,-0.00348,-0.07564,0.98539,0.45947,0.16361
09:00:03.881561,0.47892,0.00653,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00340,-0.01020,0.00000,0.00021,0.00044,-0.00281,-0.07607,0.98393,0.46995,0.16117
09:00:03.891740,0.48909,0.00634,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00111,-0.00333,0.00000,-0.00086,0.00075,-0.00287,-0.07454,0.98228,0.48012,0.17582
09:00:03.903026,0.50038,0.00651,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00210,0.00629,0.00000,-0.00590,-0.00276,-0.00384,-0.07570,0.98448,0.49136,0.15873
09:00:03.913451,0.51082,0.00613,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00004,-0.00012,0.00000,0.00067,-0.00078,-0.00275,-0.07594,0.98362,0.50225,0.16606
09:00:03.924542,0.52167,0.00669,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00279,-0.00837,0.00000,-0.00101,0.00243,-0.00384,-0.07637,0.98308,0.51267,0.16117
09:00:03.935277,0.53193,0.00586,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00096,-0.00287,0.00000,-0.00315,-0.00246,-0.00366,-0.07613,0.98259,0.52358,0.18315
09:00:03.945580,0.54294,0.00667,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00004,-0.00012,0.00000,-0.00086,0.00121,-0.00250,-0.07503,0.98289,0.53396,0.17582
09:00:03.956058,0.55321,0.00658,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00462,-0.01387,0.00000,-0.00086,-0.00062,-0.00360,-0.07479,0.98362,0.54507,0.16606
09:00:03.967296,0.56465,0.00764,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00019,-0.00058,0.00000,-0.00300,-0.00001,-0.00281,-0.07546,0.98454,0.55561,0.16850
09:00:03.976600,0.57395,0.00661,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00057,0.00171,0.00000,-0.00055,0.00090,-0.00323,-0.07466,0.98375,0.56500,0.16361
09:00:03.987238,0.58458,0.00694,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00065,-0.00195,0.00000,-0.00070,0.00319,-0.00110,-0.07546,0.98533,0.57560,0.17338
09:00:03.997242,0.59461,0.00676,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00149,0.00446,0.00000,0.00235,0.00044,-0.00213,-0.07369,0.98381,0.58555,0.17094
09:00:04.007217,0.60457,0.00653,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00019,-0.00058,0.00000,0.00098,0.00044,-0.00433,-0.07546,0.98661,0.59553,0.15873
09:00:04.017703,0.61507,0.00667,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00203,-0.00608,0.00000,-0.00223,-0.00078,-0.00220,-0.07369,0.98503,0.60605,0.16361
09:00:04.027071,0.62444,0.00569,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00126,-0.00379,0.00000,-0.00330,-0.00093,-0.00396,-0.07509,0.98460,0.61610,0.16606
09:00:04.038349,0.63570,0.00673,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00133,0.00400,0.00000,-0.00330,0.00090,-0.00293,-0.07540,0.98289,0.62666,0.16117
09:00:04.048514,0.64586,0.00652,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00027,0.00080,0.00000,0.00220,-0.00307,-0.00317,-0.07393,0.98442,0.63688,0.16850
09:00:04.059472,0.65594,0.00595,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00172,-0.00516,0.00000,0.00220,0.00274,-0.00287,-0.07369,0.98448,0.64762,0.16606
09:00:04.069523,0.66689,0.00654,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00011,0.00034,0.00000,0.00189,-0.00062,-0.00348,-0.07662,0.98637,0.65791,0.16361
09:00:04.079776,0.67712,0.00635,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00118,0.00354,0.00000,-0.00086,-0.00062,-0.00348,-0.07607,0.98436,0.66812,0.16361
09:00:04.090403,0.68776,0.00678,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00088,0.00263,0.00000,0.00250,0.00151,-0.00354,-0.07546,0.98411,0.67874,0.16361
09:00:04.100764,0.69811,0.00659,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00279,-0.00837,0.00000,0.00067,0.00060,-0.00348,-0.07674,0.98484,0.68911,0.16606
09:00:04.111188,0.70854,0.00646,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00065,-0.00195,0.00000,0.00052,-0.00017,-0.00494,-0.07412,0.98503,0.69957,0.17582
09:00:04.121631,0.71900,0.00672,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00264,-0.00791,0.00000,0.00189,0.00044,-0.00311,-0.07558,0.98649,0.70999,0.17094
09:00:04.132355,0.72970,0.00706,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00042,0.00125,0.00000,-0.00086,0.00075,-0.00348,-0.07588,0.98460,0.72072,0.16606
09:00:04.143072,0.74020,0.00659,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00035,-0.00104,0.00000,0.00143,-0.00001,-0.00384,-0.07472,0.98466,0.73101,0.17094
09:00:04.153861,0.75122,0.00725,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00378,0.01133,0.00000,0.00052,-0.00001,-0.00421,-0.07259,0.98521,0.74231,0.17094
09:00:04.162620,0.76000,0.00567,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00065,-0.00195,0.00000,0.00250,0.00197,-0.00458,-0.07448,0.98728,0.75225,0.16850
09:00:04.175643,0.77299,0.00831,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00080,-0.00241,0.00000,0.00174,0.00044,-0.00256,-0.07564,0.98375,0.76347,0.16361
09:00:04.183123,0.78049,0.00571,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00050,-0.00150,0.00000,0.00159,0.00029,-0.00366,-0.07412,0.98350,0.77216,0.16850
09:00:04.194605,0.79196,0.00677,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00286,0.00858,0.00000,-0.00498,0.00365,-0.00207,-0.07448,0.98314,0.78296,0.16117
09:00:04.204728,0.80207,0.00666,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00325,-0.00974,0.00000,0.00342,-0.00001,-0.00342,-0.07454,0.98362,0.79311,0.16117
09:00:04.215052,0.81172,0.00594,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00065,-0.00195,0.00000,0.00266,0.00075,-0.00250,-0.07491,0.98423,0.80317,0.17338
09:00:04.225331,0.82269,0.00655,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00187,-0.00562,0.00000,-0.00101,0.00029,-0.00323,-0.07619,0.98460,0.81370,0.17338
09:00:04.235474,0.83283,0.00633,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00271,0.00813,0.00000,-0.00193,0.00350,-0.00244,-0.07436,0.98350,0.82384,0.16361
09:00:04.246745,0.84410,0.00724,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00088,0.00263,0.00000,-0.00055,0.00167,-0.00366,-0.07546,0.98497,0.83513,0.17338
09:00:04.257326,0.85467,0.00713,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00233,-0.00699,0.00000,0.00159,0.00243,-0.00281,-0.07351,0.98387,0.84513,0.14652
09:00:04.267710,0.86456,0.00683,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00157,-0.00470,0.00000,-0.00040,-0.00185,-0.00323,-0.07448,0.98527,0.85520,0.15873
09:00:04.277645,0.87501,0.00665,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00035,-0.00104,0.00000,-0.00040,0.00319,-0.00451,-0.07509,0.98515,0.86597,0.15873
09:00:04.288310,0.88484,0.00612,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00347,0.01042,0.00000,0.00220,0.00090,-0.00287,-0.07460,0.98600,0.87607,0.16361
09:00:04.298106,0.89547,0.00569,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00050,-0.00150,0.00000,0.00021,0.00182,-0.00171,-0.07503,0.98362,0.88717,0.16361
09:00:04.310088,0.90717,0.00652,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00218,-0.00654,0.00000,0.00098,0.00121,-0.00317,-0.07442,0.98417,0.89770,0.15873
09:00:04.319544,0.91689,0.00639,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00149,0.00446,0.00000,-0.00040,-0.00154,-0.00610,-0.07521,0.98381,0.90785,0.15140
09:00:04.330695,0.92805,0.00652,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00057,0.00171,0.00000,0.00036,0.00304,-0.00470,-0.07570,0.98442,0.91901,0.16850
09:00:04.341390,0.93875,0.00687,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00118,0.00354,0.00000,0.00021,-0.00169,-0.00281,-0.07357,0.98308,0.92947,0.17582
09:00:04.350386,0.94775,0.00567,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00225,0.00675,0.00000,-0.00208,0.00060,-0.00275,-0.07460,0.98283,0.93948,0.16361
09:00:04.362576,0.95966,0.00721,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00279,-0.00837,0.00000,0.00388,0.00258,-0.00525,-0.07631,0.98192,0.95000,0.16850
09:00:04.372546,0.96898,0.00617,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00096,-0.00287,0.00000,0.00098,0.00029,-0.00305,-0.07509,0.98637,0.96083,0.16850
09:00:04.381705,0.97907,0.00591,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00157,-0.00470,0.00000,0.00113,0.00029,-0.00134,-0.07594,0.98637,0.97074,0.17094
09:00:04.392650,0.99000,0.00648,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00203,-0.00608,0.00000,-0.00147,0.00060,-0.00409,-0.07613,0.98442,0.98107,0.16361
09:00:04.402846,1.00020,0.00641,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00325,-0.00974,0.00000,-0.00391,-0.00276,-0.00226,-0.07448,0.98497,0.99117,0.16606
09:00:04.413336,1.01069,0.00653,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00194,0.00583,0.00000,0.00174,0.00106,-0.00573,-0.07503,0.98600,1.00171,0.15873
09:00:04.423501,1.02085,0.00634,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00050,-0.00150,0.00000,0.00266,-0.00337,-0.00293,-0.07326,0.98637,1.01186,0.16606
09:00:04.434333,1.03168,0.00655,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00179,0.00538,0.00000,-0.00116,-0.00078,-0.00384,-0.07460,0.98478,1.02267,0.16606
09:00:04.445201,1.04253,0.00719,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00141,-0.00424,0.00000,-0.00238,-0.00093,-0.00360,-0.07497,0.98667,1.03307,0.15873
09:00:04.454836,1.05219,0.00641,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00164,0.00492,0.00000,-0.00254,0.00090,-0.00494,-0.07405,0.98497,1.04317,0.17338
09:00:04.465661,1.06303,0.00689,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00233,-0.00699,0.00000,-0.00223,-0.00200,-0.00561,-0.07576,0.98521,1.05416,0.17094
09:00:04.478343,1.07543,0.00843,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00111,-0.00333,0.00000,-0.00009,-0.00139,-0.00409,-0.07466,0.98533,1.06592,0.15873
09:00:04.485832,1.08247,0.00592,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00126,-0.00379,0.00000,-0.00284,-0.00124,-0.00537,-0.07393,0.98423,1.07418,0.15385
09:00:04.496903,1.09425,0.00734,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,-0.00264,-0.00791,0.00000,-0.00162,-0.00108,-0.00213,-0.07649,0.98594,1.08478,0.16606
09:00:04.507496,1.10485,0.00709,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00072,0.00217,0.00000,0.00052,0.00365,-0.00275,-0.07503,0.98484,1.09588,0.17338
09:00:04.517226,1.11458,0.00663,0.00000,0.00000,"[5.00000,0.00000,0.00000]","[1.30000,0.00000,0.00000]",0.00000,0.00000,0.00225,0.00675,0.00000,-0.00193,0.00197,-0.00433,-0.07430,0.98667,1.10561,0.15873
