0,-0.1711
0.01,-0.09
0.02,0.0955
0.03,0.1733
0.04,0.1445
0.05,0.1357
0.06,0.1652
0.07,0.1701
0.08,0.1608
0.09,0.1726
0.1,0.1373
0.11,-0.0123
0.12,-0.1607
0.13,-0.1268
0.14,0.0535
0.15,0.1679
0.16,0.1511
0.17,0.1396
0.18,0.1721
0.19,0.1013
0.2,-0.0908
0.21,-0.1675
0.22,-0.0059
0.23,0.1546
0.24,0.0742
0.25,-0.0968
0.26,-0.0732
0.27,0.1006
0.28,0.1727
0.29,0.1273
0.3,0.136
0.31,0.1648
0.32,0.0378
0.33,-0.1502
0.34,-0.1204
0.35,0.0781
0.36,0.0976
0.37,-0.1017
0.38,-0.156
0.39,0.0552
0.4,0.1697
0.41,-0.0172
0.42,-0.1728
0.43,-0.0164
0.44,0.1703
0.45,0.0487
0.46,-0.1626
0.47,-0.0818
0.48,0.1447
0.49,0.1091
0.5,-0.1209
0.51,-0.1288
0.52,0.0983
0.53,0.1534
0.54,-0.0607
0.55,-0.1702
0.56,0.0064
0.57,0.1697
0.58,0.0896
0.59,-0.0256
0.6,0.0513
0.61,0.1699
0.62,0.0972
0.63,-0.0875
0.64,-0.1671
0.65,-0.136
0.66,-0.1287
0.67,-0.1635
0.68,-0.1705
0.69,-0.1551
0.7,-0.1616
0.71,-0.1728
0.72,-0.1658
0.73,-0.1675
0.74,-0.1695
0.75,-0.1022
0.76,0.0348
0.77,0.1428
0.78,0.1723
0.79,0.1631
0.8,0.1125
0.81,-0.0149
0.82,-0.1224
0.83,-0.0511
0.84,0.1286
0.85,0.1471
0.86,-0.049
0.87,-0.1734
0.88,-0.0362
0.89,0.1537
0.9,0.1203
0.91,-0.0712
0.92,-0.1718
0.93,-0.1426
0.94,-0.1315
0.95,-0.1694
0.96,-0.1404
0.97,-0.0092
0.98,0.1239
0.99,0.1734
1,0.1309
1.01,0.0186
1.02,-0.0975
1.03,-0.1068
1.04,0.0177
1.05,0.1495
1.06,0.1629
1.07,0.0786
1.08,-0.0243
1.09,-0.122
1.1,-0.1734
1.11,-0.0869
1.12,0.1002
1.13,0.1659
1.14,0.0045
1.15,-0.1644
1.16,-0.0971
1.17,0.1041
1.18,0.1709
1.19,0.0988
1.2,0.0947
1.21,0.1681
1.22,0.1187
1.23,-0.0558
1.24,-0.0975
1.25,0.0708
1.26,0.1723
1.27,0.0179
1.28,-0.1646
1.29,-0.0878
1.3,0.1272
1.31,0.1437
1.32,-0.058
1.33,-0.1642
1.34,-0.0245
1.35,0.1492
1.36,0.1532
1.37,0.0864
1.38,0.1175
1.39,0.1702
1.4,0.0686
1.41,-0.1228
1.42,-0.1554
1.43,0.0216
1.44,0.1693
1.45,0.1001
1.46,-0.0825
1.47,-0.1732
1.48,-0.1278
1.49,-0.024
1.5,0.0913
1.51,0.1706
1.52,0.1144
1.53,-0.0708
1.54,-0.1734
1.55,-0.0381
1.56,0.1547
1.57,0.1156
1.58,-0.1011
1.59,-0.1575
1.6,0.0371
1.61,0.1742
1.62,0.0371
1.63,-0.1563
1.64,-0.1088
1.65,0.0972
1.66,0.1699
1.67,0.0793
1.68,0.0484
1.69,0.1355
1.7,0.1412
1.71,-0.0261
1.72,-0.1624
1.73,-0.0745
1.74,0.1198
1.75,0.1626
1.76,0.0121
1.77,-0.1412
1.78,-0.17
1.79,-0.1476
1.8,-0.1646
1.81,-0.1607
1.82,-0.0416
1.83,0.122
1.84,0.155
1.85,0.0209
1.86,-0.1286
1.87,-0.173
1.88,-0.1554
1.89,-0.1365
1.9,-0.0645
1.91,0.0858
1.92,0.1736
1.93,0.0697
1.94,-0.1106
1.95,-0.1449
1.96,-0.0256
1.97,0.0604
1.98,0.0458
1.99,0.0505
2,0.1268
2.01,0.1734
2.02,0.1503
2.03,0.1481
2.04,0.1732
2.05,0.0959
2.06,-0.0877
2.07,-0.1706
2.08,-0.0434
2.09,0.1274
2.1,0.172
2.11,0.1536
2.12,0.1697
2.13,0.1367
2.14,-0.0194
2.15,-0.1544
2.16,-0.1253
2.17,-0.05
2.18,-0.0972
2.19,-0.1729
2.2,-0.0877
2.21,0.0958
2.22,0.1733
2.23,0.1471
2.24,0.1578
2.25,0.1631
2.26,0.0252
2.27,-0.1435
2.28,-0.0916
2.29,0.1184
2.3,0.1515
2.31,-0.0545
2.32,-0.1707
2.33,-0.018
2.34,0.1447
2.35,0.0589
2.36,-0.1316
2.37,-0.1523
2.38,-0.0108
2.39,0.11
2.4,0.1582
2.41,0.1661
2.42,0.0825
2.43,-0.0935
2.44,-0.1697
2.45,-0.0169
2.46,0.1624
2.47,0.0981
2.48,-0.1162
2.49,-0.1541
2.5,0.0377
2.51,0.1734
2.52,0.0765
2.53,-0.1008
2.54,-0.1717
2.55,-0.1643
2.56,-0.1662
2.57,-0.138
2.58,-0.0239
2.59,0.1069
2.6,0.1655
2.61,0.1723
2.62,0.1672
2.63,0.1021
2.64,-0.0485
2.65,-0.1676
2.66,-0.1263
2.67,0.0265
2.68,0.1344
2.69,0.1495
2.7,0.1484
2.71,0.1645
2.72,0.1453
2.73,0.0816
2.74,0.0504
2.75,0.0934
2.76,0.1539
2.77,0.1726
2.78,0.1542
2.79,0.1022
2.8,-0.0101
2.81,-0.1418
2.82,-0.1599
2.83,-0.0119
2.84,0.151
2.85,0.1402
2.86,-0.0241
2.87,-0.1547
2.88,-0.1561
2.89,-0.1015
2.9,-0.0547
2.91,0.0236
2.92,0.136
2.93,0.1616
2.94,0.025
2.95,-0.1442
2.96,-0.1487
2.97,0.0189
2.98,0.1631
2.99,0.1241
3,-0.0503
3.01,-0.171
3.02,-0.106
3.03,0.0793
3.04,0.172
3.05,0.0492
3.06,-0.141
